Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,07/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,BRISTOL MISSING LINK LTD,ERS-529239-95981,"27,376.00",IESD 2013/14 - Next Link - IRISmain: Mainstreaming and sustaining IRIS - AIMS 2554589,BS1 4JQ,VCS,,,Other
Department of Health,Department of Health,07/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,SAMARITANS,ERS-529244-96001,"57,590.00",Year 1 of 2014/15 award for IESD 54154714,KT17 2AF,VCS,,,Other
Department of Health,Department of Health,07/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ACTION FOR BLIND PEOPLE,ERS-529245-96002,"31,257.00",2013-14 IESD - Action for Blind People - Project: Living with sight loss AIMS: 2542063,SW12 8BA,VCS,,,Other
Department of Health,Department of Health,07/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,RE SOLV THE SOCIETY FOR THE PREVENTION OF SOLVENT AND VOLATILE SUBSTANCE ABUSE,ERS-529248-96004,"46,082.00","IESD 2012-13, AIMS 1784505, Re-Solv: Community for Recovery: Overcoming VSM",ST15 8AW,VCS,,,Other
Department of Health,Department of Health,07/11/2014,Outsourcing Contract,DG: SCLGCP,FAMILY LIVES,FL0567,"99,488.00",CANParent Marketing Development Funding - Family Lives 2014 to 2015,N1 6AH,VCS,,,Programme
Department of Health,Department of Health,10/11/2014,Contractor/Staff Substitution,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90176551,"233,107.16",non transferring staff,GU21 6QX,LARGE,,,Programme
Department of Health,Department of Health,10/11/2014,Contractor/Staff Substitution,DG: GOAD,Optevia Ltd,DFH008,"36,210.00",Build / Design costs for CONTACT replacement project,ME18 5JH,SME,,,Admin
Department of Health,Department of Health,10/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,TOGETHER FOR SHORT LIVES,ERS-529256-96021,"77,860.00",AIMS ref 2522983 r.e. Together for Short Lives and 2013-14 IESD Fund,BS1 1QB,VCS,,,Other
Department of Health,Department of Health,10/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,TOGETHER FOR SHORT LIVES,ERS-529257-96022,"47,128.00",IESD 2013-14 - AIMS 2537129- Together for Short Lives - project: Strategic development of children's palliative care networks for better health and care outcomes through improved commissioning,BS1 1QB,VCS,,,Other
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,BANGOR UNIVERSITY,ERS-529279-96056,"98,958.69",HTA Researcher Lead,LL57 2DG,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-529281-96043,"100,002.00",HTA Commissioned Research,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-529282-96044,"100,097.58",HTA Researcher Lead,CF24 0DE,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,GLASGOW CALEDONIAN UNIVERSITY,ERS-529283-96059,"102,303.25",HTA Commissioned Research,G4 0BA,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,INSTITUTE OF CANCER RESEARCH (ICR),ERS-529284-96058,"69,019.00",HTA Researcher Lead,SW7 3RP,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-529285-96046,"57,080.82",HTA Researcher Lead,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-529286-96045,"34,338.21",HTA Commissioned Research,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-529287-96051,"90,735.03",HTA Researcher Lead,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-529288-96052,"40,287.24",HTA Researcher Lead,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-529289-96053,"39,054.45",HTA Commissioned Research,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,ERS-529290-96041,"90,734.00",HTA Researcher Lead,AB24 3FX,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,BRADFORD UNIVERSITY OF,ERS-529291-96042,"140,299.50",HTA Researcher Lead,BD7 1DP,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-529292-96047,"72,511.00",HTA Researcher Lead,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-529293-96048,"29,933.94",HTA Researcher Lead,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-529294-96049,"104,506.25",HTA Researcher Lead,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-529295-96054,"78,168.69",HTA Researcher Lead,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-529296-96055,"34,559.77",HTA Researcher Lead,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-529297-96057,"139,172.96",HTA Researcher Lead,CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Research & development,DG: RDD,NHS BRISTOL CCG 11H,ERS-529298-96060,"135,213.25",HTA Researcher Lead,BS1 3NX,PUBLIC,,,Programme
Department of Health,Department of Health,10/11/2014,Revenue Grants to non-profit institutions,DG: PHD,QUEENS NURSING INSTITUTE (QNI),ERS-529313-96061,"65,000.00",2014/049-Discharge Planning-Queen's Nursing Institute,W1G 0LZ,VCS,,,Programme
Department of Health,Department of Health,10/11/2014,Revenue Grants to non-profit institutions,DG: IGT,CHILD MIGRANT TRUST (CMT),ERS-529314-96062,"170,000.00",2014/010 Core Funding,NG2 7PW,VCS,,,Programme
Department of Health,Department of Health,10/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,BLISS THE NATIONAL CHARITY FOR THE NEWBORN,ERS-529319-96081,"35,742.00",IESD - 2013/14 - BLISS - The BLISS: Guide for families of late pre-term and sick babies - AIMS 2544922,SE1 2EL,VCS,,,Other
Department of Health,Department of Health,10/11/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-17595,"1,000,000.00",,NN16 8UZ,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions PDC Revenue Support NHS FT Temporary,DG: Holding CT Core,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-17596,"1,000,000.00",,NN16 8UZ,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions PDC Revenue Support NHS FT Temporary,DG: Holding CT Core,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-17597,"1,173,000.00",,MK6 5LD,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions-PDC permanent,DG: Holding CT Core,NORTH BRISTOL NHS TRUST,HAFS-17598,"200,000.00",,BS1 2NP,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions-PDC temporary,DG: Holding CT Core,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-17599,"1,200,000.00",,HA7 4LP,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions-PDC permanent,DG: Holding CT Core,THE CHRISTIE NHS FOUNDATION TRUST,HAFS-17600,"108,000.00",,M20 4BX,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions-PDC permanent,DG: Holding CT Core,THE CHRISTIE NHS FOUNDATION TRUST,HAFS-17601,"2,070,000.00",,M20 4BX,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions-PDC permanent,DG: Holding CT Core,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,HAFS-17603,"124,000.00",,BS99 1YF,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions-PDC permanent,DG: Holding CT Core,WEST MIDDLESEX UNIVERSITY NHS TRUST,HAFS-17604,"25,000.00",,TW7 6AF,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions-PDC permanent,DG: Holding CT Core,WEST MIDDLESEX UNIVERSITY NHS TRUST,HAFS-17605,"25,000.00",,TW7 6AF,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,ROYAL UNITED HOSPITAL BATH NHS TRUST,HAFS-17606,"3,290,000.00",,BA1 3NG,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,HAFS-17607,"2,629,000.00",,CH634JY,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions PDC Revenue Support NHS T Permenant,DG: Holding CT Core,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-17608,"8,860,000.00",,M20 4BX,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-17609,"109,000.00",,ST4 7LN,PUBLIC,,,Other
Department of Health,Department of Health,10/11/2014,Additions PDC Revenue Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-17610,"6,891,000.00",,ST4 7LN,PUBLIC,,,Other
Department of Health,Department of Health,11/11/2014,Utilities,DG: GOAD,EDF ENERGY PLC,0035-18389205,"44,172.85",Skipton House - Electricity Charges,SW1E 5JL,LARGE,,,Admin
Department of Health,Department of Health,11/11/2014,Utilities,DG: GOAD,EDF ENERGY PLC,0035-18389878,"28,482.41",Wellington House - Electricity Charges,SW1E 5JL,LARGE,,,Admin
Department of Health,Department of Health,11/11/2014,Other creditors (ST),DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,1339072,"5,957,778.00",Implementation of Barnet and Chase Farm Operational Efficiency,NW3 2QG,PUBLIC,,,Programme
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: PHD,SAPIENT LTD,33326,"13,400.00",Sapient OHT IT system Phase 1 payment/contract period from 30 June 2014 to 31 March 2015,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: PHD,SAPIENT LTD,33326,"7,225.00",Sapient OHT IT system Phase 1 payment/contract period from 30 June 2014 to 31 March 2015,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: PHD,SAPIENT LTD,33326,"14,300.00",Sapient OHT IT system Phase 1 payment/contract period from 30 June 2014 to 31 March 2015,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: PHD,SAPIENT LTD,33326,"8,190.00",Sapient OHT IT system Phase 1 payment/contract period from 30 June 2014 to 31 March 2015,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: PHD,SAPIENT LTD,33326,"1,620.00",Sapient OHT IT system Phase 1 payment/contract period from 30 June 2014 to 31 March 2015,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: SCLGCP,MINISTRY OF JUSTICE (MOJ),418267,"1,543,150.00","Transforming Rehabilitation: Testing Through the Gate Substance Misuse Services,2014-15",NP209BB,PUBLIC,,,Programme
Department of Health,Department of Health,11/11/2014,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584170853,"75,380.00",WR0364: Replacement of MAN Switches,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,11/11/2014,Policy Payments,DG: PHD,UK TRADE AND INVESTMENT (UKTI),623110000741,"750,000.00",UKTI DH funding contribution for Healthcare UK operating costs 2014-2015,SW1H 0ET,PUBLIC,,,Admin
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: RDD,LEEDS UNIVERSITY OF,90198936,"774,500.00",Information Systems,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,11/11/2014,Revenue Grants to non-profit institutions,DG: PHD,ACTION ON SMOKING AND HEALTH,ERS-529361-96101,"100,000.00",2014/027-Supporting the Tobacco Plan for England 2014-15-ASH,EC1N 8JY,VCS,,,Programme
Department of Health,Department of Health,11/11/2014,Research & development,DG: RDD,TECHNOLOGY STRATEGY BOARD (TSB),ERS-529370-96122,"62,468.54",Invention for Innovation,SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,11/11/2014,Research & development,DG: RDD,WELLCOME TRUST TRADING LTD,ERS-529375-96126,"1,955,376.34",PROJECTS,NW1 2BE,VCS,,,Programme
Department of Health,Department of Health,11/11/2014,Outsourcing Contract,DG: SCLGCP,FAMILY LIVES,FL0617,"65,408.00",CANParent Marketing Development Funding - Family Lives 2014 to 2015,N1 6AH,VCS,,,Programme
Department of Health,Department of Health,12/11/2014,Research & development,DG: RDD,RAND EUROPE CIC,15019/10073-55,"50,811.52",CRFs - CRII,CB4 1YG,SME,,,Programme
Department of Health,Department of Health,12/11/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584168859,"27,574.07",WRF411 QH Powerdown 2014,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,12/11/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584170884,"37,986.00",WRF341 DH Workplace Operation Formation - Ongoing Costs until 31/03/15,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,12/11/2014,Building repairs & maintenance,DG: GOAD,TELEREAL TRILLIUM,710274,"299,558.81",Quarry House - Refurbishment Works for 5th Floor C & 6th Floor SE (Ref.CPAR 9),LS11 9DX,LARGE,,,Admin
Department of Health,Department of Health,12/11/2014,Other Admin expenditure,DG: GOAD,TELEREAL TRILLIUM,710275,"54,555.47","Quarry House Works, for 5th floor works SE and NE - Variable",LS11 9DX,LARGE,,,Admin
Department of Health,Department of Health,12/11/2014,Printing,DG: GOAD,XEROX BUSINESS SERVICES,900125661,"23,029.98",Reprographics - Management Fees FY2014-15,UB8 1HS,LARGE,,,Admin
Department of Health,Department of Health,12/11/2014,Printing,DG: GOAD,XEROX BUSINESS SERVICES,900125662,"23,029.98",Reprographics - Management Fees FY2014-15,UB8 1HS,LARGE,,,Admin
Department of Health,Department of Health,12/11/2014,Other programme expenditure,DG: GOAD,NHS PROPERTY SERVICES LTD,AR LEGACY INV 210016565QVI THE PRINCESS ALEXANDRA,"150,000.00",,SE1 6LH,PUBLIC,,,Programme
Department of Health,Department of Health,12/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,LASA CHARITY UK LTD,ERS-529423-96141,"62,292.00",LASA - 3 Year Grant - AIMS REF 2532865,E1 7SA,VCS,,,Other
Department of Health,Department of Health,12/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,DONOR CONCEPTION NETWORK,ERS-529426-96161,"31,000.00",Improving support for donor conceived children and their families - 54152620,N6 5HA,VCS,,,Other
Department of Health,Department of Health,12/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL GAMETE DONATION TRUST,ERS-529428-96181,"38,500.00",Hub and Spoke National Sperm Bank - 54173485,WR14 9GX.,VCS,,,Other
Department of Health,Department of Health,12/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE LONDON PATHWAY,ERS-529435-96201,"33,500.00",IESD 2013/14 - The London Pathway - Pathway hospital care co-ordination for homeless people - can primary care lead - AIMS 2519196,NW1 2PG,VCS,,,Other
Department of Health,Department of Health,12/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE ANNA FREUD CENTRE,ERS-529450-96241,"116,114.50","AIMS ref 2548870 IESD 2013-14 The Anna Freud Centre's ""IncludeME!"" project",NW3 5SD,VCS,,,Other
Department of Health,Department of Health,12/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE ANNA FREUD CENTRE,ERS-529460-96301,"36,357.50",IESD Grant AIMS REF 1171321 Anna Freud,NW3 5SD,VCS,,,Other
Department of Health,Department of Health,12/11/2014,Addition Clearing - SW LIC,DG: IGT,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC007,"20,000.00",GP Soc: TPP Capital costs May 2014 - March 2015,LS18 5TN,SME,,,Programme
Department of Health,Department of Health,12/11/2014,Service charge,DG: IGT,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOC007,"244,791.60",GP Soc: TPP Revenue costs May 2014 - March 2015,LS18 5TN,SME,,,Programme
Department of Health,Department of Health,13/11/2014,Outsourcing Contract,DG: SFNHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-395,"2,788,122.21",April 14 - March 15 Core Service Charges,SL1 2EJ,LARGE,,,Programme
Department of Health,Department of Health,13/11/2014,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584169869,"250,000.00",Revenue: Atos e-RS Termination and Exit CCN ACCN -0547 EX834  - Service Charges,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,13/11/2014,Other programme expenditure,DG: GOAD,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,838598,"3,100,000.00",,CT1 3NG,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,MIND,ERS-529471-96321,"71,114.00",2013-14  IESD- AIMS ref 2557398- MIND - project: Service transformation across one mind,E15 4BQ,VCS,,,Other
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-529472-96346,"40,530.00",CRFs - CRII,L12 2AP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-529472-96346,"41,922.00",Research Capability Funding (STANDARD),L12 2AP,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-529473-96400,"109,290.00",Biomedical Units,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-529473-96400,"83,335.00",CLAHRCs,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-529473-96400,"77,484.00",Network Research Capability Funding,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-529473-96400,"2,451,950.00",Comprehensive Networks,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-529473-96400,"116,645.00",Research Capability Funding (STANDARD),E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-529474-96384,"25,402.00",Research Capability Funding (STANDARD),B15 2PZ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529476-96343,"63,247.00",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-529476-96343,"34,273.00",Research for Patient Benefit,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-529477-96383,"39,962.00",Research Capability Funding (STANDARD),BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-529477-96383,"54,545.00",CRFs - CRII,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529479-96349,"197,255.00",CRFs - CRII,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529479-96349,"607,692.00",Research Capability Funding (STANDARD),CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529479-96349,"87,652.00",Biomedical Units,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529479-96349,"2,020,988.00",Bio-Medical Centres,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-529481-96371,"166,666.00",CLAHRCs,CB1 5EE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-529481-96371,"45,110.00",Research Capability Funding (STANDARD),CB1 5EE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-529482-96397,"68,860.00",Research Capability Funding (STANDARD),NW1 0PE,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-529483-96375,"27,549.00",Research Capability Funding (STANDARD),NW1 7QY,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529484-96378,"1,494,340.00",Comprehensive Networks,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529484-96378,"65,338.00",Network Research Capability Funding,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529484-96378,"100,000.00",CRFs - CRII,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529484-96378,"91,667.00",Biomedical Units,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-529484-96378,"122,745.00",Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-529485-96366,"164,557.00",CLAHRCs,SW10 9NH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-529485-96366,"42,543.00",Research Capability Funding (STANDARD),SW10 9NH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-529487-96389,"94,924.33",NIHR Public Health Research ( NETSCC ),EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-529488-96362,"610,960.00",Bio-Medical Centres,WC1N 3JH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-529488-96362,"187,482.00",Research Capability Funding (STANDARD),WC1N 3JH,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-529490-96354,"321,124.00",Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-529490-96354,"1,796,240.00",Comprehensive Networks,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-529490-96354,"67,014.00",Network Research Capability Funding,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-529490-96354,"102,604.00",CRFs - CRII,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-529490-96354,"1,015,028.00",Bio-Medical Centres,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-529491-96386,"197,926.00",CRFs - CRII,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-529491-96386,"548,360.00",Research Capability Funding (STANDARD),W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-529491-96386,"1,904,656.00",Bio-Medical Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-529491-96386,"134,402.00",Quality and Safety Research Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-529491-96386,"50,937.00",Network Research Capability Funding,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,13/11/2014,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-529491-96386,"1,068,750.00",Comprehensive Networks,W12 0HS,PUBLIC,,,Programme
