Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/01/2016,Medical treatment & stores and welfare services,HO+CS,DESTRIA PARTNERS LTD,N1 9RL,90432,Specific Grants to Charities,"Ł150,000.00"
Ministry of Defence,Ministry of Defence,26/01/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,94201,Spend on Inventory - General,"Ł149,949.25"
Ministry of Defence,Ministry of Defence,11/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,90040,Equipment support project costs,"Ł149,704.34"
Ministry of Defence,Ministry of Defence,26/01/2016,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,94165,Research and development incurred on projects with defence science and technology laboratory,"Ł149,007.57"
Ministry of Defence,Ministry of Defence,06/01/2016,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,88658,Information technology services,"Ł148,464.24"
Ministry of Defence,Ministry of Defence,18/01/2016,General services and support,Defence Equipment + Support,HELI-ONE NORWAY (AS),,3201264,Defence equipment CLS/IOS service charge,"Ł146,996.66"
Ministry of Defence,Ministry of Defence,26/01/2016,General services and support,Defence Equipment + Support,HELI-ONE NORWAY (AS),,3201281,Defence equipment CLS/IOS service charge,"Ł146,996.66"
Ministry of Defence,Ministry of Defence,08/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,ATLANTIC INERTIAL SYSTEMS  LIMITED,PL6 6DE,89282,Equipment support non-project costs,"Ł145,880.30"
Ministry of Defence,Ministry of Defence,08/01/2016,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11573,Spend on Inventory - General,"Ł145,700.54"
Ministry of Defence,Ministry of Defence,12/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,90527,Equipment support project costs,"Ł145,586.33"
Ministry of Defence,Ministry of Defence,14/01/2016,Development costs for military equipment,DES Bespoke Trading Entity,SYSTEMS CONSULTANTS SERVICES  LIMITED,RG7 4SA,91607,Intangible single use military equipment asset  - in year capital addition,"Ł145,054.93"
Ministry of Defence,Ministry of Defence,27/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000010800,Works services - excluding United States forces/NATO + married quarters,"Ł143,844.50"
Ministry of Defence,Ministry of Defence,13/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRAX KENYA LTD,,3201249,Fiscal asset under construction - capital in year addition,"Ł143,216.58"
Ministry of Defence,Ministry of Defence,12/01/2016,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,90667,Computer equipment costing below the capitalisation threshold,"Ł143,106.79"
Ministry of Defence,Ministry of Defence,25/01/2016,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11685,Spend on Inventory - General,"Ł142,978.54"
Ministry of Defence,Ministry of Defence,11/01/2016,Fees for professional services,HO+CS,DELOITTE LLP,MK9 1FD,89922,Fees for professional services excluding legal fees,"Ł142,416.00"
Ministry of Defence,Ministry of Defence,18/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,92227,Works - estate management,"Ł141,577.55"
Ministry of Defence,Ministry of Defence,27/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,MEL AVIATION LTD,CO10 2YW,94825,Equipment support non-project costs,"Ł140,485.54"
Ministry of Defence,Ministry of Defence,25/01/2016,Fees for professional services,Air Command,M.P.I. AVIATION LTD,SG13 7DQ,93709,Fees for professional services excluding legal fees,"Ł139,860.07"
Ministry of Defence,Ministry of Defence,11/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,THALES UK LIMITED,RH10 9HA,90294,Equipment support non-project costs,"Ł139,608.00"
Ministry of Defence,Ministry of Defence,15/01/2016,IT and communication services,Air Command,RACKSPACE LIMITED,UB3 4AZ,92005,Information technology services,"Ł139,372.87"
Ministry of Defence,Ministry of Defence,26/01/2016,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11689,Spend on Inventory - General,"Ł139,141.28"
Ministry of Defence,Ministry of Defence,27/01/2016,Externally delivered education and training,Navy Command,UNIVERSITY OF PLYMOUTH,PL4 8AA,95128,External military training ,"Ł137,900.00"
Ministry of Defence,Ministry of Defence,14/01/2016,Research and development,DES Bespoke Trading Entity,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,91440,Research and development excluding defence science and technology laboratory,"Ł136,630.04"
Ministry of Defence,Ministry of Defence,06/01/2016,Design services and minor equipment purchases,DES Bespoke Trading Entity,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,88658,Equipment support project costs,"Ł136,290.99"
Ministry of Defence,Ministry of Defence,18/01/2016,Dilapidation charges  ,Defence Equipment + Support,H M REVENUE & CUSTOMS,M50 3XN,92427,Other provisions payment against provision,"Ł135,843.81"
Ministry of Defence,Ministry of Defence,27/01/2016,Service and civilian recruitment,DES Bespoke Trading Entity,GATENBYSANDERSON LTD,EC2A 2AW,94722,Civilian recruitment excluding recruitment related external assistance,"Ł134,938.88"
Ministry of Defence,Ministry of Defence,15/01/2016,IT and communication services,Land Forces,RACKSPACE LIMITED,UB3 4AZ,92005,Information technology services,"Ł134,468.11"
Ministry of Defence,Ministry of Defence,25/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,JAMES FISHER MARINE   SERVICES LIMITED,LA14 1HR,93675,Equipment support project costs,"Ł134,192.91"
Ministry of Defence,Ministry of Defence,25/01/2016,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,93954,Computer equipment costing below the capitalisation threshold,"Ł133,727.11"
Ministry of Defence,Ministry of Defence,27/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,6000010780,Utilities consumed - electricity,"Ł132,865.45"
Ministry of Defence,Ministry of Defence,06/01/2016,Development costs for military equipment,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,88658,Intangible fiscal asset  - in year capital addition,"Ł132,135.96"
Ministry of Defence,Ministry of Defence,26/01/2016,IT and communication services,JFC,ASPIRE CONSULTING LIMITED,B77 4RP,94078,Information technology services,"Ł130,680.00"
Ministry of Defence,Ministry of Defence,06/01/2016,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,11560,Spend on Inventory - General,"Ł128,888.79"
Ministry of Defence,Ministry of Defence,07/01/2016,Food and clothing,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,88950,Cost of food services,"Ł128,325.46"
Ministry of Defence,Ministry of Defence,27/01/2016,Development costs for military equipment,Defence Equipment + Support,AECOM INFRASTRUCTURE & ENVIRONMENT UK LIMITED,EH12 5HD,188111,Intangible single use military equipment asset  - in year capital addition,"Ł128,249.63"
Ministry of Defence,Ministry of Defence,25/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,93663,Works services - excluding United States forces/NATO + married quarters,"Ł128,199.63"
Ministry of Defence,Ministry of Defence,13/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,90872,Estate + facilities management services - accommodation inventory + service,"Ł127,326.93"
Ministry of Defence,Ministry of Defence,08/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,89539,Equipment support non-project costs,"Ł126,943.36"
Ministry of Defence,Ministry of Defence,06/01/2016,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11560,Spend on Inventory - General,"Ł126,397.42"
Ministry of Defence,Ministry of Defence,27/01/2016,IT and communication services,JFC,FUJITSU SERVICES LIMITED,TW18 3BF,94719,Information technology services,"Ł126,324.05"
Ministry of Defence,Ministry of Defence,26/01/2016,General services and support,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,94096,Defence equipment CLS/IOS service charge,"Ł125,606.00"
Ministry of Defence,Ministry of Defence,14/01/2016,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,91539,Spend on Inventory - General,"Ł124,649.28"
Ministry of Defence,Ministry of Defence,26/01/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,94091,Spend on Inventory - General,"Ł124,553.44"
Ministry of Defence,Ministry of Defence,29/01/2016,Externally delivered education and training,Land Forces,RYDER LIMITED,SN10 2RT,96173,External military training ,"Ł124,324.95"
Ministry of Defence,Ministry of Defence,13/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE BIELEFELD GMBH,,6000010195,Utilities consumed - water + sewage,"Ł124,249.13"
Ministry of Defence,Ministry of Defence,25/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,6000010520,Utilities consumed - electricity,"Ł124,124.53"
Ministry of Defence,Ministry of Defence,18/01/2016,Spend on Inventory - General,Defence Equipment + Support,SURVITEC GROUP LIMITED,CH41 1HQ,92841,Spend on Inventory - General,"Ł123,291.66"
Ministry of Defence,Ministry of Defence,25/01/2016,Fees for professional services,JFC,CAPITA BUSINESS SERVICES LTD,DL1 9HN,93518,Fees for professional services excluding legal fees,"Ł122,354.00"
Ministry of Defence,Ministry of Defence,14/01/2016,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,91583,Cost of food purchases,"Ł122,266.33"
Ministry of Defence,Ministry of Defence,27/01/2016,Design services and minor equipment purchases,Land Forces,KI0 WORKING DOGS,,6000010812,Purchase of animals below capitalisation threshold,"Ł121,838.24"
Ministry of Defence,Ministry of Defence,06/01/2016,General services and support,Defence Equipment + Support,CAE (UK) PLC,RH15 9TW,88599,Defence equipment CLS/IOS service charge,"Ł121,820.85"
Ministry of Defence,Ministry of Defence,12/01/2016,IT and communication services,DES Bespoke Trading Entity,RISK DECISIONS LTD,OX4 2JY,90639,Line + telephone rental including commercial charge for use of radio frequencies,"Ł121,604.23"
Ministry of Defence,Ministry of Defence,13/01/2016,Development costs for military equipment,DES Bespoke Trading Entity,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,90846,Intangible single use military equipment asset  - in year capital addition,"Ł121,573.61"
Ministry of Defence,Ministry of Defence,06/01/2016,Grants to NDPBs,Land Forces,ARMY FAMILIES FEDERATION,SP11 8HJ,3201222,Other costs grant in aid Army Families Federation,"Ł121,500.00"
Ministry of Defence,Ministry of Defence,25/01/2016,Fees for professional services,JFC,ACTICA CONSULTING LIMITED,GU2 7RF,93420,FATS Through Life Support,"Ł120,764.70"
Ministry of Defence,Ministry of Defence,14/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000010204,Equipment support project costs,"Ł120,419.12"
Ministry of Defence,Ministry of Defence,18/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000010378,Works - estate management,"Ł120,395.62"
Ministry of Defence,Ministry of Defence,08/01/2016,Externally delivered education and training,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,89299,External military training ,"Ł119,245.00"
Ministry of Defence,Ministry of Defence,28/01/2016,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000001971,Aviation fuel casual uplift consumed,"Ł118,997.36"
Ministry of Defence,Ministry of Defence,27/01/2016,Fuel for military use,Land Forces,WFL (UK) LIMITED,EC4M 7WS,188150,Cost of ground diesel fuel consumed,"Ł118,941.29"
Ministry of Defence,Ministry of Defence,29/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000010992,Works - estate management,"Ł118,422.39"
Ministry of Defence,Ministry of Defence,18/01/2016,Spend on Inventory - General,Defence Equipment + Support,OK HUNGARIAN GLOVES KV,,3201267,Spend on Inventory - General,"Ł118,311.00"
Ministry of Defence,Ministry of Defence,26/01/2016,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 6AJ,2000001938,Aviation fuel casual uplift consumed,"Ł116,744.86"
Ministry of Defence,Ministry of Defence,08/01/2016,Spend on Inventory - General,Defence Equipment + Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,89469,Spend on Inventory - General,"Ł116,280.00"
Ministry of Defence,Ministry of Defence,11/01/2016,Research and development,Defence Equipment + Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000010125,Research and development at the pre main gate stage of a project,"Ł116,009.56"
Ministry of Defence,Ministry of Defence,26/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,94237,Fiscal asset under construction - capital in year addition,"Ł115,968.13"
Ministry of Defence,Ministry of Defence,25/01/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,93466,Spend on Inventory - General,"Ł115,921.14"
Ministry of Defence,Ministry of Defence,27/01/2016,Fuel for military use,Defence Equipment + Support,BOC LIMITED,GU2 7XY,94560,Cost of industrial gas fuel consumed,"Ł115,914.60"
Ministry of Defence,Ministry of Defence,15/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,91868,Works services - excluding United States forces/NATO + married quarters,"Ł115,882.94"
Ministry of Defence,Ministry of Defence,27/01/2016,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000001941,Aviation fuel casual uplift consumed,"Ł114,619.41"
Ministry of Defence,Ministry of Defence,25/01/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,93566,Freight movement costs,"Ł113,913.96"
Ministry of Defence,Ministry of Defence,08/01/2016,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,89727,Computer equipment costing below the capitalisation threshold,"Ł113,181.26"
Ministry of Defence,Ministry of Defence,06/01/2016,Spend on Inventory - General,Defence Equipment + Support,MARTIN-BAKER AIRCRAFT COMPANY LIMITED,UB9 5AL,88749,Spend on Inventory - General,"Ł112,788.12"
Ministry of Defence,Ministry of Defence,27/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,95036,Post design services which are not capitalised,"Ł112,612.26"
Ministry of Defence,Ministry of Defence,26/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SOUTHERN WATER SERVICES LIMITED,BN13 3NZ,94396,Utilities consumed - water + sewage,"Ł112,053.39"
Ministry of Defence,Ministry of Defence,25/01/2016,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,93949,Cost of food purchases,"Ł111,906.44"
Ministry of Defence,Ministry of Defence,08/01/2016,Development costs for military equipment,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,89383,Intangible single use military equipment asset  - in year capital addition,"Ł111,631.28"
Ministry of Defence,Ministry of Defence,18/01/2016,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,92805,Spend on Inventory - General,"Ł111,498.07"
Ministry of Defence,Ministry of Defence,08/01/2016,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,89498,Spend on Inventory - General,"Ł111,394.56"
Ministry of Defence,Ministry of Defence,18/01/2016,Fees for professional services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,92502,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł110,881.00"
Ministry of Defence,Ministry of Defence,18/01/2016,International contributions,HO+CS,CROWN AGENTS LIMITED,SM1 1EL,92273,Defence military assistance fund international subscriptions and other payments,"Ł110,368.20"
Ministry of Defence,Ministry of Defence,26/01/2016,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,94167,Spend on Inventory - General,"Ł110,190.67"
Ministry of Defence,Ministry of Defence,13/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,90852,Fiscal asset under construction - capital in year addition,"Ł109,936.61"
Ministry of Defence,Ministry of Defence,18/01/2016,Research and development,Defence Equipment + Support,LOCKHEED MARTIN CORPORATION,,2000001909,Research and development excluding defence science and technology laboratory,"Ł109,106.71"
Ministry of Defence,Ministry of Defence,15/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,92031,Equipment support non-project costs,"Ł108,891.00"
Ministry of Defence,Ministry of Defence,25/01/2016,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,93577,Spend on Inventory - General,"Ł108,661.92"
Ministry of Defence,Ministry of Defence,07/01/2016,Grants to Reserves Forces and Cadets Association,Land Forces,COUNCIL OF RESERVE FORCES AND CADETS ASSOC PENSION SCHEME,EC2A 4EY,89005,Grants to reserve forces and cadet associations,"Ł107,431.27"
Ministry of Defence,Ministry of Defence,26/01/2016,Research and development,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,94094,Research and development at the pre main gate stage of a project,"Ł107,400.00"
Ministry of Defence,Ministry of Defence,29/01/2016,Fuel for military use,Land Forces,EUROSHELL DEUTSHLAND GMBH & CO. KG,,8000000170,Oil and lubricants consumed excluding those from the inventory system,"Ł106,968.05"
Ministry of Defence,Ministry of Defence,12/01/2016,Grants to Reserves Forces and Cadets Association,Land Forces,COUNCIL OF RESERVE FORCES AND CADETS ASSOC PENSION SCHEME,EC2A 4EY,90427,Grants to reserve forces and cadet associations,"Ł106,361.97"
Ministry of Defence,Ministry of Defence,13/01/2016,Fuel for military use,Air Command,WFL (UK) LIMITED,EC4M 7WS,188072,Cost of ground diesel fuel consumed,"Ł105,927.80"
Ministry of Defence,Ministry of Defence,27/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK COMMUNICATIONS LIMITED,B37 7YB,188118,Utilities consumed - electricity,"Ł105,905.99"
Ministry of Defence,Ministry of Defence,28/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,6000010885,Utilities consumed - gas,"Ł105,889.34"
Ministry of Defence,Ministry of Defence,18/01/2016,Service and civilian recruitment,Air Command,ENGINE PARTNERS UK LLP,W1W 7RT,92368,Service recruitment excluding recruitment related external assistance,"Ł105,764.12"
Ministry of Defence,Ministry of Defence,07/01/2016,Medical treatment & stores and welfare services,JFC,FALKLAND ISLANDS GOVERNMENT,,3201225,Medical health services,"Ł105,210.00"
Ministry of Defence,Ministry of Defence,26/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,94091,Equipment support non-project costs,"Ł104,882.03"
Ministry of Defence,Ministry of Defence,08/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,89668,Equipment support non-project costs,"Ł104,562.00"
Ministry of Defence,Ministry of Defence,26/01/2016,Fees for professional services,Land Forces,DELOITTE LLP,MK9 1FD,94166,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","Ł104,549.85"
Ministry of Defence,Ministry of Defence,15/01/2016,IT and communication services,JFC,ULTRA ELECTRONICS LIMITED,BH21 7SQ,92095,Information technology services,"Ł103,774.33"
Ministry of Defence,Ministry of Defence,27/01/2016,Externally delivered education and training,Land Forces,LES CONTAMINES TOURISME,,6000010815,External military training ,"Ł103,365.00"
Ministry of Defence,Ministry of Defence,28/01/2016,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11706,Spend on Inventory - General,"Ł103,234.08"
Ministry of Defence,Ministry of Defence,06/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,SYNTHESYS SYSTEMS ENGINEERS  LIMITED,YO22 4EU,88882,Equipment support project costs,"Ł103,071.60"
Ministry of Defence,Ministry of Defence,13/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,SYNTHESYS SYSTEMS ENGINEERS  LIMITED,YO22 4EU,91153,Equipment support project costs,"Ł103,071.60"
Ministry of Defence,Ministry of Defence,15/01/2016,IT and communication services,JFC,KPMG LLP,WD17 1DE,91895,Information technology services,"Ł103,044.00"
Ministry of Defence,Ministry of Defence,08/01/2016,Externally delivered education and training,Air Command,8199400 CANADA INC.,V6C 1C7,3201227,External military training ,"Ł102,286.07"
Ministry of Defence,Ministry of Defence,25/01/2016,IT and communication services,Land Forces,RACKSPACE LIMITED,UB3 4AZ,93896,Information technology services,"Ł102,167.34"
Ministry of Defence,Ministry of Defence,25/01/2016,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,93551,Estate + facilities management services - accommodation inventory + service,"Ł101,656.94"
Ministry of Defence,Ministry of Defence,13/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,G3 SYSTEMS LIMITED,DT5 1PY,90893,Fiscal asset under construction - capital in year addition,"Ł101,400.00"
Ministry of Defence,Ministry of Defence,28/01/2016,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,95193,Property dwellings private finance initiative - service concession arrangement service charge,"Ł101,349.03"
Ministry of Defence,Ministry of Defence,25/01/2016,Purchase of information and communications technology,JFC,SOFTWARE BOX LIMITED,YO61 1ET,93954,IT + communications asset - in year capital addition,"Ł101,335.14"
Ministry of Defence,Ministry of Defence,14/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,91355,Estate + facilities management services - accommodation inventory + service,"Ł101,133.05"
Ministry of Defence,Ministry of Defence,11/01/2016,Externally delivered education and training,Land Forces,WBL SERVICES LIMITED,OX2 9HA,90330,External military training ,"Ł100,827.16"
Ministry of Defence,Ministry of Defence,27/01/2016,Grants in aid,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,95091,Pay costs grant in aid to the National Museum Royal Navy,"Ł100,000.00"
Ministry of Defence,Ministry of Defence,18/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,92173,Equipment support project costs,"Ł99,920.40"
Ministry of Defence,Ministry of Defence,18/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,GOVERNMENT PROCUREMENT SERVICE,L3 9PP,92420,Utilities consumed - electricity,"Ł99,112.66"
Ministry of Defence,Ministry of Defence,06/01/2016,Medical treatment & stores and welfare services,Land Forces,CORE ASSETS GROUP LIMITED,B60 4AD,88640,Welfare services including sports equipment and ministers of religion.,"Ł99,082.58"
Ministry of Defence,Ministry of Defence,05/01/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SOUTH GLOUCESTERSHIRE COUNCIL,BS37 5YU,88500,Rent buildings - non civil estate property and married quarter property,"Ł99,054.61"
Ministry of Defence,Ministry of Defence,27/01/2016,Fees for professional services,DES Bespoke Trading Entity,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,94985,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł99,050.40"
Ministry of Defence,Ministry of Defence,18/01/2016,Fees for professional services,HO+CS,IBM UNITED KINGDOM LIMITED,SE1 9PZ,188088,Fees for professional services excluding legal fees,"Ł98,730.00"
Ministry of Defence,Ministry of Defence,27/01/2016,Fees for professional services,HO+CS,IBM UNITED KINGDOM LIMITED,SE1 9PZ,188127,Fees for professional services excluding legal fees,"Ł98,600.00"
Ministry of Defence,Ministry of Defence,25/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER OUTSOURCING LIMITED,WS11 8JP,94019,Utilities consumed - water + sewage,"Ł98,579.20"
Ministry of Defence,Ministry of Defence,12/01/2016,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,90488,Fiscal asset under construction - capital in year addition,"Ł98,408.03"
Ministry of Defence,Ministry of Defence,12/01/2016,IT and communication services,JFC,ASPIRE CONSULTING LIMITED,B77 4RP,90361,Information technology services,"Ł98,400.00"
Ministry of Defence,Ministry of Defence,25/01/2016,Externally delivered education and training,JFC,KING'S COLLEGE LONDON,SE1 8WA,93684,External military training ,"Ł98,280.00"
Ministry of Defence,Ministry of Defence,27/01/2016,Service and civilian recruitment,Air Command,ENGINE PARTNERS UK LLP,W1W 7RT,94698,Service recruitment excluding recruitment related external assistance,"Ł98,141.37"
Ministry of Defence,Ministry of Defence,25/01/2016,Spend on Inventory - General,Defence Equipment + Support,MILLSTREAM PENTHOUSE SYSTEMS  LIMITED,SM4 4LU,300001145,Spend on Inventory - General,"Ł97,858.80"
Ministry of Defence,Ministry of Defence,08/01/2016,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000001848,Aviation fuel casual uplift consumed,"Ł97,678.71"
Ministry of Defence,Ministry of Defence,13/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,OSI MARITIME SYSTEMS LTD,V5G 4L6,91064,Equipment support non-project costs,"Ł97,615.32"
Ministry of Defence,Ministry of Defence,25/01/2016,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,93427,Movement of service personnel,"Ł97,583.03"
Ministry of Defence,Ministry of Defence,26/01/2016,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,11689,Spend on Inventory - General,"Ł96,989.34"
Ministry of Defence,Ministry of Defence,27/01/2016,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,CGI IT UK LIMITED,KT22 7LP,94610,Raw materials and consumable engineering and technical single use military equipment inventory purchased,"Ł96,581.83"
Ministry of Defence,Ministry of Defence,08/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,GAMA AVIATION (ENGINEERING) LIMITED,GU14 6XA,89444,Fiscal asset under construction - capital in year addition,"Ł96,503.29"
Ministry of Defence,Ministry of Defence,28/01/2016,Development costs for military equipment,Defence Equipment + Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,95168,Intangible single use military equipment asset  - in year capital addition,"Ł96,416.40"
Ministry of Defence,Ministry of Defence,14/01/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE GUETERSLOH GMBH,,6000010243,Utilities consumed - electricity,"Ł96,123.53"
Ministry of Defence,Ministry of Defence,08/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,89479,Equipment support non-project costs,"Ł96,052.38"
Ministry of Defence,Ministry of Defence,25/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,EH5 2XS,93934,Equipment support non-project costs,"Ł95,947.10"
