Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount ,Description,Supplier postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,Core Defra,09/03/2012,Current Transfers Abroad UK,Environment and Rural Group,UNEP/CITES Secretariat,2012006100212," Ł50,000.00 ",Financial contribution towards the African Elephant Fund per grant agreement signed between Defra and the CITES (Convention on International Trade in Endangered Species of wild Fauna and Flora) Secretariat,CH 1219,,,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,Environment and Rural Group,Food & Environment Research Agency,F0021002," Ł50,000.00 ",BIODIVERSITY PROGRAMME  QUARTER 4 JAN - MAR 2012,YO41 1LZ,,14311,00000000,Expense
DEFRA,Core Defra,21/03/2012,Current Transfers Abroad UK,Environment and Rural Group,United Nations Environment Prog,FUND9130UK281111," Ł54,179.85 ",FOREIGN PAYMENT GENERAL TRUST FUND FOR EUROBATS,00100,,,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,Environment and Rural Group,Food & Environment Research Agency,F0020995," Ł25,000.00 ",Food and Environment Research Agency payment in respect of Non Native species work.  Memorandum of understanding Annex H - Communications.  ,YO41 1LZ,,Exempt,INNWFDXX,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,Environment and Rural Group,C E F A S,8001867," Ł30,031.00 ",FEASIBILITY ERADICATION KILLER SHRIMP FUNDING 2011/12,NR33 0HT,,Exempt,INNWFDXX,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments E,Environment and Rural Group,Cabi Bioscience (Egham),SI5009," Ł41,000.00 ",JAPANESE KNOTWEED PROJECT,TW20 9TY,SME,Exempt,INNWFDXX,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments E,Environment and Rural Group,Bristol Clifton & West of England Zoological Society Ltd,BZ0000002134," Ł32,750.00 ",INVASIVE NON NATIVE SPECIES,BS8 3HA,SME,exempt,INNWFDXX,Expense
DEFRA,Core Defra,21/03/2012,Current Transfers Abroad UK,Environment and Rural Group,International Union for Conservation of Nature,2012ST290," Ł331,863.78 ",Membership Fees for 2012 for the International Union for Conservation of Nature and Natural Resources,1196,,,00000000,Expense
DEFRA,Core Defra,20/03/2012,Evidence Non R&D,Environment and Rural Group,Food & Environment Research Agency,F0021001," Ł33,000.00 ",QUARTER 4 SERVICE LEVEL AGREEMENT  BIODIVERSITY PROGRAMME,YO41 1LZ,,14311,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Rothamsted Research.,ERS-496156-38604," Ł40,298.00 ",Lowland peatland systems in England and Wales: evaluating greenhouse gas fluxes and carbon balances (16/8/11 to 15/8/15) ,AL5 2JQ,,exempt,00000000,Expense
DEFRA,Core Defra,22/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,British Geological Survey,7060001873," Ł42,000.00 ",COMPLETION OF WORK PACKAGE 3 REVIEW OF LITERATURE ON BULK DENSITY,SN2 1EU,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Centre For Ecology & Hydrology,ERS-496155-38596," Ł306,744.00 ",Lowland peatland systems in England and Wales - evaluating greenhouse gas fluxes and carbon balances' (16/8/11 to 15/8/15),SN2 1EU,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,British Geological Survey.,ERS-496151-38697," Ł50,210.09 ",Establishing Data on Normal/ Background Levels of Soil Contamination in England' (3/10/11 to 31/3/12),NG12 5GG,,exempt,00000000,Expense
DEFRA,Core Defra,14/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,British Geological Survey,7060002344," Ł42,000.00 ",SUBPROJECT B:COMPLETION OF WORK PACKAGE 2,SN2 1EU,,exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Evidence Non R&D,Environment and Rural Group,Department Of Energy and Climate Change,150312," Ł96,171.79 ",CONTRIBUTION TO ADAPTATION SUB COMMITTEE JAN and FEB 12,SW1A 2HD,,Exempt,ADAPTASC,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Department Of Energy and Climate Change,40008484," Ł1,125,000.00 ",INCOME FOR QUARTER 4 - HADLEY CENTRE,SW1A 2HD,,Exempt,RESCOORD,Expense
DEFRA,Core Defra,06/03/2012,Evidence Non R&D,Environment and Rural Group,Department Of Energy and Climate Change,40007925," Ł77,134.60 ",CONTRIBUTION TO  ADAPTATION SUB COMMITTEE,SW1A 2HD,,exempt,ADAPTASC,Expense
DEFRA,Core Defra,22/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Science & Technology Facilities Council,7070002267," Ł144,869.50 ",User Interface for Climate Projection. Payment to Science & Technology Facilities Council,OX11 0QX,,Exempt,UKCPOUTS,Expense
DEFRA,Core Defra,30/03/2012,Current Grants E,Environment and Rural Group,Met Office,I0081030," Ł3,760,000.00 ",HIGH PERFORMANCE COMPUTER SUPERNODE FUNDING 2011-12,EX1 3PB,,exempt,RESCOORD,Expense
DEFRA,Core Defra,30/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Science & Technology Facilities Council,7070002927," Ł194,923.50 ",User Interface for Climate Projection. Payment to Science & Technology Facilities Council FINAL INVOICE 2011/12,OX11 0QX,,Exempt,UKCPOUTS,Expense
DEFRA,Core Defra,14/03/2012,Overhead Incidental Expenses,Environment and Rural Group,Vehicle Certification Agency,SIAR163620," Ł60,529.00 ",PORTABLE BATTERIES,BS5 6XX,SME,exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Current Grants UK,Environment and Rural Group,Northern Ireland Environment Agency,460005824," Ł66,000.00 ",FUNDING OF GREEN LIST WASTE ENFORCEMENT WORK 01/10/11 - 31/03/12,BT7 2JA,,exempt,00000000,Expense
DEFRA,Core Defra,08/03/2012,Other Current Payments E,Environment and Rural Group,Local Partnerships LLP,41100878," Ł241,300.62 ",WASTE INFRASTRUCTURE DEVELOPMENT PROGRAMME-  TRANSACTOR SUPPORT FOR FEB 2012,EC1M 5LG,SME,14265,WLASUCON,Expense
DEFRA,Core Defra,06/03/2012,Inwards Secondments,Environment and Rural Group,H M Treasury,27338," Ł45,000.00 ",SECONDMENT FEES OCT 11-JAN 12 ,NR7 0HS,,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Inwards Secondments,Environment and Rural Group,H M Treasury,27501," Ł30,000.00 ",JAN and FEB 12 SECONDMENT FEES,NR7 0HS,,exempt,00000000,Expense
DEFRA,Core Defra,12/03/2012,Current Grants E,Environment and Rural Group,Dept For Communities & Local Gov,0503201201," Ł18,629,055.00 ",PRIVATE FINANCE INITIATIVE GRANT PAYMENT 4TH QUARTER 2011/12,HP2 4XN,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Natural Environ Research Council,7060002411," Ł142,000.00 ",BIODIVERSE EUROPEAN RESEARCH AREA NETWORK 2011/12 CONTRIBUTION TO FIRST JOINT CALL FOR PROPOSALS,SN2 1EU,,Exempt,00000000,Expense
DEFRA,Core Defra,22/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Marine Biological Association,4064," Ł58,140.00 ",MARINE ENVIRONMENT CHANGE NETWORK,PL1 2PB,,exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,C E F A S,8001837," Ł29,288.00 ",MARCH 12 FUNDING- RESEARCH SUPPORTING THE SMARTBOUY,NR33 0HT,,Exempt,00000000,Expense
DEFRA,Core Defra,30/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,University Of Hull,SOIN45894," Ł35,534.00 ","SOUND WAVES ,",HU6 7RX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Evidence Non R&D,Environment and Rural Group,C E F A S,8001842," Ł96,000.00 ",STRATEGIC SUPPORT FOR THE MARINE STATEGY FRAMEWORK DIRECTIVE 11/12,NR33 0HT,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,C E F A S,8001771," Ł29,288.00 ",RESEARCH SUPPORTING THE SMARTBOUY,NR33 0HT,,Exempt,00000000,Expense
DEFRA,Core Defra,12/03/2012,Other Current Payments (GB),Environment and Rural Group,C E F A S,8001776," Ł34,846.00 ",PRE APPLICATION CHARGE,NR33 0HT,,exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Current Grants - Local Authorities,Environment and Rural Group,East Riding Of Yorkshire Council,010312," Ł35,000.00 ",COASTAL CHANGE ADAPTATION PLANNING GUIDE GRANT 2011/12,HU17 9BA,,exempt,00000000,Expense
DEFRA,Core Defra,16/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,J B A Consulting,20120826," Ł29,351.20 ",PROFESSIONAL SERVICES and EXPENSES,BD23 3AE,SME,exempt,00000000,Expense
DEFRA,Core Defra,12/03/2012,Grant-in Aid Payments,Environment and Rural Group,Environment Agency,EAGIAMAR12," Ł258,199,000.00 ",ENVIRONMENT AGENCY GRANT-IN-AID,BS32 4UD,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments E,Environment and Rural Group,Dept For Communities & Local Gov,010312," Ł1,752,677.75 ",LOCAL SERVICES SUPPORT GRANT 2011/12,HP2 4XN,,exempt,00000000,Expense
DEFRA,Core Defra,02/03/2012,Grant-in Aid Payments,Environment and Rural Group,Environment Agency,EAGIAMAR12," Ł258,199,000.00 ",ENVIRONMENT AGENCY GRANT-IN-AID,BS32 4UD,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Technology Strategy Board,000558," Ł1,000,000.00 ",WATER COMPLETION PROGRAMME 2011/12 - Draft Interim Strategic Assessment and provides Framework for further work on water.,SN2 1JF,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Health & Safety Laboratory,029660," Ł48,782.00 ",EAST COAST FLOODING ANALYSIS,SK17 9JN,,Exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Programme Consultancy Costs,Environment and Rural Group,Cranfield University,1340886," Ł102,120.00 ",BETTER EVIDENCE FOR REGULATORY REFORM REFERENCE ,MK43 0AL,,exempt,00000000,Expense
DEFRA,Core Defra,02/03/2012,Current Grants UK,Environment and Rural Group,S N I F F E R,SNO881," Ł85,000.00 ",DEFRA CONTRIBUTION TO SNIFFER PROJECT,EH1 3AA,SME,Exempt,00000000,Expense
DEFRA,Core Defra,02/03/2012,Programme Consultancy Costs,Environment and Rural Group,Cranfield University,1338111," Ł52,176.00 ",BETTER EVIDENCE FOR REGULATORY REFORM REFERENCE ,MK43 0AL,,exempt,00000000,Expense
DEFRA,Core Defra,12/03/2012,Current Grants UK,Environment and Rural Group,Animal Health and Veterinary Laboratories Agency,090312," Ł30,681.87 ",2011/12 GRANT PAYMENT ASSET RECOVERY INITIATIVE SCHEME,YO1 7PX,,exempt,ARIS4BRP,Expense
DEFRA,Core Defra,14/03/2012,Current Grants UK,Environment and Rural Group,Gangmasters Licensing Authority,090312," Ł28,319.93 ",2011/12 GRANT PAYMENT ASSET RECOVERY IINITIATIVE SCHEME,NG8 9AF,,Exempt,ARIS4BRP,Expense
DEFRA,Core Defra,06/03/2012,Grant-in Aid Payments,Environment and Rural Group,Marine Management Organisation,280212," Ł2,900,000.00 ",GRANT IN AID - MARCH 12 - Marine Management Organisation     ,NE4 7YH,,exempt,00000000,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments (GB),Environment and Rural Group,Dept For Communities & Local Gov,26031225000000," Ł250,000.00 ",LONDON SUPPORT GRANT  SERVICES GRANT MARCH 2012,HP2 4XN,,exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (GB),Environment and Rural Group,C E F A S,8001838," Ł30,000.00 ",ADDITIONAL FUNDING FOR EEL WORK 2011/12,NR33 0HT,,exempt,00000000,Expense
DEFRA,Core Defra,08/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Institute of Zoology,31090," Ł56,930.00 ",CETACEAN STRANDINGS INVESTIGATION ,NW1 4RY,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments (Evidence R&D),Environment and Rural Group,Institute of Zoology,31065," Ł81,960.00 ",CATACEAN STRANDINGS 1 OCT TO 31 DEC 11,NW1 4RY,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments E,FFG 1,University Of Reading,ERS-494250-38227," Ł35,109.92 ",National Fruit Collection Feb 12 payment,RG6 6AH,,Exempt,PGR00001,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments E,FFG 1,University Of Reading,ERS-495133-38516," Ł35,109.92 ",National Fruit Collection March 12 payment,RG6 6AH,,Exempt,PGR00001,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 1,Food & Agriculture Organisation Of The U N,230312," Ł150,000.00 ",FOREIGN PAYMENT ANNUAL CONTRIBUTION TO EUROPEAN COOPERATIVE PROGRAMME FOR PLANT GENETIC RESOURCES (PGRFA) 2012/13,00100,,,PGR00001,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000007853," Ł45,189.90 ",Protecting the Food Chain Six months' Funding of Food Chain,YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Evidence Non R&D,FFG 1,Animal Health and Veterinary Laboratories Agency,3000006771," Ł53,534.57 ","AHVLA Fallen Stock Sampling Fee (Fallen cattle, sheep and goats)",KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments (GB),FFG 1,Food Standards Agency,1701419," Ł42,598.38 ",Funding for Animal by product as per SLA ( Service Level Agreement),YO1 2YX,,Exempt,TSE001CA,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000009656," Ł118,985.27 ",Protecting the Food Chain - TSE and EMI (1st Oct-11 to 31st Mar-2012),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,16/03/2012,Evidence Non R&D,FFG 1,Identigen Ltd,FEB12," Ł36,726.27 ",TSE Testing Private Labs - Identigen 2011/2012,NP10 8UL,SME,Exempt,TSE00963,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000009657," Ł69,755.14 ",Protecting the Food Chain - TSE and EMI (1st Oct-11 to 31st Mar-2012),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Evidence Non R&D,FFG 1,Veterinary Laboratories Agency,ERS-495910-38572," Ł272,166.63 ",VLA Contract T 2011-2012 February 2012,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Evidence Non R&D,FFG 1,Veterinary Laboratories Agency,ERS-495907-38571," Ł175,000.00 ",VLA Contract E 2011-2012 February 2012,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Evidence Non R&D,FFG 1,Animal Health and Veterinary Laboratories Agency,3000006829," Ł55,047.90 ","AHVLA Fallen Stock Sampling Fee (Fallen cattle, sheep and goats)",KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000007852," Ł76,998.20 ",Protecting the Food Chain - TSE and EMI (1st Oct-11 to 31st Mar-2012),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000008912," Ł109,802.89 ",Protecting the Food Chain - TSE and EMI (1st Oct-11 to 31st Mar-2012),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments (GB),FFG 1,Food Standards Agency,1701363," Ł49,769.68 ",Cattle Testing 2011/2012 - FSA,YO1 2YX,,Exempt,TSE001CA,Expense
DEFRA,Core Defra,06/03/2012,Evidence Non R&D,FFG 1,Animal Health and Veterinary Laboratories Agency,3000006803," Ł50,708.72 ","AHVLA Fallen Stock Sampling Fee (Fallen cattle, sheep and goats)",KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000008913," Ł58,684.58 ",Protecting the Food Chain - TSE and EMI (1st Oct-11 to 31st Mar-2012),YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,16/03/2012,Evidence Non R&D,FFG 1,L G C Limited,50136832," Ł135,768.80 ",TSE Testing Private Labs - LGC Ltd 2011/2012,TW11 0LY,SME,Exempt,TSE00963,Expense
DEFRA,Core Defra,12/03/2012,Evidence Non R&D,FFG 1,Animal Health and Veterinary Laboratories Agency,3000006812," Ł55,895.17 ","AHVLA Fallen Stock Sampling Fee (Fallen cattle, sheep and goats)",KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D),FFG 4,B B S R C,ERS-496083-38436," Ł215,652.00 ",Payment for Animal Health and Welfare Research Project,SN2 1UH,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D),FFG 4,B B S R C,ERS-496082-38435," Ł522,151.00 ",Payment for Animal Health and Welfare Research Project,SN2 1UH,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Evidence Non R&D,FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495675-38727," Ł33,301.00 ",Payment to AHVLA for Veterinary Surveillance,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495113-38716," Ł64,202.00 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,14/03/2012,Other Current Payments (Evidence R&D),FFG 4,The Royal Veterinary College,80312," Ł50,000.00 ",Payment for Animal Health and Welfare Research Project,AL9 7TA,,Exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments (Evidence R&D),FFG 4,B B S R C,11594," Ł25,982.53 ",Payment for Animal Health and Welfare Research Project,SN2 1UH,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Food & Environment Research Agency,ERS-495086-38644," Ł70,977.33 ",Payment for Animal Health and Welfare Research Project,YO41 1LZ,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Evidence Non R&D,FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495663-38724," Ł295,597.00 ",Payment to AHVLA for Veterinary Surveillance,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,University Of Bristol,ERS-06-MAR-12-38490," Ł43,648.49 ",Payment for Animal Health and Welfare Research Project,BS40 5DU,,Exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Institute For Animal Health,ERS-495769-38466," Ł297,596.00 ",Payment for Animal Health and Welfare Research Project,RG20 7NN,,Exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,University Of Edinburgh,ERS-495015-38496," Ł26,393.91 ",Payment for Animal Health and Welfare Research Project,EH1 1HT,,,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Institute For Animal Health,ERS-495064-38461," Ł27,220.08 ",Payment for Animal Health and Welfare Research Project,RG20 7NN,,,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495017-38531," Ł55,124.41 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495090-38711," Ł94,474.00 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495092-38561," Ł91,331.00 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495089-38560," Ł28,996.16 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,14/03/2012,Other Current Payments (Evidence R&D),FFG 4,The Royal Veterinary College,0803123527688," Ł29,397.40 ",Payment for Animal Health and Welfare Research Project,AL9 7TA,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D),FFG 4,B B S R C,ERS-496084-38437," Ł203,045.00 ",Payment for Animal Health and Welfare Research Project,SN2 1UH,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,University of Oxford,ERS-495903-38514," Ł56,432.00 ",Payment for Animal Health and Welfare Research Project,OX1 2JD,,Exempt,00000000,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments (Evidence R&D),FFG 4,Risk Solutions,1830," Ł116,400.00 ",Payment for Animal Health and Welfare Research Project,WA2 7LT,SME,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495703-38730," Ł49,171.00 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Zoological Society Of London.,ERS-495116-38695," Ł106,878.00 ",Payment for Animal Health and Welfare Research Project,NW1 4RY,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,The Queens University Of Belfast,ERS-495115-38482," Ł61,549.00 ",Payment for Animal Health and Welfare Research Project,BT7 1NN,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Institute For Animal Health,ERS-495063-38460," Ł52,527.50 ",Payment for Animal Health and Welfare Research Project,RG20 7NN,,Exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Institute For Animal Health,ERS-495057-38455," Ł25,333.33 ",Payment for Animal Health and Welfare Research Project,RG20 7NN,,exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Institute For Animal Health,ERS-495044-38453," Ł27,198.00 ",Payment for Animal Health and Welfare Research Project,RG20 7NN,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Evidence Non R&D,FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495669-38725," Ł410,971.00 ",Payment to AHVLA for Veterinary Surveillance,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Evidence Non R&D,FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495658-38723," Ł567,666.00 ",Payment to AHVLA for Veterinary Surveillance,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495080-38556," Ł45,992.16 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495025-38537," Ł34,304.83 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495024-38536," Ł48,965.83 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,12/03/2012,Other Current Payments (Evidence R&D),FFG 4,University Of Cambridge,EW9049454," Ł96,394.00 ",Payment for Animal Health and Welfare Research Project,CB2 1SB,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D),FFG 4,B B S R C,ERS-495095-38432," Ł37,600.00 ",Payment for Animal Health and Welfare Research Project,SN2 1UH,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495114-38717," Ł34,023.33 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Animal Health and Veterinary Laboratories Agency,ERS-495081-38710," Ł36,825.22 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Institute For Animal Health,ERS-495764-38465," Ł150,000.00 ",Payment for Animal Health and Welfare Research Project,RG20 7NN,,Exempt,00000000,Expense
DEFRA,Core Defra,27/03/2012,Other Current Payments (Evidence R&D),FFG 4,Institute For Animal Health,ERS-495042-38452," Ł56,287.33 ",Payment for Animal Health and Welfare Research Project,RG20 7NN,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495042-38452," Ł45,000.00 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Other Current Payments (Evidence R&D) (Agency),FFG 4,Veterinary Laboratories Agency,ERS-495100-38562," Ł27,418.25 ",Payment for Animal Health and Welfare Research Project,KT15 3NB,,exempt,00000000,Expense
DEFRA,Core Defra,26/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000006904," Ł412,617.56 ",Food standard Agency  TB SAMPLING and SUBMISSION APR-DEC 2011/12,YO1 7PX,,exempt,00000000,Expense
DEFRA,Core Defra,21/03/2012,Payments to Agencies GB,FFG 1,D L O Holding/Prionics AG,30919," Ł195,027.38 ",Payments to external supplier for UK,8952,,,00000000,Expense
DEFRA,Core Defra,20/03/2012,Other Current Payments E,FFG 1,Animal Health and Veterinary Laboratories Agency,5000009055," Ł45,845.89 ",Bovine TB Programme - Slaughterhouse surveillance work carried out by FSA - 11/12 [to be invoiced by AHVLA],YO1 7PX,,Exempt,00000000,Expense
DEFRA,Core Defra,28/03/2012,Other Current Payments (GB),FFG 1,Natural England,8000007465," Ł192,098.99 ",Natural England - TB Programme - Licensing operation for badger control - 2011/12 Financial Year,PE1 1XN,,exempt,00000000,Expense
DEFRA,Core Defra,23/03/2012,Evidence Non R&D,FFG 1,Animal Health and Veterinary Laboratories Agency,ERS-496303-38731," Ł257,666.64 ",Animal Health and Veterinary Laboratories Agency Contract L 11/12,KT15 3NB,,Exempt,00000000,Expense
DEFRA,Core Defra,06/03/2012,Other Current Payments E,FFG 3,A E A Technology plc,6146779," Ł65,082.68 ",Farming Advice Service Contract ,OX11 0QJ,SME,15760,00000000,Expense
DEFRA,Core Defra,22/03/2012,Other Current Payments E,FFG 3,A E A Technology plc,6147145," Ł72,779.12 ",Farming Advice Service Contract ,OX11 0QJ,SME,15760,00000000,Expense
