Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SOUTH WEST WATER LIMITED,EX2 7HR,417754,Rent land - non civil estate property + married quarter property,"£61,694.28"
Ministry of Defence,Ministry of Defence,04/12/2014,Externally delivered education and training,Defence Equipment + Support,CAPITA BUSINESS SERVICES LTD,DL1 9HN,411427,External training - civilian,"£61,626.00"
Ministry of Defence,Ministry of Defence,18/12/2014,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,417737,Aviation fuel casual uplift consumed,"£61,623.22"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2014,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000162825 - 00197116,Capital Asset expenditure,"£61,593.35"
Ministry of Defence,Ministry of Defence,19/12/2014,Fuel for military use,Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,10355,Cost of ground diesel fuel consumed,"£61,564.68"
Ministry of Defence,Ministry of Defence,17/12/2014,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,416584,Consumption of medical dental and veterinary inventory,"£61,278.50"
Ministry of Defence,Ministry of Defence,01/12/2014,Fees for professional services,JFC,TNT UK LIMITED,BL0 9AR,410472,Fees for professional services excluding legal fees,"£61,251.31"
Ministry of Defence,Ministry of Defence,17/12/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,417029,Freight movement costs,"£61,187.97"
Ministry of Defence,Council of Reserve Forces & Cadets Association,05/12/2014,Assets in the Course of Construction,Capital Expenditure,Elite System,BD19 5EA,7975,Assets in the Course of Construction,"£61,074.00"
Ministry of Defence,Council of Reserve Forces & Cadets Association,16/12/2014,Rates/NDR,Infrastructure,Land & Property Servics,BT2 7SL,3004,Rates/NDR,"£60,933.60"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2014,Sub Contracted Work,Programme Delivery Directorate,SELEX ES LIMITED,,V - 9000162918 - 00197627,Sub Contracted Work,"£60,713.04"
Ministry of Defence,Ministry of Defence,16/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,416175,Equipment support non-project costs,"£60,696.00"
Ministry of Defence,Ministry of Defence,24/12/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,419870,Spend on Inventory - General,"£60,692.42"
Ministry of Defence,Ministry of Defence,05/12/2014,Administration,Navy Command,TELEPERFORMANCE LTD,BS1 3LG,412445,General administration,"£60,431.06"
Ministry of Defence,Ministry of Defence,22/12/2014,Fees for professional services,HO+CS,ACET LIMITED,W4 5YA,184334,Fees for professional services excluding legal fees,"£60,359.28"
Ministry of Defence,Ministry of Defence,08/12/2014,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,412845,Freight movement costs,"£60,169.29"
Ministry of Defence,Ministry of Defence,19/12/2014,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,418013,Utilities consumed - gas,"£60,107.65"
Ministry of Defence,Ministry of Defence,23/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,OVIK SOLUTIONS LIMITED,DT5 8BF,419596,Equipment support non-project costs,"£60,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF SOUTH WALES,,V - 9000162902 - 00197714,Sub Contracted Work,"£60,000.00"
Ministry of Defence,Ministry of Defence,18/12/2014,Spend on Inventory - General,Defence Equipment + Support,NP AEROSPACE LTD,CV6 5AQ,417631,Spend on Inventory - General,"£59,972.45"
Ministry of Defence,Ministry of Defence,01/12/2014,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,410117,Equipment support project costs,"£59,929.07"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2014,Sub Contracted Work,Programme Delivery Directorate,TWI LIMITED,,V - 9000162800 - 00197455,Sub Contracted Work,"£59,595.00"
Ministry of Defence,Ministry of Defence,09/12/2014,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,HARVEST ENERGY LIMITED,W1H 7JT,413261,Cost of ground diesel fuel consumed,"£59,504.13"
Ministry of Defence,Ministry of Defence,18/12/2014,IT and communication services,Defence Equipment + Support,BRUHN NEWTECH LTD,SP4 6EB,417261,Information technology services,"£59,465.77"
Ministry of Defence,Ministry of Defence,15/12/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,416081,Spend on Inventory - General,"£59,278.28"
Ministry of Defence,United Kingdom Hydrographic Office,30/12/2014,Raw Material/ Finished Goods,Raw Material/ Finished Goods,Antalis McNaughton,,2000072097,Raw Material/ Finished Goods,"£59,160.00"
Ministry of Defence,Ministry of Defence,11/12/2014,Transport hire charges,Land Forces,HILL RENTALS LIMITED,,2072539,Transport other operating lease,"£59,037.65"
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2014,Sub Contracted Work,Programme Delivery Directorate,NITEWORKS,,V - 9000162920 - 00195102,Sub Contracted Work,"£59,000.00"
Ministry of Defence,Ministry of Defence,22/12/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,5000122701,Utilities consumed - electricity,"£58,957.89"
Ministry of Defence,Ministry of Defence,12/12/2014,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,414935,Spend on Inventory - General,"£58,928.11"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2014,Sub Contracted Work,Programme Delivery Directorate,THALES UK LIMITED,,V - 9000162790 - 00197111,Sub Contracted Work,"£58,800.00"
Ministry of Defence,Ministry of Defence,08/12/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,413063,Spend on Inventory - General,"£58,780.69"
Ministry of Defence,Ministry of Defence,02/12/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,IBM UNITED KINGDOM LIMITED,PO6 3AE,410716,Fees for professional services excluding legal fees,"£58,637.76"
Ministry of Defence,Ministry of Defence,04/12/2014,IT and communication services,Defence Equipment + Support,INSIGHT DIRECT (U K) LTD,S9 2BU,411536,Computer equipment costing below the capitalisation threshold,"£58,510.00"
Ministry of Defence,Ministry of Defence,04/12/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,411832,Fees for professional services excluding legal fees,"£58,506.64"
Ministry of Defence,Ministry of Defence,08/12/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,412553,Estate + facilities management services - accommodation inventory + service,"£58,287.74"
Ministry of Defence,Ministry of Defence,10/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TEWKESBURY BOROUGH COUNCIL,GL20 5TT,414115,Rent buildings - non civil estate property and married quarter property,"£58,244.97"
Ministry of Defence,Ministry of Defence,03/12/2014,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,411076,Research and development incurred on projects with defence science and technology laboratory,"£58,106.82"
Ministry of Defence,Ministry of Defence,04/12/2014,#N/A,Defence Equipment + Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,411721,#N/A,"£58,019.00"
Ministry of Defence,Ministry of Defence,18/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GOVERNMENT ACTUARY'S DEPARTMENT,EC4A 1AB,2.00E+11,Rent buildings - non civil estate property and married quarter property,"£57,946.15"
Ministry of Defence,Ministry of Defence,18/12/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,417819,Spend on Inventory - General,"£57,786.47"
Ministry of Defence,Ministry of Defence,24/12/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,419765,Estate + facilities management services - accommodation inventory + service,"£57,611.27"
Ministry of Defence,Ministry of Defence,08/12/2014,General services and support,Air Command,ROLLS ROYCE MARINE POWER  OPERATIONS  LIMITED,DE24 8BJ,412964,Purchase of defence support equipment below capitalisation threshold of £25k.,"£57,600.00"
Ministry of Defence,Ministry of Defence,10/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE ROYAL HOUSEHOLD,SW1A 1AA,414130,Rent buildings - non civil estate property and married quarter property,"£57,222.00"
Ministry of Defence,Ministry of Defence,22/12/2014,Spend on Inventory - General,Defence Equipment + Support,M.C. AIR FILTRATION LTD,ME8 7TZ,418970,Spend on Inventory - General,"£57,203.28"
Ministry of Defence,Defence Science and Technology Laboratory,12/12/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000162704 - 00196377,Sub Contracted Work,"£57,156.00"
Ministry of Defence,Ministry of Defence,09/12/2014,IT and communication services,Defence Equipment + Support,SUPERLETTER.COM INC,,413430,Information technology services,"£57,111.32"
Ministry of Defence,Defence Science and Technology Laboratory,12/12/2014,Sub Contracted Work,Programme Delivery Directorate,THALES UK LIMITED,,V - 9000162658 - 00193811,Sub Contracted Work,"£57,025.00"
Ministry of Defence,Ministry of Defence,31/12/2014,"Transportation of personnel, freight and travel expenses",Air Command,EUROCONTROL,,5000122783,Aircraft landing fees,"£57,006.40"
Ministry of Defence,Ministry of Defence,23/12/2014,IT and communication services,JFC,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,419346,Information technology services,"£57,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000162824 - 00196693,Sub Contracted Work,"£56,970.00"
Ministry of Defence,Ministry of Defence,17/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BELFAST INTERNATIONAL AIRPORT LIMITED,BT29 4AB,43530,Rent land - non civil estate property + married quarter property,"£56,938.50"
Ministry of Defence,Ministry of Defence,11/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,T B DAVIES (UK) LIMITED,CF31 3US,414805,Equipment support non-project costs,"£56,859.96"
Ministry of Defence,Ministry of Defence,24/12/2014,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,419815,External training - civilian,"£56,783.00"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2014,Sub Contracted Work,Programme Delivery Directorate,PLASAN SASA LIMITED,,V - 0000003139 - 00197106,Sub Contracted Work,"£56,740.00"
Ministry of Defence,Ministry of Defence,29/12/2014,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,AIRWAVE SOLUTIONS LIMITED,SL1 2EJ,420167,Hire charges IT and communications,"£56,691.47"
Ministry of Defence,Ministry of Defence,05/12/2014,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,412393,Spend on Inventory - General,"£56,689.20"
Ministry of Defence,Ministry of Defence,23/12/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,419435,Spend on Inventory - General,"£56,642.86"
Ministry of Defence,Ministry of Defence,01/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,TERADYNE LIMITED,SK3 0XG,410454,Equipment support non-project costs,"£56,588.00"
Ministry of Defence,Ministry of Defence,22/12/2014,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,418895,Cost of ground diesel fuel consumed,"£56,566.14"
Ministry of Defence,Ministry of Defence,19/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,417879,Equipment support non-project costs,"£56,490.75"
Ministry of Defence,Ministry of Defence,22/12/2014,Medical treatment & stores and welfare services,Land Forces,THE BRITISH SCHOOL,,419223,Schools + community relations initiatives,"£56,400.00"
Ministry of Defence,Ministry of Defence,23/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,ASPIRE CONSULTING LIMITED,B77 4RP,419327,Equipment support non-project costs,"£56,394.20"
Ministry of Defence,Ministry of Defence,18/12/2014,Spend on Inventory - General,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,417818,Spend on Inventory - General,"£56,128.75"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2014,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000162825 - 00197521,Capital Asset expenditure,"£56,112.28"
Ministry of Defence,Ministry of Defence,17/12/2014,Design services and minor equipment purchases,Air Command,ECHO MANAGED SERVICES LTD,BS1 3AE,416754,Equipment support non-project costs,"£56,112.00"
Ministry of Defence,Ministry of Defence,22/12/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,418931,Cost of food services,"£55,985.19"
Ministry of Defence,Ministry of Defence,08/12/2014,Spend on Inventory - General,Defence Equipment + Support,RISBRIDGER LTD,RH1 2LH,412959,Spend on Inventory - General,"£55,968.00"
Ministry of Defence,Ministry of Defence,04/12/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,411475,Spend on Inventory - General,"£55,953.36"
Ministry of Defence,Ministry of Defence,24/12/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,419957,Fiscal asset under construction - capital in year addition,"£55,941.25"
Ministry of Defence,Ministry of Defence,02/12/2014,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,410735,Information technology services,"£55,851.55"
Ministry of Defence,Ministry of Defence,22/12/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,418706,Spend on Inventory - General,"£55,757.50"
Ministry of Defence,Ministry of Defence,04/12/2014,Fees for professional services,Land Forces,LGC LTD,TW11 0LY,411566,Fees for professional services excluding legal fees,"£55,755.59"
Ministry of Defence,Ministry of Defence,10/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SOUTH SOMERSET DISTRICT COUNCIL,BH20 2DH,414077,Rent buildings - non civil estate property and married quarter property,"£55,727.66"
Ministry of Defence,Ministry of Defence,15/12/2014,Spend on Inventory - General,Defence Equipment + Support,SOMERS FORGE LTD,B62 8DZ,416005,Spend on Inventory - General,"£55,654.50"
Ministry of Defence,Ministry of Defence,11/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SHEPWAY DISTRICT COUNCIL,CT20 2QY,414765,Rent buildings - non civil estate property and married quarter property,"£55,512.64"
Ministry of Defence,Ministry of Defence,01/12/2014,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,410268,Spend on Inventory - General,"£55,473.60"
Ministry of Defence,Ministry of Defence,30/12/2014,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,420440,Spend on Inventory - General,"£55,473.60"
Ministry of Defence,Ministry of Defence,24/12/2014,Food and clothing,Air Command,TECHNOGYM U K LIMITED,RG12 1WP,420116,Cost of purchasing and repairing clothing,"£55,394.40"
Ministry of Defence,Ministry of Defence,16/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,416188,Equipment support non-project costs,"£55,276.47"
Ministry of Defence,Defence Science and Technology Laboratory,05/12/2014,Sub Contracted Work,Programme Delivery Directorate,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000162553 - 00195107,Sub Contracted Work,"£55,200.00"
Ministry of Defence,Ministry of Defence,16/12/2014,Spend on Inventory - General,Defence Equipment + Support,ENERSYS LTD.,,416266,Spend on Inventory - General,"£54,828.78"
Ministry of Defence,Ministry of Defence,10/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,HYDRASUN LIMITED,AB12 3GQ,413765,Equipment support project costs,"£54,827.57"
Ministry of Defence,Ministry of Defence,11/12/2014,Fees for professional services,Land Forces,CUERDEN CONSULTING LTD,SN3 4TQ,414341,Fees for professional services excluding legal fees,"£54,800.00"
Ministry of Defence,Ministry of Defence,23/12/2014,Fuel for military use,Air Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,419317,Cost of ground diesel fuel consumed,"£54,704.14"
Ministry of Defence,Ministry of Defence,11/12/2014,Spend on Inventory - General,Defence Equipment + Support,ALPHA ELECTRONICS (SOUTHERN) LIMITED,ME15 9YP,414225,Spend on Inventory - General,"£54,694.80"
Ministry of Defence,Ministry of Defence,24/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,EATON LIMITED,G2 4NA,419879,Equipment support non-project costs,"£54,635.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/12/2014,Sub Contracted Work,Programme Delivery Directorate,BAE SYSTEMS MARINE LIMITED,,V - 9000162524 - 00193844,Sub Contracted Work,"£54,600.00"
Ministry of Defence,Ministry of Defence,22/12/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,419251,Fiscal asset under construction - capital in year addition,"£54,469.92"
Ministry of Defence,Ministry of Defence,24/12/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,AIRTRICITY GAS SUPPLY (NI) LIMITED,BT3 9ED,184391,Utilities consumed - gas,"£54,450.05"
Ministry of Defence,Defence Science and Technology Laboratory,05/12/2014,Sub Contracted Work,Programme Delivery Directorate,RIPJAR LIMITED,,V - 9000162575 - 00196380,Sub Contracted Work,"£54,450.00"
Ministry of Defence,Ministry of Defence,09/12/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,5000122267,Works - estate management,"£54,179.49"
Ministry of Defence,Ministry of Defence,30/12/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,420418,Estate + facilities management services - accommodation inventory + service,"£54,169.98"
Ministry of Defence,Ministry of Defence,09/12/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,RMPA SERVICES PLC,CO2 7ST,413383,Fiscal asset under construction - capital in year addition,"£54,089.74"
Ministry of Defence,Council of Reserve Forces & Cadets Association,04/12/2014,Injections / Projects RDEL and MNW,Estates Management,Prima Doors Ltd,SK7 5DA,472-489,Injections / Projects RDEL and MNW,"£54,087.34"
Ministry of Defence,Ministry of Defence,22/12/2014,Food and clothing,Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,418931,Cost of food purchases,"£53,915.40"
Ministry of Defence,Ministry of Defence,04/12/2014,Spend on Inventory - General,Defence Equipment + Support,MICHELIN TYRE PLC,ST4 4EY,411588,Spend on Inventory - General,"£53,812.73"
Ministry of Defence,Ministry of Defence,12/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,MARINE & INDUSTRIAL TRANSMISSIONS LTD,ME11 5EE,415180,Equipment support non-project costs,"£53,738.11"
Ministry of Defence,Ministry of Defence,12/12/2014,Inventory Accruals,Defence Equipment + Support,ZODIAC AEROSAFETY SYSTEMS,,5000122482,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£53,737.99"
Ministry of Defence,Ministry of Defence,15/12/2014,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,415970,Transport other operating lease,"£53,730.41"
Ministry of Defence,Ministry of Defence,24/12/2014,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,BS16 1EJ,420082,Spend on Inventory - General,"£53,592.00"
Ministry of Defence,Ministry of Defence,17/12/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,416743,Spend on Inventory - General,"£53,567.95"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2014,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000162825 - 00197522,Capital Asset expenditure,"£53,554.89"
Ministry of Defence,Ministry of Defence,08/12/2014,Spend on Inventory - General,Defence Equipment + Support,KEY INDUSTRIAL EQUIPMENT LIMITED,BH31 6AT,412802,Spend on Inventory - General,"£53,546.52"
Ministry of Defence,Ministry of Defence,04/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,411516,Equipment support non-project costs,"£53,437.73"
Ministry of Defence,Ministry of Defence,22/12/2014,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,419252,Cost of purchasing and repairing clothing,"£53,343.72"
Ministry of Defence,Ministry of Defence,10/12/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,413669,Freight movement costs,"£53,223.66"
Ministry of Defence,Ministry of Defence,30/12/2014,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,420386,Movement of service personnel,"£53,155.92"
Ministry of Defence,Ministry of Defence,10/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,SL6 1RF,414195,Rent buildings - non civil estate property and married quarter property,"£52,996.71"
Ministry of Defence,Ministry of Defence,22/12/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,LE19 1ZY,418747,Utilities consumed - gas,"£52,887.23"
Ministry of Defence,Ministry of Defence,05/12/2014,Estate management,Air Command,KEMPS CONSTRUCTION LIMITED,HA5 2NJ,412186,Works - estate management,"£52,804.80"
Ministry of Defence,Ministry of Defence,02/12/2014,Fees for professional services,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,410826,"Advice and guidance on how to produce the product, but not production of the product itself.","£52,779.60"
Ministry of Defence,Ministry of Defence,23/12/2014,Spend on Inventory - General,Defence Equipment + Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,419457,Spend on Inventory - General,"£52,777.01"
Ministry of Defence,United Kingdom Hydrographic Office,05/12/2014,Electricity,Facilities Management,EDF Energy,,2000071812,Electricity,"£52,765.97"
Ministry of Defence,Ministry of Defence,18/12/2014,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,417734,Equipment support non-project costs,"£52,645.00"
Ministry of Defence,Ministry of Defence,10/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,EAST HAMPSHIRE DISTRICT COUNCIL,GU31 4EX,413697,Rent buildings - non civil estate property and married quarter property,"£52,565.12"
Ministry of Defence,Ministry of Defence,12/12/2014,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,415161,Fees for professional services excluding legal fees,"£52,541.73"
Ministry of Defence,Ministry of Defence,02/12/2014,#N/A,HO+CS,HAVAS PEOPLE LIMITED,EC1M 5NR,410703,Advisory services within communications and marketing including assistance and support in the development of publicising and the promotion of the department,"£52,450.30"
Ministry of Defence,Ministry of Defence,08/12/2014,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000023677,Aviation fuel casual uplift consumed,"£52,206.17"
Ministry of Defence,Ministry of Defence,05/12/2014,Purchase of inventory and services ,Defence Equipment + Support,DYTECNA LTD,PO14 4LW,412087,Cost of other material consumed,"£52,166.58"
Ministry of Defence,Ministry of Defence,22/12/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,419288,Fees for professional services excluding legal fees,"£52,154.89"
Ministry of Defence,Defence Science and Technology Laboratory,15/12/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000162743 - 00195808,Sub Contracted Work,"£52,000.00"
Ministry of Defence,Ministry of Defence,09/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,413289,Post design services which are not capitalised,"£51,924.75"
Ministry of Defence,Ministry of Defence,18/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,417473,Post design services which are not capitalised,"£51,924.75"
Ministry of Defence,Ministry of Defence,11/12/2014,Fees for professional services,Land Forces,CROWN SOLICITORS OFFICE,BT1 3JY,43482,Fees for professional services excluding legal fees,"£51,887.00"
Ministry of Defence,Ministry of Defence,19/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,VL TEST SYSTEMS LTD,MK18 1WA,418615,Equipment support non-project costs,"£51,831.88"
Ministry of Defence,Ministry of Defence,22/12/2014,Inventory Accruals,Defence Equipment + Support,SELEX ES LTD,BS16 1EJ,419167,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£51,753.60"
Ministry of Defence,Ministry of Defence,22/12/2014,Spend on Inventory - General,HO+CS,KASHKET & PARTNERS LIMITED,N15 4QA,418943,Spend on Inventory - General,"£51,604.80"
Ministry of Defence,Ministry of Defence,04/12/2014,Design services and minor equipment purchases,Defence Equipment + Support,SAFRAN POWER UK LTD,LU7 9GT,411747,Equipment support non-project costs,"£51,516.00"
Ministry of Defence,Ministry of Defence,08/12/2014,IT and communication services,JFC,MICROSOFT LTD,,412848,Information technology services,"£51,488.00"
Ministry of Defence,Ministry of Defence,09/12/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,413457,Spend on Inventory - General,"£51,380.41"
Ministry of Defence,Ministry of Defence,12/12/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,415007,Estate + facilities management services - accommodation inventory + service,"£51,342.52"
Ministry of Defence,Ministry of Defence,05/12/2014,Medical treatment & stores and welfare services,Land Forces,ARMY SPORTS CONTROL BOARD,GU11 2LB,411869,Recreational facilities costs in support of social work,"£51,328.97"
Ministry of Defence,Ministry of Defence,11/12/2014,IT and communication services,Air Command,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,414393,Computer equipment costing below the capitalisation threshold,"£51,195.84"
Ministry of Defence,Defence Science and Technology Laboratory,12/12/2014,Sub Contracted Work,Programme Delivery Directorate,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000162654 - 00195422,Sub Contracted Work,"£51,110.81"
Ministry of Defence,Ministry of Defence,10/12/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WINCHESTER CITY COUNCIL,SO23 9LJ,414194,Rent buildings - non civil estate property and married quarter property,"£51,082.23"
Ministry of Defence,Ministry of Defence,12/12/2014,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,415457,Cost of other material consumed,"£51,073.47"
Ministry of Defence,Ministry of Defence,08/12/2014,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,412527,Consumption of medical dental and veterinary inventory,"£51,024.95"
Ministry of Defence,Ministry of Defence,16/12/2014,"Transportation of personnel, freight and travel expenses",HO+CS,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,416475,Military short term detached duty,"£51,003.30"
