Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount ,Description,Supplier postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,EA,15/03/2012,Construction,SW Capital WiP | ,Team Van Oord,1055106," £87,175.23 ",South West Culvert Reconditioning Package,RG14 5QS,,30142735,IMSW001796,Project
DEFRA,EA,29/03/2012,Construction,NE Capital WiP | ,Birse Civils Ltd,1046531," £86,159.04 ",Donna Nook Advanced Works. To cover maintenance on site and help with planning appeal.  ,DN18 5BW,,30142670,IMNE000738,Project
DEFRA,EA,22/03/2012,Construction,NE Capital WiP | ,Birse Civils Ltd,1053877," £86,159.04 ",Donna Nook Advanced Works maintenance on site and help with planning appeal. ,DN18 5BW,,30142670,IMNE000738,Project
DEFRA,EA,13/03/2012,Vehicles,HO Fleet Operations,Tony Hole Marine Ltd,1060113," £85,973.20 ",Service Inspection Maintenance and Repair 004,PL9 7HP,,30322647,,Administration
DEFRA,EA,29/03/2012,Construction,SE Capital WiP,UK Flood Barriers Ltd,1059135," £85,470.00 ",Flood Resistance Property Protection measures Framework - Purchase and installation of flood resistance products for 35 properties in Shepperton,WR9 0NX,,30295946,IMTH001763,Project
DEFRA,EA,29/03/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1049444," £85,288.24 ",Recondition contract 2 Darwen Culverts,EN11 9BX,,30142737,IMNW000322,Project
DEFRA,EA,01/03/2012,Construction,SE Capital WiP,Aquatic Control Engineering Ltd,1043546," £84,960.00 ",Pevensey Outfalls Reconstrution. Additional works to Supply Tidal Control Gates to replace dilapitated flap valves to ensure flood defences are not compromised. ,DN22 0HR,,30203263,IMSO000737,Project
DEFRA,EA,27/03/2012,Construction,AN Capital WiP,VSL Systems UK Ltd,1042162," £83,597.44 ",Thames Tidal Ground Anchor Testing,LU1 5AT,,,IMAN001603,Project
DEFRA,EA,27/03/2012,Construction,SW Capital WiP | ,Halcrow Group Ltd,1047073," £83,589.16 ",Steart Managed Realignment.,SN4 0QD,,30071913,IMSW001389,Project
DEFRA,EA,27/03/2012,Operational Goods & Services,WA Capital WiP | ,Macartney UK Ltd,1051455," £83,379.60 ","Didson Unibody Long Range Version 700Khz and 1.2 MHz, Spreader lens, remote Aux lens, and Servicing",AB21 0GL,,,IMWA001161,Project
DEFRA,EA,06/03/2012,Environmental Services ,SE West Thames - AEM East,Reading Borough Council,1056242," £83,070.00 ",Fobney Landscaping and maintenance,RG1 7TD,,,RESE000111,Project
DEFRA,EA,29/03/2012,Professional Services Other,HO Capital WiP | ,SKM Enviros,1045621," £82,908.19 ","Reprofiling works at Crindau Pill, Newport, additional labour and supply of material",M3 2WJ,,30105856,HOOP000050,Project
DEFRA,EA,06/03/2012,Facilities,FM Operating Unit - Central and South East,Winchester City Council,1057432," £82,898.00 ",Rates Colvedene Court 2012/13,SO23 9LJ,,,,Administration
DEFRA,EA,22/03/2012,Facilities,National Estates Manager,Robson Associates,1049636," £82,350.60 ",Rent payment in connection with Ghyll Mount Office for period 05/06/2011 to 04/06/12. ,W1H 5WQ,,,,Administration
DEFRA,EA,13/03/2012,ICT,HO Capital WiP,CDC Climat,1059065," £81,858.00 ",Registration system for the Aviation Industry for the EU Emissions Trading Scheme Module 3 start up,75009 Paris – France,,,EBOCC40005L04,Project
DEFRA,EA,13/03/2012,Vehicles,HO Capital WiP | ,CNH UK Ltd,1058528," £81,689.81 ",Sutton Walls B20c detailed inspection,SS14 3XX,,30319331,HOFOFRM006,Project
DEFRA,EA,22/03/2012,Vehicles,HO Capital WiP | ,CNH UK Ltd,1059209," £81,689.81 ",Geological Mapping and Modelling Framework Contract,SS14 3XX,,30319331,HOFOFRM005,Project
DEFRA,EA,01/03/2012,Professional Services Other,NW Regional Director,Employers Forum On Disability,1053590," £81,600.00 ",3 years 'Gold' membership of the Employers Forum on Disability.,SE1 2NY,,,,Administration
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP,AEBI UK Ltd,1056061," £81,138.00 ",TT210 Terratrac with Flailmower,DN22 7HQ,,30261702,HOFOFRM005,Project
DEFRA,EA,29/03/2012,Vehicles,HO Capital WiP,AEBI UK Ltd,1056094," £81,138.00 ",Operated Embankment Cutter,DN22 7HQ,,30261702,HOFOFRM005,Project
DEFRA,EA,22/03/2012,Professional Services Other | Construction,MI West - Ops Delivery | ,OnSite Central Ltd,1057878," £80,651.12 ",CCTV Surveys at various sites,WR3 8TJ,,30110595 | 30319000,REMI001484,Administration
DEFRA,EA,27/03/2012,Construction,AN Northern - Flood Risk,BAM Nuttall Ltd,1059691," £80,631.40 ",Bain Banks Works (Maintenance) certificates 2 and 3.,GU15 3XW,,30184779,REAN001666,Project
DEFRA,EA,22/03/2012,Construction,NW Capital WiP | ,Volkerstevin Ltd,1049461," £80,504.83 ",Little Harwood  Recondition,EN11 9BX,,30142737,IMNW000319,Project
DEFRA,EA,29/03/2012,Environmental Services ,E and B Climate Change and Communities,University Of Oxford,1059534," £80,360.32 ",UK Climate Impacts Programme collaborative agreement,OX1 2XN,,,EBPCC11003,Project
DEFRA,EA,20/03/2012,Construction,SE SSD - AEM East,Haskoning UK Ltd,1050696," £79,790.40 ",Adur and Ouse Pilot Catchment - River Ouse - MORPH10 (Sites) Main Stage,PE3 8DW,,30071934,RESE000102,Project
DEFRA,EA,22/03/2012,Vehicles,WA Capital WiP | ,Ford Motor Co Ltd,1061295," £79,746.26 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,CM13 3BW,,40032371,HOFRMWA005,Project
DEFRA,EA,01/03/2012,Professional Services Technical Services,AN Capital WiP,ECS Engineering Services Ltd,1050383," £79,726.97 ",Refurbishment works at black sluice,NG16 6LE,,30231596,IMAN002275,Project
DEFRA,EA,22/03/2012,Construction,MI Capital WiP,G F Tomlinson Civil Engineering Ltd,1052727," £79,681.45 ",Works under Midlands Minor Works Framework - Grange crescent,WR3 8LX,,30224315,IMMI001247,Project
DEFRA,EA,20/03/2012,Professional Services Technical Services,MI Capital WiP,ECS Engineering Services Ltd,1052482," £79,009.20 ",Install 3 off windpumps at Low Bank Candy Farm North and Candy Farm South,NG16 6LE,,30324629,IMMI001279,Project
DEFRA,EA,20/03/2012,Professional Services Technical Services,MI Capital WiP,ECS Engineering Services Ltd,1052259," £78,821.38 ","Hereford EA works at No 42 Lugg, Sutton St Nicholas",NG16 6LE,,30312221,IMMI001248,Project
DEFRA,EA,01/03/2012,Professional Services Technical Services,MI West - Ops Delivery | MI East-Ops Delivery - 2,Balfour Beatty Civil & Construction,1053324," £78,263.20 ",Provision and Use of Work Equipment Regulation (Puwer) 6 monthly inspection,DE21 7BG,,30312224,REMI000498 | REMI000499,Project
DEFRA,EA,15/03/2012,Professional Services Technical Services,AN Northern-Ops Delivery,ECS Engineering Services Ltd,1053589," £78,000.00 ",Supply and install diesel tank at Peakirk,NG16 6LE,,30231661,REAN001453,Project
DEFRA,EA,08/03/2012,Vehicles,HO Capital WiP,AEBI UK Ltd,1054762," £77,358.00 ",1 x Aebi terratrac,DN22 7HQ,,30261702,HOFOFRM006,Project
DEFRA,EA,27/03/2012,Vehicles,HO Capital WiP | ,AEBI UK Ltd,1061477," £77,158.80 ",Operated Embankment Cutter - to EA technical specification 2.,DN22 7HQ,,30261702,HOFOFRM005,Project
DEFRA,EA,13/03/2012,Construction,MI East-AEM - 2,Amco Engineering,1052734," £76,622.28 ",Water Quality Decommissioning Application 2,S75 1HT,,30224312,REMI001508,Project
DEFRA,EA,27/03/2012,Professional Services Technical Services,MI Capital WiP | ,ECS Engineering Services Ltd,1052442," £76,167.48 ",Refurbishment works at Beckingham,NG16 6LE,,30312221,IMMI001315,Project
DEFRA,EA,15/03/2012,Professional Services Technical Services,SE Capital WiP | ,Kerrco Automation Ltd,1047329," £75,923.04 ",Supply of Thames Barrier Control System PLC Spares,G4 9UD,,,IMTH000526,Project
DEFRA,EA,20/03/2012,Facilities,FM Operating Unit - Central and South West | ,PJ Salter,1054125," £75,750.00 ","Exminster House annual insurance 2011/2012 | ESTW042426-01 Exminster House annual rent for 25th June 2011, 25th September 2011, 25th December 2011 and 25th March 2012",EX8 5HB,,,,Administration
DEFRA,EA,20/03/2012,Construction,NE Capital WiP | ,Interserve Construction Ltd,1061579," £75,407.35 ",Stainforth Flood alleviation scheme Urgent works,TQ14 0HP,,30142730,IMNE000773,Project
DEFRA,EA,30/03/2012,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1054280," £75,084.10 ",Static Guarding at Thames Barrier,E1W 1XY,,30239724,,Project
DEFRA,EA,15/03/2012,Construction,SE West Thames - Waterways Ops Mgr 1,Dean & Dyball Civil Engineering Ltd,1058620," £75,002.53 ",Minor Works Contractors Framework Hambledon Lock Gate,BH24 1PN,,30134428,WWTH000529,Project
DEFRA,EA,27/03/2012,Environmental Services ,NE Regional Flood Programme Manager,Rotherham Metropolitan Borough Council,1054863," £75,000.00 ",Grant contribution towards Rotherham Chantry Bridge Flood Alleviation Scheme.,S65 1EU,,,,Project
DEFRA,EA,15/03/2012,Environmental Services ,NE Capital WiP,East Riding Of Yorkshire Council,1048672," £75,000.00 ",Local Levy payment to East Riding of Yorkshire Council for feasibility Study.,HU17 9YR,,,IMNE000104,Administration
DEFRA,EA,27/03/2012,Environmental Services ,NE Yorkshire Area Manager,Barnsley Metropolitan Borough Council,1061170," £75,000.00 ",Flood Risk Remedial works  Cudworth Dyke Restoration.,S70 9AU,,,RENE970012,Project
DEFRA,EA,29/03/2012,Energy & Utilities,HO Business Finance | ,British Gas Business,1054048," £74,790.83 ",Supply of electricity to sub 100 kw sites from 1 Oct 2011 to 31 Mar 2012 (only 6 months).  ,OX4 2JY,,30319878,EBILLP2P |  | ,Administration
DEFRA,EA,27/03/2012,Facilities,FM Operating Unit - Northern,South Ribble Borough Council,1057175," £74,611.42 ",Rates Banber Bridge 2012/13,PR25 1DH,,,,Administration
DEFRA,EA,15/03/2012,Professional Services Other,E and B Land and Water,Angling Trust,1056856," £74,592.00 ","One year extension to 3x pilot projects (Alien Attack, Building Bridges and Tidy Anglers)",NG8 6PE,,,EBPLW11012,Project
DEFRA,EA,22/03/2012,Construction,NE Capital WiP | ,Interserve Construction Ltd,1047343," £74,570.64 ",Ripon flood alleviation scheme (Construction) ,TQ14 0HP,,30142730,IMNE000541,Project
DEFRA,EA,15/03/2012,Construction,SE Kent & South London - Ops Delivery,Nomenca Ltd,1045899," £74,013.02 ",Lower Molember Asset Refurbishment,NG17 2HW,,30134435,RESE500034,Project
DEFRA,EA,20/03/2012,Professional Services Technical Services,AN Eastern-AEM - Monitoring,Jacobs LES Ltd,1049973," £73,800.00 ",Building support and maintenance - Blackdyke Filter Replacement ,RG41 5TU,,30231597,REAN000470,Project
DEFRA,EA,29/03/2012,Environmental Services ,Incident Management Manager,Met Office,1054347," £73,200.00 ",Licence fee for the Met Office. (Wavehindcast data set production phase 1),EX1 3PB,,30324303,FCPIM00046B00,Administration
DEFRA,EA,15/03/2012,Professional Services Technical Services,MI Capital WiP,ECS Engineering Services Ltd,1052492," £72,754.61 ",Supply 3 off windpumps at Low Bank Candy Farm North and Candy Farm South,NG16 6LE,,30324629,IMMI001279,Project
DEFRA,EA,13/03/2012,Operational Goods & Services,E and B Land and Water,YSI Hydrodata Ltd,1058569," £72,720.00 ",Purchase of hydro acoustic instruments and all associated equipment,SG6 1FJ,,30282796,EBPLW11017,Administration
DEFRA,EA,29/03/2012,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1055174," £72,663.01 ",Culvert Refurbishment,IP1 5LT,,30142731,IMNE000197,Project
DEFRA,EA,22/03/2012,Facilities,FM Operating Unit - Central and South East,Ipswich Borough Council,1057278," £72,364.00 ",Rates Cobham Road 2012/13,IP1 2DE,,,,Administration
DEFRA,EA,29/03/2012,ICT,HO Commercial Development,CEH,1058042," £71,949.02 ",Royalties for use of Centre of Ecology and Hydrology (CEH) data from 01.01.11 to 31.12.11,SN2 1EU,,,,Administration
DEFRA,EA,27/03/2012,Construction,Investment and Funding Manager,Jeremy Benn Associates Ltd,1051370," £71,400.00 ",National Flood Risk Assessment (NaFRA) Method improvements work package 2,BD23 3AE,,30219909,FCPIF00087B00,Project
DEFRA,EA,08/03/2012,,Data and Information Management,Elsevier BV,1054441," £70,919.87 ",Annual subscription for access to Science Direct e-journals,OX5 1GB,,N/A,N/A,Project
DEFRA,EA,22/03/2012,ICT,HO Capital WiP | ,ABM UK Ltd,1053610," £70,500.00 ",Milestones Change Requests for Intellicase Regulatory Enforcement and Sanctions Act (RES) and Legal Project  (enforcement case management system),NG11 6JS,,,EBORI40002L02,Project
DEFRA,EA,27/03/2012,Construction,WA Capital WiP,William Hughes Civil Engineering Ltd,1055840," £70,495.40 ",Fairbourne and Penrhyndeudraeth Debris Screen Replacement ,LL77 7DZ,,40018008,IMWA001113,Project
DEFRA,EA,27/03/2012,Construction,National Accomodation Change Fund,Gelder Ltd,1055357," £70,273.92 ",Kingfisher House  Lighting Refurbishment,LN1 2DS,,30199819,REAN001298,Project
DEFRA,EA,27/03/2012,Construction,WA Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1053832," £70,091.05 ",Sheet Steel Piles ,B91 3AL,,40033077,IMWA000941,Project
DEFRA,EA,27/03/2012,Professional Services Financial Services,Financial Management,National Audit Office,1048553," £70,000.00 ",Interim fee audit of the Environment Agency 2011-2012 Financial Statements,SW1W 9SP,,,,Administration
DEFRA,EA,29/03/2012,Environmental Services ,NW Ambition Project Manager,Blackpool Borough Council,1049812," £70,000.00 ",Flyde Peninsula Water,FY1 1NF,,,RENW001926,Project
DEFRA,EA,29/03/2012,Environmental Services ,NW Ambition Project Manager,Blackpool Borough Council,1054575," £70,000.00 ",Water management Fylde Peninsula,FY1 1NA,,,RENW001926,Project
DEFRA,EA,29/03/2012,Environmental Services ,NE North East Area Manager,Redcar & Cleveland Borough Council,1054827," £69,904.66 ",Redcar and Cleveland Borough Council to remove abandoned waste,TS10 1YA,,,RENE962001,Project
DEFRA,EA,22/03/2012,Construction,AN Capital WiP,UK Flood Barriers Ltd,1045846," £69,891.70 ","Supply and Installtion of flood protection products to 26 properties in Newnham, Cambridge",WR9 0NX,,30295946,IMAN002311,Project
DEFRA,EA,13/03/2012,Construction,MI Regional Flood Programme Manager | ,Alun Griffiths Contractors Ltd,1059524," £69,573.60 ",Severn Stoning order extension; Provide and place block limestone,NP7 5AA,,30197371,REMI001645,Project
DEFRA,EA,22/03/2012,Professional Services Technical Services,"Research, Monitoring and Innovation",Halcrow Group Ltd,1051442," £69,495.60 ",Supply of flood management consultancy services - Benefits of Flood Incident and Land Use Management project,WR5 2JG,,30219914,HOEV101103,Project
DEFRA,EA,29/03/2012,,HO Capital WiP,Hydroacoustic Technology,1050578," £69,237.39 ",Purchase of acoustic tracking system,Washington 98105 USA,,N/A,N/A,Project
DEFRA,EA,29/03/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1058708," £69,188.93 ",Tracked Excavator  E135B (tractor),LE10 3JF,,30142734,IMNW000330,Project
DEFRA,EA,06/03/2012,Facilities,FM Operating Unit - Central and South East,City Of Westminster,1057425," £68,832.00 ",Rates Milbank 2012/13,SW1E 6QP,,,,Administration
DEFRA,EA,29/03/2012,Professional Services Technical Services,MI Capital WiP | ,ECS Engineering Services Ltd,1052421," £68,770.32 ",Supply of new gearboxes at Beckingham,NG16 6LE,,30312221,IMMI001315,Project
DEFRA,EA,15/03/2012,Construction,AN Eastern-AEM - Monitoring | ,BAM Nuttall Ltd,1053111," £68,606.80 ",Rain Gauging stations,GU15 3XW,,30231632 |  | ,REAN000472,Project
DEFRA,EA,15/03/2012,Construction,AN Capital WiP,BAM Nuttall Ltd,1053105," £66,781.32 ",South level patch piling for Feb works,GU15 3XW,,30184779,IMAN001621,Project
DEFRA,EA,21/03/2012,Environmental Services ,Strategic Environmental Planning,NERC,1057944," £66,304.50 ",Contribution to a joint funded placement fellowship with NERC. focus on flooding and ecosystems. 01.01.12 - 31.03.13 ,SN2 1EU,,,HOEV101114,Project
DEFRA,EA,29/03/2012,Construction,SE Kent & South London - AEM South,Team Van Oord,1055091," £66,297.60 ",Rye Harbour Hydrodynamic Dredging,RG14 5QS,,30142735,RESE000165,Project
DEFRA,EA,29/03/2012,Construction,NE Capital WiP | ,Amco Engineering,1058431," £66,004.70 ",Minor Civil Engineering Works  Hereford Bridges,S75 1HT,,30204728,IMNE000182,Project
DEFRA,EA,27/03/2012,Facilities,FM Operating Unit - Central and South East,Lawson & Partners Llp,1061283," £66,000.00 ","Orchard House, West Malling - Payment of Rent for 2012/13",W1S 2XF,,,,Administration
DEFRA,EA,20/03/2012,Operational Goods & Services,NE Yorkshire Area Manager,Campbell Associates Ltd,1053040," £65,401.20 ",Purchase of noise and vibration equipment.,CM6 1HD,,,RENE973006,Administration
DEFRA,EA,27/03/2012,Professional Services Other,WA South East-AEM - West,OPUS International Consultants,1050738," £65,345.74 ",Ty To Maen Farm Site Investigation. ,CF3 0FB,,40031173,REWA000721,Project
DEFRA,EA,29/03/2012,Environmental Services ,SE Kent & South London - AEM North | ,Kent County Council,1049547," £65,234.40 ",River Darwent various projects,ME14 1XQ,,,RESE000089,Project
DEFRA,EA,06/03/2012,Construction,SE West Thames - Ops Delivery,JT Mackley & Co Ltd,1057324," £65,160.00 ",Watercourse and Riverbank Maintenance,BN5 9XQ,,30134439,,Project
DEFRA,EA,01/03/2012,Professional Services Consultancy, | National Permitting Service | ,Atkins Ltd,1057039 | 1057042," £64,979.27 ",National Permitting Service Resource Requirement,KT18 5BW,,30148931,,Administration
DEFRA,EA,08/03/2012,Environmental Services ,WA South East-AEM - Monitoring & Fisheries,Wye & Usk Foundation,1058933," £64,800.00 ",Contribution of agreed funds to the approved Irfon Special Areas of Conservation Life Project,LD3 0YR,,,REWA000020,Project
DEFRA,EA,27/03/2012,Vehicles,Vehicle Incidents,Gallagher Bassett,1048210," £64,656.40 ",Fleet Motor Insurance claims,E1 1LU,,30182566,,Administration
DEFRA,EA,27/03/2012,Professional Services Technical Services,SE Capital WiP,Jeremy Benn Associates Ltd,1057658," £63,977.33 ",River Stour Modelling and Mapping,BD23 3AE,,30219909,IMSO001201,Project
DEFRA,EA,22/03/2012,Professional Services Consultancy,National Permitting Service,Jacobs Engineering UK Ltd,1058430," £63,695.94 ",National Permitting service  secondment 11/12,G2 7HX,,30149972,,Administration
DEFRA,EA,20/03/2012,Professional Services Technical Services,E and B Regulated Industry,DHI Water & Environment,1046927," £63,674.00 ",Equal Programme - Lot 2 -  Processes Incinerator Bottom Ash Characterisation/Laboratory Testing (Phase 1).,RG1 3EU,,,EBPRI11016,Project
DEFRA,EA,27/03/2012,Professional Services Other,NW Nuclear Regulation Mgr,Food Standards Agency,1049701," £63,373.45 ",Production of reports of food and the environment for reporting years 2006 to 2010,YO1 7PR,,,HOOP000055,Project
DEFRA,EA,22/03/2012,Facilities,National Accomodation Change Fund,Gelder Ltd,1058686," £63,267.72 ",Installation of barriers,LN1 2DS,,30199819,REAN001298,Project
DEFRA,EA,22/03/2012,Construction,SE Capital WiP | ,Halcrow Group Ltd,1059765," £63,129.79 ",Sandwich Bay Sea Defences (Deal),SN4 0QD,,30071913,IMSE500047,Project
DEFRA,EA,29/03/2012,Construction,SE Capital WiP | TH Capital WiP | ,Galliford Try Infrastructure Ltd,1058711," £62,069.77 ",Thames Tidal Upstream Gates various works,LE10 3JF,,30142734,IMTH001593,Project
DEFRA,EA,20/03/2012,Energy & Utilities,HO Business Finance | ,British Gas Business,1044977," £61,594.05 ",Supply of electricity to sub 100 kw sites from 1 Oct 2011 to 31 Mar 2012 (only 6 months). ,OX4 2JY,,30319878,EBILLP2P,Administration
DEFRA,EA,27/03/2012,Construction,NE Capital WiP,Esh Construction Ltd,1056505," £61,435.10 ",Minor Civil Engineering Works Hull Tidal Barrier,DH6 5PF,,30204740,IMNE790335,Project
DEFRA,EA,27/03/2012,Construction,SE Capital WiP | ,Jackson Civil Engineering Ltd,1044985," £61,294.30 ",Paddle and Rymer Weirs Health and Safety Package  Certificate no 19.,IP1 5LT,,30142731,IMTH001503,Project
DEFRA,EA,27/03/2012,Facilities,FM Operating Unit - Northern,Colenso Property Services,1052098," £61,050.00 ",Coverdale House York Quarterly rent in advance for the period 25 March to 24 June 2012,YO30 4GZ,,,,Administration
DEFRA,EA,22/03/2012,Professional Services Other | Professional Services Technical Services,HO Marine Monitoring Service | ,CEFAS,1054875," £60,623.06 ",Water framework directive Phytoplankton analysis ,NR33 0HT,,30309859,,Project
DEFRA,EA,30/03/2012,Professional Services Technical Services,Flood Defence - Administered IDBs,ECS Engineering Services Ltd,1052224," £60,477.60 ",Pump Replacement Works at Horsebridge,NG16 6LE,,30231661,IDB0000004,Project
DEFRA,EA,13/03/2012,ICT,HO Flood Warning Systems,MM Teleperformance Ltd,1052835," £60,224.39 ",Call centre and managment costs for Floodline live agent and Recorded Messaging Service (RMS) service,BS1 3LG,,30146474,,Administration
DEFRA,EA,08/03/2012,Facilities,National Facilities Manager,Tim Todd Surfacing Ltd,1059581," £60,114.00 ",Resin materials  Rye Scots Float. Resurfacing of car park,KT11 3JX,,,HOFAC00001,Project
DEFRA,EA,29/03/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1047144," £60,081.79 ",Sandwich Town tidal defences,SN4 0QD,,30071913,IMSO001057,Project
DEFRA,EA,15/03/2012,Construction,SE Capital WiP,UK Flood Barriers Ltd,1052917," £60,000.00 ",Forest Row Flood Alleviation Scheme - supply and install individual property protection measures,WR9 0NX,,30295946,IMSO001095,Project
DEFRA,EA,29/03/2012,Professional Services Technical Services,SW Wessex North- Flood Risk | ,May Gurney Ltd,1051900," £60,000.00 ",Generator Inlets,NR14 8SZ,,30165561,RESW001174,Project
DEFRA,EA,13/03/2012,Construction,SE Kent & South London - Ops Delivery,J Breheny Contractors Ltd,1051890," £60,000.00 ",Lake 4 Pumping Station Fire Damage Repairs.,IP6 8NH,,30134424,RESE500031,Project
DEFRA,EA,06/03/2012,Environmental Services ,SE LE Strategic Env Planning Mgr | ,Groundwork London,1058205," £60,000.00 ",Collaboration project to retrofit community Sustainable Drainage Systems (SUDS) in Hackney ,SE1 7Q7,,,RESE000030 | RESE000029,Project
DEFRA,EA,20/03/2012,Environmental Services ,AN Northern-AEM - Northampton/Kettering,Game & Wildlife Trust,1050831," £60,000.00 ",Water friendly farming project,LE7 9XE,,,REAN001599,Project
DEFRA,EA,15/03/2012,Environmental Services ,WA SUW Mgr,Coed Cymru,1049459," £60,000.00 ",Contribution to Coed Cymru Partnership 2011/12,SY16 3PL,,,,Project
DEFRA,EA,22/03/2012,Construction,AN Eastern-AEM - Monitoring,BAM Nuttall Ltd,1053658," £60,000.00 ",Anglian - Eastern Area Watercourse Maintenance Works,GU15 3XW,,30231632,REAN001551,Project
DEFRA,EA,27/03/2012,ICT,CI SD Management MRA,SAP UK Ltd,1058088," £59,976.18 ",Business Objects licence support,TW14 8HD,,,,Project
DEFRA,EA,27/03/2012,Construction,Head of Corporate Assets,Gelder Ltd,1055544," £59,856.00 ","Office refurbishment -  Replace existing light fittings with energy efficient fittings, revised switching configuration",LN1 2DS,,30199819,HORES00124,Project
DEFRA,EA,22/03/2012,Professional Services Technical Services | Construction,AN Capital WiP | ,BAM Nuttall Ltd,1053092," £59,829.97 ","Additional solar panels, LED lighting and sun tubes for new building at Ely Depot",GU15 3XW,,30255861,IMAN002391,Project
DEFRA,EA,06/03/2012,Construction,NE Capital WiP,Esh Construction Ltd,1056500," £59,700.00 ",Minor Civil Engineering Works North Ormesby Beck,DH6 5PF,,30204740,IMNE640060,Project
DEFRA,EA,13/03/2012,Facilities,FM Operating Unit - Central and South East | ,Jones Lang LaSalle,1048272," £59,400.00 ","Rent for Colvedene Court, Winchester 2012/13 ",BS8 1HU,,,,Administration
DEFRA,EA,20/03/2012,Construction,AN Capital WiP | ,Halcrow Group Ltd,1047222," £59,177.35 ",Ipswich Flood Defence Management System EDF Cable Diversion  finalise detailed design and contract documentation,SN4 0QD,,30071913,IMAN001827,Project
DEFRA,EA,27/03/2012,Construction,SE Capital WiP | ,Volkerstevin Ltd,1056697," £58,783.81 ",Ashlone Wharf Flood alleviation scheme ,EN11 9BX,,30142737,IMTH001444,Project
DEFRA,EA,01/03/2012,Operational Goods & Services,NLS Instrumentation | ,A T Engineering,1050779," £58,609.20 ",Quatro protection cover | cole palmer pump assembly fitted unit | side looker instrument bracket | pro do guard | sonde 6600 protection cover | steel bolt on cradle attachment mk2,RG26 3PZ,,,NL00000053,Administration
DEFRA,EA,22/03/2012,Vehicles,HO Capital WiP | ,Ford Motor Co Ltd,1061245," £57,977.44 ",Commercial vehicle(s) purchase. As per Government procurement service framework contract ,KT14 7LF,,30322937,HOFOFRM005,Project
DEFRA,EA,22/03/2012,Professional Services Other,SE Capital WiP,Fugro Engineering Services Ltd,1058999," £57,645.47 ",River Adur East Bank Shoreham,OX10 9RB,,30309576,IMSO000648,Project
DEFRA,EA,20/03/2012,Operational Goods & Services,NLS Instrumentation,YSI Hydrodata Ltd,1052096," £57,470.40 ",Purchase of consumables Spares for YSI 556/ Pro Plus and 6 series instruments. ,SG6 1FJ,,30240451,NL00000054,Administration
DEFRA,EA,27/03/2012,Operational Goods & Services,WA Capital WiP,YSI Hydrodata Ltd,1054401," £57,459.60 ","Vertical profiler winch assembly, sensors and parts",SG6 1FG,,40024320,IMWA001171,Administration
DEFRA,EA,27/03/2012,Professional Services Technical Services,NW Ambition Project Manager,Apem Ltd,1049546," £57,426.00 ",Diffuse Pollution Walkovers  Phosphates.,SK4 4GN,,30181112,RENW001940,Project
DEFRA,EA,27/03/2012,Facilities,FM Operating Unit - Central and South West,Tewkesbury Borough Council,1057373," £56,792.00 ",Rates Riversmeet House 2012/13,GL20 5TT,,,,Administration
DEFRA,EA,27/03/2012,Construction,SE North East Thames - Ops Delivery,J Breheny Contractors Ltd,1054717," £56,728.02 ",Minor Works Contractors Framework - Bays Court Trash Screen.,IP6 8NH,,30134424,RETH000404,Project
DEFRA,EA,27/03/2012,Construction,NW Ambition Project Manager | ,Jacobs Engineering UK Ltd,1060448," £56,387.20 ",Supply of Engineering and Environmental Consultancy Services : North West Bathing Waters Misconnection Investigation. to cover specialist surveys and produce additional reports.,G2 7HX,,30072261,RENW001931,Project
DEFRA,EA,27/03/2012,Professional Services Other,AN Capital WiP,EDI Surveys Ltd,1045308," £56,272.80 ",Essex Baseline Beach Survey Winter 2012,IP2 0AH,,30189693,IMAN002290,Project
DEFRA,EA,06/03/2012,Facilities,FM Operating Unit - Central and South West,North Dorset District Council,1057230," £55,876.00 ",Rates Rivers House,DT11 7LL,,,,Administration
DEFRA,EA,20/03/2012,Construction,NW South-Ops Delivery,Boulting Technology,1056670," £55,810.12 ",Regional Mechanical and Electrical Maintenance,WA5 2PL,,30270233,RENW000939,Project
DEFRA,EA,29/03/2012,Professional Services Technical Services,MI East-Ops Delivery - 2,Balfour Beatty Civil & Construction,1054395," £55,790.64 ",Pillings Radial Gate Refurbishment Project ,DE21 7BG,,30312224,REMI000499,Project
DEFRA,EA,27/03/2012,Construction,NW South-Ops Delivery,Boulting Technology,1046523," £55,571.12 ",Electrical planned preventative maintenance services,WA5 2PL,,30270233,RENW000939,Project
DEFRA,EA,27/03/2012,Construction,MI Capital WiP,Birse Civils Ltd,1058604," £55,469.27 ",Prestbury Flood alleviation scheme,DN18 5BW,,30142670,IMMI000973,Project
DEFRA,EA,27/03/2012,Professional Services Technical Services,AN Capital WiP,Dabbrook Services Ltd,1052358," £55,280.16 ",Cattawade Barrage Refurbishment  Coffer Dam System.,NR31 0LT,,30231593,IMAN001733,Project
