Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,Jobcentre Plus,29/09/2010,STAFF COSTS,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,196.72
Department for Work and Pensions,Jobcentre Plus,29/09/2010,STAFF COSTS,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,475.99
Department for Work and Pensions,Jobcentre Plus,29/09/2010,STAFF COSTS,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,957.47
Department for Work and Pensions,Jobcentre Plus,29/09/2010,STAFF COSTS,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,251.29
Department for Work and Pensions,Jobcentre Plus,29/09/2010,STAFF COSTS,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,"1,229.44"
Department for Work and Pensions,Jobcentre Plus,29/09/2010,STAFF COSTS,ESD,JP MORGAN COMMERCIAL CARDS,2017340603,"1,169.38"
Department for Work and Pensions,Corporate,29/09/2010,TELEPHONE CHARGES,GROUP FINANCE,JP MORGAN COMMERCIAL CARDS,2017340603,30.00
Department for Work and Pensions,Corporate,29/09/2010,TELEPHONE CHARGES,Corporate and Support Services,JP MORGAN COMMERCIAL CARDS,2017340603,69.17
Department for Work and Pensions,Corporate,29/09/2010,TELEPHONE CHARGES,Corporate and Support Services,JP MORGAN COMMERCIAL CARDS,2017340603,246.30
Department for Work and Pensions,Corporate,29/09/2010,TELEPHONE CHARGES,Corporate and Support Services,JP MORGAN COMMERCIAL CARDS,2017340603,88.86
Department for Work and Pensions,"Pension, Disability Carers Services",29/09/2010,TELEPHONE CHARGES,PDCS CORE,JP MORGAN COMMERCIAL CARDS,2017340603,19.10
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,6.83
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,6.83
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,13.17
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,216.79
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,25.41
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,14.99
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,411.25
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,421.83
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,477.03
Department for Work and Pensions,Jobcentre Plus,29/09/2010,TELEPHONE CHARGES,CHIEF OPERATING OFFICER,JP MORGAN COMMERCIAL CARDS,2017340603,"1,844.75"
Department for Work and Pensions,Corporate,13/09/2010,CAPITAL GRANTS,GROUP FINANCE,RIVERSIDE HOUSING,2017079899,"40,504.00"
Department for Work and Pensions,Corporate,13/09/2010,CAPITAL GRANTS,GROUP FINANCE,SEFTON CREDIT UNION LTD,2017080257,"54,525.00"
Department for Work and Pensions,Corporate,21/09/2010,CAPITAL GRANTS,GROUP FINANCE,BLACKPOOL FYLDE & WYRE CREDIT UNION,2017189257,"29,523.00"
Department for Work and Pensions,Corporate,21/09/2010,CAPITAL GRANTS,GROUP FINANCE,EREWASH CREDIT UNION LIMITED,2017192129,"34,053.00"
Department for Work and Pensions,Corporate,21/09/2010,CAPITAL GRANTS,GROUP FINANCE,MANCHESTER CREDIT UNION,2017195694,"211,625.00"
Department for Work and Pensions,Corporate,21/09/2010,CAPITAL GRANTS,GROUP FINANCE,RIVERSIDE CREDIT UNION,2017197193,"208,270.00"
Department for Work and Pensions,Corporate,23/09/2010,CAPITAL GRANTS,GROUP FINANCE,BACUP CREDIT UNION,2017275224,"20,667.00"
Department for Work and Pensions,Corporate,23/09/2010,CAPITAL GRANTS,GROUP FINANCE,CITY SAVE CREDIT UNION LTD,2017275524,"101,898.00"
Department for Work and Pensions,Corporate,28/09/2010,CAPITAL GRANTS,GROUP FINANCE,FIRST DORSET CREDIT UNION,2017298342,"25,000.00"
Department for Work and Pensions,Corporate,30/09/2010,CAPITAL GRANTS,GROUP FINANCE,DERWENT & SOLWAY HOUSING ASSOCIATION,2017383255,"100,000.00"
Department for Work and Pensions,Corporate,30/09/2010,CAPITAL GRANTS,GROUP FINANCE,EAST LANCS MONEYLINE,2017384523,"151,209.00"
Department for Work and Pensions,Corporate,30/09/2010,CAPITAL GRANTS,GROUP FINANCE,SHEFFIELD CREDIT UNION,2017387894,"59,418.00"
Department for Work and Pensions,Corporate,30/09/2010,CAPITAL GRANTS,GROUP FINANCE,STROUD VALLEY CREDIT UNION,2017387989,"26,800.00"
Department for Work and Pensions,Corporate,07/09/2010,DESKTOP,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2016985252,"727,252.57"
Department for Work and Pensions,Jobcentre Plus,07/09/2010,DESKTOP, FINANCE,HP ENTERPRISE SERVICES UK LTD,2016985252,"31,465.75"
Department for Work and Pensions,Corporate,13/09/2010,DESKTOP,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017078127,"733,832.82"
Department for Work and Pensions,Corporate,14/09/2010,DESKTOP,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017085801,"7,278,366.54"
Department for Work and Pensions,Corporate,23/09/2010,DESKTOP,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017277467,"714,423.30"
Department for Work and Pensions,Corporate,03/09/2010,COMPUTER SERVICES,CORPORATE IT,XEROX UK LIMITED 3W,2016973582,"302,754.69"
Department for Work and Pensions,Corporate,20/09/2010,COMPUTER SERVICES,CORPORATE IT,SPECIALIST COMPUTER CENTRES PLC,2017186676,434.75
Department for Work and Pensions,"Pension, Disability Carers Services",20/09/2010,COMPUTER SERVICES,PDCS CORE,SPECIALIST COMPUTER CENTRES PLC,2017186676,80.70
Department for Work and Pensions,Corporate,28/09/2010,COMPUTER SERVICES,CORPORATE IT,XEROX UK LIMITED 3W,2017305245,"431,438.97"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2016985252,"542,601.06"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,WWG ,HP ENTERPRISE SERVICES UK LTD,2016985252,551.00
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,EG,HP ENTERPRISE SERVICES UK LTD,2016985252,"3,148.29"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,GROUP FINANCE,HP ENTERPRISE SERVICES UK LTD,2016985252,"3,173.04"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,SHARED SERVICES ,HP ENTERPRISE SERVICES UK LTD,2016985252,"1,630.96"
Department for Work and Pensions,Jobcentre Plus,07/09/2010,COMPUTER SERVICES,ISD,HP ENTERPRISE SERVICES UK LTD,2016985252,394.93
Department for Work and Pensions,Corporate,13/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017078127,"31,525.62"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,Corporate and Support Services,HP ENTERPRISE SERVICES UK LTD,2017085801,"5,687.64"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017085801,888.00
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,SHARED SERVICES ,HP ENTERPRISE SERVICES UK LTD,2017085801,436.57
Department for Work and Pensions,Corporate,23/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017277467,"4,628.40"
Department for Work and Pensions,Corporate,21/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017192783,"120,163.37"
Department for Work and Pensions,Corporate,03/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2016969205,"152,730.64"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,GROUP FINANCE,BT SYNTEGRA,2017083243,"1,290.15"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CHANGE MANAGEMENT DIRECTORATE,BT SYNTEGRA,2017083243,"9,317.75"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CHANGE MANAGEMENT DIRECTORATE,BT SYNTEGRA,2017083243,"215,275.90"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CHANGE MANAGEMENT DIRECTORATE,BT SYNTEGRA,2017083243,"11,895.70"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017083243,"118,680.88"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017083243,"16,743.75"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017083243,"2,052.59"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017083243,"2,092.97"
Department for Work and Pensions,Corporate,14/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017083243,"3,717,246.81"
Department for Work and Pensions,"Pension, Disability Carers Services",14/09/2010,NETWORK,PDCS CHANGE ,BT SYNTEGRA,2017083243,"62,572.28"
Department for Work and Pensions,"Pension, Disability Carers Services",14/09/2010,NETWORK,PDCS CHANGE ,BT SYNTEGRA,2017083243,"21,738.91"
Department for Work and Pensions,Corporate,16/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017168868,-57.57
Department for Work and Pensions,Corporate,16/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017168868,"-91,834.05"
Department for Work and Pensions,Corporate,17/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017174955,116.32
Department for Work and Pensions,Corporate,24/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017282276,"222,002.89"
Department for Work and Pensions,Corporate,28/09/2010,NETWORK,CORPORATE IT,BT SYNTEGRA,2017295575,"33,974.30"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"168,550.22"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"1,967,370.37"
Department for Work and Pensions,Corporate,16/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017168868,"-102,020.59"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"696,408.40"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"254,611.71"
Department for Work and Pensions,Corporate,16/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017168868,"1,020,220.65"
Department for Work and Pensions,Corporate,08/09/2010,COMPUTER SERVICES,CORPORATE IT,TESCO MOBILE LTD,2017063572,"43,340.53"
Department for Work and Pensions,Corporate,13/09/2010,COMPUTER SERVICES,CORPORATE IT,ORANGE PCS LTD,2017079481,"122,531.23"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,SHARED SERVICES ,BT SYNTEGRA,2017083243,"10,012.84"
Department for Work and Pensions,"Pension, Disability Carers Services",14/09/2010,COMPUTER SERVICES,PDCS CHANGE ,BT SYNTEGRA,2017083243,"3,798.97"
Department for Work and Pensions,Corporate,17/09/2010,COMPUTER SERVICES,CORPORATE IT,HUTCHISON 3G UK LTD,2017176993,"35,197.50"
Department for Work and Pensions,"Pension, Disability Carers Services",03/09/2010,COMPUTER SERVICES,PDCS CHANGE ,BT SYNTEGRA,2016969205,"6,205.83"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"20,789.28"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"111,887.03"
Department for Work and Pensions,Corporate,03/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2016969205,"3,007.49"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,GROUP FINANCE,BT SYNTEGRA,2017083243,"6,967.25"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,997.88
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"7,080.64"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"6,644.48"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CHANGE MANAGEMENT DIRECTORATE,BT SYNTEGRA,2017083243,"12,418.00"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CHANGE MANAGEMENT DIRECTORATE,BT SYNTEGRA,2017083243,"17,276.53"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017083243,"74,223.06"
Department for Work and Pensions,"Pension, Disability Carers Services",14/09/2010,COMPUTER SERVICES,PDCS CHANGE ,BT SYNTEGRA,2017083243,"1,774.00"
Department for Work and Pensions,Jobcentre Plus,14/09/2010,COMPUTER SERVICES,CHIEF OPERATING OFFICER,BT SYNTEGRA,2017083243,"1,134.35"
Department for Work and Pensions,Corporate,16/09/2010,COMPUTER SERVICES,CORPORATE IT,BT SYNTEGRA,2017168868,"9,169.25"
Department for Work and Pensions,Corporate,17/09/2010,COMPUTER SERVICES,SHARED SERVICES ,BT SYNTEGRA,2017174955,"38,188.80"
Department for Work and Pensions,Corporate,07/09/2010,HOSTING,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2016985252,"7,521,729.17"
Department for Work and Pensions,Corporate,13/09/2010,HOSTING,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017078127,"1,799,475.82"
Department for Work and Pensions,Corporate,14/09/2010,HOSTING,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017085801,"3,771,851.22"
Department for Work and Pensions,Corporate,15/09/2010,HOSTING,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017118165,"217,269.45"
Department for Work and Pensions,Corporate,21/09/2010,HOSTING,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017192783,"487,506.87"
Department for Work and Pensions,Corporate,13/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017078127,"1,315,588.33"
Department for Work and Pensions,Corporate,13/09/2010,COMPUTER SERVICES,Corporate and Support Services,HP ENTERPRISE SERVICES UK LTD,2017078127,"35,677.30"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,Corporate and Support Services,HP ENTERPRISE SERVICES UK LTD,2017085801,"5,849.13"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,Corporate and Support Services,HP ENTERPRISE SERVICES UK LTD,2017085801,"100,301.10"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,Corporate and Support Services,HP ENTERPRISE SERVICES UK LTD,2017085801,262.32
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,PENSIONS CLIENT DIRECTORATE,HP ENTERPRISE SERVICES UK LTD,2017085801,"1,661.04"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2016985252,"457,279.16"
Department for Work and Pensions,Corporate,09/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017071504,"6,627.79"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017085801,"246,000.00"
Department for Work and Pensions,Corporate,15/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017118165,"42,261.11"
Department for Work and Pensions,Corporate,01/09/2010,COMPUTER SERVICES,CORPORATE IT,SPECIALIST COMPUTER CENTRE PLC,2016960921,"54,940.48"
Department for Work and Pensions,Corporate,03/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2016969088,"168,473.32"
Department for Work and Pensions,Corporate,03/09/2010,COMPUTER SERVICES,CORPORATE IT,DELL FINANCIAL SERVICES,2016969705,"33,933.14"
Department for Work and Pensions,Corporate,03/09/2010,COMPUTER SERVICES,Corporate and Support Services,ORC INTERNATIONAL LIMITED,2016972489,"10,485.50"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,SHARED SERVICES ,FUJITSU SERVICES,2016984759,"578,748.00"
Department for Work and Pensions,Corporate,08/09/2010,COMPUTER SERVICES,SHARED SERVICES ,FUJITSU SERVICES,2017015398,"246,570.83"
Department for Work and Pensions,Corporate,08/09/2010,COMPUTER SERVICES,SHARED SERVICES ,FUJITSU SERVICES LTD,2017015399,"172,003.59"
Department for Work and Pensions,Corporate,08/09/2010,COMPUTER SERVICES,SHARED SERVICES ,FUJITSU SERVICES LTD,2017015399,"-71,360.01"
Department for Work and Pensions,Corporate,15/09/2010,COMPUTER SERVICES,CORPORATE IT,DELL FINANCIAL SERVICES,2017109091,"423,844.40"
Department for Work and Pensions,Corporate,24/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2017282151,"150,146.34"
Department for Work and Pensions,Corporate,24/09/2010,COMPUTER SERVICES,CORPORATE IT,DELL FINANCIAL SERVICES,2017282836,"45,413.30"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2016985252,"1,102.00"
Department for Work and Pensions,Jobcentre Plus,14/09/2010,COMPUTER SERVICES,ISD,HP ENTERPRISE SERVICES UK LTD,2017085801,"5,931.90"
Department for Work and Pensions,Corporate,22/09/2010,COMPUTER SERVICES,EG,HP ENTERPRISE SERVICES UK LTD,2017225831,"6,325.42"
Department for Work and Pensions,Corporate,23/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017277467,"16,866.75"
Department for Work and Pensions,Corporate,07/09/2010,AMS,GROUP FINANCE,HP ENTERPRISE SERVICES UK LTD,2016985252,"21,168.00"
Department for Work and Pensions,Jobcentre Plus,07/09/2010,AMS,TPM PROGRAMMES,HP ENTERPRISE SERVICES UK LTD,2016985252,"2,931.50"
Department for Work and Pensions,Corporate,14/09/2010,AMS,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017085801,"186,668.87"
Department for Work and Pensions,Corporate,21/09/2010,AMS,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017192783,"-400,000.00"
Department for Work and Pensions,Corporate,07/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2016985252,"3,632,264.66"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017085801,"696,048.45"
Department for Work and Pensions,Corporate,21/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017192783,"4,657.22"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2017085801,"7,862.85"
Department for Work and Pensions,Corporate,22/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2017206244,668.00
Department for Work and Pensions,Corporate,22/09/2010,COMPUTER SERVICES,Corporate and Support Services,ATOS ORIGIN IT SERVICES UK LTD,2017206244,410.00
Department for Work and Pensions,Corporate,22/09/2010,COMPUTER SERVICES,SHARED SERVICES ,ATOS ORIGIN IT SERVICES UK LTD,2017206244,668.00
Department for Work and Pensions,Corporate,22/09/2010,COMPUTER SERVICES,SHARED SERVICES ,ATOS ORIGIN IT SERVICES UK LTD,2017206244,"2,761.00"
Department for Work and Pensions,Corporate,22/09/2010,COMPUTER SERVICES,SHARED SERVICES ,ATOS ORIGIN IT SERVICES UK LTD,2017206244,"1,673.00"
Department for Work and Pensions,"Pension, Disability Carers Services",22/09/2010,COMPUTER SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2017206244,"1,354.00"
Department for Work and Pensions,"Pension, Disability Carers Services",22/09/2010,COMPUTER SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2017206244,"2,207.00"
Department for Work and Pensions,"Pension, Disability Carers Services",22/09/2010,COMPUTER SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2017206244,410.00
Department for Work and Pensions,Jobcentre Plus,22/09/2010,COMPUTER SERVICES,CHIEF OPERATING OFFICER,ATOS ORIGIN IT SERVICES UK LTD,2017206244,410.00
Department for Work and Pensions,Jobcentre Plus,22/09/2010,COMPUTER SERVICES,TPMD,ATOS ORIGIN IT SERVICES UK LTD,2017206244,820.00
Department for Work and Pensions,Corporate,28/09/2010,COMPUTER SERVICES,Corporate and Support Services,ATOS ORIGIN IT SERVICES UK LTD,2017295251,"1,078.00"
Department for Work and Pensions,Corporate,28/09/2010,COMPUTER SERVICES,LSPG,ATOS ORIGIN IT SERVICES UK LTD,2017295251,410.00
Department for Work and Pensions,Corporate,28/09/2010,COMPUTER SERVICES,LSPG,ATOS ORIGIN IT SERVICES UK LTD,2017295251,410.00
Department for Work and Pensions,Corporate,28/09/2010,COMPUTER SERVICES,SHARED SERVICES ,ATOS ORIGIN IT SERVICES UK LTD,2017295251,668.00
Department for Work and Pensions,"Pension, Disability Carers Services",28/09/2010,COMPUTER SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2017295251,820.00
Department for Work and Pensions,"Pension, Disability Carers Services",28/09/2010,COMPUTER SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2017295251,410.00
Department for Work and Pensions,"Pension, Disability Carers Services",28/09/2010,COMPUTER SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2017295251,410.00
Department for Work and Pensions,"Pension, Disability Carers Services",28/09/2010,COMPUTER SERVICES,PDCS CORE,ATOS ORIGIN IT SERVICES UK LTD,2017295251,410.00
Department for Work and Pensions,"Pension, Disability Carers Services",28/09/2010,COMPUTER SERVICES,PDCS CHANGE ,ATOS ORIGIN IT SERVICES UK LTD,2017295251,"1,673.00"
Department for Work and Pensions,Corporate,01/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2016958182,"27,012.87"
Department for Work and Pensions,Corporate,01/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2016958182,"18,913.98"
Department for Work and Pensions,"Pension, Disability Carers Services",01/09/2010,COMPUTER SERVICES,PDCS CHANGE ,ATOS ORIGIN IT SERVICES UK LTD,2016958182,"21,390.00"
Department for Work and Pensions,Corporate,03/09/2010,COMPUTER SERVICES,CORPORATE IT,ACCENTURE UK LTD,2016969021,"862,179.93"
Department for Work and Pensions,Corporate,03/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2016969088,"641,579.57"
Department for Work and Pensions,Corporate,08/09/2010,COMPUTER SERVICES,SHARED SERVICES ,FUJITSU SERVICES LTD,2017015399,"108,309.77"
Department for Work and Pensions,Corporate,16/09/2010,COMPUTER SERVICES,CORPORATE IT,SPECIALIST COMPUTER CENTRE PLC,2017174063,"21,578.80"
Department for Work and Pensions,Corporate,22/09/2010,COMPUTER SERVICES,CORPORATE IT,CAPGEMINI UK PLC,2017212688,"47,743.00"
Department for Work and Pensions,Corporate,24/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2017282151,"3,140.00"
Department for Work and Pensions,Corporate,24/09/2010,COMPUTER SERVICES,CORPORATE IT,ATOS ORIGIN IT SERVICES UK LTD,2017282151,"619,669.84"
Department for Work and Pensions,"Pension, Disability Carers Services",24/09/2010,COMPUTER SERVICES,PDCS CHANGE ,ATOS ORIGIN IT SERVICES UK LTD,2017282151,"3,481.30"
Department for Work and Pensions,Corporate,27/09/2010,COMPUTER SERVICES,CORPORATE IT,ACCENTURE UK LTD,2017288328,"127,446.57"
Department for Work and Pensions,Jobcentre Plus,07/09/2010,COMPUTER SERVICES,CHIEF OPERATING OFFICER,HP ENTERPRISE SERVICES UK LTD,2016985252,"4,752.00"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,CHANGE MANAGEMENT DIRECTORATE,HP ENTERPRISE SERVICES UK LTD,2017085801,"3,375.00"
Department for Work and Pensions,Corporate,14/09/2010,COMPUTER SERVICES,PENSIONS CLIENT DIRECTORATE,HP ENTERPRISE SERVICES UK LTD,2017085801,"65,753.00"
Department for Work and Pensions,"Pension, Disability Carers Services",14/09/2010,COMPUTER SERVICES,PDCS CORE,HP ENTERPRISE SERVICES UK LTD,2017085801,495.13
Department for Work and Pensions,Jobcentre Plus,14/09/2010,COMPUTER SERVICES,ISD,HP ENTERPRISE SERVICES UK LTD,2017085801,"18,000.00"
Department for Work and Pensions,Jobcentre Plus,01/09/2010,APPS DEV,TPM PROGRAMMES,ACCENTURE,2016958146,"1,223,175.00"
Department for Work and Pensions,Corporate,03/09/2010,APPS DEV,CHANGE MANAGEMENT DIRECTORATE,ACCENTURE,2016969020,"30,126.02"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,EG,HP ENTERPRISE SERVICES UK LTD,2016985252,550.95
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,EG,HP ENTERPRISE SERVICES UK LTD,2016985252,"3,676.11"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,EG,HP ENTERPRISE SERVICES UK LTD,2016985252,"21,732.63"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,GROUP FINANCE,HP ENTERPRISE SERVICES UK LTD,2016985252,"48,522.08"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,GROUP FINANCE,HP ENTERPRISE SERVICES UK LTD,2016985252,"23,033.35"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,GROUP FINANCE,HP ENTERPRISE SERVICES UK LTD,2016985252,"4,567.02"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,CHANGE MANAGEMENT DIRECTORATE,HP ENTERPRISE SERVICES UK LTD,2016985252,"49,154.84"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,CORPORATE IT,HP ENTERPRISE SERVICES UK LTD,2016985252,"2,867.79"
Department for Work and Pensions,Corporate,07/09/2010,APPS DEV,SHARED SERVICES ,HP ENTERPRISE SERVICES UK LTD,2016985252,"4,815.00"
