Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,08/03/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,12592784,80000,,Provision of tracing & flaffing services for the annual processing of national statistics for Cancer Registration 2011 - 2012,Programme,
Department of Health,Department of Health,08/03/2012,Contractor/Staff Substitution,"PSF POLICY, STRATEGY & FINANCE",LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,50020902,70276.07,,PROMs Lot 3 - LSHTM - PROMs analysis,Programme,
Department of Health,Department of Health,08/03/2012,Research & development,Research & Development,VERAZ LTD,SME,LA1 4XF,SBRI-2016,67284.91,,Invention for Innovation,Programme,
Department of Health,Department of Health,08/03/2012,Outsourcing Contract,SOCIAL CARE,BROADCASTING SUPPORT SERVICES,LARGE,M1 3HU,S12-00447,125776.2,,Provision of Carers Direct helpline service,Programme,
Department of Health,Department of Health,08/03/2012,Grants to non profit institutions (CUR),SOCIAL CARE,SOCIAL ENTERPRISE COALITION,VCS,SE1 2HZ,ERS-454703-56321,219822,,2011-12 Social Entreprise UK (Known as Coalition on BMS) - Project: The role and value of the voluntary and community sector and social enterprise within the new health system- policy grant,Programme,
Department of Health,Department of Health,08/03/2012,Contractor/Staff Substitution,SOCIAL CARE,YOUNG MINDS TRUST,VCS,EC1M 5SA,7138,35790,,Requisition for STA recruitment of YoungMinds (charity).  To develop the Children and Young People's Participation in Children and Young People's IAPT Project,Programme,13318
Department of Health,Department of Health,08/03/2012,Other programme expenditure,Health Improvement & Protection,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-454678-56302,88750,,DH grant NGRL Manchester Q4 payment,Programme,
Department of Health,Department of Health,08/03/2012,Policy Payments,Health Improvement & Protection,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,5894628,820000,,DWP recharges for OHT and PBHT costs to 31/03/2012,Programme,
Department of Health,Department of Health,08/03/2012,Other programme expenditure,Health Improvement & Protection,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-454695-56303,125000,,DH grant payment Q4 Pharmacogentics Chair,Programme,
Department of Health,Department of Health,08/03/2012,Other programme expenditure,Health Improvement & Protection,SALISBURY NHS FOUNDATION TRUST,PUBLIC,SP2 8BJ,ERS-454671-56301,86250,,DH grant payment to NGRL Wessex Q4,Programme,
Department of Health,Department of Health,08/03/2012,Contr Other External,NHS Chief Information Officer,CAPITA BUSINESS SERVICES LTD,,,14554741,1071522.97,,,,
Department of Health,Department of Health,09/03/2012,Conferences & seminars,CDD CORPORATE DEVELOPMENT,EXPOTEL HOTEL RESERVATIONS LTD,LARGE,SK4 2RZ,780184,56802.58,,Expotel Bulk Invoice for Conference bookings for period 01/04/10 to 31/03/11,Admin,
Department of Health,Department of Health,09/03/2012,Conferences & seminars,CDD CORPORATE DEVELOPMENT,EXPOTEL HOTEL RESERVATIONS LTD,LARGE,SK4 2RZ,780467,59095.04,,Expotel Bulk Invoice for Conference bookings for period 01/04/10 to 31/03/11,Admin,
Department of Health,Department of Health,09/03/2012,Publicity & advertising,COMMUNICATIONS,SPINNING CLOCK LTD,SME,NG9 2ND,100443,37500,,"Change4Life experiential event at School Games, Olympic Park 8 May 2012",Programme,
Department of Health,Department of Health,09/03/2012,Printing,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,739852,67570,,Smokefree homes and cars product development,Programme,
Department of Health,Department of Health,09/03/2012,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,739861,38718.52,,Fulfilment Q4 Smokefree,Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,739850,60000,,Bowel cancer campaign - consumer engagement,Programme,
Department of Health,Department of Health,09/03/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2498001-19-MAR-12,13521.39,,,Other,
Department of Health,Department of Health,09/03/2012,Facilities management: contract,NHS FINANCE PERFORMANCE & OPERATIONS,EUROPA FACILITY SERVICES LTD,LARGE,AL8 6HG,14223,38467.91,,SO1000 - CQC Properties - EUROPA FACILITY SERVICES LTD - General - Facilities Management Services - work to be undertaken for CQC properties between 1.1.11 - 31.12.12 following tender.,Programme,
Department of Health,Department of Health,09/03/2012,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,SAVILLS COMMERCIAL LTD,LARGE,M2 2FE,A299675,166500,,"SO8200 - Greycoat Street, London. Savills Commercial - rent",Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",ALLIANCE MEDICAL LTD,LARGE,CV34 6DA,PET0122,920365.58,,Alliance Medical - Clinical services under D8N PET/CT North contract,Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",CARE UK CLINICAL SERVICES LTD,LARGE,RG19 3XG,25867003,1979890.3,,Clinical services under E08 MCATS contract,Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",CARE UK CLINICAL SERVICES LTD,LARGE,RG19 3XG,25866979,2170679.11,,Clinical services under E08 MCATS contract,Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",FRESENIUS MEDICAL CARE RENAL SERVICES LTD,LARGE,NG17 2HU,1060019614,1054155.46,,Clinical services under E16 Renal contract,Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH LTD,LARGE,HP11 1JL,109,312500,,Clinical services under D01 London contract,Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH MOLECULAR IMAGING LTD,LARGE,HP10 8JL,SIM000074,1088183.08,,Clinical services under D8S PET/CT South contract,Programme,
Department of Health,Department of Health,09/03/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",UKSH SOUTH WEST LTD,LARGE,BS32 4TD,UKSHSW/172,2831281.58,,Clinical services under E01 AGW contract,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,HERIOT WATT UNIVERSITY,PUBLIC,EH14 4AS,ERS-454796-56370,33881,,New & Emerging Technologies,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-454795-56368,36898.6,,Swine Flu Research,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,RAND EUROPE CAMBRIDGE LTD,SME,CB4 1YG,12134/10073-23,26923.33,,Other PRP Research,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,RAND EUROPE CAMBRIDGE LTD,SME,CB4 1YG,12135/11116-8,31022.94,,Other PRP Research,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-454799-56364,18700,,PET-PANC,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-454799-56364,28900,,PET-PANC,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-454799-56364,45050,,PET-PANC,Programme,
Department of Health,Department of Health,09/03/2012,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-454798-56365,76210,,Research for patients benefit programme,Programme,
Department of Health,Department of Health,09/03/2012,Provisions cash payment,WORKFORCE,NHS INJURY BENEFITS SCHEME,PUBLIC,FY7 8LG,ERS-454766-56341,6331570.9,,Injury Benefits recharging,Programme,
Department of Health,Department of Health,09/03/2012,Policy Payments,Health Improvement & Protection,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,947292,381615.26,,Reimbursement of Clinical Excellence Award funding to NHS Blood and transplant,Admin,
Department of Health,Department of Health,09/03/2012,Other programme expenditure,Health Improvement & Protection,SKIPTON FUND LTD,VCS,SW1H 0QS,023/11-12,1866047,,"Payment to Skipton Fund Ltd for the New Ex-gratia Payments available to individuals infected with Hepatitis C by NHS supplied Blood transfusion or Blood products, and their Dependants - over the Spending Review Period (2015).",Programme,
Department of Health,Department of Health,09/03/2012,Contr Other External,NHS Chief Information Officer,CABLE & WIRELESS UK,,,14554744,28129.87,,,,
Department of Health,Department of Health,09/03/2012,External Consultancy Fees,NHS Chief Information Officer,CABLE & WIRELESS UK,,,14537423,28129.87,,,,
Department of Health,Department of Health,09/03/2012,External Consultancy Fees,NHS Chief Information Officer,CABLE & WIRELESS UK,,,14554747,28129.87,,,,
Department of Health,Department of Health,09/03/2012,Contr Other External,NHS Chief Information Officer,CAPITA BUSINESS SERVICES LTD,,,14250595,38863.17,,,,
Department of Health,Department of Health,09/03/2012,Contr Other External,NHS Chief Information Officer,CAPITA BUSINESS SERVICES LTD,,,14568716,52831.8,,,,
Department of Health,Department of Health,09/03/2012,Contr Other External,NHS Chief Information Officer,CAPITA BUSINESS SERVICES LTD,,,14568721,52831.8,,,,
Department of Health,Department of Health,09/03/2012,Staff Consultancy & Suppt,NHS Chief Information Officer,CAPITA BUSINESS SERVICES LTD,,,14250595,6640.83,,,,
Department of Health,Department of Health,10/03/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2498001-19-MAR-12,76.33,,,Other,
Department of Health,Department of Health,11/03/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2498001-19-MAR-12,32.74,,,Other,
Department of Health,Department of Health,12/03/2012,Utilities,CDD CORPORATE DEVELOPMENT,SCOTTISH AND SOUTHERN ENERGY PLC,LARGE,PO9 5YN,191304511/0059,35215.37,,Skipton House - Electricity Charges for 2011 - 2012,Admin,
Department of Health,Department of Health,12/03/2012,Grants to non profit institutions (CUR),CNO,THE ROYAL SOCIETY FOR PUBLIC HEALTH,SME,SW1V 4BH,ERS-455055-56521,50000,,2011-12 The Royal Society for Public Health - projecct: Institute of Health Visiting- policy grant,Programme,
Department of Health,Department of Health,12/03/2012,Outsourcing Contract,COMMISSIONING,NHS EMPLOYERS LTD,SME,SW1E 5DD,7948,110605.25,,NHSE - GP contract negotiations (PMC),Programme,
Department of Health,Department of Health,12/03/2012,Outsourcing Contract,COMMISSIONING,NHS EMPLOYERS LTD,SME,SW1E 5DD,7949,110605.25,,NHSE - GP contract negotiations (PMC),Programme,
Department of Health,Department of Health,12/03/2012,Outsourcing Contract,COMMISSIONING,NHS EMPLOYERS LTD,SME,SW1E 5DD,8049,110605.25,,NHSE - GP contract negotiations (PMC),Programme,
Department of Health,Department of Health,12/03/2012,Printing,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,SME,CO10 1RE,OP/I123751,113751.02,,Monthly call off for storage and distribution for February 2012 ,Admin,
Department of Health,Department of Health,12/03/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2498001-19-MAR-12,10439.66,,,Other,
Department of Health,Department of Health,12/03/2012,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201265272,27370.86,,PACS NWWM Cluster Store Charges FY 2011/12,Programme,
Department of Health,Department of Health,12/03/2012,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201268693,27370.86,,PACS NWWM Cluster Store Charges FY 2011/12,Programme,
Department of Health,Department of Health,12/03/2012,Service charge,NHS CHIEF INFORMATION OFFICER,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201272598,27370.86,,PACS NWWM Cluster Store Charges FY 2011/12,Programme,
Department of Health,Department of Health,12/03/2012,Service charge,NHS CHIEF INFORMATION OFFICER,THE ACCENTURE GROUP,LARGE,EC4N 4TW,3003172035,33489.54,,PACS NE Cluster Store Service Charges FY 2011/12,Programme,
Department of Health,Department of Health,12/03/2012,Other Admin expenditure,NHS Improvement and Efficiency,WORCESTERSHIRE MEDAL SERVICE LTD,SME,B61 8LL,1003523,35542.94,,Diamond Jubilee Medals,Admin,
Department of Health,Department of Health,12/03/2012,Other programme expenditure,"PSF POLICY, STRATEGY & FINANCE",FUTUREBUILDERS ENGLAND FUND MANAGEMENT LTD,SME,EC4A 3AE,CHAPS12/3/12,4000000,,,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,ACADEMY OF MEDICAL SCIENCES,PUBLIC,W1B 1QH,ERS-454849-56470,30045,,Integrated Academic Training,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,L9 7AL,ERS-454851-56423,32204,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PUBLIC,L12 2AP,ERS-454852-56420,157573,,UKCRC Medicines for Childrens Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,PUBLIC,BA1 3QE,ERS-454853-56454,18529,,Comprehensive Networks,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,PUBLIC,BA1 3QE,ERS-454853-56454,110247,,UKCRC Alzheimers Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,PUBLIC,BA1 3QE,ERS-454853-56454,113291,,UKCRC Mental Health Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-454854-56439,124301,,UKCRC Diabetes Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-454854-56439,138746,,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,PUBLIC,B15 2PZ,ERS-454855-56467,113721,,UKCRC Mental Health Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,PUBLIC,B4 6NL,ERS-454856-56442,158741,,UKCRC Medicines for Childrens Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,10813,,NHR Research Methods Fellowships and internships,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,10872,,NHR Research Methods Fellowships and internships,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,13415.12,,NIHR in-Practice Fellowships,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,15245,,Career Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,15558,,Primary Care Joint DH/PPP Awar,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,17328,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,20679,,Young Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,22769,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,27387,,Young Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,46981,,Clinician Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-454857-56471,97268,,RUs Ad Hoc Units,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,ERS-454858-56419,117421,,UKCRC Stroke Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,ERS-454859-56465,92992,,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL PCT,PUBLIC,BS2 8EE,ERS-454860-56414,84339,,Applied Research Programme,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL PCT,PUBLIC,BS2 8EE,ERS-454860-56413,145313,,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,8579,,Young Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,11599,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,13621,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,14463,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,16477,,Young Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,18134,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,20470,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,21517,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,21625,,NHR Research Methods Fellowships and internships,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,21744,,NHR Research Methods Fellowships and internships,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,22813,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,23273,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,23685,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,24015,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,24222,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,24919,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,32710,,Career Development Fellowship,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,47131,,Clinician Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,52320,,Career Development Fellowship,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-454868-56472,74143,,Career Development Fellowship,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,BRUNEL UNIVERSITY,PUBLIC,UB8 3PH,ERS-454869-56473,28507,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-454870-56425,117937,,UKCRC Diabetes Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-454870-56425,122427,,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-454871-56474,10812,,NHR Research Methods Fellowships and internships,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-454871-56474,21040,,Primary Care Joint DH/PPP Awar,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-454871-56474,39965,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-454871-56474,49305,,Clinician Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-454871-56474,100000,,Academic Research Units,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,PUBLIC,CB1 5EE,ERS-454872-56445,95601,,UKCRC Mental Health Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMBRIDGESHIRE PCT,PUBLIC,PE27 5BB,ERS-454873-56411,75256,,UKCRC Primary Care Networks,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,PUBLIC,NW1 0PE,ERS-454874-56504,127090,,UKCRC Alzheimers Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CENTRAL AND NORTH WEST LONDON MENTAL HEALTH NHS FOUNDATION TRUST,PUBLIC,NW1 7QY,ERS-454875-56452,115772,,UKCRC Mental Health Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-454876-56456,146012,,UKCRC Medicines for Childrens Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,PUBLIC,SR3 4AD,ERS-454877-56434,117880,,UKCRC Stroke Projects,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,CLATTERBRIDGE CENTRE FOR ONCOLOGY NHS FOUNDATION TRUST,PUBLIC,CH63 4JY,ERS-454880-56424,182206,,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,DERBY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,DE1 2QS,ERS-454881-56449,78144,,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,DEVON PCT,PUBLIC,TQ12 4PH,ERS-454883-56416,75694,,UKCRC Primary Care Networks,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,DORSET PCT,PUBLIC,DT2 9TB,ERS-454884-56415,70678,,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,EAST & NORTH HERTFORDSHIRE NHS TRUST,PUBLIC,BS1 2NP,ERS-454885-56460,98186,,Comprehensive Networks,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-454886-56476,10872,,NHR Research Methods Fellowships and internships,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-454886-56476,17421,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,EAST ANGLIA UNIVERSITY OF,PUBLIC,NR4 7TJ,ERS-454886-56476,65449,,Career Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,EAST LONDON NHS FOUNDATION TRUST,PUBLIC,E1 1RD,ERS-454887-56461,53940,,Applied Research Programme,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,EXETER UNIVERSITY OF,PUBLIC,EX4 4QJ,ERS-454888-56477,27445,,APPLIED CLINICAL DRF's,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,ERS-454890-56448,6286,,Career Scientist Awards,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,ERS-454890-56448,12214,,Post Doctoral Fellowship PDF,Programme,
Department of Health,Department of Health,12/03/2012,Research & development,Research & Development,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,ERS-454890-56448,101392,,CANCER RESEARCH NETWORKS,Programme,
