Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,51.56,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1148680,51.56,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,66.86,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,66.86,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1148680,77.34,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1148680,77.34,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1148680,77.34,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,78.26,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,78.26,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1148680,82.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,82.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1148680,128.9,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1148680,164,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,257.8,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,6.38,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.16,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.16,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,23.24,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1151436,23.24,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,43.43,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,43.43,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1151436,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,51.56,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1151436,66.86,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1151436,66.86,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,92,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,128.9,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1151436,258.33,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1151436,328,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,18-Dec-14,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1150333,"7,715.56",Network Optimisation Programme Internet Protocol Telephony Charges
Ministry of Justice,MoJ HQ,18-Dec-14,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1150333,"-7,715.56",Network Optimisation Programme Internet Protocol Telephony Charges
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,37.5,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,164,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,164,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,83.46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,847.86,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1151436,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1148680,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1151436,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1151436,150.12,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1151436,150.12,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1151436,150.12,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1151436,150.12,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1151436,150.12,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1148680,492,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1148680,138,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1148680,328,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1148680,92,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1148680,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1148680,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1148680,66.86,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1148680,82.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1148680,82.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1148680,386.7,Deletion of a Mobility user account 11-20 Accounts
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1151436,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,206.24,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,241.36,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,17.6,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,82.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,822.52,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,40.36,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,347.44,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,248.34,BlackBerry phone
Ministry of Justice,MoJ HQ,08-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149414,"1,317,465.04",Monthly Ongoing ATOS Network Services costs
Ministry of Justice,MoJ HQ,04-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148982,"1,096,979.35",Monthly Ongoing ATOS Hosting costs
Ministry of Justice,MoJ HQ,11-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149626,"1,096,979.35",Monthly Ongoing ATOS Hosting costs
Ministry of Justice,MoJ HQ,11-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149626,"701,166.79",Monthly Ongoing ATOS Desktop costs
Ministry of Justice,MoJ HQ,04-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148982,"634,095.79",Monthly Ongoing ATOS Desktop costs
Ministry of Justice,MoJ HQ,04-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148982,"538,899.00",Monthly Ongoing ATOS SIAM costs
Ministry of Justice,MoJ HQ,11-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149626,"538,899.00",Monthly Ongoing ATOS SIAM costs
Ministry of Justice,MoJ HQ,01-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148680,"500,000.00",Monthly Ongoing ATOS Desktop costs
Ministry of Justice,MoJ HQ,18-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1150333,"376,257.04",Monthly Ongoing ATOS Laptop costs
Ministry of Justice,MoJ HQ,04-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148982,"159,580.00",Monthly Ongoing ATOS Laptop costs
Ministry of Justice,MoJ HQ,11-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149626,"159,580.00",Monthly Ongoing ATOS Laptop costs
Ministry of Justice,MoJ HQ,04-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148982,"131,289.08",Monthly Ongoing ATOS Hosting costs
Ministry of Justice,MoJ HQ,11-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149626,"131,289.08",Monthly Ongoing ATOS Hosting costs
Ministry of Justice,MoJ HQ,18-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1150333,"115,082.57",Monthly Ongoing ATOS Desktop costs
Ministry of Justice,MoJ HQ,11-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149626,"102,485.26",Monthly Ongoing ATOS General IT costs
Ministry of Justice,MoJ HQ,04-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148982,"71,222.87",Monthly Ongoing ATOS General IT costs
Ministry of Justice,MoJ HQ,04-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1148982,"65,352.47","Monthly Ongoing ATOS Applications, Maintenance & Support costs"
Ministry of Justice,MoJ HQ,11-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1149626,"65,352.47","Monthly Ongoing ATOS Applications, Maintenance & Support costs"
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,"1,398.30",One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,"1,398.30",One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,33.33,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,133.22,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,336.04,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,265.63,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,"1,398.30",One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,"2,128.66",One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,"2,128.66",One-off charge for Power down service
Ministry of Justice,MoJ HQ,31-Dec-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1151436,859.37,One-off charge for Power down service
