Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,22/01/2013,Construction,WA Capital WiP,Birse Civils Ltd,1145745,"245,214.76",Ystradgynlais Flood Alleviation Schemes - Payment for work carried out for period ending 31.12.12,LS24 9BX,,40015267,IMWA000851,Project,
Defra,EA,25/01/2013,Construction,NE Capital WiP,Birse Civils Ltd,1146430,"563,635.51",Redcar Flood Alleviation Scheme,DN18 5BW,,30142670,IMNE000524,Project,
Defra,EA,25/01/2013,Construction,SW Capital WiP,Birse Civils Ltd,1146676,"100,397.35",Stoke Cannon Flood Alleviation Scheme ,DN18 5BW,,30142670,IMSW001685,Project,
Defra,EA,08/01/2013,Construction,AN Capital WiP,Black & Veatch Ltd,1139982,"31,602.36",Minsmere Sluice & Embankment works,RH1 1LQ,,30072271,IMAN002421,Project,
Defra,EA,08/01/2013,Construction,NE Capital WiP,Black & Veatch Ltd,1140664,"28,253.93",Donna Nook & Tetney Flood Alleviation Scheme ,RH1 1LQ,,30072271,IMNE000738,Project,
Defra,EA,08/01/2013,Construction,AN Capital WiP,Black & Veatch Ltd,1140666,"31,712.70",Grimsby Docks Flood Alleviation Scheme,RH1 1LQ,,30072271,IMAN002005,Project,
Defra,EA,08/01/2013,Construction,MI Capital WiP,Black & Veatch Ltd,1140674,"68,020.33",Nottingham Trent Site Supervision,RH1 1LQ,,30072271,IMMI000642,Project,
Defra,EA,08/01/2013,Construction,MI Capital WiP,Black & Veatch Ltd,1140678,"77,128.39",Nottingham Trent Site Supervision,RH1 1LQ,,30072271,IMMI000642,Project,
Defra,EA,08/01/2013,Construction,NW Capital WiP,Cheetham Hill Construction Ltd,1140530,"32,841.01",Windle Brook retaining wall at Coleridge Avenue,BL8 1AR,,30239782,IMNW000346,Project,
Defra,EA,22/01/2013,Construction,NW Capital WiP,Cheetham Hill Construction Ltd,1144620,"25,569.56",Platt Bank debris screen ,BL8 1AR,,30239782,IMNW000345,Project,
Defra,EA,08/01/2013,Construction,FM Operating Unit - Central and South West,Dawnus Construction Ltd,1139462,"49,000.57","Minor works, South East region. Removal of yellow lines at first entrance",SA7 0AP,,30192017,,Project,
Defra,EA,25/01/2013,Construction,NE North East Area Ops Delivery,Esh Construction Ltd,1145674,"35,629.92",Tree management on the River Pont downstream of the main bridge for 1 mile.,DH6 5PF,,30204740,NRNE640050,Project,
Defra,EA,15/01/2013,Construction,SE Capital WiP,Faithful & Gould Ltd,1139926,"28,889.44",Water resources in the South East Project,WR5 1TX,,30109644,IMSE900002,Project,
Defra,EA,22/01/2013,Construction,AN Capital WiP,Freedom Group Of Companies Ltd,1140476,"226,166.06",Works at Kennett and Wixoe Pumping Stations ,WF13 1SD,,,IMAN002019,Project,
Defra,EA,08/01/2013,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1137672,"62,928.00",Supply and installation of two tidal doors Combe Haven Outfall | Engineering Construction Works ,LE10 3JF,,30142734,IMSE100071,Project,
Defra,EA,15/01/2013,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1139419,"58,382.88",Fish Passage pilot schemes,LE10 3JF,,30142734,IMMI001259,Project,
Defra,EA,08/01/2013,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1139870,"30,259.40",Choriton Brook Culvert Reconditioning,LE10 3JF,,30142734,IMNW000448,Project,
Defra,EA,22/01/2013,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1139872,"71,020.08",Ings Beck Flood Alleviation Scheme ,LE10 3JF,,30142734,IMNE000646,Project,
Defra,EA,15/01/2013,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1139877,"156,000.00",Bolton Road Culvert Reconditioning,LE10 3JF,,30142734,IMNW000290,Project,
Defra,EA,17/01/2013,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1140642,"219,182.75",Additional tree removal and clearance prior to works commencement - Beverley Brook Flood Alleviation Scheme,LE10 3JF,,30142734,IMTH001445,Project,
Defra,EA,15/01/2013,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1143516,"87,681.19",Ings Beck Flood Alleviation Scheme ,LE10 3JF,,30142734,IMNE000646,Project,
Defra,EA,22/01/2013,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1143517,"141,294.40",Ings Beck Reach works,LE10 3JF,,30142734,IMNE000646,Project,
Defra,EA,15/01/2013,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1143597,"79,748.99",Fairbourne Flood Alleviation Scheme - work measured to 31st December 2012,LE10 3JF,,40015270,IMWA000671,Project,
Defra,EA,15/01/2013,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1143780,"59,461.86",Lower Swansea Valley Flood Alleviation Schemes - work measured to 31.12.12,LE10 3JF,,40015270,IMWA000970,Project,
Defra,EA,22/01/2013,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1145136,"77,983.72",Old Windsor Lock Refurbishment,LE10 3JF,,30142734,IMSE500036,Project,
Defra,EA,17/01/2013,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1145201,"198,789.62",Pwll Flood Alleviation Scheme - Work measured to 04.01.13,LE10 3JF,,40015270,IMWA000941,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1145684,"314,858.15",Haydon Wick Brook Flood Alleviation Scheme,LE10 3JF,,30142734,IMTH001574,Project,
Defra,EA,22/01/2013,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1145806,"79,341.80",Upper Mole Flood Alleviation scheme,LE10 3JF,,30142734,IMTH000956,Project,
Defra,EA,08/01/2013,Construction,AN Northern-Ops Delivery,GBM,1140441,"30,000.00",Mablethorpe Tunnel Outfall repairs - repairs to concrete haunching,LN11 0YB,,30254554,FRA01S086,Project,
Defra,EA,25/01/2013,Construction,AN Northern-Ops Delivery,GBM,1146829,"36,255.60",Take down and replace handrail at Sutton on Sea ,LN11 0YB,,30254554,FRA01S085,Project,
Defra,EA,25/01/2013,Construction,MI Capital WiP,Halcrow Group Ltd,1114875,"40,076.88",Tame Major Works - Benefit Assesment - Project Management - and External Interested Parties.,SN4 0QD,,30071913,IMMI000978,Project,
Defra,EA,03/01/2013,Construction,AN Capital WiP,Halcrow Group Ltd,1139489,"28,978.43",Consultant works for Saltfleet to Gibraltar Point Strategy,SN4 0QD,,30071913,IMAN002226,Project,
Defra,EA,08/01/2013,Construction,NW Capital WiP,Halcrow Group Ltd,1139530,"64,426.79",River Mersey Warrington Flood Alleviation Scheme,SN4 0QD,,30071913,IMNW000699,Project,
Defra,EA,08/01/2013,Construction,SE North East Thames - Ops Delivery,Halcrow Group Ltd,1139560,"50,068.36",Culvert Surveys,SN4 0QD,,30071913,RESE500068,Project,
Defra,EA,08/01/2013,Construction,SE West Thames - Ops Delivery,Halcrow Group Ltd,1139589,"83,163.53",CCTV Surveys 2012-13,SN4 0QD,,30071913,,Project,
Defra,EA,08/01/2013,Construction,SE Capital WiP,Halcrow Group Ltd,1139669,"44,356.79",Paddle and Rymer works,SN4 0QD,,30071913,IMTH001503,Project,
Defra,EA,03/01/2013,Construction,SE Capital WiP,Halcrow Group Ltd,1139812,"58,552.93",Southern Waterways Package works,SN4 0QD,,30071913,IMSO000841,Project,
Defra,EA,08/01/2013,Construction,SE Capital WiP,Halcrow Group Ltd,1139818,"74,348.46",Littlehampton Arun Tidal Defences East Bank,SN4 0QD,,30071913,IMSO001021,Project,
Defra,EA,08/01/2013,Construction,SE Capital WiP,Halcrow Group Ltd,1139821,"36,515.30",Little Mill Flood Alleviation Scheme,SN4 0QD,,30071913,IMSO001113,Project,
Defra,EA,03/01/2013,Construction,MI Capital WiP,Halcrow Group Ltd,1139838,"96,605.71",Tame - Site Supervision - Project Management - Environmental Assessment,SN4 0QD,,30071913,IMMI000978,Project,
Defra,EA,03/01/2013,Construction,AN Nthn FCRM Ops W&N,Halcrow Group Ltd,1139853,"27,672.62",Bridge Assessments (Northern Area),SN4 0QD,,30071913,REAN001207,Project,
Defra,EA,08/01/2013,Construction,NE Capital WiP,Halcrow Group Ltd,1139854,"33,494.96",Lower Todmorden and Walsden Water Flood Alleviation Scheme,SN4 0QD,,30071913,IMNE000616,Project,
Defra,EA,22/01/2013,Construction,NE Capital WiP,Halcrow Group Ltd,1139855,"164,212.82",Morpeth Flood Alleviation Scheme,SN4 0QD,,30071913,IMNE000794,Project,
Defra,EA,03/01/2013,Construction,SW Capital WiP,Halcrow Group Ltd,1139859,"28,863.47",Steart Managed Realignment works,SN4 0QD,,30071913,IMSW001389,Project,
Defra,EA,15/01/2013,Construction,AN Capital WiP,Haskoning UK Ltd,1142107,"50,536.12",Chelmsford Flood Alleviation Scheme planning and detailed design,PE3 8DW,,30071934,IMAN001326,Project,
Defra,EA,15/01/2013,Construction,MI Capital WiP,Haskoning UK Ltd,1142619,"42,000.00",Midlands regional fish pass package,PE3 8DW,,30071934,IMMI001259,Project,
Defra,EA,15/01/2013,Construction,AN Northern-Ops Delivery,Haskoning UK Ltd,1142627,"36,000.00",Whittlesey washes low level Light Detection and Ranging survey.,PE3 8DW,,30071934,REAN001472,Project,
Defra,EA,15/01/2013,Construction,SE Capital WiP,Haskoning UK Ltd,1142637,"27,124.80",Beverley Brook at Worcester Park Flood Alleviation Scheme,PE3 8DW,,30071934,IMTH001445,Project,
Defra,EA,22/01/2013,Construction,SE Capital WiP,Haskoning UK Ltd,1145795,"39,581.87",Haydon Wick Brook Flood Alleviation Scheme,PE3 8DW,,30071934,IMTH001574,Project,
Defra,EA,24/01/2013,Construction,WA Capital WiP,Haskoning UK Ltd,1146970,"26,076.00",Tidal Dyfi Flood Alleviation Scheme Strategy - works carried out in December 2012,PE3 8DW,,40022275,IMWA001223,Project,
Defra,EA,10/01/2013,Construction,Investment and Funding Manager,HR Wallingford Ltd,1141592,"32,079.60",Modelling and Decision Support Framework 2 Works to improve the accuracy of the software and to scope/proof of concept to inform future software enhancements,OX10 8BA,,,FCPIF00366B00,Project,
Defra,EA,25/01/2013,Construction,AN Capital WiP,Interserve Construction Ltd,1146092,"750,303.46",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Region,TQ14 0HP,,30142730,IMAN002370,Project,
Defra,EA,08/01/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1137318,"161,104.82",Abingdon Chamber Lock Refurbishment,IP1 5LT,,30142731,IMTH001555,Project,
Defra,EA,08/01/2013,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1137921,"434,104.01",Nottingham Leftbank Flood alleviation Scheme,IP1 5LT,,30142731,IMMI000642,Project,
Defra,EA,03/01/2013,Construction,AN Central-Ops Delivery,Jackson Civil Engineering Ltd,1139100,"83,421.58",Ouse Washes Desilting / Bankworks 2012,IP1 5LT,,30184783,FRA02S017,Project,
Defra,EA,10/01/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1139857,"74,433.96",Paddle & Rymer Package 1 additional works ar Caversham Lakes compound,IP1 5LT,,30142731,IMTH001503,Project,
Defra,EA,03/01/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1139858,"74,633.36",South East asset reconditioning programme,IP1 5LT,,30142731,IMSE100197,Project,
Defra,EA,22/01/2013,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1144474,"35,136.20",Nottingham left bank Flood Alleviation Scheme - Rylands,IP1 5LT,,30142731,IMMI000642,Project,
Defra,EA,22/01/2013,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1144475,"124,847.17",Chelmer village Flood Alleviation Scheme,IP1 5LT,,30142731,IMAN001326,Project,
Defra,EA,25/01/2013,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1145730,"312,789.11",Lower Tame flood risk management scheme ,IP1 5LT,,30142731,IMMI000978,Project,
Defra,EA,25/01/2013,Construction,AN Central-Ops Delivery,Jackson Civil Engineering Ltd,1145737,"29,926.48",Ouse Washes Desilting/Bankworks 2012,IP1 5LT,,30184783,FRA02S017,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1146368,"65,423.34",Brede Sluice Gate Replacements,IP1 5LT,,30142731,IMSO000560,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1146370,"82,610.82",Rye Harbour Western Training walls,IP1 5LT,,30142731,IMSO001286,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1146529,"334,096.66","Works at Tanners Brook, Southampton",IP1 5LT,,30142731,IMSO000680,Project,
Defra,EA,25/01/2013,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1146531,"391,683.62",Godmanchester Flood Alleviation Scheme,IP1 5LT,,30142731,IMAN000624,Project,
Defra,EA,17/01/2013,Construction,NW Capital WiP,Jacobs UK Ltd,1143219,"85,012.21",River Mersey Warrington Flood risk management Scheme,G2 7HX,,30072261,IMNW000699,Project,
Defra,EA,17/01/2013,Construction,NW Ambition Project Manager,Jacobs UK Ltd,1143225,"68,100.47",North West Bathing Waters Project,G2 7HX,,30072261,RENW001931,Project,
Defra,EA,17/01/2013,Construction,SE Capital WiP,Jacobs UK Ltd,1143281,"30,236.40",Gorrell Stream Flood Alleviation Scheme,G2 7HX,,30072261,IMSE100026,Project,
Defra,EA,08/01/2013,Construction,National Accomodation Change Fund,Mountjoy Ltd,1140244,"183,925.79",Depot Refurbishment for Chichester Depot,PO30 1YS,,,HORES00046,Project,
Defra,EA,22/01/2013,Construction,SE Capital WiP,Nomenca Ltd,1137020,"29,226.20",Rye Harbour Electrical & Security Replacement Works,NG17 2HW,,30134435,IMSE100062 | IMSE100068,Project,
Defra,EA,25/01/2013,Construction,AN Capital WiP,Norfolk Wildlife Trust,1146407,"36,992.20",Methwold reedbed project,NR1 1RY,,,IMAN002383,Project,
Defra,EA,10/01/2013,Construction,AN Northern-Ops Delivery | AN Northern-AEM - Kesteven/Spalding | ,P & R Plant Lincolnshire Ltd,1141108,"28,581.60",Weedboat cutting - Swineshead & South Ferriby area,PE12 8NG,,30246240,FRA01S005 | REAN001691 | FRA01S055,Project,
Defra,EA,10/01/2013,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1141239,"141,988.72",Pevensey Bay Sea defences,PO15 5SS,,,IMSO000584,Project,
Defra,EA,03/01/2013,Construction,MI East-Ops Delivery - 2,R & K Contractors & Consultants,1139316,"32,488.74",Main River Maintenance Charnwood area 2012/2013 ,NG17 7JZ,,30190850,FRA05S030 | FRA05S053 | FRA05S043,Project,
Defra,EA,03/01/2013,Construction,MI East-Ops Delivery - 2,R & K Contractors & Consultants,1139317,"27,555.75","Main river maintenance for routine, reactive and tasks associated with the smaller watercourses and reservoirs in Leicester. ",NG17 7JZ,,30190850,FRA05S033 | FRA05S030 | FRA05S043 | FRA05S053 | FRA05S034,Project,
Defra,EA,08/01/2013,Construction,Head of Corporate Assets,RF Gardiner,1136670,"41,969.40",Interim claim for manufacture for windows and doors at Manley House,GL6 8PE,,30289008,HOFAC000014,Project,
Defra,EA,03/01/2013,Construction,National Accomodation Change Fund,RF Gardiner,1138978,"44,561.80",General Building Maintenance Services - region wide | Manley House Accomodation Works,GL6 8PE,,30289008,HORES00027,Project,
Defra,EA,15/01/2013,Construction,SE Capital WiP,Team Van Oord,1137550,"28,052.40",Pett Shingle recycling Assessment No 2,RG14 5QS,,30142735,IMSO000573,Project,
Defra,EA,15/01/2013,Construction,SE Capital WiP,Team Van Oord,1137661,"71,596.82",West Wittering banks works,RG14 5QS,,30142735,IMSO001076,Project,
Defra,EA,15/01/2013,Construction,SE Capital WiP,Team Van Oord,1138752,"128,299.02",Pett Shingle recycling Assessment No 2,RG14 5QS,,30142735,IMSO000573,Project,
Defra,EA,03/01/2013,Construction,SW Capital WiP,Team Van Oord,1139477,"322,988.05",Steart Coastal Management works,RG14 5QS,,30142735,IMSW001389,Project,
Defra,EA,08/01/2013,Construction,SE Capital WiP,Team Van Oord,1140665,"522,561.05",Medmerry managed realignment works,RG14 5QS,,30142735,IMSO001023,Project,
Defra,EA,25/01/2013,Construction,SW Capital WiP,Team Van Oord,1145577,"138,275.86",Steart Coastal Management Assessment No 17,RG14 5QS,,30142735,IMSW001389,Project,
Defra,EA,17/01/2013,Construction,TH Capital WiP,Volkerstevin Ltd,1143715,"120,396.18",Thames Barrier Crane Replacements ,EN11 9BX,,30142737,IMTH000925,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Volkerstevin Ltd,1145651,"72,686.00",Dartford Creek Barrier Security works,EN11 9BX,,30142737,IMSE500048,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Volkerstevin Ltd,1146319,"159,205.14",Newbury Flood Alleviation Scheme,EN11 9BX,,30142737,IMTH000963,Project,
Defra,EA,25/01/2013,Construction,AN Capital WiP,Volkerstevin Ltd,1146321,"48,243.46",Minsmere Sluice and Embankment Works,EN11 9BX,,30142737,IMAN002421,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Volkerstevin Ltd,1146611,"84,386.92",Thames Barrier pier fenders.,EN11 9BX,,30142737,IMSE500044,Project,
Defra,EA,10/01/2013,Construction,AN Eastern-Ops Delivery (Essex),VSL Systems UK Ltd,1141873,"45,473.04",Thameside ground testing,LU1 5AT,,,FRA04S078,Project,
Defra,EA,08/01/2013,Construction,WA Capital WiP,Western Power Distribution,1139956,"74,382.13",Lower Swansea Valley Flood risk management scheme,PL4 0YU,,,IMWA000970,Project,
Defra,EA,25/01/2013,Construction,SE Capital WiP,Westminster Dredging  Dean & Dyball JV,1146928,"174,912.25",Sandwich Bay sea defences (Deal),PO15 5SS,,30142738,IMSO001056,Project,
Defra,EA,03/01/2013,Construction,NW Capital WiP,William Pye Ltd,1138749,"27,511.66","Construction of river level gauging station on Dover's Brook, Maghull",PR3 3BT,,30239798,IMNW000392,Project,
Defra,EA,08/01/2013,Energy and Fuels,HO Financial Management Adjustment,British Gas Business,1137764,"41,325.16",Electricity for the South West Region 2012/2013 Jan 2013,OX4 2JY,,30331288,,Administration,
Defra,EA,08/01/2013,Energy and Fuels,HO Business Finance,British Gas Business,1137765,"43,434.06",Electricity for the South East Region 2012/13 Jan 2013,OX4 2JY,,30331286,,Administration,
Defra,EA,08/01/2013,Energy and Fuels,HO Business Finance,British Gas Business,1137767,"30,617.73",Order for the sub 100KW sites for the Northwest Jan 2013,OX4 2JY,,30331281, | EBILLP2P,Administration,
Defra,EA,08/01/2013,Energy and Fuels,HO Business Finance,British Gas Business,1137772,"40,110.32",Supply of green electricity for Anglian region sites Jan 2013,OX4 2JY,,30286703 | 30331275,,Administration,
Defra,EA,25/01/2013,Energy and Fuels,HO Financial Management Adjustment,British Gas Business,1146039,"53,719.66",Electricity for the South West Region 2012/2013 Dec 12,OX4 2JY,,30331288,,Administration,
Defra,EA,25/01/2013,Energy and Fuels,HO Business Finance,British Gas Business,1146041,"89,510.31",Electricity for the South East Region 2012/13 Dec 12,OX4 2JY,,30331286,,Administration,
Defra,EA,25/01/2013,Energy and Fuels,HO Business Finance,British Gas Business,1146045,"38,255.99",Order for the sub 100KW sites for the North West Dec 12,OX4 2JY,,30331281,EBILLP2P | ,Administration,
Defra,EA,25/01/2013,Energy and Fuels,HO Business Finance,British Gas Business,1146052,"56,879.73",Supply of green electricity for Anglian region sites Dec 12,OX4 2JY,,30286703 | 30331275,,Administration,
Defra,EA,25/01/2013,Energy and Fuels,National Facilities Manager,British Gas Business,1146059,"61,637.73",Electricity charges for whole of Midlands Region sub 100KWh,OX4 2JY,,30331276,,Administration,
Defra,EA,17/01/2013,Energy and Fuels,WA Regional Facilities,British Gas Trading Ltd,1143089,"38,837.05",Sub100KWh electricity for Wales Region.  ,OX4 2JY,,40033061,,Administration,
Defra,EA,15/01/2013,Energy and Fuels,SE Kent & South London- Tidal Flood Risk Manager,EDF Energy Plc,1142692,"34,352.99",Electricity supplied to the Thames Barrier,PL3 5ZN,,30331256,,Administration,
Defra,EA,25/01/2013,Energy and Fuels,National Facilities Manager,EDF Energy Plc,1145326,"39,870.61",Energy charges for West Stockwith Pumping Station,PL3 5ZN,,30331256,,Administration,
Defra,EA,22/01/2013,Energy and Fuels,NW North-Ops Delivery,EDF Energy Plc,1145339,"26,787.05",Electricity Supply at Crossens pumping station for the year 2012-2013 ,PL3 5ZN,,30331256,FRA09S045,Administration,
Defra,EA,15/01/2013,Engineering Goods,HO Fleet - EA Wales,Allstar Business Solutions Ltd,1141454,"49,610.50",Monthly fuel bill for Wales during November 2012.,SN5 6PS,,40034238,,Administration,
Defra,EA,10/01/2013,Engineering Goods,HO Fleet Operations,Allstar Business Solutions Ltd,1141515,"385,066.62",Fuel for commercial fleet 2012/13,SN5 6PQ,,30341204,,Administration,
Defra,EA,25/01/2013,Engineering Goods,AN Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1136385,"314,519.18",Steel Piles for Grimsby Flood Alleviation Scheme ,B90 4SS,,30331415,IMAN001995,Project,
Defra,EA,25/01/2013,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1142440,"26,079.56",Steel Piles for Lower Tame Flood Alleviation Scheme ,B90 4SS,,30331415,IMMI000978,Project,
Defra,EA,08/01/2013,Engineering Goods,EA Wales,Macartney UK Ltd,1140150,"90,918.00","ARIS Explorer Sonar Imaging assembly (software, cable,  warranty, HP elitebook notebook)",AB21 0GL,,,FFWA000142,Administration,
Defra,EA,25/01/2013,Engineering Goods,NW South-AEM - Cheshire | ,Southern Scientific Ltd,1145690,"65,862.00",Purchase of identiFINDER 2 instruments,BN5 9SL,,, | IMNW000463,Administration,
Defra,EA,15/01/2013,Engineering Goods,SE SSD - AEM Monitoring,Thermo Fisher Scientific,1141619,"46,148.06",Service and Maintenance of Ultrasonic/Electro Magnetic Flow Gauges,CW7 3GA,,30339567,,Administration,
Defra,EA,08/01/2013,Engineering Goods,WA Capital WiP,Western Power Distribution,1139952,"71,653.08",High and low voltage diversionary work at Beaufort Bridge,PL4 0YU,,,IMWA000970,Administration,
Defra,EA,08/01/2013,Facilities,HO Capital WiP,Actaccom Ltd,1140237,"326,588.47",Swift House disposal project,WF14 8LX,,,HORES00142,Project,
Defra,EA,15/01/2013,Facilities,FM Operating Unit - Central and South East,AG Investream Frimley LP,1141541,"146,863.17",Quarterly rent Swift House 25.12.12 - 01.03.13,W1U 2RU,,,,Administration,
Defra,EA,17/01/2013,Facilities,FM Operating Unit - Central and South West,Bishops Securities Ltd,1137193,"28,476.00",Rental payment for the offices and workshop at Mance House,NG1 1HN,,,,Administration,
Defra,EA,09/01/2013,Facilities,HO FM - Millbank | FM Operating Unit - Central and South East | ,CB Richard Ellis Ltd,1136844,"52,264.20",Rent & service charge 25/12/12 - 24/03/13 in advance 26th Floor (n) Millbank Tower,EC4M 7HP,,,,Administration,
Defra,EA,03/01/2013,Facilities,HO FM - Millbank,CB Richard Ellis Ltd,1136854,"117,614.70",Rent & service charge 25/12/12 - 24/03/13 in advance 25th Floor (n) Millbank,EC4M 7HP,,,,Administration,
Defra,EA,08/01/2013,Facilities,FM Operating Unit - Central and South East,DEFRA,1121832,"33,321.65",Rent Quarterly in arrears for Eastbury House 01.07.12 to 30.09.12 30272058,B3 2ED,,,,Administration,
Defra,EA,17/01/2013,Facilities,FM Operating Unit - Central and South East,DTZ Debenham Tie Leung,1145020,"43,995.84",Quarterly 2nd floor Dragonfly Hse 01.04.12-30.06.12,EC2N 2BQ,,,,Administration,
Defra,EA,15/01/2013,Facilities,FM Operating Unit - Central and South East,Factory Outlets Ltd,1130072,"106,725.00",Quaterly rent for Guildbourne House 25.Dec 2012 - 24 Mar 2013,NW1 0ND,,,,Administration,
Defra,EA,17/01/2013,Facilities,FM Operating Unit - Central and South West,Holding & Barnes Plc,1143926,"135,750.00",Rent for 25.12.2012 to 24.03.2013 for Trentside,SS8 0PQ,,,,Administration,
Defra,EA,03/01/2013,Facilities,National Enforcement Service,Hugh Symons Information Management,1138853,"55,200.00",Operation Durable Scanning of Documents. (October 2012 - September 2013) for Urgent scanning of legal exhibits,BH12 4AR,,,,Administration,
Defra,EA,25/01/2013,Facilities,National Accomodation Change Fund,Kinnarps UK Ltd,1145504,"133,577.81","Supply, delivery and installation of general office furniture",SL3 0DX,,30231889,HORES00021,Administration,
Defra,EA,09/01/2013,Facilities,FM Operating Unit - Central and South East,Lawson & Partners Llp,1142307,"51,999.90",Rent quarterly 25.12-24.03 Orchard House,W1S 2XF,,,,Administration,
Defra,EA,10/01/2013,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1141690,"76,181.86",Static Guarding 01.12.12 to 28.12.12,E1W 1XY,,30239724,,Administration,
Defra,EA,22/01/2013,Facilities,National Enforcement Service,Pentalver Transport Ltd,1144365,"70,476.00",Load storage 01.12.12 to 31.12.12,SO15 0GN,,30323527,,Administration,
Defra,EA,18/01/2013,Facilities,FM Operating Unit - Central and South West,Property Income & Reversion Trust Ltd,1143456,"129,714.30",Rent for Rivers House 25.12.12 to 24.03.13,LE10 1AW,,,,Administration,
Defra,EA,08/01/2013,Fleet,HO Capital WiP,AEBI UK Ltd,1140183,"93,583.20",Operated Embankment Cutter,DN22 7HQ,,30261702,HOFOFRM007,Administration,
Defra,EA,17/01/2013,Fleet,HO Capital WiP,AEBI UK Ltd,1143892,"79,596.00",Operated Embankment Cutter,DN22 7HQ,,30261702,HOFOFRM007,Administration,
Defra,EA,25/01/2013,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1147024,"93,662.32",Hovercraft Charter,KY3 9AX,,30277423,HORES00015,Administration,
Defra,EA,03/01/2013,Fleet,HO Capital WiP,CNH UK Ltd,1138323,"113,009.33",Construction plant purchase ,SS14 3XX,,30319331,HOFOFRM007,Administration,
Defra,EA,22/01/2013,Fleet,HO Capital WiP,CNH UK Ltd,1144907,"31,794.00",Construction plant purchase ,SS14 3XX,,30319331,HOFOFRM007,Administration,
Defra,EA,22/01/2013,Fleet,HO Capital WiP,CNH UK Ltd,1144910,"154,162.69",Construction plant purchase ,SS14 3XX,,30319331,HOFOFRM007,Administration,
Defra,EA,22/01/2013,Fleet,HO Capital WiP,CNH UK Ltd,1144935,"156,569.47",Construction plant purchase ,SS14 3XX,,30319331,HOFOFRM007,Administration,
Defra,EA,22/01/2013,Fleet,HO Capital WiP,CNH UK Ltd,1144939,"154,311.37",Construction plant purchase ,SS14 3XX,,30319331,HOFOFRM007,Administration,
Defra,EA,22/01/2013,Fleet,HO Capital WiP,CNH UK Ltd,1144944,"143,329.72",Construction plant purchase ,SS14 3XX,,30319331,HOFOFRM007,Administration,
Defra,EA,08/01/2013,Fleet,HO Fleet Operations,Hewden Stuart Plc,1139599,"477,172.90",Non Operated Plant hire Consolidated charges December,M32 0HW,,30184689,,Administration,
Defra,EA,17/01/2013,Fleet,HO Fleet - EA Wales,Hewden Stuart Plc,1143913,"41,082.48",Non Operated Plant hire Consolidated charges Wales,M32 0HW,,40019499,,Administration,
Defra,EA,25/01/2013,Fleet,HO Fleet Operations,Hewden Stuart Plc,1144664,"580,796.47",Non Operated Plant hire Consolidated charges November,M32 0HW,,30184689,,Administration,
Defra,EA,08/01/2013,Fleet,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1139402,"109,923.20",Lease car rentals charges,RG14 2NU,,40033837,,Administration,
Defra,EA,10/01/2013,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1140423,"102,391.26",Daily rental Charges,RG14 2NU,,,,Administration,
