Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,Defra,01/05/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033652,139461.55,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10195L,00000000,Expense
DEFRA,Defra,01/05/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033656,36273.79,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10195L,B5160000,Asset
DEFRA,Defra,01/05/2014,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033654,270531.58,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10040,B0830000,Expense
DEFRA,Defra,01/05/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033653,114472.98,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10195L,00000000,Expense
DEFRA,Defra,21/05/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00034462,114470.49,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10195L,B0820000,Expense
DEFRA,Defra,28/05/2014,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00034464,148941.40,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10195L,B0850000,Expense
DEFRA,Defra,23/05/2014,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00034512,2155205.70,Core Facilities Management Fee - April 2014,BS32 4NH,,10321,00000000,Expense
DEFRA,Defra,01/05/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033655,69355.71,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10195L,B0850000,Expense
DEFRA,Defra,21/05/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00034463,216455.65,Estates maintenance projects over multiple sites - April 2014,BS32 4NH,,10195L,00000000,Expense
DEFRA,Defra,01/05/2014,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00034216,30456.85,Consumables provided to various sites as part of the Facilities Management contract - March 2014,BS32 4NH,,10226C,00000000,Expense
DEFRA,Defra,01/05/2014,Estates IFM Pass- Through Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00034215,93229.13,Consumables provided to various sites as part of the Facilities Management contract - March 2014,BS32 4NH,,10226,00000000,Expense
DEFRA,Defra,15/05/2014,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,060514,530000.00,2014-15 Grant in aid - May 2014,PE1 1JY,SME,GIA,00000000,Expense
DEFRA,Defra,13/05/2014,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10250,117050.16,Pension payments made to members of the Nature Conservancy Council (NCC) pension scheme - April 2014,SN2 1FF,,re-charge,00000000,Expense
DEFRA,Defra,28/05/2014,Evidence Non R&D,Policy Delivery DG,Keep Britain Tidy,108835,41666.67,2014-15 Keep Britain Tidy Grant Instalment 2 - May 2014,WN3 4EX,SME,Grant,00000000,Expense
DEFRA,Defra,28/05/2014,Evidence Non R&D,Policy Delivery DG,Keep Britain Tidy,108834,41666.67,2014-15 Keep Britain Tidy Grant Instalment 1 - April 2014,WN3 4EX,SME,Grant,00000000,Expense
DEFRA,Defra,06/05/2014,Current Grants - Local Authorities,Policy Delivery DG,Lancashire County Council,010414,88300.00,2013-14 Sustainable Drainage Systems Capability and Capacity Building Grant,PR1 0LD,,20570,00000000,Expense
DEFRA,Defra,19/05/2014,Programme Consultancy Costs,Chief Operating Officer DG,Local Partnerships LLP,41101406,408066.86,2013-14 Consultancy Support for Partnership proposal for Waste Infrastructure delivery programme contract balance - January-March 2014,SW1P 3HZ,SME,14265,00000000,Expense
DEFRA,Defra,06/05/2014,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,010514,4000000.00,2014-15 Grant in aid - May 2014,NE4 7YH,SME,IGS/Grant,00000000,Expense
DEFRA,Defra,06/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Medical Research Council,MRC13827,80000.00,"2013-14 Contribution to the National Centre for the Replacement, Refinement and Reduction of Animals in Research (NC3Rs) Improved in vitro to in vivo extrapolation in chemical safety risk assessment of human systemic toxicity",SN2 1FL,,exempt,00000000,Expense
DEFRA,Defra,23/05/2014,Software Services/Standard Software,Chief Operating Officer DG,Microsoft Ltd,9620757313,36120.00,"To supply a Premium Support Contract to allow Defra (and IBM on Defra's behalf) to take advantage of the pan-HM Government Custom Support Agreement for Exchange 2003, XP and Office 2003 - 8 April 2014-7 April 2015",RG6 1WG,,21123,00000000,Expense
DEFRA,Defra,15/05/2014,Software Services/Standard Software,Chief Operating Officer DG,Microsoft Ltd,9620754624,96000.00,"Defra's contribution to the funding of the pan-HM Government Custom Support Agreement for Exchange 2003, XP and Office 2003 - 8 April 2014-7 April 2015",RG6 1WG,,21123,00000000,Expense
DEFRA,Defra,06/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ministry Of Justice,10RL110223,49999.00,2013-14 Conservation covenants project - Quarter 4,NP20 9FN,,,00000000,Expense
DEFRA,Defra,06/05/2014,Evidence Non R&D,Policy Delivery DG,National Measurement Office,E016480,550000.00,2013-14 Market surveillance activity for Energy-Related Products and Energy Labelling Framework Directives,TW11 0JZ,,16560,00000000,Expense
DEFRA,Defra,19/05/2014,Other Current Payments E,Policy Delivery DG,Natural England,8000017371,120963.00,Reimbursement of legal charges incurred in preparation of Project Milton as a candidate for Special Areas of Conservation under the Habitats Directive,YO1 7PX,,DFP,BOLTFELL,Expense
DEFRA,Defra,06/05/2014,Grant-in Aid Payments,Policy Delivery DG,Natural England,240414,13000000.00,2014-15 Grant in aid - May 2014,YO1 7PX,,IGS GIA,00000000,Expense
DEFRA,Defra,20/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",Nature Kenya the E A N H S,130514,25639.00,2014-15 Darwin Initiative Payment - Quarter 1,,,,DARWDFID,Expense
DEFRA,Defra,06/05/2014,Current Grants - Local Authorities,Policy Delivery DG,Norfolk County Council,010414,88300.00,2014-15 Sustainable Drainage Systems Capability and Capacity Building Grant,NR1 2SG,,20572,00000000,Expense
DEFRA,Defra,06/05/2014,Current Grants - Local Authorities,Policy Delivery DG,Northumberland County Council,010414,36520.00,2014-15 Sustainable Drainage Systems Capability and Capacity Building - Grant Award,NE61 2EF,,20528,00000000,Expense
DEFRA,Defra,28/05/2014,Evidence Non R&D,Policy Delivery DG,Office For National Statistics,1028654,86711.00,2014-15 Living costs and food survey,NP10 9XG,,IGS,FCAG0006,Expense
DEFRA,Defra,13/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Office For National Statistics,1028589,30934.39,2014-15 Farm Practice Survey - Quarter 1,NP10 9XG,,IGS,00000000,Expense
DEFRA,Defra,15/05/2014,IT Software,Chief Operating Officer DG,Oracle Corporation UK Ltd,1439460,1009502.83,"Oracle licences including, 38 Oracle Database Enterprise Edition, 38 Oracle Miltitenant Processor Licences, 38 Partitioning Processor Licences, 38 Spatial and Graph Processor licences",RG6 1RA,,CAP210,CAPDFA06,Expense
DEFRA,Defra,09/05/2014,IT Software,Chief Operating Officer DG,Oracle Corporation UK Ltd,1439461,55958.98,Oracle licences including six Real Application Clusters and six Active Data Guard licences.,RG6 1RA,,CAP210,CAPDFA06,Expense
DEFRA,Defra,21/05/2014,Consultancy Non-Scheme,Chief Operating Officer DG,Pricewaterhouse Coopers,1354132764,332266.80,Consulting Support to Systems Integration Function including Integration Delivery - November 2013,WC2N 6NN,,cap135,00000000,Expense
DEFRA,Defra,21/05/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Pricewaterhouse Coopers,1354137987,112941.90,"Fees for systems, data management and release management support provided to the Common Agricultural Policy (CAP) Delivery programme - October 2013",WC2N 6NN,,CAP063,00000000,Asset
DEFRA,Defra,21/05/2014,Consultancy Non-Scheme,Chief Operating Officer DG,Pricewaterhouse Coopers,1354137988,275607.60,Consulting Support to Systems Integration Function including Integration Delivery - December 2013,WC2N 6NN,,cap135,00000000,Expense
DEFRA,Defra,21/05/2014,Consultancy Non-Scheme,Chief Operating Officer DG,Pricewaterhouse Coopers,1354132765,265831.20,Consulting Support to Systems Integration Function including Integration Delivery - January 2014,WC2N 6NN,,cap135,00000000,Expense
DEFRA,Defra,01/05/2014,Advisory Services,Policy Delivery DG,RAND Europe Community Interest Comp,14215140151,46594.00,Bathing waters – rapid evidence review on the health risks of bathing,CB4 1YG,SME,WT1530,00000000,Expense
DEFRA,Defra,15/05/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,079095,237231.78,Travel costs incurred as per the Government Procurement Service contract - April 2014,BD1 3AZ,SME,,00000000,Asset
DEFRA,Defra,23/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Resource Decisions Ltd,260314,38663.41,Managing Research and Development to underpin Defra’s smarter regulation reforms,W12 8JW,SME,BR0120,00000000,Expense
DEFRA,Defra,13/05/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6155735,25532.00,Baseline measurement of UK stratospheric ozone and spectral UV - April 2014,OX11 0QR,,Exempt,AQNONRDX,Expense
DEFRA,Defra,28/05/2014,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6155877,26269.20,Farming Advice Services - April 2014,OX11 0QJ,,,00000000,Expense
DEFRA,Defra,28/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Rothamsted Research Ltd,ERS-539200-48658,58766.00,2013-14 Milestones - 'Lowland peatland systems in England and Wales: evaluating greenhouse gas fluxes and carbon balances' ,AL5 2JQ,,SP1210,00000000,Expense
DEFRA,Defra,09/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Rothamsted Research Ltd,INV102758,95980.00,2013-14 Delivering the agricultural greenhouse gas and ammonia inventories and projections,AL5 2JQ,,SCF0102,00000000,Expense
DEFRA,Defra,01/05/2014,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens Kew,KEWGIA021415,2250000.00,2014-15 Grant in aid - May 2014,TW9 3AB,,GIA,00000000,Expense
DEFRA,Defra,21/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",Royal Botanic Gardens Kew,2.20414E+12,28642.50,2014-15 Darwin Initiative Payment - Quarter 1,TW9 3AB,,21109,DARWDFID,Expense
DEFRA,Defra,06/05/2014,Excess Fares,Chief Operating Officer DG,Rural Payments Agency,337363,114133.96,Excess fare and fare allocation for Rural Payments Agency staff who have transferred from Northallerton to York - February-March 2014,RG1 3YD,SME,DFP,B1850000,Expense
DEFRA,Defra,06/05/2014,IT Software,Chief Operating Officer DG,Rural Payments Agency,336983,961625.16,Common Agricultural Policy Delivery Microsoft Dynamix Licences - 1 Year,RG1 3BU,SME,CAP178,00000000,Expense
DEFRA,Defra,28/05/2014,Travel UK,Chief Operating Officer DG,Rural Payments Agency,336981,221426.17,Recharge of Salary costs associated with staff working on the Common Agriculture Policy Delivery Programme - February 2014,RG1 1AF,SME,DFP,00000000,Expense
DEFRA,Defra,19/05/2014,Payover,Central Finance Group,Rural Payments Agency,150514,1607756.56,2013-14 VAT Refund - Quarter 4,RG1 1AF,SME,,00000000,Liability
DEFRA,Defra,19/05/2014,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,337381,54375.08,School Milk Scheme - January-March 2014,RG1 3YD,SME,DFP/FUNDING,LIV00022,Expense
DEFRA,Defra,08/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Sac Commercial Ltd,20754559,46390.00,"2013-14 Capturing cropland and grassland management impacts on soil carbon in the UK Land Use, Land-Use Change and Forestry (LULUCF) inventory",EH9 3JG,,SP1113,00000000,Expense
DEFRA,Defra,21/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,School of Oriental & African Studies,4343183,79449.00,2013-14 Sustainable Nutrient Management and Water Resource Protection in UK and Chinese Agro-Ecosystems ,WC1H 0XG,,SCF0302,00000000,Expense
DEFRA,Defra,30/05/2014,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100000262,528040.50,Shared Services provided by Steris - Fixed Monthly Charge - May 2014,HP2 7AH,,ecm_4524,00000000,Expense
DEFRA,Defra,01/05/2014,IT Consultancy Non-Scheme,Chief Operating Officer DG,Sopra Group Ltd,732F400226,98750.00,Completion of stage one of the Land Parcel Identification System.,EC2N 1HT,,CAP155,CAPDFA02,Expense
DEFRA,Defra,19/05/2014,Other Current Payments E,"Strategy, International and Biosecurity DG",South Western B P S (UK) Ltd,30000108,49680.60,"The provision of an electronic reporting system and database for sheep, goats and deer - April 2014",NW1 5RA,SME,17731,00000000,Expense
DEFRA,Defra,23/05/2014,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL820578,339235.33,Agile developers working on Common Agricultural Policy Delivery Programme - 20 March-2 April 2014,B11 2LE,SME,CAP010,00000000,Asset
DEFRA,Defra,23/05/2014,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL813986,55664.40,Agile developers working on Common Agricultural Policy Delivery Programme - 12 December 2013-8 January 2014,B11 2LE,SME,CAP010,00000000,Expense
DEFRA,Defra,23/05/2014,Contractor - Management Cover,Chief Operating Officer DG,Specialist Computer Centres,OPL838812,67485.00,Delivery of the inception phase of the Legacy Integration work stream of the Common Agricultural Policy Delivery Programme,B11 2LE,SME,CAP010,CAPDFA01,Expense
DEFRA,Defra,23/05/2014,Contractor - Management Cover,Chief Operating Officer DG,Specialist Computer Centres,OPL835864,114146.28,Agile developers working on Common Agricultural Policy Delivery Programme - 6-19 February 2014,B11 2LE,SME,CAP010,CAPDFA01,Expense
DEFRA,Defra,23/05/2014,Contractor - Management Cover,Chief Operating Officer DG,Specialist Computer Centres,OPL835128,290682.13,Agile developers working on Common Agricultural Policy Delivery Programme - 6-19 February 2014,,SME,CAP010,CAPDFA01,Asset
DEFRA,Defra,06/05/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL833888,102663.64,Consultancy and Application Programming Interface work carried out by Abaco - January-February 2014,B11 2LE,SME,CAP081,00000000,Asset
DEFRA,Defra,30/05/2014,Contractor - Management Cover,Chief Operating Officer DG,Specialist Computer Centres,OPL851686,101139.47,Agile developers working on Common Agricultural Policy Delivery Programme - 12 December 2013-8 January 2014,B11 2LE,SME,CAP010,CAPDFA01,Expense
DEFRA,Defra,30/05/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL851688,67485.00,Legacy Integration Inception work carried out on Common Agricultural Policy Delivery Programme - January 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
DEFRA,Defra,23/05/2014,Current Grants E,Policy Delivery DG,Surfers Against Sewage,15317,51000.00,Funding towards the development of a bathing water application,TR5 0RD,SME,,00000000,Expense
DEFRA,Defra,23/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Technology Strategy Board,000951,46833.68,2013-14 Contribution to Nutrition for Life research and development - Quarter 4,SN2 1JF,,Exempt,SFFS0007,Expense
DEFRA,Defra,28/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-539687-48760,65766.91,Developing improved methods to quantify transmission of foot and mouth disease virus - May 2014,GU24 0NF,,SE2815,00000000,Expense
DEFRA,Defra,28/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-539679-48757,71295.08,Further development of real Time Polymerase Chain Reaction (RT-PCR) technology is support of foot mouth disease diagnosis - May 2014,GU24 0NF,,exempt,00000000,Expense
DEFRA,Defra,28/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-539688-48761,35008.83,Molecular epidemiology of foot-and-mouth disease virus - May 2014,GU24 0NF,,SE2940,00000000,Expense
DEFRA,Defra,28/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-539692-48764,27904.75,Understanding and predicting the spread of vector and aerosol-borne livestock pathogens in the UK - May 2014,GU24 0NF,,Exempt,00000000,Expense
DEFRA,Defra,09/05/2014,Consultancy Non-Scheme,Policy Delivery DG,The Queens University Of Belfast,82001965,56160.00,Independent Reviewer to undertake a Review into the Integrity and Assurance of the Food Supply Networks - June 2013-March 2014,BT7 1NN,,20186,00000000,Expense
DEFRA,Defra,30/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Wellcome Trust,5206132,25000.00,2014-15 Annual contribution to UK collaborative on development sciences,NW1 2BE,,SD0104,00000000,Expense
DEFRA,Defra,27/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",United Nations,150514,59870.00,2012-14 Contribution to the Provision of Research on Climate Change Vulnerability Impacts and Adaptation (PROVIA),00100,SME,,00000000,Expense
DEFRA,Defra,20/05/2014,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,FUND3030UK140514,6990262.12,UK Government contribution for 2014 to the Multilateral Fund for the implementation of the Montreal Protocol on substances that deplete the ozone layer,00100,,,00000000,Expense
DEFRA,Defra,20/05/2014,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,FUND1040UK150514,131846.23,UK Government contribution for 2014 to the administrative costs of the Secretariat of the Montreal Protocol on substances that deplete the ozone layer,00100,,,00000000,Expense
DEFRA,Defra,23/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Dundee,190314,37972.00,2013-14 Darwin Initiative Payment ,DD1 4HN,,20158,DARWDFID,Expense
DEFRA,Defra,06/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Exeter,100414,31077.75,2014-15 Darwin Initiative Payment - Quarter 1,EX4 4QJ,,,DARWDFID,Expense
DEFRA,Defra,21/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Hertfordshire,00000062806,31905.67,2013-14 Pilot for a Nursery Equipment Product Service System,AL10 9AB,,EV0534,00000000,Expense
DEFRA,Defra,23/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Newcastle Upon Tyne,9100055566,79468.00,2013-14 Understanding and Addressing the Impact of Threats to Marine Biodiversity in the UK Overseas Territories in the Caribbean,NE1 7RU,SME,WC1032,00000000,Expense
DEFRA,Defra,13/05/2014,Evidence Non R&D,Policy Delivery DG,University Of Nottingham,7693603,1297829.42,2013-14 Functional Behaviour Structure Framework Agreement; Core activity and outreach,NG7 2RD,,10992,00000000,Expense
DEFRA,Defra,28/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-539444-48642,45601.83,Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems - May 14,RG6 6AH,,,SFFS0005,Expense
DEFRA,Defra,30/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Reading,100734,33332.00,The consequences of Climate Change on the water environment in the UK - Milestones 1 and 2,RG6 6AH,,WT1540,00000000,Expense
DEFRA,Defra,15/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20043493,38256.31,Defra Link Project Harnessing new technologies for sustainable oat production and utilisation - January-March 2014,SY23 2AX,,exempt,SFFS0006,Expense
DEFRA,Defra,15/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20043492,108080.75,Defra Link Project Genetic Improvements of Miscanthus as a Sustainable Feedstock for Bioenergy in the UK - January-March 2014,SY23 2AX,,Exempt,00000000,Expense
DEFRA,Defra,13/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,URS Infrastructure & Environment UK Ltd,5843904,49376.40,Production of a framework and baseline for monitoring and evaluating the impact of the rural tourism measures of the Rural Economy Growth ,RG21 7PP,,RE0272,00000000,Expense
DEFRA,Defra,06/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,URS Infrastructure & Environment UK Ltd,5856354,28327.22,2013-14 Focused Noise Monitoring Study Tender,RG21 7PP,,NO0238,00000000,Expense
DEFRA,Defra,28/05/2014,Current Grants E,Policy Delivery DG,Vehicle Certification Agency,SIAR184424,44000.00,Memorandum of Understanding in respect of duties imposed by The Waste Batteries and Accumulators Regulations 2009 - March 2014,BS5 6XX,SME,exempt,WPPWM006,Expense
DEFRA,Defra,19/05/2014,Payover,Central Finance Group,Veterinary Medicines Directorate,150514,56194.52,2013-14 VAT Refund - Quarter 4,KT15 3LS,SME,,00000000,Liability
DEFRA,Defra,20/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Wageningen Imares,34700039,58436.95,Contribution to an Ariel survey of the Dogger Bank Special Area of Conservation (SAC) under the Habitats Directive study of the Harbour porpoise,1970 AB,,,00000000,Expense
DEFRA,Defra,21/05/2014,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,MAY1150514,1200612.00,2014-15 Funding for the Waste and Resource Action Programme (WRAP) - May 2014,OX16 0AH,,Grant,00000000,Expense
DEFRA,Defra,20/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,1605143340375,33403.75,2014-15 Darwin Initiative Payment - Quarter 1,10460,,,DARWDFID,Expense
DEFRA,Defra,20/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,1605142555975,25559.75,2014-15 Darwin Initiative Payment - Quarter 1,10460,,,DARWDFID,Expense
DEFRA,Defra,20/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,1605143182325,31823.25,2014-15 Darwin Initiative Payment - Quarter 1,10460,,,DARWDFID,Expense
DEFRA,Defra,20/05/2014,Current Grants E,"Strategy, International and Biosecurity DG",World Wide Fund for Nature (WWF),130514,35075.00,2014-15 Darwin Initiative Payment - Quarter 1,00200,SME,,DARWDFID,Expense
DEFRA,Defra,06/05/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,WRc plc,WRC023769,25163.00,Synthesis of the findings from previous modelling studies relevant to the water quality and agriculture evidence project ,SN5 8YF,SME,WT1549,00000000,Expense
DEFRA,Defra,28/05/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Zoological Society Of London.,ERS-539694-48702,37959.75,A study to examine the interactions between cattle and badgers - May 2014,NW1 4RY,,Exempt,00000000,Expense
DEFRA,CCW,02/06/2014,Rent,Northern,CAPITA PROPERTY (DEFRA),48091,41918.43,"2012-14 Rent for premises at 3 Piccadilly Place, Manchester",WC2H 8AD,LARGE,N/A,N/A,Programme
DEFRA,CCW,27/05/2014,Rent,Corporate Services,G V A GRIMLEY,8717439986,83930.40,"Rent, Service Charge and Rent for Car parking spaces for part of first floor ,Victoria Square House Birmingham - 24 June-28 Sept 2014",B1 2JJ,LARGE,N/A,N/A,Programme
DEFRA,CCW,02/06/2014,Rentals - Operating Lease - IT,Consumer Relations,CAPITA MANAGED IT SOLUTIONS,93654500,25738.80,IT Managed Services - 22 May-21 August 2014,BT36 7LQ,LARGE,N/A,N/A,Programme
DEFRA,VMD,05/01/2014,IT EQUIPMENT MAINTENANCE,FINANCE,SAPPHIRE SYSTEMS PLC,66730,43560.93,IT equipment maintenance,EC3R 6AF,LGEN,,,ADMINISTRATION
DEFRA,VMD,05/14/2014,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FOOD & ENV. RESEARCH AGENCY,66853,204833.46,Laboratory testing of food animal products under the Statutory Residues Surveillance Programme,YO4 1LZ,GOVN,,,ADMINISTRATION
DEFRA,Cefas,15/05/2014,Lab Services,Monitoring and Programme Management,Agilent Technologies,20061047,45513.31,12 month Service Contract for the maintenance and repair of 10 analytical instruments - May 2014-April 2015,SK8 3GR,STAN,,67405,Lab Services
DEFRA,Cefas,15/05/2014,Equipment Maintenance & calibration,Aquatic Health & Hygiene,WATERS LTD,20061056,37664.20,"Servicing and maintenance of two Liquid Chromatograph Mass Spectrometers (LCMS) instruments held at our Weymouth Laboratory. These instruments are highly specialised pieces of equipment, utilised for measuring the levels of toxins in shellfish samples",WD6 3SZ,STAN,,66400,Equipment Maintenance & calibration
DEFRA,Cefas,22/05/2014,Lab Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20061227,34540.00,157 Water samples collected in Scotland to be tested for harmful algae that make shellfish toxic to humans - 29 March-25 April 2014,PA37 1QA,STAN,,C5666,Lab Services
DEFRA,Cefas,22/05/2014,VAT Settlement,Corporate,DEFRA RECEIPTS,20061193,490224.18,2013-14 Value Added Tax - Quarter 4,Y01 7PX,OGD,,50013,VAT Settlement
DEFRA,Cefas,22/05/2014,Facilities Management,Corporate,Capita Property & Infrastructure,20061191,51001.06,Recharge of core Facilities Management costs for The Nothe building Weymouth - March 2014,EC2V 7NQ,PB,,50100,Facilities Management
DEFRA,Cefas,22/05/2014,Facilities Management,Corporate,Capita Property & Infrastructure,20061192,101433.56,Recharge of core Facilities Management costs for a site at Pakefield Rd Lowestoft - March 2014,EC2V 7NQ,PB,,50100,Facilities Management
DEFRA,Cefas,22/05/2014,Data Collection Services,Monitoring and Programme Management,ENVIRONMENT AGENCY,20061324,71663.00,"Operational monitoring and marine regulatory advice, acoustic data collection within Recommended Marine Coastal Zones - 11-21 March 2014.",PE2 8YD,STAN,,C6191,Data Collection Services
DEFRA,NE,02/05/2014,Rent & Management Charges,"People, Landscape & Biodiversity",Interserve (Facilities Mngmnt) Ltd,FI00033576,26506.75,Fleet and pool car provision and services - February 2014,SE1 8RT,,,,Supplier
DEFRA,NE,02/05/2014,Travel & subsistence costs,Corporate Services,Redfern Travel Ltd,78445,177394.29,Rail travel costs incurred as per the Government Procurement Service contract - April 2014,BD1 3AZ,SME,,,Supplier
DEFRA,NE,02/05/2014,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Royal Haskoning,PB1831102,28497.00,Preparation of a feasibility study for sediment removal at Stover lake,PE3 8DW,,ECM5014,,Supplier
DEFRA,NE,02/05/2014,Premises costs,Corporate Services,Tnt Uk Limited,1201526,31161.37,Storage and retrieval of files plus other records management services,BL0 9AR,SME,21468,,Supplier
DEFRA,NE,08/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Cumbria County Council,246514,84173.40,Grant payment for England Coast Path - Whitehaven to Silecroft river crossings feasibility study,CA3 8NA,,,,Local Authority
DEFRA,NE,08/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Hartlepool Borough Council,ERS-985215-48538,49195.35,A Place for Wild Green Spaces in Hartlepool - funding for the Wild about Hartlepool programme of events in the Hartlepool area - Access to Nature Grant Scheme 2013-14,TS24 8AY,,,,Local Authority
DEFRA,NE,08/05/2014,Grants & contributions,"People, Landscape & Biodiversity",Hartlepool Borough Council,ERS-985212-48535,28919.23,A Place for Wild Green Spaces in Hartlepool - funding for the Wild about Hartlepool programme of events in the Hartlepool area - Access to Nature Grant Scheme 2012-13,TS24 8AY,,,,Local Authority
DEFRA,NE,08/05/2014,RBS purchases,Corporate Services,Royal Bank Of Scotland,5.5695E+21,471714.22,Monthly payment for Government Procurement Card expenditure - May 2014,EC2M 4BA,,,,Supplier
DEFRA,NE,08/05/2014,Rent & Management Charges,"People, Landscape & Biodiversity",Willis Ltd,14529351,49706.58,Aviva Insurance Limited - Fleet Insurance - 1 April 2014-31 March 2015,EC3M 7DQ,,ECM344,,Supplier
