Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,11/05/2015,Policy Payments,DG: SFNHS,WRIGHTINGTON WIGAN AND LEIGH NHS FOUNDATION TRUST,2110021017,"100,000.00",Growth & Efficiency Fund payment - Revenue Fee Reward - Whelley General Hospital disposals,WN1 1XX,PUBLIC,,,Programme
Department of Health,Department of Health,11/05/2015,Outsourcing Contract,DG: PHD,NHS BLOOD AND TRANSPLANT (NHSBT),951995,"508,804.00",mproving stem cell services in the UK 2012-15,LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,11/05/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-538624-103644,"25,879.66",HTA Commissioned Research,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,CROYDON HEALTH SERVICES NHS TRUST,HAFS-18429,"1,000,000.00",,CR7 7YE,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-18430,"936,000.00",,TN37 7PT,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-18431,"1,639,000.00",,CV10 7DJ,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-18432,"2,000,000.00",,PE29 6NT,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-18433,"1,500,000.00",,NN1 5BD,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,PLYMOUTH HOSPITALS NHS TRUST,HAFS-18434,"3,000,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,THE IPSWICH HOSPITAL NHS TRUST,HAFS-18435,"2,364,000.00",,IP4 5PD,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-18436,"5,857,000.00",,BN2 3EW,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-18437,"1,673,000.00",,BN2 3EW,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-18438,"2,120,000.00",,NN16 8UZ,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-18439,"1,500,000.00",,CM20 1QX,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-18440,"700,000.00",,TR1 2XN,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WYE VALLEY NHS TRUST,HAFS-18441,"2,696,000.00",,HR1 2ER,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,MID YORKSHIRE HOSPITALS NHS TRUST,HAFS-18443,"7,300,000.00",,WF1 4TU,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTH BRISTOL NHS TRUST,HAFS-18444,"2,283,000.00",,BS1 2NP,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-18445,"6,830,000.00",,NG17 4JL,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-18446,"8,942,000.00",,LN2 5QY,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,HAFS-18447,"3,400,000.00",,WS2 9PS,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-18450,"15,567,000.00",,SE5 9RS,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,MEDWAY NHS FOUNDATION TRUST,HAFS-18451,"900,000.00",,ME7 5NY,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-18452,"1,809,000.00",,MK6 5LD,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,HAFS-18453,"1,534,000.00",,PE30 4ET,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-18454,"5,978,000.00",,LE5 4QF,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,HAFS-18455,"3,732,000.00",,LA1 4GG,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-18456,"2,070,000.00",,WR5 1DD,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-18457,"3,022,000.00",,CO4 5JL,PUBLIC,,,Other
Department of Health,Department of Health,11/05/2015,Policy Payments,DG: SFNHS,WESTERN SUSSEX NHS FOUNDATION TRUST,WSH1500013024,"1,300,000.00","Growth & Efficiency Fund payment - Revenue Fee Reward - Southland disposal,",PO19 6SE,PUBLIC,,,Programme
Department of Health,Department of Health,12/05/2015,Research & development,DG: SFNHS,GENOMICS ENGLAND LTD,6,"1,419,607.00",SBRI competition - phase 2 Genomics,EC1M,PUBLIC,,,Programme
Department of Health,Department of Health,12/05/2015,Addition Clearing - SW LIC,DG: ERD,IBM UK LTD,5804152115,"531,141.02",IBM ESR Enhance Project 2.1,PO6 3AU,LARGE,,,Programme
Department of Health,Department of Health,12/05/2015,Addition Clearing - IT,DG: ERD,IBM UK LTD,5804152116,"498,878.48",IBM ESR Enhance Project 1.1,PO6 3AU,LARGE,,,Programme
Department of Health,Department of Health,12/05/2015,Outsourcing Contract,DG: SCLGCP,SPEE Ltd,INV-0021,"97,944.00",[Single Tender] SPEE Ltd - DIU Data Scoping/Citizen Science PSBC 4731,EC2A 4NQ,SME,,,Programme
Department of Health,Department of Health,12/05/2015,Outsourcing Contract,DG: ERD,METHODS CONSULTING,SIN015355,"156,230.34",NHS Jobs 1/2/12- 31/1/17,EC1A 4EN,SME,,,Programme
Department of Health,Department of Health,13/05/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584181003,"90,000.00","Revenue: 2014/15 -Atos - C&B  Termination and Exit CCN Extension - 16th December '14 to 15th March '15	 ",WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,13/05/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584181009,"145,000.00","Revenue: 2014/15 -Atos - C&B  Termination and Exit CCN Extension - 16th December '14 to 15th March '15	 ",WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,13/05/2015,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584185324,"1,512,999.10",March 2015 IMS3 Open Service charges,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,13/05/2015,Research & development,DG: RDD,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-538658-103661,"52,041.50",Programme Grants for NHS Trusts,NW1 7QY,PUBLIC,,,Programme
Department of Health,Department of Health,13/05/2015,Research & development,DG: RDD,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-538659-103662,"37,248.00",Programme Grants for NHS Trusts,PR5 6XT,PUBLIC,,,Programme
Department of Health,Department of Health,13/05/2015,Research & development,DG: RDD,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-538660-103666,"60,618.00",Programme Grants for NHS Trusts,ST5 1QG,PUBLIC,,,Programme
Department of Health,Department of Health,13/05/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-538661-103665,"30,725.63",HTA Researcher Lead,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,13/05/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,THE MENS HEALTH FORUM,ERS-538709-103681,"46,250.00",SP Men's Health Forum Grants Payment Q1-Q4 15/16,SE1 0EH,VCS,,,Other
Department of Health,Department of Health,13/05/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL COUNCIL FOR VOLUNTARY YOUTH SERVICES,ERS-538710-103701,"45,250.00",SP National Council for Voluntary Youth Service Grants Payment Q1-Q4 15/16,N1 6DZ,VCS,,,Other
Department of Health,Department of Health,13/05/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,AGE UK,ERS-538711-103702,"37,500.00",SP AGE UK Grants Payment Q1-Q4 15/16,SW16 4ER,VCS,,,Other
Department of Health,Department of Health,13/05/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,THE NATIONAL CARE FORUM,ERS-538712-103721,"37,132.50",SP National Care Forum Grants Payment Q1-Q4 15/16,CV1 2DY,VCS,,,Other
Department of Health,Department of Health,13/05/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,MENTAL HEALTH PROVIDERS FORUM,ERS-538713-103741,"45,250.00",SP Mental Health Provider Forum Grants Payment Q1-Q4 15/16,EC1V 9BE,VCS,,,Other
Department of Health,Department of Health,13/05/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL CHILDRENS BUREAU LTD,ERS-538714-103761,"45,250.00",SP National Childrens Bureau Grants Payment Q1-Q4 15/16,EC1V 7QE,VCS,,,Other
Department of Health,Department of Health,13/05/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL ASSOCIATION OF VOLUNTARY AND COMMUNITY ACTION,ERS-538718-103781,"45,250.00",SP NAVCA SPP014 Payment 15/16,S1 4QL,VCS,,,Other
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-538723-103805,"43,688.00",Research Capability Funding (STANDARD),L12 2AP,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-538723-103805,"36,364.00",CRFs - CRII,L12 2AP,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-538724-103871,"109,290.00",Biomedical Units,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-538724-103871,"166,656.00",CLAHRCs,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-538724-103871,"103,420.00",Research Capability Funding (STANDARD),E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-538725-103858,"37,505.00",Research Capability Funding (STANDARD),B15 2PZ,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-538726-103861,"30,650.00",NIHR Fellowships,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-538728-103802,"68,453.00",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-538729-103857,"54,545.00",CRFs - CRII,BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-538729-103857,"42,408.00",Research Capability Funding (STANDARD),BN2 3EW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-538730-103813,"197,255.00",CRFs - CRII,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-538730-103813,"509,921.00",Research Capability Funding (STANDARD),CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-538730-103813,"83,333.00",Biomedical Units,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-538730-103813,"2,035,033.00",Bio-Medical Centres,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-538731-103843,"176,666.00",CLAHRCs,CB1 5EE,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-538732-103848,"46,978.00",Research Capability Funding (STANDARD),NW1 7QY,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-538733-103851,"223,168.00",Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-538733-103851,"95,500.00",Biomedical Units,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-538733-103851,"100,000.00",CRFs - CRII,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-538734-103837,"166,666.00",CLAHRCs,SW10 9NH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-538734-103837,"30,830.00",Research Capability Funding (STANDARD),SW10 9NH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,DEVON PARTNERSHIP NHS TRUST,ERS-538737-103854,"40,692.00",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-538742-103833,"605,160.00",Bio-Medical Centres,WC1N 3JH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-538744-103819,"274,517.00",Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-538744-103819,"102,604.00",CRFs - CRII,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-538744-103819,"1,010,049.00",Bio-Medical Centres,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-538746-103838,"26,917.00",Research Capability Funding (STANDARD),B9 5TA,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-538747-103860,"197,927.00",CRFs - CRII,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-538747-103860,"1,892,364.00",Bio-Medical Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-538747-103860,"121,480.00",Quality and Safety Research Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-538750-103822,"169,999.00",CLAHRCs,SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-538750-103822,"52,965.00",Research Capability Funding (STANDARD),SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-538752-103839,"105,049.00",Research Capability Funding (STANDARD),LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-538752-103839,"11,037.00",CRFs - CRII,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-538752-103839,"112,276.00",Biomedical Units,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,LONDON SCHOOL OF ECONOMICS,ERS-538753-103865,"281,339.00",National School for Social Care Research,WC2A 2AE,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-538754-103869,"47,073.00",Research Capability Funding (STANDARD),M21 9UN,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-538756-103834,"472,600.00",Bio-Medical Centres,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-538756-103834,"102,050.00",CRFs - CRII,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-538757-103866,"12,558.00",NIHR Fellowships,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-538757-103866,"15,096.00",NIHR Fellowships,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-538758-103868,"100,632.00",Research Capability Funding (STANDARD),LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NHS BRISTOL CCG 11H,ERS-538759-103874,"94,119.00",Research Capability Funding (STANDARD),BS1 3NX,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NHS Cambridgeshire and Peterborough CCG 06H,ERS-538760-103873,"50,668.00",Research Capability Funding (STANDARD),CB2 8FH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NHS OXFORDSHIRE CCG 10Q,ERS-538764-103872,"66,190.00",Research Capability Funding (STANDARD),OX4 2LH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-538768-103827,"45,589.00",Research Capability Funding (STANDARD),NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NORTH BRISTOL NHS TRUST,ERS-538769-103850,"73,944.00",Research Capability Funding (STANDARD),BS1 2NP,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-538770-103803,"25,441.00",Research Capability Funding (STANDARD),CM8 2TL,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-538771-103856,"49,692.00",Research Capability Funding (STANDARD),NE3 3XT,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-538772-103846,"25,001.00",Research Capability Funding (STANDARD),NE12 8EW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-538773-103855,"104,288.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-538773-103855,"121,090.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-538774-103815,"108,180.00",Research Capability Funding (STANDARD),NG3 6AA,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-538774-103815,"183,550.00",CLAHRCs,NG3 6AA,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-538775-103832,"166,666.00",CLAHRCs,OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-538775-103832,"117,481.00",Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-538776-103847,"67,969.00",CRFs - CRII,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-538776-103847,"1,697,005.00",Bio-Medical Centres,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-538776-103847,"166,667.00",Biomedical Units,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-538776-103847,"482,220.00",Research Capability Funding (STANDARD),OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-538778-103867,"518,729.00",School of Primary Care Research,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-538782-103844,"174,851.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-538782-103844,"163,995.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-538782-103844,"134,279.00",Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-538783-103814,"104,333.00",CRFs - CRII,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-538783-103814,"180,899.00",CLAHRCs,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-538783-103814,"69,423.00",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-538784-103836,"109,384.00",Biomedical Units,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-538784-103836,"41,337.00",Research Capability Funding (STANDARD),L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-538785-103829,"186,228.00",Research Capability Funding (STANDARD),M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-538785-103829,"129,798.00",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-538785-103829,"872,832.00",CLAHRCs,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,14/05/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-538786-103817,"99,703.00",Research Capability Funding (STANDARD),S5 7AU,PUBLIC,,,Programme
