EA >£25k Oct 11 Payments report FINAL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Department ,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure type
Defra,EA,06-Oct-11,Building Management,NW Regional Facilities,Amas Ltd,1002916,"£141,465.00",956398 commercial rent in advance Unit 3 Birchwood Point,W1A 2NF,,,,
Defra,EA,11-Oct-11,Main Contractors,TH Capital WiP,Volkerstevin Ltd,1002925,"£96,406.97", Ashlone Wharfe Flood Alleviation Scheme.,EN11 9BX,,30142737,IMTH001444,Project
Defra,EA,20-Oct-11,Security | Building Management,FM Operating Unit - Central and South West,Roshal Space Consultants Ltd,1002946,"£28,800.00", Supply & install automatic gate complete with pedestrian gate at Mance House,LE67 8QT,,30144299,HOFAC00004 | ,Project
Defra,EA,13-Oct-11,Main Contractors | Construction Service Providers,AN Capital WiP,Team Van Oord,1002954,"£366,647.68", Tail Sluice refurbishment works 2011 (IMAN001718).,RG14 5QS,,30142735,IMAN001718,Project
Defra,EA,13-Oct-11,Systems Delivery,SE Capital WiP | TH Capital WiP,Adsyst Automation Ltd,1003017,"£32,064.34",Thames Barrier Supervisor control and Data acquisition sysem upgrade ,GU46 7AA,,30284252,IMTH001181,Administration
Defra,EA,13-Oct-11,Engineering Services,NE Capital WiP,ITT Flygt Ltd,1003019,"£167,406.60", Selby Dam pump and electrical replacement work,NG4 2AN,,,IMNE790227,Administration
Defra,EA,13-Oct-11,Leasing ,HO Geomatics,RVL Survey Ltd,1003170,"£80,138.10", Remote sensing projects- more information,CV8 3AZ,,30000394,SCLI0001,Administration
Defra,EA,13-Oct-11,Pathology,NLS Operations Starcross | NLS Operations Nottingham | NLS Operations Leeds | NLS CARD R&D,PerkinElmer LAS UK Ltd,1003242,"£77,961.60", Furnace autosampler etc for Nottingham Lab,HP9 2FX,,30290100,,Administration
Defra,EA,11-Oct-11,Main Contractors,WA Capital WiP,JU Bowen Construction Ltd,1003250,"£41,040.00", Rhyl Cut Trash Screens - work completed to 2nd October 2011,SY16 2DR,,40018012,IMWA001141,Project
Defra,EA,06-Oct-11,Main Contractors,WA Capital WiP,Dyer & Butler Ltd,1003259,"£44,388.00",Vegetation Clearance at Brofiscin Quarry - Valuation No 1 for works completed,SA1 2NX,,40018495,IMWA001145,Project
Defra,EA,13-Oct-11,Main Contractors,NW Capital WiP,William Pye Ltd,1003291,"£39,252.00",Asset recon north area debris screens,PR3 3BT,,30239798,IMNW000385,Project
Defra,EA,11-Oct-11,"Marine, Coastal & Inland Waterways Services",WA South West-MEICA,Integral UK Ltd,1003343,"£79,262.54",Mechanical and electrical works in northern area,BS32 4SG,,40023791,REWA100003,Administration
Defra,EA,13-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,P & R Plant Lincolnshire Ltd,1003356,"£31,500.00", labour & welfare for Spalding pile refurb,PE12 8NG,,30258388,IMAN002140,Project
Defra,EA,13-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Central-AEM - Bedford,P & R Plant Lincolnshire Ltd,1003359,"£30,000.00", Group 6 gauging station improvement works,PE12 8NG,,30258388,REAN000549,Project
Defra,EA,13-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,P & R Plant Lincolnshire Ltd,1003379,"£31,879.20",Armortec protection blocks for river nar project,PE12 8NG,,30258388,IMAN002292,Project
Defra,EA,13-Oct-11,Construction Service Providers,SE Environment and Performance Manager,EC Harris Llp,1003397,"£45,653.28", Support services to Environment & Water Framework directive,M60 3NT,,30314195,RESE000028,Project
Defra,EA,13-Oct-11,Vehicle Maintenance,HO Fleet Operations,Briggs Marine Contractors Ltd,1003582,"£199,648.19", EA Contract charge SEPT 11 Service Inspection Maintenance & Repair of boats,KY3 9AX,,30277423,HORES00015,Administration
Defra,EA,13-Oct-11,Main Contractors,SW Capital WiP,Bridge Civil Engineering,1003709,"£32,827.20",Calstock Tidal Bank Repairs,TQ12 2HP,,30192018,IMSW001929,Project
Defra,EA,11-Oct-11,Main Contractors,SE Capital WiP,JT Mackley & Co Ltd,1003738,"£101,645.05",Codds Sluice outfall replacement | Works,BN5 9XQ,,30203265,IMSO001178,Project
Defra,EA,18-Oct-11,Specialist Contractors,CI SD Management MRA,Rullion Computer Personnel Ltd,1003860,"£31,360.59", IT Contractor,WA14 1FG,,30257111,,Administration
Defra,EA,13-Oct-11,Staff Childcare,HR Strategy,Edenred Childcare Vouchers Ltd,1003959,"£199,155.98", recharges to staff,SW1V 2RS,,,,Administration
Defra,EA,11-Oct-11,Engineering Services,HO Fleet - EA Wales,Fraikin Ltd,1003971,"£45,951.38", Plant Maintenance costs for Wales in August 2011.,CV4 8HX,,40021314,,Administration
Defra,EA,13-Oct-11,Main Contractors,AN Capital WiP,Jackson Civil Engineering Ltd,1004062,"£33,647.04", Shotley Embankment Repairs,IP1 5LT,,30184783,IMAN002370,Project
Defra,EA,13-Oct-11,Industrial,SE Capital WiP,Bolina Ltd,1004185,"£48,812.40",Supply and deliver 13 number bolina rope pile floats.,EX3 0EH,,,IMSE500045,Administration
Defra,EA,13-Oct-11,Main Contractors,AN Capital WiP,BAM Nuttall Ltd,1004240,"£116,660.47", Minor maintenance on River Lark,GU15 3XW,,30184779,IMAN001971,Project
Defra,EA,18-Oct-11,Environmental Services,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1004309,"£50,323.20",Helpston Remediation Project - Hydrogeology,BS32 4DF,,30177470,REAN001571,Project
Defra,EA,20-Oct-11,Main Contractors,TH Capital WiP,JT Mackley & Co Ltd,1004383,"£124,943.33", Minor Works Contractors Framework,BN5 9XQ,,30134439,IMTH001590,Project
Defra,EA,18-Oct-11,"Marine, Coastal & Inland Waterways Services",SW Wessex-Ops Delivery,Nomenca Ltd,1004430,"£25,030.79", Other works - Bristol maintenance ,NG17 2HW,,30165560,RESW001083,Project
Defra,EA,13-Oct-11,Business Process Outsourcing Services,National Enforcement Service,Post Office Ltd,1004473,"£146,375.89",Rod Licences,PE4 5PG,,,,Administration
Defra,EA,18-Oct-11,Environmental Services,SE North East Thames - Ops Delivery,J Breheny Contractors Ltd,1004668,"£48,807.98",Watercourse maintenance Central & West up to 16/9/11.,IP6 8NH,,30134424,,Administration
Defra,EA,18-Oct-11,Main Contractors,SE Capital WiP,J Breheny Contractors Ltd,1004672,"£31,366.15",Bourne Ditch Reservior Improvements up to 30/9/11.,IP6 8NH,,30134424,IMTH001672,Project
Defra,EA,20-Oct-11,Main Contractors,SE Kent & South London - Ops Delivery,J Breheny Contractors Ltd,1004676,"£45,199.50"," Lake 4 Pumping Station, Thamesmead up to 04/10/11",IP6 8NH,,30134424,,Project
Defra,EA,18-Oct-11,Telecoms,HO Flood Warning Systems,MM Teleperformance Ltd,1004685,"£59,769.47",Call centre & managment costs,BS1 3LG,,30146474,,Administration
Defra,EA,18-Oct-11,Environmental Services ,National Facilities Manager,Gva Grimley LLP,1004718,"£48,000.00","Building Condition Survey, DDA Survey & Building Measurements - Various Sites",BS8 1BQ,,30123439,HOFAC00001,Administration
Defra,EA,18-Oct-11,Pathology,NLS Operations Starcross | NLS Operations Nottingham | NLS Operations Leeds,Microgenics GMBH,1004725,"£53,733.12", service on Konelab analyser,AL2 1RA,,30290280,,Administration
Defra,EA,18-Oct-11,Systems Delivery,Investment and Funding Manager,HR Wallingford Ltd,1004869,"£30,000.00","Work to Modify the Training Material, involving the modifications to the Modelling Decision Support framework software application - Contract Number: 25583A",OX10 8BA,,,FCPIF00017B00,Administration
Defra,EA,20-Oct-11,Leasing,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1004975,"£50,060.23", extension lease car rentals Sep 2011,RG14 2NU,,30000281,,Administration
Defra,EA,20-Oct-11,Leasing,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1004985,"£1,292,912.14", Period Rentals lease cars,RG14 2NU,,30000281,,Administration
Defra,EA,18-Oct-11,Main Contractors,MI Capital WiP,Jackson Civil Engineering Ltd,1005052,"£77,230.54", Glynbridge Gardens Flood Alleviation Scheme,IP1 5LT,,30142731,IMMI000999,Project
Defra,EA,18-Oct-11,Main Contractors,AN Capital WiP,Interserve Construction Ltd,1005057,"£75,098.38","Northern Area Reconditioning packages for sluices, flood banks and Mechanical & Electrical work ",TQ14 0HP,,30142730,IMAN002372,Project
Defra,EA,18-Oct-11,Purchase,HO Capital WiP,AEBI UK Ltd,1005146,"£91,999.20",Aebi TT270 with Flailmower Bio-degradeable oil,DN22 7HQ,,30261702,HOFOFRM005,Administration
Defra,EA,18-Oct-11,Environmental Services | Main Contractors,AN Capital WiP,Broadland Environmental Services Ltd,1005155,"£187,435.38"," Maintenance, Ancillary Services Broadland Scheme",GU15 3XW,,30014973,IMAN000753,Project
Defra,EA,18-Oct-11,Main Contractors,SE West Thames - Ops Delivery,JT Mackley & Co Ltd,1005200,"£46,265.88",Hothway Reservoir Stillway improvements,BN5 9XQ,,30134439,,Project
Defra,EA,20-Oct-11,Leasing,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1005213,"£41,308.76", Recharge Lease Cars Sep 11,RG14 2NU,,30000281,,Administration
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Galliford Try Infrastructure Ltd,1005250,"£155,648.87",Fenton and Wrenthorpe Dams,LE10 3JF,,30142734,IMNE000646,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Galliford Try Infrastructure Ltd,1005251,"£91,769.53",Fenton and Wrenthorpe Dams,LE10 3JF,,30142734,IMNE000646,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Interserve Construction Ltd,1005397,"£62,962.40","Cell 4, Fishlake, Stainforth, Default Subcode",TQ14 0HP,,30142730,IMNE000773,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Interserve Construction Ltd,1005399,"£87,530.06"," Cell 4, Fishlake, Stainforth, Default Subcode",TQ14 0HP,,30142730,IMNE000773,Project
Defra,EA,20-Oct-11,Leasing,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1005403,"£118,202.09", Period Rentals lease cars,RG14 2NU,,40000314,,Administration
Defra,EA,25-Oct-11,Construction Service Providers,NE Capital WiP,Faithful & Gould Ltd,1005459,"£25,158.72", Ings beck Flood Alleviation Scheme,WR5 1TX,,30109644,IMNE000646,Project
Defra,EA,20-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Strategic Env Planning Mgr,AMEC Environment & Infrastructure UK Ltd,1005470,"£58,355.88", anglian water level monitoring.  ,NE3 3PX,,30274977,REANWR7116,Administration
Defra,EA,20-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1005485,"£25,732.28", Groundwater model + reporting,NE3 3PX,,30274977,IMAN000609,Administration
Defra,EA,20-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1005488,"£28,632.14", Phase 3 groundwater model development,NE3 3PX,,30274977,IMAN000613,Administration
Defra,EA,20-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1005489,"£38,221.90",RSA hydrogeological desk work ,NE3 3PX,,30274977,IMAN000612,Project
Defra,EA,20-Oct-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1005496,"£25,878.53", essex phase 3 hydrogeological work ,NE3 3PX,,30274977,IMAN000608,Administration
Defra,EA,20-Oct-11,Construction Service Providers,SE Capital WiP,Jacobs Engineering UK Ltd,1005570,"£40,909.69",RSPB Consultation - Medmerry Scheme,G2 7HX,,30072261,IMSO001023,Project
Defra,EA,20-Oct-11,Construction Service Providers,SE Capital WiP,Jacobs Engineering UK Ltd,1005584,"£33,516.30",GLR Tidal Walls scheme supervision,G2 7HX,,30072261,IM3728,Project
Defra,EA,20-Oct-11,Main Contractors,AN Capital WiP,Jackson Civil Engineering Ltd,1005739,"£27,012.35",Lifting equipment Inspections,IP1 5LT,,,IMAN001755,Project
Defra,EA,20-Oct-11,Building Management,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1005740,"£84,035.66",Thames Barrier running costs 2011,DA12 2BG,,,,
Defra,EA,20-Oct-11,Main Contractors,AN Capital WiP,BAM Nuttall Ltd,1005741,"£68,955.06", Ely  boat storage facility ,GU15 3XW,,,IMAN002374,Project
Defra,EA,20-Oct-11,Main Contractors,SE Capital WiP,Nomenca Ltd,1005837,"£26,751.60", Work completed at River Wey,NG17 2HW,,30134435,IMTH001346,Project
Defra,EA,20-Oct-11,Maintenance & Support,Nat Trading and Reg Services,Atos,1005839,"£26,793.05", Siemens Hosting Helpdesk and Support Charges October 2011,NW1 3HG,,30319519,,Administration
Defra,EA,20-Oct-11,Main Contractors,TH Capital WiP,Galliford Try Infrastructure Ltd,1005875,"£1,254,033.11",Banbury Flood Alleviation Scheme ( IMTH 000615).,LE10 3JF,,30142734,IMTH000615,Project
Defra,EA,20-Oct-11,Environmental Materials,NE Capital WiP,Thermo Fisher Scientific,1005920,"£26,430.00",River gauge at Alma Weir.,CW7 3GA,,30171828,IMNE000541,Project
Defra,EA,20-Oct-11,Leasing,HO Fleet Operations,Hewden Stuart Plc,1005998,"£424,427.87",Consolidated charges for plant Hire Sept 11,M32 0HW,,30184689,,Administration
Defra,EA,20-Oct-11,Main Contractors,MI Capital WiP,Jackson Civil Engineering Ltd,1006183,"£328,372.09",Flood Alleviation Scheme,IP1 5LT,,30142731,IMMI000642,Project
Defra,EA,26-Oct-11,Main Contractors,MI Capital WiP,Jackson Civil Engineering Ltd,1006258,"£613,812.58", Nottingham Leftbank Flood Alleviation Scheme,IP1 5LT,,30142731,IMMI000642,Project
Defra,EA,25-Oct-11,Staff Medical Care,Internal Transformation (HSW),Health Management Ltd,1006264,"£35,735.59", Provision of occupational health services,BN8 5NN,,,HOHRITA001,Administration
Defra,EA,20-Oct-11,Main Contractors,SE Capital WiP,Birse Civils Ltd,1006304,"£87,432.84",Thames Tidal Frontages Package,DN18 5BW,,30142670,IMTH001749,Project
Defra,EA,20-Oct-11,Construction Service Providers,NE Capital WiP,Tweed Forum,1006333,"£80,000.00", River Till Restoration Plan,TD6 9DJ,,,IMNE000194,Project
Defra,EA,26-Oct-11,Main Contractors,SE Capital WiP,Interserve Construction Ltd,1006395,"£52,726.27", Southern Recondition Programme,TQ14 0HP,,30142730,IMSO001184,Project
Defra,EA,20-Oct-11,Main Contractors,SE Capital WiP,Birse Civils Ltd,1006404,"£95,816.29",  Dartford Creek Barrier,DN18 5BW,,30142670,IMSO000727,Project
Defra,EA,20-Oct-11,Main Contractors,MI Capital WiP,Galliford Try Infrastructure Ltd,1006411,"£80,586.43",Upton Upon Severn,LE10 3JF,,30142734,IMMI000870,Project
Defra,EA,20-Oct-11,Main Contractors,MI Capital WiP,Galliford Try Infrastructure Ltd,1006415,"£116,624.64",Project work construction,LE10 3JF,,30142734,IMMI001039,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Lumsden & Carroll Construction Ltd,1006455,"£40,992.32",Ormesby Beck Realignment,DH6 5PF,,30204740,IMNE000113,Project
Defra,EA,25-Oct-11,Construction Service Providers,MI Capital WiP,Cotswold District Council,1006504,"£42,206.40",Flood Alleviation work Chipping Campden,GL7 1PX,,,IMMI001297,Project
Defra,EA,25-Oct-11,Main Contractors,SE West Thames - Ops Delivery,J Breheny Contractors Ltd,1006543,"£32,515.79", Wey & London Vegetation Mangement Contract works up to 31/08/11.,IP6 8NH,,30134424,,Project
Defra,EA,18-Oct-11,Main Contractors,WA Capital WiP,Birse Civils Ltd,1006632,"£203,778.05", Payment for work carried out in accordance with C2512- Newport Flood Alleviation Scheme,DN18 5BW,,40015267,IMWA000754,Project
Defra,EA,25-Oct-11,Main Contractors,SE North East Thames - Ops Delivery,Land & Water Services Ltd,1006687,"£44,796.80", pymmes brook,GU5 9AF,,30134437,RESE500004,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Volkerstevin Ltd,1006688,"£38,566.96", HIRP NE Culverts works ,EN11 9BX,,30142737,IMNE000197,Project
Defra,EA,25-Oct-11,Main Contractors,SE Capital WiP,Land & Water Services Ltd,1006689,"£75,187.28", colne brook,GU5 9AF,,30134437,IMSE500040,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Volkerstevin Ltd,1006690,"£109,710.78",Project No IMNE000616 Lower Tormoden & Walsden water Flood Alleviation Schemen phase III,EN11 9BX,,30142737,IMNE000616,Project
Defra,EA,25-Oct-11,Main Contractors,NW Capital WiP,Volkerstevin Ltd,1006692,"£542,718.70", Project No cert No 8 Keswick flood alleviation scheme,EN11 9BX,,30142737,IMNW000686,Project
Defra,EA,26-Oct-11,Main Contractors,NW Capital WiP,Volkerstevin Ltd,1006695,"£138,461.71", 20 High Inpact refurb programme,EN11 9BX,,30142737,IMNW000840,Project
Defra,EA,25-Oct-11,Main Contractors,NW Capital WiP,Volkerstevin Ltd,1006707,"£32,347.09", Meadow Beck Cert No 1,EN11 9BX,,30142737,IMNW000320,Project
Defra,EA,26-Oct-11,Main Contractors,SE Capital WiP,Interserve Construction Ltd,1006718,"£173,274.30",Southern recondition programme ,TQ14 0HP,,30142730,IMSO001184,Project
Defra,EA,25-Oct-11,Security,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1006814,"£75,084.10",Static Guarding for Thames Barrier,E1W 1XY,,30239724,,Administration
Defra,EA,20-Oct-11,Staff Training & Development,Incident Management Manager,RAB Consultants Ltd,1006844,"£36,000.00",Incident Management Training and Exercise project,WS13 6QG,,30200828,FCPIM00039B00,Project
Defra,EA,25-Oct-11,Main Contractors,SE Capital WiP,Volkerstevin Ltd,1006884,"£98,756.05",Thames Barrier Gate Arm Synchronisation Trial,EN11 9BX,,30142737,IMTH001493,Project
Defra,EA,25-Oct-11,Main Contractors,TH Capital WiP,Volkerstevin Ltd,1006885,"£133,969.06", Ashlone wharf flood allevation scheme,EN11 9BX,,30142737,IMTH001444,Project
Defra,EA,25-Oct-11,Main Contractors,SE Capital WiP,Team Van Oord,1006961,"£205,199.69",Medmerry Managed realignment assessment no 3.,RG14 5QS,,30142735,IMSO001023,Project
Defra,EA,25-Oct-11,Main Contractors,SE Capital WiP,Graham Attrill Civil Engineering Ltd,1007046,"£100,835.40",960506 - Hook Lake culvert works Warsash,PO30 3AS,,30203235,IMSO001149,Project
Defra,EA,25-Oct-11,Main Contractors,SE Capital WiP,ADC East Anglia Ltd,1007057,"£34,920.00",960517 Horseshoe Corner Tidal Sluice,PE14 8JE,,,IMSE500041,Project
Defra,EA,25-Oct-11,Main Contractors,AN Capital WiP,PGR Construction,1007061,"£71,073.22",960521 Northampton Marina Facilities Building,PE8 4HN,,,IMAN001753,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Lumsden & Carroll Construction Ltd,1007209,"£59,893.94",960669 1550/372 Wooler small works,DH6 5PF,,30204740,IMNE640065,Project
Defra,EA,26-Oct-11,Rail,Head Office,Redfern Travel Ltd,1007242,"£262,694.06",960699. Rail travel period ending 15/10/11,BD1 1PL,,30127631,,Administration
Defra,EA,26-Oct-11,Main Contractors,SE Capital WiP,Team Van Oord,1007281,"£272,997.92",960738 SE Thames Waterways Package for Staines & Shepperton,RG14 5QS,,30142735,IMTH001556,Project
Defra,EA,25-Oct-11,Systems Delivery,CIS Capital WiP,Scisys UK Ltd,1007332,"£33,169.44",960789 WKP/0470/CCN/005 Integrated Regulation permitting release 2 dataload QA step,SN14 0GB,,30301794,CIS330865,Administration
Defra,EA,25-Oct-11,Main Contractors,SE Capital WiP,Galliford Try Infrastructure Ltd,1007352,"£79,944.70",Mill Lease 6666 IMSO 000999,LE10 3JF,,30142734,IMSO000999,Project
Defra,EA,25-Oct-11,Main Contractors,NE Capital WiP,Jackson Civil Engineering Ltd,1007615,"£71,442.00",Hull TSB refurbishment - Glazing refurbishment,IP1 5LT,,30142731,IMNE000796,Project
Defra,EA,25-Oct-11,Main Contractors,MI Capital WiP,Amco Engineering,1007663,"£57,480.00",Ham Bridge De Silt Works under Midlands Minor Works Framework,S75 1HT,,30224312,IMMI001256,Project
Defra,EA,25-Oct-11,Systems Delivery | Managed/Outsource Services | Hardware | Telecoms | Software,CI SP MRA | HO Capital WiP | National Accomodation Change Fund | CI SD Management MRA | CIS Capital WiP | CI ITXpress Business | CI Solutions Delivery Management,Capgemini UK Plc,1007707,"£5,562,410.21",Cap Gemini Service Charge and Work Order Payments for Sept 11,GU21 6DB,,30259319 | 30259316 | 30259320 | 30304723 | 30282611,CIS3302972 | FCPMM00050L03 | HORES00053 | CIS111923 | EBCRI11502L01 | FCPIM00033L01 | CIS330429 |  | CIS330352 | BBPDM20000L26 |  |  | BBPDM20000L08 | ,Administration/Project
Defra,EA,26-Oct-11,"Marine, Coastal & Inland Waterways Services",NW South-Ops Delivery,Site Electrical Ltd,1007755,"£30,173.71", Pump works as per quotation PS110323,M26 1WD,,30268013,RENW000939,Project
Defra,EA,26-Oct-11,Building Repair & Maintenance,NW South-Ops Delivery,Boulting Technology,1008166,"£29,921.33",Planned Preventative maintenance ,WA5 2PL,,30270233,RENW000939,Administration
Defra,EA,26-Oct-11,Main Contractors,WA Capital WiP,Dyer & Butler Ltd,1008208,"£29,318.02",Minor works- Windmill Sea Doors replacement vaulatioin no 1 for works competed.,SA1 2NX,,40018495,IMWA001077,Project
Defra,EA,26-Oct-11,Construction Service Providers,NE Capital WiP,Halcrow Group Ltd,1008328,"£58,281.55", Lower Todmorden & Walsden water Flood Alleviation Scheme,SN4 0QD,,30071913,IMNE000616,Project
Defra,EA,26-Oct-11,"Marine, Coastal & Inland Waterways Services",WA South West-MEICA,Integral UK Ltd,1008489,"£29,973.49", Mechanical & Electrical Works in the SE Area,BS32 4SG,,40023790,REWA100002,Administration
Defra,EA,25-Oct-11,Construction Service Providers,WA Capital WiP,Halcrow Group Ltd,1008518,"£25,250.88",Riverside Newport Detailed Design - Supply of services - September 2011,SN4 0QD,,40007939,IMWA000754,Project
Defra,EA,26-Oct-11,Main Contractors | Construction Service Providers,AN Capital WiP,Team Van Oord,1008572,"£246,874.10",Tail Sluice Refurbishment works,RG14 5QS,,30142735,IMAN001718,Project
Defra,EA,26-Oct-11,Construction Service Providers,NE Capital WiP,Halcrow Group Ltd,1008617,"£58,281.55", Lower Todmorden and Walsden Water Flood Alleviation Scheme,SN4 0QD,,30071913,IMNE000616,Project
Defra,EA,26-Oct-11,Construction Service Providers,NE Capital WiP,Halcrow Group Ltd,1008619,"£39,830.04",Lower Todmorden and Walsden Water Flood Alleviation Scheme,SN4 0QD,,30071913,IMNE000616,Project
Defra,EA,26-Oct-11,Main Contractors,SE Capital WiP,Jackson Civil Engineering Ltd,1008620,"£176,538.88", Romney Weir Windsor,IP1 5LT,,30142731,IMSE500007,Project
Defra,EA,13-Oct-11,Vehicle Maintenance,HO Fleet Operations,Post Office Ltd,1005411,"£28,885.00", Road Fund Licences,,,,,Administration
Defra,EA,14-Oct-11,Legal Services,MI Regional Flood Programme Manager,Sharpe Pritchard Solicitors & Parliamentary Agents,1005690,"£90,000.00",Legal support for Public Enquiry,,,,,Administration
