Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number,,
DEFRA,EA,19/07/2012,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1093287," £34,165.62 ",Hull Frontages Improvements,NE1 3PL,30072279,IMNE000169,Project,,,,
DEFRA,EA,10/07/2012,Construction,SE Capital WiP,Atkins Ltd,1090662," £45,835.34 ",Thames Barrier Drive equipment,KT18 5BW,30072266,IMTH001493,Project,,,,
DEFRA,EA,12/07/2012,Construction,HO NCPMS Manager,Atkins Ltd,1090582," £40,826.92 ","Construction, design and management co-ordination services for the capital programme",KT18 5BW,30072266,NCPMSCDM,Project,,,,
DEFRA,EA,02/07/2012,Construction,MI Regional Flood Programme Manager,Ove Arup & Partners Ltd,1085661," £54,784.80 ",Water framework directive mitigations project,NE1 3PL,30072279,REMI001636,Project,,,,
DEFRA,EA,02/07/2012,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1085663," £29,176.61 ",Project Support to the North East Capital Programme,NE1 3PL,30072279,IMNE000592,Project,,,,
DEFRA,EA,12/07/2012,Construction,NE Capital WiP,Jacobs Engineering UK Ltd,1091115," £33,551.39 ",Avenue Site flood alleviation scheme detailed design ,G2 7HX,30072261,IMNE000709,Project,,,,
DEFRA,EA,12/07/2012,Construction,AN Central-FCRM Ops,Haskoning UK Ltd,1091241," £43,200.00 ",Ouse Washes and Greater Cambridge and Greater Peterborough Local Enterprise Partnership.,PE3 8DW,30071934,REAN001663,Project,,,,
DEFRA,EA,19/07/2012,Construction,NE Yorkshire - FCRM Ops N&EY,Ove Arup & Partners Ltd,1093279," £27,752.48 ",Secondment Fees,NE1 3PL,30072279,,Project,,,,
DEFRA,EA,10/07/2012,Construction,AN Capital WiP,Atkins Ltd,1089331," £31,456.66 ",Ouse washes habitat creation,KT18 5BW,30072266,IMAN001070,Project,,,,
DEFRA,EA,02/07/2012,Construction,National Accomodation Change Fund,SPIE Matthew Hall,1086514," £38,780.40 ",Richard Fairclough House refurbishment and Appleton House project,DL1 4WB,30270238,HORES00023,Project,,,,
DEFRA,EA,02/07/2012,Construction,National Accomodation Change Fund,SPIE Matthew Hall,1086518," £44,686.24 ",Richard Fairclough House refurbishment and Appleton House project,DL1 4WB,30270238,HORES00023,Project,,,,
DEFRA,EA,02/07/2012,Construction,National Accomodation Change Fund,SPIE Matthew Hall,1086520," £39,594.00 ",Richard Fairclough House refurbishment and Appleton House project,DL1 4WB,30207167,HORES00023,Project,,,,
DEFRA,EA,02/07/2012,Construction,National Accomodation Change Fund,RF Gardiner,1086739," £86,751.78 ",Manley House Accommodation Works,GL6 8PE,30289008,HORES00027,Project,,,,
DEFRA,EA,26/07/2012,Construction,National Accomodation Change Fund,RF Gardiner,1095007," £98,402.28 ",Manley House Accommodation Works,GL6 8PE,30289008,HORES00027,Project,,,,
DEFRA,EA,02/07/2012,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1088487," £141,988.72 ",Pevensey Bay sea defences invoice 13,PO15 5SS,,IMSO000584,Project,,,,
DEFRA,EA,02/07/2012,Energy and Fuels,FM Operating Unit - Central and South East,EDF Energy Plc,1086072," £25,316.39 ",Electric supply to King Fisher House period 2012 - 2013,PL3 5ZN,30331256,,Administration,,,,
DEFRA,EA,12/07/2012,Energy and Fuels,National Facilities Manager,British Gas Business,1087078," £40,497.45 ",Electricity charges for whole of Midlands Region sub 100KWh - 01.04.12 - 31.03.13,OX4 2JY,30331276,,Administration,,,,
DEFRA,EA,12/07/2012,Energy and Fuels,HO Business Finance,British Gas Business,1087086," £51,591.30 ","Electricity consumption for the Environment Agency, covering all sites in the South East Region, for the period 1st April 2012 to 31st March 2013.",OX4 2JY,30331286,,Administration,,,,
DEFRA,EA,24/07/2012,Energy and Fuels,HO Business Finance,British Gas Business,1087118," £38,321.28 ",Supply of green electricity for Anglian region sites. ,OX4 2JY,30286703 | 30331275, | EBILLP2P |  |  |  | ,Administration,,,,
DEFRA,EA,05/07/2012,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1088693," £73,598.69 ",Supply of electricity to Wixoe Pumping station for the period September 2011 to September 2012,PL3 5ZN,30319078,REAN000470,Administration,,,,
DEFRA,EA,12/07/2012,Energy and Fuels,HO Financial Management Adjustment,British Gas Business,1089567," £25,337.20 ",Electricity variable payment order for the South West Region 2012/2013,OX4 2JY,30331288,,Administration,,,,
DEFRA,EA,02/07/2012,Engineering Goods,HO Fleet Operations,Allstar Business Solutions Ltd,1088118," £248,439.06 ",Fuel for commericial Vehicles 2012/13,SN5 6PQ,30341204,,Administration,,,,
DEFRA,EA,05/07/2012,Engineering Goods,HO Fleet - EA Wales,Allstar Business Solutions Ltd,1088146," £35,413.36 ",Monthly Fuel for commercial fleet for Wales May 2012. ,SN5 6PS,40034238,,Administration,,,,
DEFRA,EA,17/07/2012,Engineering Goods,SE SSD - AEM Monitoring,Thermo Fisher Scientific,1091536," £44,548.08 ",(Premium Service Contract) Response for Sarasota 2000 Ultrasonic Multipath,CW7 3GA,30339567,,Administration,,,,
DEFRA,EA,02/07/2012,Engineering Goods,NLS Instrumentation,YSI Hydrodata Ltd,1087734," £48,417.16 ",Pro-O-Optical DO digital hand held with Pro-O-DO 4 M cable,SG6 1FJ,30240451,,Administration,,,,
DEFRA,EA,02/07/2012,Facilities,HO FM - Millbank,CB Richard Ellis Ltd,1087437," £117,614.70 ",Rent and Service charge 25th floor Millbank,G2 6UA,,,Administration,,,,
DEFRA,EA,02/07/2012,Facilities,HO FM - Millbank,CB Richard Ellis Ltd,1087446," £52,264.20 ",Rent and Service charge 26th Floor Millbank,G2 6UA,,,Administration,,,,
DEFRA,EA,02/07/2012,Facilities,FM Operating Unit - Central and South West,Jones Lang LaSalle,1088282," £164,559.04 ",Rent Sapphire East,ST5 1EH,,,Administration,,,,
DEFRA,EA,02/07/2012,Facilities,FM Operating Unit - Central and South East,Factory Outlets Ltd,1082560," £106,725.00 ",Guildbourne House quarterly rent ,NW1 0ND,,,Administration,,,,
DEFRA,EA,10/07/2012,Facilities,NLS Support Llanelli,Carmarthenshire County Council,1090279," £28,702.00 ",Rates llanelli 2012/13,SA31 1LE,,,Administration,,,,
DEFRA,EA,10/07/2012,Facilities,National Accomodation Change Fund,Kinnarps UK Ltd,1064472," £30,295.44 ",Chichester refurbishment kinnarps supply of new furniture,SL3 0DX,30231889,HORES00046,Administration,,,,
DEFRA,EA,10/07/2012,Facilities,SE Capital WiP,Security Services Group,1089816," £180,048.18 ",Thames Barrier Ancillary Project refurbishment of the Thames Barrier Reception Desk comprising the design and construction,SN6 8LA,30310311,IMTH001492,Administration,,,,
DEFRA,EA,26/07/2012,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1095445," £75,084.10 ",Thames - Security Guard Services at Thames Barrier and Associated Sites,E1W 1XY,30239724,,Administration,,,,
DEFRA,EA,02/07/2012,Facilities,FM Operating Unit - Central and South East,Lawson & Partners Llp,1084635," £40,032.70 ","Orchard House, West Malling - Quarterly Payment of Rent for 2012/13",W1S 2XF,,,Administration,,,,
DEFRA,EA,17/07/2012,Facilities,National Enforcement Service,Pentalver Transport Ltd,1086756," £58,998.00 ",Container Storage and Examination facilities for enforcement work,SO15 0GN,30323527,HOOP000051,Administration,,,,
DEFRA,EA,17/07/2012,Facilities,FM Operating Unit - Central and South West,Holding & Barnes Plc,1091989," £137,649.73 ",Insurance and Rent for Trentside offices,SS8 0PQ,,,Administration,,,,
DEFRA,EA,12/07/2012,Facilities,SW Regional Facilities,Property Income & Reversion Trust Ltd,1092254," £129,714.30 ",Quarterley rent for Rivers House 24.06.12  28.09.12,LE10 1AW,,,Administration,,,,
DEFRA,EA,24/07/2012,Facilities,NE Capital WiP,Yorkshire Water Services Ltd,1094750," £45,879.60 ",Wrenthorpe Lane Culvert Water Main Diversion for 8 weeks ,BD3 7YD,,IMNE000646,Project,,,,
DEFRA,EA,17/07/2012,Fleet,HO Geomatics,RVL Survey Ltd,1092113," £54,695.96 ",Remote sensing projects contracts 1 and 3,DE74 2SA,30000394,SCLI0001,Project,,,,
DEFRA,EA,12/07/2012,Fleet,HO Capital WiP,Sea Rover Boats Ltd,1091900," £40,280.40 ","Purchase of an high density polyethylene open deck boat with drop down bow door, splashwell model",DN10 4ES,,HOFOEP0007,Project,,,,
DEFRA,EA,26/07/2012,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1086588," £207,356.46 ",Coded Vessels Contract.,KY3 9AX,30277423,HORES00015,Administration,,,,
DEFRA,EA,02/07/2012,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1087051," £95,482.37 ","Non Coded Vessels - Service, Repair and Maintenance",PL9 7HP,30322647,,Administration,,,,
DEFRA,EA,10/07/2012,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1089906," £200,072.15 ",Coded Marine Vessels Contract 2012/13,KY3 9AX,30277423,HORES00015,Administration,,,,
DEFRA,EA,26/07/2012,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1095799," £70,290.36 ",Maintenance and repair of Non coded marine fleet,PL9 7HP,30322647,,Administration,,,,
DEFRA,EA,12/07/2012,Fleet,Vehicle Incidents,Gallagher Bassett,1091971," £27,606.94 ",Motor Vehicle Claims Handling Services,E1 1LU,30182566,,Administration,,,,
DEFRA,EA,10/07/2012,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1089256," £78,403.39 ",Daily vehicle rental charges,RG14 2NU,,,Administration,,,,
DEFRA,EA,19/07/2012,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1093101," £41,527.60 ",Supply of lease cars July 2012,RG14 2NU,,,Administration,,,,
DEFRA,EA,17/07/2012,Fleet,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1093405," £98,155.46 ",Lease Car Rentals July 2012. Period Rentals; Extension Rentals ,RG14 2NU,40033837,,Administration,,,,
DEFRA,EA,24/07/2012,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1093921," £38,685.34 ",Lease car recharges Jun 12,RG14 2NU,,,Administration,,,,
DEFRA,EA,17/07/2012,Fleet,HO Fleet Operations,Hewden Stuart Plc,1090754," £294,694.96 ",Lease car consolidated charges 06/12,M32 0HW,30184689,,Administration,,,,
DEFRA,EA,10/07/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1086130," £221,872.42 ","Commercial Vehicles - Service, Repair and Maintenance (SIMAR) 2012/13",RG14 2NU,30340333,,Administration,,,,
DEFRA,EA,24/07/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1093357," £33,810.29 ","Commercial Vehicles - Service, Repair and Maintenance (SIMAR) 2012/13",RG14 2NU,30340333,,Administration,,,,
DEFRA,EA,24/07/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1093373," £158,562.62 ","Commercial Vehicles - Service, Repair and Maintenance (SIMAR) 2012/13",RG14 2NU,30340333,,Administration,,,,
DEFRA,EA,17/07/2012,ICT Commodities,HO Flood Warning Systems,MM Teleperformance Ltd,1092671," £75,871.33 ",Call centre and managment costs for Floodline live agent and remote monitoring service,BS1 3LG,30146474,,Administration,,,,
DEFRA,EA,17/07/2012,ICT Commodities,CI SD Management MRA,Scisys UK Ltd,1092256," £30,081.30 ",Carbon reduction commitment Support services Year 4 Quarter 2,SN14 0GB,,,Administration,,,,
DEFRA,EA,26/07/2012,ICT Commodities,HO Capital WiP,IBM,1095355," £36,076.10 ",IBM Enabling Framework Agreement charges,PO6 3AE,30093883,CIS3302979,Project,,,,
DEFRA,EA,24/07/2012,ICT Commodities,CIS Capital WiP,Actica Consulting Ltd,1094835," £47,649.50 ",Penetration testing Services,GU2 7YF,30272227,CIS330897,Project,,,,
DEFRA,EA,05/07/2012,ICT Commodities,HO National Procurement,Due North Ltd,1082823," £27,720.00 ",Annual hosting of ProContract e-tendering solution,NE23 1LZ,,,Project,,,,
DEFRA,EA,02/07/2012,ICT Systems,CI Solutions Delivery Management,Capgemini UK Plc,1083986," £6,058,016.15 ",IT Service Procurement Outsource service charge and work order costs carried over from June 2012,GU21 6DB,30259319 | 30259316 | 30304723 | 30259320 | 30282611,.,Administration,,,,
DEFRA,EA,12/07/2012,ICT Systems,CI Innovation Architecture,Capgemini UK Plc,1090450," £6,460,015.85 ",IT Service Procurement Outsource service charge and work order costs.  ,GU21 6DB,30259319 | 30259316 | 30304723 | 30259320 | 30282611,.,Administration,,,,
DEFRA,EA,05/07/2012,ICT Systems,Nat Trading and Reg Services,Scisys UK Ltd,1067806," £26,480.40 ",Carbon Reduction Commitment - Two Factor Authentication charges,SN14 0GB,,EBOCC40003L03,Project,,,,
DEFRA,EA,17/07/2012,ICT Systems,HO Capital WiP,Infoterra Ltd,1090216," £33,621.48 ",Datashare Inspire Enhancements Web Feature Service - Hardware ordered and received - Data Migration - Full Operating Capability,GU14 0NL,,BBPDM20028L01,Project,,,,
DEFRA,EA,24/07/2012,ICT Systems,Nat Trading and Reg Services,Scisys UK Ltd,1094387," £82,370.40 ",Carbon reduction commitment Simplification and Enhancements Requirements ,SN14 0GB,30331349,EBOCC40039L01 |  | ,Project,,,,
DEFRA,EA,24/07/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1094580," £119,128.85 ",Risk Allocation for Initiation and Definition phases of the Climate Change Agreement delivery project ,GU9 7HX,,EBOCC40027L01,Project,,,,
DEFRA,EA,02/07/2012,Industrial Services,Asset Management Manager,Mott Macdonald Ltd,1085079," £42,000.00 ",3D Flood visualisation extended trials,LS10 1JR,30219915,FCPMM00096B00,Project,,,,
DEFRA,EA,24/07/2012,Industrial Services,E and B Land and Water,River Restoration Centre Ltd,1095030," £71,904.00 ","Provision of advice in relation to flood risk management, river restoration, rehabilitation or mitigation schemes",MK45 4DT,30323477,EBPLW11008,Administration,,,,
DEFRA,EA,26/07/2012,Industrial Services,AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1095204," £25,163.23 ",Hydrogeological Services for Anglian Capital projects,NE3 3PX,30274977,IMAN000609,Administration,,,,
DEFRA,EA,26/07/2012,Industrial Services,AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1095218," £32,568.02 ",Hydrogeological Services - Essex Phase 3 Groundwater Model Development and Reporting 2012-13.  ,NE3 3PX,30274977,IMAN000608,Administration,,,,
DEFRA,EA,02/07/2012,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1086704," £74,821.53 ",Thames Barrier Running Costs for June,DA12 2BG,,,Administration,,,,
DEFRA,EA,12/07/2012,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1091535," £74,821.53 ",Thames Barrier running costs for July,DA12 2BG,,,Administration,,,,
DEFRA,EA,05/07/2012,Operational Goods,HO Inc Man and Ops Manager,Burlington Uniforms Ltd,1088726," £36,324.00 ",Corporate Uniform stock holding,EN3 7PX,30327393,HOOP000178,Administration,,,,
DEFRA,EA,02/07/2012,Operational Goods,HO Inc Man and Ops Manager,Sundridge Holdings Ltd,1087985," £36,811.09 ",High visibility wet weather clothing ,ME3 9LW,30123455,HOOP000178,Administration,,,,
DEFRA,EA,10/07/2012,Operational Goods,HO Operations Delivery,Burlington Uniforms Ltd,1088728," £108,972.00 ",Additonal high visability jerkins for visibility project,EN3 7PX,30327393,,Administration,,,,
DEFRA,EA,10/07/2012,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1090541," £206,921.73 ",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral.,SW1V 2RS,,,Administration,,,,
DEFRA,EA,05/07/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1078549," £33,990.00 ",Provision of Occupational Health services until end of March 2012,BN8 5NN,,HOHRITA001,Administration,,,,
DEFRA,EA,02/07/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1087601," £46,379.26 ",Occupational health support services and advice for individuals,BN8 5NN,30348772,HOHRITA001,Administration,,,,
DEFRA,EA,05/07/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1087897," £59,442.00 ",Occupational health support services and advice for individuals,BN8 5NN,30348772,HOHRITA001,Administration,,,,
DEFRA,EA,12/07/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1090827," £63,774.00 ",Occupational health support services and advice for individuals,BN8 5NN,30348772,HOHRITA001,Administration,,,,
DEFRA,EA,10/07/2012,Professional Services - CCL,E and B Heads of Business,KPMG LLP,1090920," £28,941.86 ",High Level Gap Analysis of United Kingdom (UK) Emissions Trading Registry,WD17 1DE,30308589,,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services - CCL,National Permitting Service,Jacobs Engineering UK Ltd,1088601," £55,513.12 ",National Permitting Service charges,G2 7HX,30149972,,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services - CCL,Head of Research,Serco Ltd,1083772," £29,746.80 ",Regulatory use of geoscientific information for Geological Disposal Facility development.,RG27 7FR,30146384,HOEV101101,Administration,,,,
DEFRA,EA,19/07/2012,Professional Services Other,Financial Management,National Audit Office,1093939," £140,000.00 ",Audit fees 11/12 final and interim,SW1W 9SP,,,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,SE KSL - FCRM,Sussex Wildlife Trust,1086995," £36,000.00 ",Sussex Wildlife Trust Collaborative Agreement for Rye Harbour Nature Reserve for 12 months April 2012 to March 2013.,BN5 9SD,,RESO000975,Project,,,,
DEFRA,EA,02/07/2012,Professional Services Other,NW Ambition Project Manager,South Cumbria Rivers Trust,1087023," £25,000.00 ","South Cumbria Rivers Trust river restoration, 2012-2013.",LA8 8LX,,RENW001935,Project,,,,
DEFRA,EA,05/07/2012,Professional Services Other,E and B Climate Change and Communities,Climate Partnership UK CIC,1088857," £36,000.00 ",Collaborative agreement with Climate Partnership UK,GU1 1YA,,EBPCC11003,Project,,,,
DEFRA,EA,05/07/2012,Professional Services Other,E and B Climate Change and Communities,Climate Partnership UK CIC,1089524," £36,000.00 ",Collaborative agreement with Climate Partnership UK,GU1 1YA,,EBPCC11003,Project,,,,
DEFRA,EA,10/07/2012,Professional Services Other,NW Ambition Project Manager,West Cumbria Rivers Trust Ltd,1090925," £37,500.00 ",River Restoration project - West Cumbria 2012-2013.,CA3 0JW,,RENW001935,Project,,,,
DEFRA,EA,26/07/2012,Professional Services Other,NE North East Area PACS,Durham County Council,1094802," £50,000.00 ",Third planned contribution to Durham Civil Contingencies Unit - Durham Community Flood Partnership,DH1 5UE,,RENE630035,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,Data and Information Management,Sweet & Maxwell Group,1086991," £31,710.00 ",Lawtel online legal services,SP10 9AG,,HOEV101104,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,NW Nuclear Regulation Mgr,LGC Ltd,1084804," £35,006.40 ",Independent Analysis of Effluent Samples,TW11 0LY,30131976,HOOP000055,Project,,,,
DEFRA,EA,02/07/2012,Professional Services Other,NW Nuclear Regulation Mgr,Environmental Scientifics Group,1087588," £72,867.08 ",Monitoring services for nuclear regulation,DE15 0YZ,30124860,HOOP000055,Project,,,,
DEFRA,EA,10/07/2012,Professional Services Other,Director of Evidence,Cardiff University,1090133," £60,000.00 ",Molecular profiling of diatom diversity to inform water quality assessment – Development of an operational tool,CF10 3XR,,HOEV121302,Project,,,,
DEFRA,EA,12/07/2012,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1091126," £46,377.33 ",Helpston Groundwater Remediation project,BS32 4DF,30177470,REAN001571,Project,,,,
DEFRA,EA,24/07/2012,Professional Services Other,Evidence Assessment & Evaluation,DEFRA,1093602," £50,000.00 ",2011/12 Subscription to Defra led Centre for Environmental Risks and Futures contract,YO1 7PX,,,Administration,,,,
DEFRA,EA,26/07/2012,Professional Services Other,AN Capital WiP,Beckhithe Farms Ltd,1095150," £33,396.00 ",Management of Biodiversity action plan,NR13 3HW,,IMAN001568,Project,,,,
DEFRA,EA,26/07/2012,Professional Services Other,National Accomodation Change Fund,Morgan Industrial Properties Ltd,1095278," £25,000.00 ","Swanick Court, Alfreton. Following termination of Lease. July 2012.",DE21 4AP,,HORES00055,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,SE KSL - FCRM Ops South,Sulzer Dowding & Mills,1086018," £28,320.00 ",Brook Crompton Hacklinge No 1 pump removal for investigation and repair,B12 0JJ,,FRA12S113,Project,,,,
DEFRA,EA,02/07/2012,Professional Services Other,SE SSD - AEM East,Brighton & Hove City Council,1085745," £35,000.00 ",Groundwater protection in Brighton and Hove farms partnership 01.03.12 - 01.03.13,BN3 2SR,,RESE000102,Project,,,,
DEFRA,EA,02/07/2012,Professional Services Other,NE Yorkshire Area Manager,Yorkshire Wildlife Trust,1086002," £30,000.00 ",Contribution to the Yorkshire Wildlife Trust for a water framework directive project - feasiability study on 3 watercourses (second tranche). April 2012 - March 2013.,YO24 1GN,,RENE970004,Project,,,,
DEFRA,EA,10/07/2012,Professional Services Other,NE Yorkshire Area Manager,North Lincolnshire Council,1089402," £37,041.38 ",Alkborough Flats Partnership contribution.,DN16 1AB,,RENE972002,Project,,,,
DEFRA,EA,24/07/2012,Professional Services Other,NE North East Area Manager,Tees Rivers Charitable Trust,1094012," £99,600.00 ",Partner contribution to Tees Rivers Trust for 2012/13 Rural Diffuse Pollution Partnership Project. 21st May 2012 - 31st March 2013.,DL12 8NA,,RENE960014,Project,,,,
DEFRA,EA,24/07/2012,Professional Services Other,NE North East Area Manager,Durham Wildlife Trust Ltd,1094477," £66,698.00 ",Living Waterways Project - Contributions to Durham Wildlife Trust. April 2012 - March 2013.,DH4 6PU,,RENE960016,Project,,,,
DEFRA,EA,24/07/2012,Professional Services Other,NE North East Area Manager,Northumberland Wildlife Trust,1094735," £50,153.00 ",Living Waterways Partner contribution to Northumberland Wildlife Trust for 2012 - 2013,NE3 3XT,,RENE960016,Project,,,,
DEFRA,EA,26/07/2012,Professional Services Other,SE Capital WiP,South Oxford District Council,1095812," £27,696.00 ",Property level flood protection works at Thame,OX10 8NE,,IMSE100056,Project,,,,
DEFRA,EA,26/07/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,ATM Ltd,1087835," £25,270.20 ",River Nidd (wracking) works completed March/April 2012.,YO51 9HY,30295207,FRA07S401,Project,,,,
DEFRA,EA,05/07/2012,Professional Services Other,NW South-FCRM Ops,Nick Edwards Contracts Ltd,1089565," £48,000.00 ",River Mersey Flood Defence Maintenance Contract ,CW12 4TJ,30140380,FRA10S029,Project,,,,
DEFRA,EA,17/07/2012,Professional Services Other,SW Devon & Cornwall - FCRM Ops,Cormac Solutions Ltd,1091809," £52,776.66 ","Flood risk maintenance, emergency response and contract labour costs ",PL31 1DZ,,,Project,,,,
DEFRA,EA,17/07/2012,Professional Services Other,SE KSL - FCRM Ops South,Land & Water Services Ltd,1091954," £27,843.06 ",Weedcuting with Machine in Ashford with 360. Flail mowing in Ashford with Tractor and Flail. Hancutting in Ashford 3 x men; Maintenance to Ashford Water Courses,GU5 9AF,30150847,,Project,,,,
DEFRA,EA,10/07/2012,Professional Services Other,AN Capital WiP,ECS Engineering Services Ltd,1084091," £50,366.76 ",Building Support and Maintenance and Repair Services (ANGLIAN),NG16 6LE,30231596 | 30231661,IMAN002275,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,SW Wessex Reg & Tech - AEM,Nomenca Ltd,1084753," £54,452.86 ","Mechanical, Electrical, Instrumentation, Control and Automation intermittent works",NG17 2HW,30346254,FRA14S081 | FRA14S022 | FRA14S014 | FRA14S046 | FRA14S036 | FRA14S035 | FRA14S034 | FRA14S029 | FRA14S032,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,MI Capital WiP,Fairfield Control Systems Ltd,1086537," £28,257.63 ","Electrical Control, Systems - Reactive Maintenance",NG22 9LP,30312231,IMMI001227,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,SW Wessex - FCRM Ops West,Nomenca Ltd,1086967," £31,345.75 ","Mechanical, Electrical, Instrumentation, Control and Automation intermittent works",NG17 2HW,30346254,FRA14S062 | FRA14S014 | FRA14S022 | FRA14S006 | FRA14S036 | FRA14S029,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,AN Northern- FCRM Ops (Lincs),P & R Plant Lincolnshire Ltd,1087561," £36,000.00 ",Anglian-Minor Maintenance Works of Lincolnshire Watercourses,PE12 8NG,30254546,FRA01S052 | FRA01S226,Project,,,,
DEFRA,EA,02/07/2012,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1088372," £26,273.80 ",Hereford health and safety works,NG16 6LE,30312221,IMMI001248,Administration,,,,
DEFRA,EA,02/07/2012,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1088386," £29,089.15 ",Health and safety works at Butts Bridge,NG16 6LE,30312221,IMMI001248,Project,,,,
DEFRA,EA,05/07/2012,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1088630," £38,083.74 ",Refurbishment Beckingham gate,NG16 6LE,30312221,IMMI001315,Project,,,,
DEFRA,EA,05/07/2012,Professional Services Other,MI East- FCRM Ops North,ECS Engineering Services Ltd,1088632," £28,284.34 ",Mechanical and electrical repairs at Beckingham Pumping Station ,NG16 6LE,30312221,REMI000499,Project,,,,
DEFRA,EA,03/07/2012,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1088774," £26,767.43 ",Maintenance and repair of Equipment in the Northern Area for a period from 1st April 2012 to 31st March 2013,BS32 4SG,40023791,REWA100003,Project,,,,
DEFRA,EA,10/07/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1090872," £39,742.25 ",Project works on fixed plant systems Yorkshire South 25/05,S75 1HT,30244069,RENE790106,Project,,,,
DEFRA,EA,10/07/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1090881," £32,432.76 ",Project works on fixed plant systems Yorkshire North 25/05,S75 1HT,30244069,RENE790106,Project,,,,
DEFRA,EA,17/07/2012,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1091794," £26,478.00 ",Reactive Maintenance of Mechanical and Electrical Assets (Midlands),NG16 6LE,30312221,IMMI001315,Project,,,,
DEFRA,EA,17/07/2012,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1093678," £33,837.54 ",Maintenance and repair of Equipment in the South east Area for a period from 1st April 2012 to 31st March 2013 ,BS32 4SG,40023790,REWA100002,Administration,,,,
DEFRA,EA,19/07/2012,Professional Services Other,AN Capital WiP,PG Wright,1093848," £27,120.00 ","Minor Maintenance Works Removal of Redundant Pipe and Reprofiling of Bank at Brook Drain, Hurn Road",PE12 9EA,30258390,IMAN002134,Project,,,,
DEFRA,EA,19/07/2012,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1094415," £43,449.20 ",Maintenance and repair of Equipment in the Northern Area for a period from 1st April 2012 to 31st March 2013 ,BS32 4SG,40023791,REWA100003,Project,,,,
DEFRA,EA,24/07/2012,Professional Services Other,SE NET - FCRM Ops East,Hunton Engineering Design,1091359," £36,000.00 ",Install Gantry Systems at Stanstead,ME15 0RR,30333885,RETH000405,Project,,,,
DEFRA,EA,10/07/2012,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1086119," £361,693.21 ","Plant - Service, Repair and Maintenance (SIMAR) 2012/13",BA14 8QU,30318149,,Project,,,,
