"Spend over £25,000 - Publication template",,,,,,,,

Procurement led,,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount ,VAT registration number
DEFRA,Environment Agency,22-Jul-10,Building Management,AN Capital WiP,Dabbrook Services Ltd,874488,"48,729.60",
DEFRA,Environment Agency,27-Jul-10,Building Management,AN Regional Facilities,Peterborough City Council,834677,"189,979.74",
DEFRA,Environment Agency,27-Jul-10,Building Management,AN Regional Facilities,Peterborough City Council,834672,"58,335.77",
DEFRA,Environment Agency,27-Jul-10,Building Management,FM Operating Unit - Central and South West,Solihull Metropolitan Borough Council,832276,"113,850.00",
DEFRA,Environment Agency,27-Jul-10,Building Management,MI Regional Facilities,Solihull Metropolitan Borough Council,832273,"157,361.54",
DEFRA,Environment Agency,15-Jul-10,Building Management,Nat Trading and Reg Services,Siemens IT Solutions & Services Ltd,872401,"25,057.17",
DEFRA,Environment Agency,27-Jul-10,Building Management,NE Facilities,Leeds City Council,832470,"178,020.00",
DEFRA,Environment Agency,27-Jul-10,Building Management,NE Facilities,Leeds City Council,832483,"117,486.64",
DEFRA,Environment Agency,27-Jul-10,Building Management,NE Facilities,Leeds City Council,831672,"34,362.00",
DEFRA,Environment Agency,06-Jul-10,Building Management,NLS Support Leeds,Guildhall Property Management Ltd,868584,"74,906.25",
DEFRA,Environment Agency,27-Jul-10,Building Management,NLS Support Leeds,Leeds City Council,832477,"109,684.45",
DEFRA,Environment Agency,27-Jul-10,Building Management,NW Regional Facilities,Warrington Borough Council,832166,"204,385.14",
DEFRA,Environment Agency,27-Jul-10,Building Management,NW Regional Facilities,Warrington Borough Council,832169,"198,694.52"
DEFRA,Environment Agency,06-Jul-10,Maintenance & Support,CI SD Management MRA,Hewlett Packard Ltd,867977,"81,601.56"
DEFRA,Environment Agency,20-Jul-10,Maintenance & Support,CI SD Management MRA,Solution 7 Ltd,872459,"61,666.35"
DEFRA,Environment Agency,13-Jul-10,Maintenance & Support,CI SP MRA,Capgemini UK Plc,867538,"125,883.63"
DEFRA,Environment Agency,01-Jul-10,Maintenance & Support,CI Support and Maintenance MRA,British Telecommunications Plc,867278,"38,923.05"
DEFRA,Environment Agency,20-Jul-10,Maintenance & Support,CI Support and Maintenance MRA,CEFAS,873631,"37,012.50"
DEFRA,Environment Agency,13-Jul-10,Maintenance & Support,HO Capital WiP,Capgemini UK Plc,867333,"885,698.55"
DEFRA,Environment Agency,06-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,Atkins Ltd,867675,"28,409.95"
DEFRA,Environment Agency,22-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,Capita Symonds Ltd,874321,"31,078.42"
DEFRA,Environment Agency,22-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,TEMA Engineering Ltd,873795,"51,032.84"
DEFRA,Environment Agency,22-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,TEMA Engineering Ltd,873844,"48,146.92"
DEFRA,Environment Agency,22-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Central-AEM - Bedford,CSE Servelec Ltd,873943,"35,478.07"
DEFRA,Environment Agency,22-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Central-Ops Delivery,J Breheny Contractors Ltd,865145,"45,768.08"
DEFRA,Environment Agency,06-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Central-Ops Delivery,J Breheny Contractors Ltd,868324,"25,118.82"
DEFRA,Environment Agency,20-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Northern-Ops Delivery,Burton Brothers,873803,"29,375.00"
DEFRA,Environment Agency,13-Jul-10,"Marine, Coastal & Inland Waterways Services",AN Northern-Ops Delivery,Promech Engineering Ltd,871081,"37,098.95"
DEFRA,Environment Agency,27-Jul-10,"Marine, Coastal & Inland Waterways Services",Incident Management Manager,CSE Seprol Ltd,876191,"32,472.53"
DEFRA,Environment Agency,15-Jul-10,"Marine, Coastal & Inland Waterways Services",Incident Management Manager,Halcrow Group Ltd,872415,"56,042.80"
DEFRA,Environment Agency,06-Jul-10,"Marine, Coastal & Inland Waterways Services",Incident Management Manager,Mott Macdonald Ltd,854095,"40,059.12"
DEFRA,Environment Agency,13-Jul-10,"Marine, Coastal & Inland Waterways Services",MI Capital WiP,ITT Flygt Ltd,871013,"26,132.00"
DEFRA,Environment Agency,01-Jul-10,"Marine, Coastal & Inland Waterways Services",NE Yorkshire Area Ops Delivery,Amco Engineering,867405,"40,253.21"
DEFRA,Environment Agency,27-Jul-10,"Marine, Coastal & Inland Waterways Services",NE Yorkshire Area Ops Delivery,Amco Engineering,876308,"35,420.00"
DEFRA,Environment Agency,27-Jul-10,"Marine, Coastal & Inland Waterways Services",NE Yorkshire Area Ops Delivery,Amco Engineering,876300,"33,737.85"
DEFRA,Environment Agency,01-Jul-10,"Marine, Coastal & Inland Waterways Services",NW Capital WiP,Cheetham Hill Construction Ltd,867186,"44,240.08"
DEFRA,Environment Agency,20-Jul-10,"Marine, Coastal & Inland Waterways Services",SO Capital WiP,Jeremy Benn Associates Ltd,870744,"26,190.95"
DEFRA,Environment Agency,20-Jul-10,"Marine, Coastal & Inland Waterways Services",SO SSD - Ops Delivery,Knowlton & Newman Portsmouth Ltd,869742,"35,250.00"
DEFRA,Environment Agency,01-Jul-10,"Marine, Coastal & Inland Waterways Services",TH South East-AEM - Hampshire/Berkshire,Meteor Communications Europe Ltd,867594,"35,250.00"
DEFRA,Environment Agency,22-Jul-10,Non Procurement Related,AN Capital WiP,CEFAS Technology Ltd,874378,"25,601.19"
DEFRA,Environment Agency,15-Jul-10,Non Procurement Related,HR Ops (National),Capita Hartshead Ltd,872691,"79,051.00"
DEFRA,Environment Agency,20-Jul-10,Non Procurement Related,HR Ops (National),Capita Hartshead Ltd,872966,"66,236.00"
DEFRA,Environment Agency,06-Jul-10,Non Procurement Related,NE North East Area PACS,Durham Wildlife Trust Ltd,868058,"38,256.00"
DEFRA,Environment Agency,06-Jul-10,Non Procurement Related,NE North East Area PACS,Northumberland Wildlife Trust,867979,"37,690.00"
DEFRA,Environment Agency,15-Jul-10,Non Procurement Related,NW Regional HR Mgr,Capita Hartshead Ltd,872691,"79,051.00"
DEFRA,Environment Agency,01-Jul-10,Non Procurement Related,Strategy and Engagement Manager,River Restoration Centre Ltd,855645,"53,267.45"
DEFRA,Environment Agency,13-Jul-10,Non Procurement Related,WA Northern-AEM - E M West,North Wales Police,871579,"47,340.66"
DEFRA,Environment Agency,13-Jul-10,Operational Services,Data and Information Management,Ordnance Survey,869603,"30,441.31"
DEFRA,Environment Agency,13-Jul-10,Operational Services,Head of Evidence Services,Ordnance Survey,869603,"30,441.31"
DEFRA,Environment Agency,05-Jul-10,Operational Services,Operations Project,Experian Ltd,866265,"38,427.20"
DEFRA,Environment Agency,27-Jul-10,Pension Services,HO Pensions Investment,Hymans Robertson LLP,876434,"43,369.25"
DEFRA,Environment Agency,01-Jul-10,Pension Services,HO Pensions Investment,Hymans Robertson LLP,867107,"41,236.63"
DEFRA,Environment Agency,01-Jul-10,Pension Services,HO Pensions Investment,Hymans Robertson LLP,867088,"35,044.38"
DEFRA,Environment Agency,15-Jul-10,Pension Services,HO Pensions Investment,Hymans Robertson LLP,872458,"31,307.88"
DEFRA,Environment Agency,20-Jul-10,Pension Services,HO Pensions Investment,Osborne Clarke,872688,"30,761.50"
DEFRA,Environment Agency,06-Jul-10,Pension Services,HR Ops (HO),Capita Hartshead Ltd,854140,"178,626.00"
DEFRA,Environment Agency,20-Jul-10,Pension Services,SW Regional HR Mgr,Capita Hartshead Ltd,872967,"47,706.00"
DEFRA,Environment Agency,20-Jul-10,Pension Services,SW Regional HR Mgr,Capita Hartshead Ltd,872792,"41,270.00"
DEFRA,Environment Agency,20-Jul-10,Purchase,HO Capital WiP,AEBI UK Ltd,872203,"89,495.05"
DEFRA,Environment Agency,22-Jul-10,Purchase,HO Capital WiP,AEBI UK Ltd,873946,"31,096.38"
DEFRA,Environment Agency,22-Jul-10,Purchase,TH Capital WiP,Security Services Group,874577,"91,080.13"
DEFRA,Environment Agency,22-Jul-10,Purchase,TH Capital WiP,Security Services Group,874427,"32,599.20"
DEFRA,Environment Agency,13-Jul-10,Rail,Finance Service Centre,Redfern Travel Ltd,870254,"255,923.92"
DEFRA,Environment Agency,08-Jul-10,Security,TH South East-Tidal Defence Mgr,MITIE Security London Ltd,869628,"70,508.05"
DEFRA,Environment Agency,01-Jul-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,867568,"2,065,594.05"
DEFRA,Environment Agency,13-Jul-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,870787,"277,179.49"
DEFRA,Environment Agency,13-Jul-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,870788,"40,843.08"
DEFRA,Environment Agency,01-Jul-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,866878,"34,948.72"
DEFRA,Environment Agency,01-Jul-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,866879,"34,948.72"
DEFRA,Environment Agency,22-Jul-10,Software,CI SD Management MRA,Computacenter (UK) Ltd,874113,"33,993.04"
DEFRA,Environment Agency,15-Jul-10,Software,CI SD Management MRA,Hewlett Packard Ltd,871652,"70,089.42"
DEFRA,Environment Agency,20-Jul-10,Software,CI SD Management MRA,Oracle Corporation UK Ltd,873451,"45,550.05"
DEFRA,Environment Agency,20-Jul-10,Specialist Contractors,HO National Training and Development,AXA,839942,"56,306.11"
DEFRA,Environment Agency,13-Jul-10,Systems Delivery,CIS Capital WiP,Fujitsu Services Ltd,863225,"53,461.32"
DEFRA,Environment Agency,06-Jul-10,Systems Delivery,CIS Capital WiP,Scisys UK Ltd,867820,"53,468.93"
DEFRA,Environment Agency,22-Jul-10,Technical Consultancy,Nat Trading and Reg Services,Wardell Armstrong LLP,874276,"37,033.42"
DEFRA,Environment Agency,27-Jul-10,Technical Services,MI East-Ops Delivery - 2,Allianz Cornhill Engineering,875222,"70,500.00"
DEFRA,Environment Agency,13-Jul-10,Telecoms,HO Business Finance,Cable & Wireless,870674,"90,697.80"
DEFRA,Environment Agency,13-Jul-10,Telecoms,HO FM - Rio,Cable & Wireless,870674,"90,697.80"
DEFRA,Environment Agency,13-Jul-10,Telecoms,National Facilities Manager,Cable & Wireless,870674,"90,697.80"
DEFRA,Environment Agency,13-Jul-10,Telecoms,SW Chief Accountant,Cable & Wireless,870674,"90,697.80"
DEFRA,Environment Agency,13-Jul-10,Telecoms,WA Regional Facilities,British Telecommunications Plc,871995,"86,153.32"
DEFRA,Environment Agency,13-Jul-10,Telecoms,WA Regional Facilities,Cable & Wireless,870674,"90,697.80"
DEFRA,Environment Agency,15-Jul-10,Vehicle Maintenance,HO Fleet Operations,Briggs Marine Contractors Ltd,871874,"172,705.75"
DEFRA,Environment Agency,20-Jul-10,Vehicles Maintenance,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,873189,"154,344.97"
DEFRA,Environment Agency,20-Jul-10,Vehicles Maintenance,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,873192,"25,010.79"
DEFRA,Environment Agency,08-Jul-10,Waste Management Services,National Monitoring,AMEC Nuclear UK Ltd,868997,"66,052.80"
