Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number,,
Defra,EA,26/06/12,Professional Services Other,HO Fleet - EA Wales,Hitachi Capital Commercial Vehicle Services,1084810," £36,214.41 ","Plant - Service, Repair and Maintenance (SIMAR) 2012/13 Wales recharge for May 2012",BA14 8QU,,40032786,,Administration,,,
Defra,EA,14/06/12,Construction,SE Capital WiP,Volkerstevin Ltd,1074701," £36,000.00 ",Ashlone Wharf - Elver Pass Outlet - various works,EN11 9BX,,30142737,IMTH001444,Project,,,
Defra,EA,07/06/12,Construction,SE Capital WiP,Halcrow Group Ltd,1080288," £35,784.68 ",Southern Waterways Package,SN4 0QD,,30071913,IMSO000841,Project,,,
Defra,EA,07/06/12,Professional Services Other,National Accomodation Change Fund,Serck Controls Ltd,1080710," £35,500.80 ",Completion Of Site Report costs - Telemetry system maintenance - ad hoc support,CV3 4FH,,30196821,HORES00021,Project,,,
Defra,EA,01/06/12,Energy and Fuels,National Facilities Manager,British Gas Business,1078039," £35,190.90 ",Renewable Electricity Supply to Sub100kWh Sites Midlands Region,OX4 2JY,,30331276,,Administration,,,
Defra,EA,07/06/12,Construction,NW Capital WiP,Jacobs Engineering UK Ltd,1080629," £34,985.44 ",River Mersey Warrington Flood risk management scheme,G2 7HX,,30072261,IMNW000699,Project,,,
Defra,EA,19/06/12,ICT Commodities,SW Capital WiP,Sedgemoor District Council,1082691," £34,954.18 ",Steart Coastal Management Project,TA6 3AR,,,IMSW001389,Project,,,
Defra,EA,07/06/12,Construction,NW Ambition Project Manager,Jacobs Engineering UK Ltd,1080615," £33,905.60 ",North West Bathing Waters Misconnection Investigation,G2 7HX,,30072261,RENW001931,Project,,,
Defra,EA,19/06/12,Construction,MI Capital WiP,Halcrow Group Ltd,1080387," £33,494.45 ",Tame Major Works Detail Design-Public Liaison-Extension of secondment ,SN4 0QD,,30071913,IMMI000978,Project,,,
Defra,EA,12/06/12,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1079027," £33,006.60 ",Provision of Occupational Health services ,BN8 5NN,,,HOHRITA001,Administration,,,
Defra,EA,12/06/12,Construction,HO NCPMS National,Atkins Ltd,1081516," £32,478.00 ",Supply of Engineering and Environmental Consultancy Services - Resident Construction (Design and Management) Co ordinator Secondment North East ,KT18 5BW,,30072266,,Project,,,
Defra,EA,01/06/12,Professional Services Other,MI Capital WiP,OPUS International Consultants,1079275," £31,936.44 ",Tidal Trent Asset Investigation ,NG2 4GT,,30309577,IMMI001311,Project,,,
Defra,EA,19/06/12,Facilities,AN Regional Facilities,Sir Robert McAlpine Ltd,1083630," £31,500.00 ",Rent For Nene House,HP2 7TR,,,,Administration,,,
Defra,EA,14/06/12,Construction,NE Yorkshire Area Ops Delivery,Ove Arup & Partners Ltd,1080865," £31,269.59 ",Supply of Engineering and Environmental Consultancy Services - Secondment costs,NE1 3PL,,30072279,,Project,,,
Defra,EA,19/06/12,Industrial Services,"Data Mapping, Modelling & Information",Ordnance Survey,1083977," £31,200.00 ",Ordnance Survey  on demand Web Map Service,SO16 4XH,,,HOEV101104,Administration,,,
Defra,EA,01/06/12,Professional Services Other,AN Capital WiP,CW Engineering Ltd,1079907," £30,518.64 ","Bedford Lock Guillotine Gate Safe Operation Works, including construction of new treadmills, repairs to the V-doors, additional lock closure light and associated welfare and security hire ",PE30 4NG,,30231658,IMAN001760,Project,,,
Defra,EA,21/06/12,Professional Services Other,AN Nthn FCRM Ops W&N,P & R Plant Lincolnshire Ltd,1085508," £30,000.00 ",Completion of installation of rabbit netting and bank top widening/bank reprofiling,PE12 8NG,,30258388,FRA01S119,Project,,,
Defra,EA,21/06/12,Industrial Services,Incident Management Manager,Shoothill,1085300," £30,000.00 ","Flood Warnings on Social Media – Hosting, Support and Delivery",SY1 3GA,,,FCPIM00368L02,Project,,,
Defra,EA,19/06/12,Construction,AN Capital WiP,VSL Systems UK Ltd,1083327," £30,000.00 ",Ipswich Ground Anchor Testing,LU1 5AT,,,IMAN002340,Project,,,
Defra,EA,01/06/12,Construction,NW North-FRM,Wyre Borough Council,1069472," £30,000.00 ",Maintenance Works to critical water courses within Wyre,FY6 7PU,,30189153,RENW000739,Project,,,
Defra,EA,07/06/12,ICT Systems,E and B Regulated Industry,Information Processing Ltd,1080903," £29,971.20 ",Electronic duty of care (edoc) requirements gathering phase - provision of consultancy services March 2012,BA1 5LR,,,HOEB910065,Project,,,
Defra,EA,01/06/12,ICT Commodities,SE West Thames - AEM West,EHS Data Ltd,1079388," £29,760.00 ",MonitorPro Software;South East Region Monitor Pro Software Trial,NG24 2TN,,,RESE000121,Administration,,,
Defra,EA,21/06/12,Professional Services Other,AN Nthn FCRM Ops W&N,PG Wright,1085031," £29,760.00 ",Minor Maintenance Work at Cowbit Wash and Access,PE12 9EA,,30258390,FRA01S119,Project,,,
Defra,EA,01/06/12,Professional Services Other,SE Capital WiP,Tilhill Forestry Ltd,1079120," £29,480.82 ",Jubilee River Landscape maintenance project,TN7 4DB,,,IMTH001334,Project,,,
Defra,EA,12/06/12,Construction,NE Capital WiP,KE Lunness Aggregates Ltd,1081015," £29,337.47 ",Aggregate delivered to Environment Agency,LS25 5HD,,,IMNE000173,Project,,,
Defra,EA,19/06/12,Construction,NE Capital WiP,KE Lunness Aggregates Ltd,1083450," £29,301.06 ",Aggregate delivered Duck Holt,LS25 5HD,,,IMNE000173,Project,,,
Defra,EA,14/06/12,Construction,AN Capital WiP,Haskoning UK Ltd,1082127," £29,220.00 ",Nene Locks Reversal Termination Phase 1,PE3 8DW,,30071934,IMAN002389,Project,,,
Defra,EA,19/06/12,Facilities,FM Operating Unit - Central and South West,Bishops Securities Ltd,1083948," £28,476.00 ",Rent Payment Mance House,NG1 1HN,,,,Administration,,,
Defra,EA,14/06/12,Construction,SW Capital WiP,Black & Veatch Ltd,1083293," £28,447.14 ",Truro Tidal Defences. Various works,RH1 1LQ,,30072271,IMSW001669,Project,,,
Defra,EA,12/06/12,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1081617," £28,039.10 ",Godmanchester flood alleviation scheme enabling works,IP1 5LT,,30142731,IMAN000624,Project,,,
Defra,EA,01/06/12,Energy and Fuels,FM Operating Unit - Central and South East,Howard Grove Ltd,1080113," £27,900.00 ",Howard House rent charge from 24/06 to 28/09/12,CB2 1AW,,,,Administration,,,
Defra,EA,19/06/12,Engineering Goods,SE Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1076489," £27,886.68 ",Supply of steel piles,B91 3AL,,30331415 |  | ,IMSE500045,Project,,,
Defra,EA,19/06/12,Energy and Fuels,WA Regional Facilities,British Gas Trading Ltd,1084815," £27,690.35 ",Renewable electricity to Sub100kWh Sites Wales Region,OX4 2JY,,40033061,,Administration,,,
Defra,EA,01/06/12,Engineering Goods,AN Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1077955," £26,961.66 ","Additional steel pile sections in uncut lengths of 13, 14 and 16m as per reference Ui 12 00",B91 3AL,,30331415,IMAN002418,Project,,,
Defra,EA,12/06/12,Construction,SE Capital WiP,FM Conway Ltd,1082877," £26,835.94 ",External refurbishment and decoration 3 Lock Cottages,DA1 3QY,,,IMSE100057,Project,,,
Defra,EA,07/06/12,Construction,AN Northern-AEM - Northampton/Kettering,Jacobs Engineering UK Ltd,1080581," £26,826.72 ",Welland Pilot Catchment Fish Pass Package ,G2 7HX,,30072261,REAN001603,Project,,,
Defra,EA,12/06/12,Construction,SE Capital WiP,Atkins Ltd,1081389," £26,616.82 ",Thames Barrier Drive Equipment  ,KT18 5BW,,30072266,IMTH001493,Project,,,
Defra,EA,14/06/12,Construction,NE Capital WiP,Haskoning UK Ltd,1082151," £26,400.00 ",Yorkshire and North East Regional Fish Pass Package,PE3 8DW,,30071934,IMNE960004,Project,,,
Defra,EA,07/06/12,Construction,AN Capital WiP,Atkins Ltd,1081419," £26,164.18 ",Godmanchester flood defence improvement scheme  ,KT18 5BW,,30072266,IMAN000624,Project,,,
Defra,EA,01/06/12,Construction,TH Capital WiP | SE Capital WiP,Ove Arup & Partners Ltd,1063600," £26,074.76 ",Thames Barrier Perimeter Security ,NE1 3PL,,30072279,IMTH001544,Project,,,
Defra,EA,01/06/12,Construction,AN Capital WiP,BAM Nuttall Ltd,1079054," £25,765.69 ",Ellingham Mill Works,GU15 3XW,,30231632,IMAN002338,Project,,,
Defra,EA,01/06/12,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1078714," £25,764.76 ",Sunbury Old Lock Refurbishment,IP1 5LT,,30142731,IMTH001282,Project,,,
Defra,EA,01/06/12,Construction,SE Kent & South London - AEM South,Land & Water Services Ltd,1077275," £25,729.97 ",Medway Dredge  April Valuation,GU5 9AF,,30334183,,Project,,,
Defra,EA,14/06/12,Facilities,FM Operating Unit - Northern,Berkley Estates London Ltd,1083033," £25,725.00 ",Quarterley Rent For Headingley Office Park 1st Floor,W1U 1QS,,,,Administration,,,
Defra,EA,14/06/12,Facilities,FM Operating Unit - Northern,Berkley Estates London Ltd,1083034," £25,725.00 ",Quarterley Rent For Headingley Office Park 4th Floor,W1U 1QS,,,,Administration,,,
Defra,EA,12/06/12,Construction,SE Capital WiP,J Breheny Contractors Ltd,1061177," £25,619.05 ",Additonal works to fencing at Marsh Lane; Minor Works Contractors Framework,IP6 8NH,,30134424,IMSE100116,Project,,,
Defra,EA,07/06/12,Construction,AN Capital WiP,Atkins Ltd,1081476," £25,231.43 ",Ouse Washes Habitat Creation Phase 2,KT18 5BW,,30072266,IMAN001070,Project,,,
Defra,EA,01/06/12,Engineering Goods,AN Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1077956," £25,164.22 ","Additional steel pile sections in uncut lengths of 13, 14 and 16m as per reference Ui 12 00",B91 3AL,,30331415,IMAN002418,Administration,,,
Defra,EA,12/06/12,Professional Services - CCL,Data and Information Management,Gabriel Information Solutions Ltd,1080925," £25,162.92 ",Data Flow Mapping Licensing Support Services Framework,EX1 3SD,,,HOEV101110,Administration,,,
Defra,EA,14/06/12,Construction,MI Capital WiP,Black & Veatch Ltd,1083356," £25,112.10 ",Lower Derwent;Supply of Engineering and Environmental Consultancy Services ,RH1 1LQ,,30072271,IMMI000937,Project,,,
Defra,EA,07/06/12,Construction,AN Eastern - Flood Risk,Halcrow Group Ltd,1080193," £25,038.52 ","Anglian Region Phase 18 Bridge Inspections, Eastern Region Bridges inspection and testing supervision at 34 bridge sites followed by structural assessment",SN4 0QD,,30071913,REAN001245,Project,,,
Defra,EA,14/06/12,Construction,SE Capital WiP,Haskoning UK Ltd,1082163," £25,004.14 ",Lewisham and Catford flood alleviation scheme,PE3 8DW,,30071934,IMTH001760,Project,,,
