"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11007,23.42,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11007,0.00,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Hotel & Accommodation UK,Knowledge & Innovation Group - KIG - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",11008,11.37,K&I Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Knowledge & Innovation Group - KIG - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",11008,5.00,K&I Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Knowledge & Innovation Group - KIG - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",11008,8.10,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Knowledge & Innovation Group - KIG - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",11008,4.50,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence Overseas,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11009,10.15,MLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence Overseas,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11009,10.00,MLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2013,Subsistence UK,"Strategy, Analysis and Better Regulation - SABR - Better Regulation Delivery Office","Personal Expense, Name Witheld",11010,1.79,SABR Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2013,Mileage Allowance UK,"Strategy, Analysis and Better Regulation - SABR - Better Regulation Delivery Office","Personal Expense, Name Witheld",11010,440.55,SABR Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2013,Mileage Allowance Overseas,"Strategy, Analysis and Better Regulation - SABR - Better Regulation Delivery Office","Personal Expense, Name Witheld",11010,17.60,SABR Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",11011,56.70,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Legal Services - Legal Services,"Personal Expense, Name Witheld",11011,16.00,Legal Services Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",11011,4.49,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11012,198.33,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11012,61.20,MLG Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Finance & Commercial Group - F&C - Finance Group,"Personal Expense, Name Witheld",11013,7.00,F&C Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Finance & Commercial Group - F&C - Finance Group,"Personal Expense, Name Witheld",11013,1.40,F&C Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Finance & Commercial Group - F&C - Finance Group,"Personal Expense, Name Witheld",11013,10.50,F&C Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11014,11.03,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11014,286.16,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11015,29.20,MLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11015,10.00,MLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11015,21.91,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11015,11.26,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11016,9.00,MLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Hotel & Accommodation UK,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11016,17.95,MLG Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11016,8.30,MLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Hotel & Accommodation UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",11017,45.00,ShEx Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",11017,7.59,ShEx Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Rail Travel UK,Business & Skills Group - Further Education & Skills Investment,"Personal Expense, Name Witheld",11018,21.80,B&S Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Business & Skills Group - Further Education & Skills Investment,"Personal Expense, Name Witheld",11018,8.00,B&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Rail Travel UK,Knowledge & Innovation Group - KIG - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",11019,12.90,K&I Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11020,5.80,B&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11020,12.59,B&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11020,7.65,B&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Rail Travel Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11021,6.43,B&S Devolved Admin-Rail Travel Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11021,23.84,B&S Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Hotel & Accommodation UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11022,42.00,MLG Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11022,13.55,MLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11022,10.00,MLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11022,184.95,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11022,41.00,MLG Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11022,16.80,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",11023,13.80,K&I Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",11023,16.80,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Shareholder Executive - Information Economy & Cyber,"Personal Expense, Name Witheld",11024,3.30,ShEx Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Shareholder Executive - Information Economy & Cyber,"Personal Expense, Name Witheld",11024,4.20,ShEx Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11025,102.60,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11026,30.00,B&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11026,6.00,B&S Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11026,5.00,B&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",11026,8.40,B&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,"People, Comminications and Effectiveness Group - PCE - Communications Directorate","Personal Expense, Name Witheld",11027,7.40,PCCE Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,"People, Comminications and Effectiveness Group - PCE - Communications Directorate","Personal Expense, Name Witheld",11027,9.83,PCCE Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,"People, Comminications and Effectiveness Group - PCE - Communications Directorate","Personal Expense, Name Witheld",11027,3.00,PCCE Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,"People, Comminications and Effectiveness Group - PCE - Communications Directorate","Personal Expense, Name Witheld",11027,4.89,PCCE Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,"Strategy, Analysis and Better Regulation - SABR - Better Regulation Delivery Office","Personal Expense, Name Witheld",11028,180.00,BRDO: Developing Markets-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Hotel & Accommodation UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",11029,69.60,Legal Services Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",11029,29.00,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services Overseas,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",11030,24.50,B&S Devolved Admin-Taxi Services Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence Overseas,Business & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",11030,32.37,B&S Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence Overseas,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11031,18.98,MLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence Overseas,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11031,6.10,MLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,"People, Comminications and Effectiveness Group - PCE - Human Resources","Personal Expense, Name Witheld",11032,8.18,PCCE Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Markets and Local Growth - MLG - Local Growth Directorate,"Personal Expense, Name Witheld",11033,13.00,MLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,"Strategy, Analysis and Better Regulation - SABR - Better Regulation Delivery Office","Personal Expense, Name Witheld",11034,13.80,SABR Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,"Strategy, Analysis and Better Regulation - SABR - Better Regulation Delivery Office","Personal Expense, Name Witheld",11034,9.00,SABR Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,"Strategy, Analysis and Better Regulation - SABR - Better Regulation Delivery Office","Personal Expense, Name Witheld",11034,7.30,SABR Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Finance & Commercial Group - F&C - Finance Group,"Personal Expense, Name Witheld",11035,7.30,F&C Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Shareholder Executive - Information Economy & Cyber,"Personal Expense, Name Witheld",11036,4.00,MLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Shareholder Executive - Information Economy & Cyber,"Personal Expense, Name Witheld",11036,15.30,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Shareholder Executive - Information Economy & Cyber,"Personal Expense, Name Witheld",11036,20.00,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11037,3.74,Default-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11037,5.00,Default-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11038,92.00,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11038,15.00,MLG Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11039,98.30,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11039,19.50,MLG Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11039,8.80,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11040,18.80,MLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11040,184.00,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11040,5.50,MLG Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Markets and Local Growth - MLG - BIS Local,"Personal Expense, Name Witheld",11040,12.00,MLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Finance & Commercial Group - F&C - Commercial Directorate,"Personal Expense, Name Witheld",11041,162.00,F&C Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Finance & Commercial Group - F&C - Commercial Directorate,"Personal Expense, Name Witheld",11042,244.80,F&C Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,"Strategy, Analysis and Better Regulation - SABR - Analysis Directorate","Personal Expense, Name Witheld",11043,8.00,SABR Devolved Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Postage,Legal Services - Legal Services,"Personal Expense, Name Witheld",11044,13.20,Legal Services Admin-Postage,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",11044,10.00,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",11044,324.00,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Legal Services - Legal Services,"Personal Expense, Name Witheld",11044,1.60,Legal Services Admin-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",11044,7.80,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,"Strategy, Analysis and Better Regulation - SABR - Analysis Directorate","Personal Expense, Name Witheld",11045,28.60,SABR Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,"Strategy, Analysis and Better Regulation - SABR - Analysis Directorate","Personal Expense, Name Witheld",11045,4.92,SABR Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,"Strategy, Analysis and Better Regulation - SABR - Analysis Directorate","Personal Expense, Name Witheld",11045,5.00,SABR Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,"Strategy, Analysis and Better Regulation - SABR - Analysis Directorate","Personal Expense, Name Witheld",11045,18.19,SABR Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,"Strategy, Analysis and Better Regulation - SABR - Analysis Directorate","Personal Expense, Name Witheld",11045,33.60,SABR Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Taxi Services UK,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11046,23.60,B&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11046,12.20,B&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11046,3.24,B&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11046,1.50,B&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11046,5.60,B&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11046,8.60,B&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Business & Skills Group - Skills Directorate,"Personal Expense, Name Witheld",11046,11.20,B&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Subsistence UK,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11047,12.35,ECO - Non Proliferation Awareness Seminars-Subsistence UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance UK,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11047,120.60,MLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Mileage Allowance Overseas,Markets and Local Growth - MLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",11047,8.00,ECO - Non Proliferation Awareness Seminars-Mileage Allowance Overseas,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/4/2013,Other Travel,Government Office for Science - GOS - Government Office for Science,"Personal Expense, Name Witheld",11048,4.20,Default-Other Travel,SW1H 0ET,EMPLOYEE
