Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,22/11/2012,Construction,AN Eastern- FCRM Ops (Essex),VSL Systems UK Ltd,1128058,"30,000.00",Thameside Ground Amber Testing,LU1 5AT,,,FRA04S078,Project,
Defra,EA,06/11/2012,Construction,WA Capital WiP,JU Bowen Construction Ltd,1124507,"29,771.03",Bala Weir Y Fish Pass - Application No 5 for work carried out to completion,SY16 2DR,,40018012,IMWA000971,Project,
Defra,EA,01/11/2012,Construction,AN Eastern- FCRM Ops (Essex),Deangate Ltd,1121714,"29,470.94",Vegetation Clearance works Eastwood Brook,CO5 7PT,,30231740,FRA04S153,Project,
Defra,EA,01/11/2012,Construction,NW South-FCRM Ops,Boulting Technology,1121744,"29,435.28","Frequent Maintenance for North Area Mechanical and Electrical, Instrumentation, Control and Automation  Assets 2012-13",WA1 1RG,,30270233,RENW000939,Project,
Defra,EA,22/11/2012,Construction,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1128866,"28,800.00",Gravel removal works,S75 1HT,,30204728,RENE760001,Project,
Defra,EA,01/11/2012,Construction,NW South-FCRM Ops,Boulting Technology,1121738,"27,989.51","Maintenance in North Area under approved Frequent programme (Mechanical and Electrical, Instrumentation, Control and Automation Assets 2012/13) ",WA1 1RG,,30270233,RENW000939,Project,
Defra,EA,20/11/2012,Construction,SE Capital WiP,Dyer & Butler Ltd,1114359,"25,819.20",Bucklebury Flood Alleviation Scheme project,SO16 0AH,,30134440,IMTH001504,Project,
Defra,EA,15/11/2012,Construction,AN Capital WiP,Broadland Environmental Services Ltd,1127076,"3,692,408.62",Broadland Flood Alleviation Project,GU15 3XW,,30014973,IMAN000753,Project,
Defra,EA,05/11/2012,Construction,SE Capital WiP,Westminster Dredging  Dean & Dyball JV,1121497,"4,348,115.90",Sandwich Bay Sea Defences,PO15 5SS,,30142738,IMSO001056,Project,
Defra,EA,01/11/2012,Construction,SE Capital WiP,Westminster Dredging  Dean & Dyball JV,1121501,"1,380,526.91",Sandwich Bay Sea Defences,PO15 5SS,,30142738,IMSO001056,Project,
Defra,EA,27/11/2012,Construction,SE Capital WiP,Westminster Dredging  Dean & Dyball JV,1130557,"1,247,933.51",Sandwich Bay Sea Defences,PO15 5SS,,30142738,IMSO001056,Project,
Defra,EA,27/11/2012,Construction,NE Capital WiP,Birse Civils Ltd,1130415,"1,140,767.62",Redcar Flood Alleviation Scheme,DN18 5BW,,30142670,IMNE000524,Project,
Defra,EA,22/11/2012,Construction,AN Capital WiP,Birse Civils Ltd,1128050,"1,136,724.78",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Region,DN18 5BW,,30142670,IMAN002370,Project,
Defra,EA,06/11/2012,Construction,AN Capital WiP,Interserve Construction Ltd,1122863,"968,976.06",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Region,TQ14 0HP,,30142730,IMAN002370,Project,
Defra,EA,06/11/2012,Construction,AN Capital WiP,Interserve Construction Ltd,1122837,"806,066.93",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Region,TQ14 0HP,,30142730,IMAN002370,Project,
Defra,EA,06/11/2012,Construction,AN Capital WiP,Interserve Construction Ltd,1122858,"789,666.84",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Region,TQ14 0HP,,30142730,IMAN002370,Project,
Defra,EA,27/11/2012,Construction,SE Capital WiP,Team Van Oord,1129755,"672,132.66",Medmerry Managed Realignment Assessment No 13.,RG14 5QS,,30142735,IMSO001023,Project,
Defra,EA,01/11/2012,Construction,SE Capital WiP,Team Van Oord,1120806,"665,096.80",Medmerry Managed Realignment Assessment No 12. ,RG14 5QS,,30142735,IMSO001023,Project,
Defra,EA,08/11/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1120594,"632,131.48",Upper Mole flood alleviation - Worth Farm ,LE10 3JF,,30142734,IMTH000956,Project,
Defra,EA,13/11/2012,Construction,AN Capital WiP,Birse Civils Ltd,1125230,"545,605.32",Construction works Tetney to Saltfleet,DN18 5BW,,30142670,IMAN002115,Project,
Defra,EA,27/11/2012,Construction,SW Capital WiP,Team Van Oord,1127714,"505,700.05",Steart Coastal Management ,RG14 5QS,,30142735,IMSW001389,Project,
Defra,EA,22/11/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1127147,"491,483.47",Todmorden Flood Alleviation Scheme,EN11 9BX,,30142737,IMNE000616,Project,
Defra,EA,27/11/2012,Construction,NE Capital WiP,Birse Civils Ltd,1129216,"470,974.52",Greatham Managed Realignment construction to comply with Habitat Regulations 2012,DN18 5BW,,30204735,IMNE000823,Project,
Defra,EA,13/11/2012,Construction,NE Capital WiP,Birse Civils Ltd,1125227,"385,591.54",Donna Nook Managed Realignment,DN18 5BW,,30142670,IMNE000738,Project,
Defra,EA,01/11/2012,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1121677,"380,351.18",Godmanchester Flood Alleviation Scheme,IP1 5LT,,30142731,IMAN000624,Project,
Defra,EA,22/11/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1128793,"326,505.43",Lower Tame flood risk management scheme,IP1 5LT,,30142731,IMMI000978,Project,
Defra,EA,15/11/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1126175,"320,785.03",Haydon Wick Brook Flood Alleviation Scheme ,LE10 3JF,,30142734,IMTH001574,Project,
Defra,EA,01/11/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1123482,"313,390.86",Beverley Brook Flood Alleviation Scheme,LE10 3JF,,30142734,IMTH001445,Project,
Defra,EA,22/11/2012,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1127825,"295,116.07",Chelmer Village Flood Alleviation Scheme.,IP1 5LT,,30142731,IMAN001326,Project,
Defra,EA,01/11/2012,Construction,NW North-FCRM Ops,Volkerstevin Ltd,1121241,"290,733.00",Darwen Culvert Emergency Works ,EN11 9BX,,30142737,RENW002082,Project,
Defra,EA,15/11/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1122703,"255,270.36",Goring Rushey and Streatley Weir Replacements,IP1 5LT,,30142731,IMSE100073,Project,
Defra,EA,01/11/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1119832,"237,457.37",Nottingham Leftbank Flood Alleviation Scheme - Attenborough Works.,IP1 5LT,,30142731,IMMI000642,Project,
Defra,EA,20/11/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1127465,"227,824.37",Culvert works,EN11 9BX,,30142737,IMNE000197,Project,
Defra,EA,13/11/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1127101,"222,647.38",Pwll Flood Alleviation Scheme,LE10 3JF,,40015270,IMWA000941,Project,
Defra,EA,13/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1126749,"216,095.98",Recondition North - Darwen Culvert works,EN11 9BX,,30142737,IMNW000322,Project,
Defra,EA,20/11/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1127818,"186,680.65",Construction at Tanners Brook Southampton.,IP1 5LT,,30142731,IMSO000680,Project,
Defra,EA,22/11/2012,Construction,MI Capital WiP,Birse Civils Ltd,1128429,"186,048.88",Lower Drove Flood risk management scheme,DN18 5BW,,30142670,IMMI001015,Project,
Defra,EA,20/11/2012,Construction,WA Capital WiP,Birse Civils Ltd,1129174,"171,826.76",Ystradgynlais Flood risk management scheme - payment for work carried out for period ending 31st October 2012,LS24 9BX,,40015267,IMWA000851,Project,
Defra,EA,06/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1118185,"170,438.76",Keswick Flood Risk Management. ,EN11 9BX,,30142737,IMNW000686,Project,
Defra,EA,01/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1121642,"167,444.14",St Michaels - Embankment Works,EN11 9BX,,30142737,IMNW000324,Project,
Defra,EA,01/11/2012,Construction,NW North-FCRM Ops,Volkerstevin Ltd,1121644,"165,358.86",Clarence Road Culvert works,EN11 9BX,,30142737,RENW002082,Project,
Defra,EA,01/11/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1121835,"158,053.00",Chorlton Brook Culvert Reconditioning,LE10 3JF,,30142734,IMNW000448,Project,
Defra,EA,27/11/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1129112,"156,943.37",Nottingham Leftbank Flood Alleviation Scheme Rylands,IP1 5LT,,30142731,IMMI000642,Project,
Defra,EA,27/11/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1128013,"152,315.10",Teston Lock Refurbishment,LE10 3JF,,30142734,IMSO000841,Project,
Defra,EA,13/11/2012,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1125828,"146,578.15",Ings Beck Flood alleviation scheme,LE10 3JF,,30142734,IMNE000646,Project,
Defra,EA,06/11/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1124182,"142,198.27",North East Culvert Works ,EN11 9BX,,30142737,IMNE000197,Project,
Defra,EA,01/11/2012,Construction,NW Ambition Project Manager,Volkerstevin Ltd,1121238,"136,820.04",Recondition North Hala Square. ,EN11 9BX,,30142737,RENW001929,Project,
Defra,EA,27/11/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1129712,"136,543.86",Barnard Castle project,EN11 9BX,,30142737,IMNE000197,Project,
Defra,EA,13/11/2012,Construction,SE Capital WiP,Team Van Oord,1124445,"131,372.63",Works at West Wittering flood banks,RG14 5QS,,30142735,IMSO001076,Project,
Defra,EA,27/11/2012,Construction,NW North-FCRM Ops,Volkerstevin Ltd,1130299,"126,732.22",Recondition North - Darwen Culvert Emergency Works.,EN11 9BX,,30142737,RENW002082,Project,
Defra,EA,20/11/2012,Construction,AN Capital WiP,Volkerstevin Ltd,1124172,"121,072.52",Duddington Sluice refurbishment,EN11 9BX,,30142737,IMAN001890,Project,
Defra,EA,06/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1112406,"117,600.00",Keswick Flood risk management ,EN11 9BX,,30142737,IMNW000686,Project,
Defra,EA,27/11/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1129553,"117,310.66",Banbury flood project,LE10 3JF,,30142734,IMTH000615,Project,
Defra,EA,20/11/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1127828,"109,737.77",Brede Sluice Gate Replacement. ,IP1 5LT,,30142731,IMSO000560,Project,
Defra,EA,27/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1129736,"106,498.98",Works at Bedford Pumping Station,EN11 9BX,,30142737,IMNW000745,Project,
Defra,EA,20/11/2012,Construction,AN Capital WiP,Volkerstevin Ltd,1127159,"106,096.31",Minsmere Sluice and Embankment works,EN11 9BX,,30142737,IMAN002421,Project,
Defra,EA,01/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1112414,"100,269.00",Cockermouth Town flood alleviation scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,22/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1128241,"98,859.56",Hey cop remedial works,EN11 9BX,,30142737,IMNW000252,Project,
Defra,EA,01/11/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1120298,"90,738.12",Hayling Island North Improvements. To construct a sheet pile wall with timber cap beam.,LE10 3JF,,30142734,IMSO001160,Project,
Defra,EA,13/11/2012,Construction,NW Ambition Project Manager,Volkerstevin Ltd,1121639,"90,046.49",Hala Square - North west recondition programme,EN11 9BX,,30142737,RENW001929,Project,
Defra,EA,20/11/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1127831,"88,860.79",Rye Harbour Western Training Walls. ,IP1 5LT,,30142731,IMSO001286,Project,
Defra,EA,08/11/2012,Construction,SW Devon & Cornwall - FCRM | SW Capital WiP,Team Van Oord,1124316,"85,620.88",Exwick Radial Gates ,RG14 5QS,,30142735,IMSW001940R,Project,
Defra,EA,27/11/2012,Construction,AN Capital WiP,Birse Civils Ltd,1129920,"85,422.62",Swavesey drain improvements works,DN18 5BW,,30142670,IMAN002491,Project,
Defra,EA,27/11/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1129115,"83,677.39",Nottingham Leftbank Flood Alleviation Scheme,IP1 5LT,,30142731,IMMI000642,Project,
Defra,EA,01/11/2012,Construction,SW Capital WiP,Interserve Construction Ltd,1122207,"83,526.47",Teignmouth Back Beach tidal defence scheme,TQ14 0HP,,30142730,IMSW000780,Project,
Defra,EA,06/11/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1114382,"77,597.11",Balladen Brook Culvert Reconditioning,LE10 3JF,,30142734,IMNW000375,Project,
Defra,EA,27/11/2012,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1129110,"75,218.10",North east Culverts no 4 Refurbishment,IP1 5LT,,30142731,IMNE000197,Project,
Defra,EA,08/11/2012,Construction,AN Northern- FCRM Ops (Lincs) | AN Northern-AEM - Kesteven/Spalding,P & R Plant Lincolnshire Ltd,1124285,"72,000.00",Weedboat Cutting - Swineshead & South Ferriby Area,PE12 8NG,,30246240,FRA01S005 | REAN001691 | FRA01S055,Project,
Defra,EA,01/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1118173,"66,587.82",Cockermouth Town flood alleviation scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,06/11/2012,Construction,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1122544,"63,079.85",Channel Clearance of Colden Waters.,S75 1HT,,30204728,RENE760001,Project,
Defra,EA,13/11/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1125043,"62,807.62",Balladen Brook Culvert Reconditioning,LE10 3JF,,30142734,IMNW000375,Project,
Defra,EA,08/11/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1126057,"62,236.72",Lower Swansea Valley Flood risk scheme,LE10 3JF,,40015270,IMWA000970,Project,
Defra,EA,27/11/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1130283,"58,082.98","Thames Barrier Crane Replacement.  To cover various additions, repairs, access and investigation works. ",EN11 9BX,,30142737,IMTH000925,Project,
Defra,EA,01/11/2012,Construction,AN Northern- FCRM Ops (Lincs),P & R Plant Lincolnshire Ltd,1121630,"55,764.00",Weed control works,PE12 8NG,,30246240,,Project,
Defra,EA,20/11/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1127273,"54,755.21",Fairbourne flood risk scheme,LE10 3JF,,40015270,IMWA000671,Project,
Defra,EA,06/11/2012,Construction,NE Capital WiP,Birse Civils Ltd,1123669,"52,029.22",North east Culvert Works,DN18 5BW,,30142670,IMNE000197,Project,
Defra,EA,01/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1123277,"50,791.54",Pendlebury Pumping station works,EN11 9BX,,30142737,IMNW000184,Project,
Defra,EA,27/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1129541,"49,414.26",Cockermouth Town flood alleviation scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,01/11/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1113883,"48,000.00",Recondition South - Sindsley Brook and Tributary recondition failing culverts. ,LE10 3JF,,30142734,IMNW000293,Project,
Defra,EA,22/11/2012,Construction,SW Capital WiP,Interserve Construction Ltd,1128228,"45,762.77",River Jordan Flood Alleviation Scheme ,TQ14 0HP,,30142730,IMSW001684,Project,
Defra,EA,01/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1121239,"44,713.24",Recondition North - St Michael's. Embankment works,EN11 9BX,,30142737,IMNW000324,Project,
Defra,EA,13/11/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1125232,"43,098.41",Borrowash fish pass enabling works,IP1 5LT,,30142731,IMMI001282,Project,
Defra,EA,22/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1127974,"39,297.72",Keswick flood risk management,EN11 9BX,,30142737,IMNW000686,Project,
Defra,EA,06/11/2012,Construction,AN Capital WiP,Team Van Oord,1123235,"38,252.93",Great Yarmouth Flood Defence Improvement Works,RG14 5QS,,30142735,IMAN002418,Project,
Defra,EA,22/11/2012,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1128581,"36,834.17",Midlands fish pass programme,LE10 3JF,,30142734,IMMI001259,Project,
Defra,EA,13/11/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1121650,"35,449.97",Recondition works at North Jepson & Claringdon. ,EN11 9BX,,30142737,IMNW000423,Project,
Defra,EA,15/11/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1126978,"33,834.42",Balladen Brook Culvert Reconditioning,LE10 3JF,,30142734,IMNW000375,Project,
Defra,EA,06/11/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1122692,"28,285.20",Paddle & Rymer Weirs Health and safety package,IP1 5LT,,30142731,IMTH001503,Project,
Defra,EA,27/11/2012,Construction,SW Capital WiP,Team Van Oord,1127717,"28,077.41",South West Culvert Recondition Package,RG14 5QS,,30142735,IMSW001886,Project,
Defra,EA,13/11/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1125261,"26,984.69",Robins Creek Outfall works,LE10 3JF,,30142734,IMSE100031,Project,
Defra,EA,22/11/2012,Construction,SE Capital WiP,Jacobs UK Ltd,1129618,"186,059.30",Medmerry Managed Realignment works,G2 7HX,,30072261,IMSO001023,Project,
Defra,EA,27/11/2012,Construction,NE Capital WiP,Halcrow Group Ltd,1122680,"67,192.99",Morpeth Flood Alleviation Scheme,SN4 0QD,,30071913,IMNE000794,Project,
Defra,EA,06/11/2012,Construction,NE Capital WiP,Haskoning UK Ltd,1107601,"65,415.60",Yorkshire and North East Regional Fish Pass Package,PE3 8DW,,30071934,IMNE960004,Project,
Defra,EA,06/11/2012,Construction,NE Capital WiP,Black & Veatch Ltd,1122329,"60,982.55",Donna Nook & Tetney Flood Alleviation Scheme stage 2,RH1 1LQ,,30072271,IMNE000738,Project,
Defra,EA,13/11/2012,Construction,AN Capital WiP,Haskoning UK Ltd,1125737,"54,543.78",Steeple Bumpstead flood risk management scheme,PE3 8DW,,30071934,IMAN001770,Project,
Defra,EA,06/11/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1122443,"51,700.52",Sandwich Town Tidal Defences,SN4 0QD,,30071913,IMSO001057,Project,
Defra,EA,13/11/2012,Construction,MI Capital WiP,Atkins Ltd,1125576,"50,736.74",Borrowash Fish Pass - construction phase ,KT18 5BW,,30072266,IMMI001282,Project,
Defra,EA,27/11/2012,Construction,WA Regional Flood Programme Manager,Ove Arup & Partners Ltd,1131031,"47,563.60",Water framework directive Mitigation works,W1T 4BQ,,40007998,REWA000349,Project,
Defra,EA,13/11/2012,Construction,AN Capital WiP,Haskoning UK Ltd,1126221,"43,380.08",Chelmsford Flood Alleviation Scheme planning & Detailed design work carried out in Sep-12,PE3 8DW,,30071934,IMAN001326,Project,
Defra,EA,06/11/2012,Construction,MI Capital WiP,Halcrow Group Ltd,1122787,"42,704.86",Lower Tame Environmental Assessement. Supervision - Project Management,SN4 0QD,,30071913,IMMI000978,Project,
Defra,EA,01/11/2012,Construction,AN Capital WiP,Ove Arup & Partners Ltd,1118370,"39,537.67",Grimsby Flood Alleviation Scheme detailed design,NE1 3PL,,30072279,IMAN001995,Project,
Defra,EA,01/11/2012,Construction,SE Capital WiP,Black & Veatch Ltd,1122378,"38,117.95",Lower Thames Environmental Monitoring,RH1 1LQ,,30072271,IMTH001689,Project,
Defra,EA,08/11/2012,Construction,SE Capital WiP,Atkins Ltd,1124100,"37,508.48",Thames Weirs High Priority Programme Package,KT18 5BW,,30072266,IMTH001653,Project,
Defra,EA,06/11/2012,Construction,NE Capital WiP,Halcrow Group Ltd,1122667,"35,899.81",Lower Todmorden & Walsden Water Flood Alleviation Scheme,SN4 0QD,,30071913,IMNE000616,Project,
Defra,EA,08/11/2012,Construction,NW Capital WiP,Jacobs UK Ltd,1123524,"35,299.04","River Mersey Warrington Flood risk scheme - Delivery Stage. Undertake detailed design, tender document preparation, contract management, site supervision, environmental and planning services",G2 7HX,,30072261,IMNW000699,Project,
Defra,EA,06/11/2012,Construction,AN Capital WiP,Halcrow Group Ltd,1122470,"34,707.65",Boston Barrage/barrier works,SN4 0QD,,30071913,IMAN001472,Project,
Defra,EA,13/11/2012,Construction,SE SSD - AEM East,Haskoning UK Ltd,1125818,"34,706.40",Adur & Ouse Pilot Catchment - River Ouse,PE3 8DW,,30071934,RESE000102,Project,
Defra,EA,06/11/2012,Construction,SW Capital WiP,Halcrow Group Ltd,1122501,"33,663.13",Steart Managed Realignment,SN4 0QD,,30071913,IMSW001389,Project,
Defra,EA,13/11/2012,Construction,SE Capital WiP,Atkins Ltd,1124089,"32,011.26",Thames Weirs High Priority Programme Package 1,KT18 5BW,,30072266,IMTH001685,Project,
Defra,EA,01/11/2012,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1118372,"31,897.62",Mill Beck Reservoir works,NE1 3PL,,30072279,IMNE000141,Project,
Defra,EA,06/11/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1122730,"30,599.28",Lower Thames Flood Alleviation Scheme Engineering Component ,SN4 0QD,,30071913,IMTH001691,Project,
Defra,EA,06/11/2012,Construction,WA Capital WiP,Ove Arup & Partners Ltd,1124452,"29,172.46",Tryweryn Hatchery works,W1T 4BQ,,40007998,IMWA001122,Project,
Defra,EA,13/11/2012,Construction,AN Capital WiP,Atkins Ltd,1125532,"28,498.01",Undertake planned activities with landowners and local planning authority for Godmanchester Flood Alleviation Scheme ,KT18 5BW,,30072266,IMAN000624,Project,
Defra,EA,13/11/2012,Construction,SE Capital WiP,Atkins Ltd,1124099,"27,935.45",Thames Weirs High Priority Programme Package ,KT18 5BW,,30072266,IMTH001685,Project,
Defra,EA,13/11/2012,Construction,AN Capital WiP,Atkins Ltd,1125525,"27,784.50",Godmanchester flood defence Improvement scheme,KT18 5BW,,30072266,IMAN000624,Project,
Defra,EA,20/11/2012,Construction,AN Capital WiP,Ove Arup & Partners Ltd,1126755,"26,549.53",Grimsby Flood Alleviation Scheme detailed design,NE1 3PL,,30072279,IMAN001995,Project,
Defra,EA,13/11/2012,Construction,AN Capital WiP,Atkins Ltd,1125535,"26,404.74",Godmanchester Flood Alleviation Scheme,KT18 5BW,,30072266,IMAN000624,Project,
Defra,EA,27/11/2012,Construction,WA Capital WiP,Ove Arup & Partners Ltd,1131027,"26,106.52",Tryweryn Hatchery works,W1T 4BQ,,40007998,IMWA001122,Project,
Defra,EA,06/11/2012,Construction,NE Capital WiP,Halcrow Group Ltd,1122656,"25,908.32",Spring Gardens Reservoir Emergency works,SN4 0QD,,30071913,IMNE000207,Project,
Defra,EA,06/11/2012,Construction,NW Capital WiP,Halcrow Group Ltd,1122545,"25,525.81",River Mersey Warrington flood risk Scheme,SN4 0QD,,30071913,IMNW000699,Project,
Defra,EA,13/11/2012,Construction,SE Capital WiP,Atkins Ltd,1124091,"44,176.24",Thames Barrier Drive Equipment Phase 2 - to cover extra work recommended in Final Feasibility report,KT18 5BW,,30072266,IMTH001493,Project,
Defra,EA,08/11/2012,Construction,SE Capital WiP,Atkins Ltd,1124106,"25,610.04",Thames Barrier Drive Equipment Phase 2 - to cover extra work recommended in Final Feasibility report,KT18 5BW,,30072266,IMTH001493,Project,
Defra,EA,06/11/2012,Construction,AN Capital WiP,Galliford Try Infrastructure Ltd,1105908,"57,745.26",St. Neots Lock Gate Replacement. ,LE10 3JF,,30142734,IMAN001728,Project,
Defra,EA,08/11/2012,Construction,NW Ambition Project Manager,Jacobs UK Ltd,1123525,"43,161.62",Northwest Bathing Waters: identify properties which are wrongly connected to the surface water system,G2 7HX,,30072261,RENW001931,Project,
Defra,EA,06/11/2012,Construction,AN Northern- FCRM Ops (Lincs),Atkins Ltd,1122624,"42,000.00","Detailed Asset Inspections - Northern Area, Anglian Region",KT18 5BW,,30072266,REAN001206,Project,
Defra,EA,06/11/2012,Construction,AN Northern - FCRM,Halcrow Group Ltd,1122833,"38,595.06",Bridge Assesments ,SN4 0QD,,30071913,REAN001207,Project,
Defra,EA,20/11/2012,Construction,Asset Management Manager,Ove Arup & Partners Ltd,1126734,"36,000.00",Flood risk Post Project Appraisals,NE1 3PL,,30072279,FCPAM00010B00,Project,
Defra,EA,06/11/2012,Construction,AN Central-FCRM Ops,Halcrow Group Ltd,1122838,"35,542.64",Bridge Assesments (Central Area),SN4 0QD,,30071913,REAN001075,Project,
Defra,EA,06/11/2012,Construction,SE NET - FCRM Ops East,Halcrow Group Ltd,1122456,"31,985.93",3rd Party Culvert Surveys,SN4 0QD,,30071913,RESE500068,Project,
Defra,EA,06/11/2012,Construction,AN Northern- FCRM Ops (Lincs),Atkins Ltd,1122629,"30,000.00",Structural Inspections (Welland & Nene),KT18 5BW,,30072266,REAN001224,Project,
Defra,EA,06/11/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1122519,"28,274.77",Water resources south east Project,SN4 0QD,,30071913,IMSE900002,Project,
Defra,EA,06/11/2012,Construction,SE WT - FCRM Ops (North West),Halcrow Group Ltd,1122465,"25,666.19",CCTV Surveys 12-13,SN4 0QD,,30071913,,Project,
Defra,EA,08/11/2012,Construction,HO NCPMS Manager,Atkins Ltd,1124086,"32,337.65","Construction, design and management Consultancy Cost ",KT18 5BW,,30072266,NCPMSCDM,Project,
Defra,EA,13/11/2012,Construction,National Facilities Manager,Haven Building & Maintenance Ltd,1124726,"29,971.92",Strip out of Asbestos cement and recladding of building at Riccall Depot,HX4 9AW,,,HOFAC00009,Project,
Defra,EA,15/11/2012,Construction,National Accomodation Change Fund,Esh Construction Ltd,1126757,"570,516.53",Leeds accommodation project.,DH6 5PF,,,HORES00021,Project,
Defra,EA,27/11/2012,Construction,National Accomodation Change Fund,Mountjoy Ltd,1129436,"151,804.21",Portfield Depot Refurbishment,PO30 1YS,,,HORES00046,Project,
Defra,EA,13/11/2012,Construction,National Accomodation Change Fund,RF Gardiner,1124349,"70,200.00",Manley house accomodation project,GL6 8PE,,30289008,HORES00027,Project,
Defra,EA,13/11/2012,Construction,National Accomodation Change Fund,Mountjoy Ltd,1124920,"46,740.00",Chichester Depot Refurbishment,PO30 1YS,,,HORES00046,Project,
Defra,EA,01/11/2012,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1121973,"141,988.72",Pevensey Bay sea defence works,PO15 5SS,,,IMSO000584,Project,
Defra,EA,15/11/2012,Construction,SE Capital WiP,Ecochoice Ltd,1121768,"39,506.94",Provision of Tropical Hardwood timber for the construction of collision protection of 4 Piers at the Thames Barrier,CB1 0WZ,,,IMSE500044,Project,
Defra,EA,15/11/2012,Construction,SE Capital WiP,Ecochoice Ltd,1123501,"27,776.16",Provision of Tropical Hardwood timber for the construction of collision protection of 4 Piers at the Thames Barrier,CB1 0WZ,,,IMSE500044,Project,
Defra,EA,06/11/2012,Energy and Fuels,HO Financial Management Adjustment,British Gas Business,1121240,"38,327.79",Renewable Electricity to Sub100kWh Sites in South West Region,OX4 2JY,,30331288,,Administration,
Defra,EA,06/11/2012,Energy and Fuels,HO Business Finance,British Gas Business,1121237,"36,821.30",Renewable Electricity to Sub100kWh Sites in South East Region,OX4 2JY,,30331286,,Administration,
Defra,EA,06/11/2012,Energy and Fuels,HO Business Finance,British Gas Business,1121223,"35,297.97",Renewable Electricity Supply to Sub100kWh sites in Anglian Region,OX4 2JY,,30331275 | 30286703,EBILLP2P |  |  |  |  | ,Administration,
Defra,EA,13/11/2012,Energy and Fuels,WA Regional Facilities,British Gas Trading Ltd,1126950,"33,815.83",Renewable Electricity to Sub100kWh Sites Wales Region,OX4 2JY,,40033061,,Administration,
