Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,21/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,55761,Works - estate management,"£88,736.58"
Ministry of Defence,Ministry of Defence,28/09/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SPECTRUM HOUSING GROUP LIMITED,BH23 4GE,58236,Property dwellings private finance initiative - service concession arrangement service charge,"£88,706.86"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2015,Staff Training,Corporate,BARCLAYCARD,TS17 6YG,G - 9000167004 - 00212735,Staff Training,"£88,200.14"
Ministry of Defence,Ministry of Defence,25/09/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PORTSMOUTH CITY COUNCIL,PO1 2BE,57651,Rent buildings - non civil estate property and married quarter property,"£88,087.30"
Ministry of Defence,Ministry of Defence,02/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,50249,Estate + facilities management services - accommodation inventory + service,"£87,938.32"
Ministry of Defence,Ministry of Defence,03/09/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,50965,Spend on Inventory - General,"£87,467.25"
Ministry of Defence,Ministry of Defence,09/09/2015,Externally delivered education and training,Land Forces,UNIVERSITY OF SOUTHAMPTON,SO17 1BJ,52552,External military training ,"£87,249.07"
Ministry of Defence,Ministry of Defence,28/09/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,57970,Cost of food services,"£86,907.15"
Ministry of Defence,Council of Reserve Forces and Cadets Association,18/09/2015,Assets in the Course of Construction,Capital Expenditure,E G Carter & Co Ltd,GL2 5EE,7341,Assets in the Course of Construction,"£86,427.00"
Ministry of Defence,Ministry of Defence,29/09/2015,Spend on Inventory - General,Defence Equipment + Support,3M UNITED KINGDOM PUBLIC LIMITED COMPANY,RG12 8HT,58329,Spend on Inventory - General,"£86,400.00"
Ministry of Defence,Ministry of Defence,08/09/2015,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,51927,Movement of service personnel,"£86,372.72"
Ministry of Defence,Ministry of Defence,25/09/2015,Fees for professional services,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,57361,Fees for professional services excluding legal fees,"£86,247.00"
Ministry of Defence,Ministry of Defence,03/09/2015,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,50693,Information technology services,"£85,354.31"
Ministry of Defence,Ministry of Defence,15/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,54007,Equipment support non-project costs,"£85,000.00"
Ministry of Defence,Ministry of Defence,15/09/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,53947,Property dwellings private finance initiative - service concession arrangement service charge,"£84,954.79"
Ministry of Defence,Ministry of Defence,11/09/2015,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000000962,Aviation fuel casual uplift consumed,"£84,741.72"
Ministry of Defence,Ministry of Defence,29/09/2015,Spend on Inventory - General,Defence Equipment + Support,MACLELLAN RUBBER LIMITED,WV11 3QG,58512,Spend on Inventory - General,"£84,594.42"
Ministry of Defence,Ministry of Defence,18/09/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,55334,Spend on Inventory - General,"£84,515.08"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,GU14  6YU,V - 9000167083 - 00211983,Sub Contracted Work,"£84,079.00"
Ministry of Defence,Ministry of Defence,22/09/2015,Fees for professional services,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,56359,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£84,075.56"
Ministry of Defence,Ministry of Defence,01/09/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,50060,Fees for professional services excluding legal fees,"£84,057.60"
Ministry of Defence,Ministry of Defence,10/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,CGI IT UK LIMITED,KT22 7LP,52654,Equipment support project costs,"£83,983.34"
Ministry of Defence,Ministry of Defence,04/09/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,51356,Spend on Inventory - General,"£83,797.85"
Ministry of Defence,Ministry of Defence,22/09/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,56360,Military short term detached duty,"£83,442.00"
Ministry of Defence,Ministry of Defence,25/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,57785,Equipment support non-project costs,"£83,193.60"
Ministry of Defence,Ministry of Defence,25/09/2015,Design services and minor equipment purchases,Land Forces,BABCOCK AEROSPACE LIMITED,BH23 6BS,57276,Equipment support non-project costs,"£83,133.28"
Ministry of Defence,Ministry of Defence,04/09/2015,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,10777,Spend on Inventory - General,"£82,980.27"
Ministry of Defence,Ministry of Defence,10/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,52720,Equipment support non-project costs,"£82,046.09"
Ministry of Defence,Ministry of Defence,02/09/2015,Spend on Inventory - General,Defence Equipment + Support,FABRICA ESPANOLA DE CONFECCIONES SA,,3200596,Spend on Inventory - General,"£81,789.80"
Ministry of Defence,Ministry of Defence,04/09/2015,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,50997,Movement of service personnel,"£81,750.03"
Ministry of Defence,Ministry of Defence,18/09/2015,Spend on Inventory - General,Defence Equipment + Support,HOBSON INDUSTRIES LIMITED,LN11 9TR,55443,Spend on Inventory - General,"£81,673.92"
Ministry of Defence,Ministry of Defence,22/09/2015,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,56162,Movement of service personnel,"£81,180.98"
Ministry of Defence,Ministry of Defence,09/09/2015,Inventory Accruals,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,52243,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£81,132.60"
Ministry of Defence,Ministry of Defence,16/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,54406,Estate + facilities management services - accommodation inventory + service,"£81,079.00"
Ministry of Defence,Ministry of Defence,18/09/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,55354,Cost of ground diesel fuel consumed,"£81,074.53"
Ministry of Defence,Ministry of Defence,24/09/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CITY OF EDINBURGH COUNCIL,EH1 1UF,56885,Rent buildings - non civil estate property and married quarter property,"£81,026.32"
Ministry of Defence,Ministry of Defence,21/09/2015,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,56115,Operating costs grant in aid for the National Museum Royal Navy,"£81,000.00"
Ministry of Defence,Ministry of Defence,28/09/2015,Design services and minor equipment purchases,JFC,QINETIQ LIMITED,GU14 0LX,58186,Equipment support project costs,"£80,970.00"
Ministry of Defence,Ministry of Defence,04/09/2015,"Public relations, including marketing and advertising",Navy Command,MEDIAEDGE:CIA UK LIMITED,SE1 8NU,51206,Public relations services including items such as sales marketing and advertising,"£80,777.53"
Ministry of Defence,Ministry of Defence,18/09/2015,Estate management,Land Forces,BAMFORDS TRUST PLC,NW1 4LJ,55313,Works - estate management,"£80,750.00"
Ministry of Defence,Ministry of Defence,14/09/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,53555,Spend on Inventory - General,"£80,422.58"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000167199 - 00211667,Repairs & Maintenance,"£80,160.08"
Ministry of Defence,Ministry of Defence,09/09/2015,Fuel for military use,Defence Equipment + Support,BOC LIMITED,M28 2UT,52258,Cost of industrial gas fuel consumed,"£80,100.77"
Ministry of Defence,Ministry of Defence,07/09/2015,Purchase of inventory and services ,JFC,CAMBRIDGE INFORMATION LTD,IP14 2EN,51438,Cost of other material consumed,"£80,096.00"
Ministry of Defence,Ministry of Defence,01/09/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,49924,Fiscal asset under construction - capital in year addition,"£80,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000166962 - 00210820,Sub Contracted Work,"£79,867.64"
Ministry of Defence,Ministry of Defence,07/09/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,51605,Freight movement costs,"£79,723.93"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167197 - 00211264,Sub Contracted Work,"£79,500.00"
Ministry of Defence,Ministry of Defence,11/09/2015,Fees for professional services,Defence Equipment + Support,KPMG LLP,WD17 1DE,53154,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£79,228.00"
Ministry of Defence,Ministry of Defence,10/09/2015,Spend on Inventory - General,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,52576,Spend on Inventory - General,"£79,223.47"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2015,Sub Contracted Work,Divisions,ROLLS ROYCE PLC,BS34 7QE,V - 9000167167 - 00207433,Sub Contracted Work,"£79,100.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,25/09/2015,Assets in the Course of Construction,Capital Expenditure,E G Carter & Co Ltd,GL2 5EE,8390,Assets in the Course of Construction,"£78,861.00"
Ministry of Defence,Ministry of Defence,18/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,55362,Estate + facilities management services - accommodation inventory + service,"£78,490.33"
Ministry of Defence,Defence Science and Technology Laboratory,04/09/2015,Sub Contracted Work,Divisions,RJD TECHNOLOGY LIMITED,PO9 6BN,V - 9000166898 - 00211102,Sub Contracted Work,"£78,454.00"
Ministry of Defence,Ministry of Defence,11/09/2015,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000000974,Aviation fuel casual uplift consumed,"£78,386.44"
Ministry of Defence,Ministry of Defence,01/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,KA9 2RW,49851,Equipment support non-project costs,"£78,089.60"
Ministry of Defence,Ministry of Defence,25/09/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,RUTLAND COUNTY COUNCIL  DISTRICT COUNCIL,LE15 6HP,57692,Rent buildings - non civil estate property and married quarter property,"£78,049.45"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000167050 - 00211654,Sub Contracted Work,"£78,043.20"
Ministry of Defence,Ministry of Defence,18/09/2015,Spend on Inventory - General,Defence Equipment + Support,FABRICA ESPANOLA DE CONFECCIONES SA,,3200663,Spend on Inventory - General,"£77,886.93"
Ministry of Defence,Ministry of Defence,25/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,CHESTERFIELD SPECIAL CYLINDERS LIMITED,S9 1BT,57343,Equipment support non-project costs,"£77,547.86"
Ministry of Defence,Ministry of Defence,29/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,58643,Works - estate management,"£77,165.00"
Ministry of Defence,Ministry of Defence,04/09/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,51152,Estate + facilities management services - accommodation inventory + service,"£77,047.14"
Ministry of Defence,Ministry of Defence,29/09/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,58480,Estate + facilities management services - accommodation inventory + service,"£77,047.14"
Ministry of Defence,Ministry of Defence,15/09/2015,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,54062,Spend on Inventory - General,"£76,799.75"
Ministry of Defence,Council of Reserve Forces and Cadets Association,18/09/2015,Assets in the Course of Construction,Capital Expenditure,Redman Construction,S41 0SN,1691,Assets in the Course of Construction,"£76,584.70"
Ministry of Defence,Ministry of Defence,02/09/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,IBM UNITED KINGDOM LIMITED,MK19 8LX,187019,Equipment support project costs,"£76,501.59"
Ministry of Defence,Ministry of Defence,16/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,GOODRICH CONTROL SYSTEMS,B33 0HZ,187113,Equipment support non-project costs,"£76,207.55"
Ministry of Defence,Ministry of Defence,15/09/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,53951,Spend on Inventory - General,"£76,125.27"
Ministry of Defence,Defence Science and Technology Laboratory,04/09/2015,Sub Contracted Work,Divisions,3SDL LIMITED,WR14 3SZ,V - 9000166909 - 00211312,Sub Contracted Work,"£75,856.88"
Ministry of Defence,Ministry of Defence,29/09/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SURREY HEATH BOROUGH COUNCIL,GU15 3HD,58602,Rent buildings - non civil estate property and married quarter property,"£75,826.08"
Ministry of Defence,Ministry of Defence,07/09/2015,Estate management,Navy Command,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,51503,Estate + facilities management services - accommodation inventory + service,"£75,815.52"
Ministry of Defence,Ministry of Defence,11/09/2015,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,53155,Fees for professional services excluding legal fees,"£75,697.80"
Ministry of Defence,Ministry of Defence,11/09/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,FOREIGN & COMMONWEALTH OFFICE SERVICES,MK19 7BH,53103,Fiscal asset under construction - capital in year addition,"£75,600.00"
Ministry of Defence,Ministry of Defence,16/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,54299,Equipment support project costs,"£75,239.51"
Ministry of Defence,Ministry of Defence,22/09/2015,Medical treatment & stores and welfare services,JFC,NHS BLOOD AND TRANSPLANT,LS15 7TW,56323,Medical health services,"£75,221.68"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000166987 - 00211105,Sub Contracted Work,"£75,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2015,Sub Contracted Work,Divisions,ULTRA ELECTRONICS LIMITED,WS15 1UZ,V - 9000167068 - 00211381,Sub Contracted Work,"£75,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2015,Sub Contracted Work,Divisions,ROKE MANOR RESEARCH LIMITED,SO51 0ZN,V - 9000167171 - 00212075,Sub Contracted Work,"£74,900.00"
Ministry of Defence,Ministry of Defence,02/09/2015,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 6AJ,2000000889,Aviation fuel casual uplift consumed,"£74,808.89"
Ministry of Defence,Ministry of Defence,03/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,TYCO FIRE & INTEGRATED SOLUTIONS(UK) LIMITED,M40 2WL,50966,Equipment support project costs,"£74,584.00"
Ministry of Defence,Ministry of Defence,18/09/2015,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000001020,Aviation fuel casual uplift consumed,"£74,510.61"
Ministry of Defence,Ministry of Defence,29/09/2015,Fees for professional services,Land Forces,LANCASHIRE CONSTABULARY,PR4 5SB,58503,Fees for professional services excluding legal fees,"£74,390.00"
Ministry of Defence,Ministry of Defence,23/09/2015,IT and communication services,Land Forces,DATANET INSTALLATION SERVICES UK LIMITED,RG12 1RP,56525,Information technology services,"£74,380.80"
Ministry of Defence,Ministry of Defence,24/09/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HARROGATE BOROUGH COUNCIL,HG1 2SG,56964,Rent buildings - non civil estate property and married quarter property,"£74,353.28"
Ministry of Defence,Council of Reserve Forces and Cadets Association,10/09/2015,Assets in the Course of Construction,Capital Expenditure,Cowlard Construction Ltd,BR3 1LN,5182,Assets in the Course of Construction,"£74,281.88"
Ministry of Defence,Ministry of Defence,01/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,50040,Equipment support non-project costs,"£74,264.40"
Ministry of Defence,Ministry of Defence,07/09/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SVO VERTRIEB GMBH,,6000005187,Utilities consumed - gas,"£73,837.97"
Ministry of Defence,Ministry of Defence,08/09/2015,IT and communication services,JFC,SOFTCAT LIMITED,SL7 1TB,52157,Information technology services,"£73,733.02"
Ministry of Defence,Ministry of Defence,25/09/2015,"Public relations, including marketing and advertising",Navy Command,M-INTEGRATED SOLUTIONS PLC,TW7 6DA,57498,Public relations services including items such as sales marketing and advertising,"£73,618.00"
Ministry of Defence,Ministry of Defence,28/09/2015,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,RH10 9AD,58044,Information technology services,"£73,582.75"
Ministry of Defence,Ministry of Defence,03/09/2015,Fees for professional services,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,50692,Fees for professional services excluding legal fees,"£73,440.00"
Ministry of Defence,Ministry of Defence,18/09/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,6000005978,Utilities consumed - electricity,"£73,376.09"
Ministry of Defence,Ministry of Defence,02/09/2015,Spend on Inventory - General,Defence Equipment + Support,SURVITEC GROUP LIMITED,CH41 1HQ,50544,Spend on Inventory - General,"£73,153.06"
Ministry of Defence,Ministry of Defence,02/09/2015,Fuel for military use,Air Command,GOVERNMENT FOR THE REPUBLIC OF ESTONIA,,6000005051,Aviation fuel casual uplift consumed,"£73,089.43"
Ministry of Defence,Ministry of Defence,10/09/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,52603,Spend on Inventory - General,"£73,043.19"
Ministry of Defence,Ministry of Defence,18/09/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,55348,Spend on Inventory - General,"£72,826.49"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2015,Sub Contracted Work,Divisions,SELEX ES LIMITED,LU1 3PG,V - 9000167096 - 00206301,Sub Contracted Work,"£72,743.17"
Ministry of Defence,Ministry of Defence,15/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,54225,Estate + facilities management services - accommodation inventory + service,"£72,717.18"
Ministry of Defence,Ministry of Defence,29/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000006424,Works - estate management,"£72,388.66"
Ministry of Defence,Council of Reserve Forces and Cadets Association,11/09/2015,Assets in the Course of Construction,Capital Expenditure,Wood-House Barry,YO60 6RZ,853,Assets in the Course of Construction,"£72,278.24"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2015,Capital Asset expenditure,Corporate,KAINOS SOFTWARE LIMITED,BT7 1NT,V - 9000167114 - 00210202,Capital Asset expenditure,"£72,250.29"
Ministry of Defence,Defence Science and Technology Laboratory,04/09/2015,Sub Contracted Work,Divisions,BAE SYSTEMS MARINE LIMITED,LA14 1AF,V - 9000166879 - 00211050,Sub Contracted Work,"£72,035.00"
Ministry of Defence,Ministry of Defence,16/09/2015,Spend on Inventory - General,Defence Equipment + Support,HAIX SCHUHE PRODUKTIONS UND VERTRIEBS GMBH,,3200649,Spend on Inventory - General,"£71,952.00"
Ministry of Defence,Ministry of Defence,14/09/2015,Spend on Inventory - General,Defence Equipment + Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,53596,Spend on Inventory - General,"£71,805.42"
Ministry of Defence,Ministry of Defence,08/09/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,52009,Freight movement costs,"£71,625.77"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2015,Sub Contracted Work,Divisions,IBM UNITED KINGDOM LIMITED,PO6 3AU,V - 9000167048 - 00208632,Sub Contracted Work,"£71,595.40"
Ministry of Defence,Ministry of Defence,14/09/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,53537,Freight movement costs,"£71,455.35"
Ministry of Defence,Ministry of Defence,16/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,KY11 9HQ,54308,Equipment support project costs,"£71,429.14"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167197 - 00209193,Sub Contracted Work,"£71,351.00"
Ministry of Defence,Ministry of Defence,10/09/2015,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS HAGGLUNDS AB,,2200320,Spend on Inventory - General,"£71,311.84"
Ministry of Defence,Ministry of Defence,24/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,56905,Estate core services charge,"£71,279.83"
Ministry of Defence,Ministry of Defence,16/09/2015,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,54670,Computer equipment costing below the capitalisation threshold,"£71,209.08"
Ministry of Defence,Defence Science and Technology Laboratory,18/09/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000167092 - 00211377,Sub Contracted Work,"£70,818.00"
Ministry of Defence,Ministry of Defence,18/09/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,55581,Freight movement costs,"£70,715.80"
Ministry of Defence,Ministry of Defence,03/09/2015,IT and communication services,JFC,MICROSOFT LTD,,50794,Information technology services,"£70,656.00"
Ministry of Defence,Ministry of Defence,02/09/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CORNWALL COUNCIL,PL27 9BE,187010,Rent buildings - non civil estate property and married quarter property,"£70,576.38"
Ministry of Defence,Defence Science and Technology Laboratory,25/09/2015,Sub Contracted Work,Divisions,SURVIVABILITY CONSULTING LIMITED,KY11 8UU,V - 9000167209 - 00211042,Sub Contracted Work,"£70,549.80"
Ministry of Defence,Defence Science and Technology Laboratory,11/09/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000166987 - 00209298,Sub Contracted Work,"£70,455.00"
Ministry of Defence,Ministry of Defence,18/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,JAMES FISHER MARINE   SERVICES LIMITED,LA14 1HR,55456,Purchase of photographic equipment below capitalisation threshold,"£70,020.92"
Ministry of Defence,Ministry of Defence,02/09/2015,Administration,Land Forces,NEATH PORT TALBOT COUNTY BOROUGH COUNCIL,SA13 1PJ,50432,General administration,"£70,000.00"
Ministry of Defence,Ministry of Defence,11/09/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,53381,Fiscal asset under construction - capital in year addition,"£69,816.91"
Ministry of Defence,Council of Reserve Forces and Cadets Association,16/09/2015,Assets in the Course of Construction,Capital Expenditure,Datim Building Contractors Ltd,NE23 1WP,3458,Assets in the Course of Construction,"£69,624.95"
Ministry of Defence,Ministry of Defence,11/09/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,53070,Freight movement costs,"£69,547.97"
Ministry of Defence,Defence Science and Technology Laboratory,04/09/2015,Sub Contracted Work,Divisions,THE TECHNOLOGY STRATEGY BOARD,SN2 1UE,V - 9000166906 - 00211227,Sub Contracted Work,"£69,516.98"
Ministry of Defence,Ministry of Defence,04/09/2015,Spend on Inventory - General,Defence Equipment + Support,SCIENTIFIC MANAGEMENT ASSOCIATES (U K) LTD,SP10 5AZ,51313,Spend on Inventory - General,"£69,504.00"
Ministry of Defence,Ministry of Defence,24/09/2015,Design services and minor equipment purchases,Land Forces,BABCOCK AEROSPACE LIMITED,BH23 6BS,56827,Equipment support non-project costs,"£69,389.59"
Ministry of Defence,Ministry of Defence,14/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,HAMILTON SUNDSTRAND CORPORATION,,2000000977,Equipment support non-project costs,"£69,246.78"
Ministry of Defence,Defence Science and Technology Laboratory,04/09/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000166901 - 00211121,Sub Contracted Work,"£69,221.50"
Ministry of Defence,Ministry of Defence,21/09/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,55760,Works - estate management,"£69,127.34"
Ministry of Defence,DECA,28/09/2015,Lease vehicles Whitefleet,DECA -Prev Bus Stream 3,Lex Autolease,SK3 0RB,10002492,Operations ,"£69,106.52"
Ministry of Defence,Ministry of Defence,08/09/2015,Design services and minor equipment purchases,Defence Equipment + Support,TSI INSTRUMENTS LTD,HP12 3RT,52185,Equipment support non-project costs,"£69,027.00"
Ministry of Defence,Ministry of Defence,11/09/2015,Spend on Inventory - General,Defence Equipment + Support,MARTIN-BAKER AIRCRAFT COMPANY LIMITED,UB9 5AL,53176,Spend on Inventory - General,"£68,788.49"
Ministry of Defence,Defence Science and Technology Laboratory,04/09/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,GU14  6YU,V - 9000166890 - 00204346,Sub Contracted Work,"£68,335.03"
Ministry of Defence,DECA,14/09/2015,Electricity,DECA -Prev Bus Stream 3,EDF ENERGY 1 LIMITED,EX1 3UT,10002409,Site Costs,"£68,333.00"
Ministry of Defence,Ministry of Defence,16/09/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,AIRTRICITY GAS SUPPLY (NI) LIMITED,BT3 9ED,187098,Utilities consumed - gas,"£68,210.41"
Ministry of Defence,Ministry of Defence,23/09/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,56503,Cost of ground diesel fuel consumed,"£68,194.76"
Ministry of Defence,Ministry of Defence,03/09/2015,Medical treatment & stores and welfare services,Land Forces,THE BRITISH SCHOOL,,50948,Schools + community relations initiatives,"£68,150.00"
