Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,01/11/2010,Additions-Public Dividend Capital temporary,POLICY STRATEGY & FINANCE,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-9404,"96,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SALFORD PCT,HAFS-9361,"36,000,000.00",
Department of Health,Department of Health,01/11/2010,Additions-Public Dividend Capital permanent,POLICY STRATEGY & FINANCE,SALISBURY NHS FOUNDATION TRUST,HAFS-9405,"48,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SANDWELL PCT,HAFS-9362,"40,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SEFTON PCT,HAFS-9363,"37,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SHEFFIELD PCT,HAFS-9364,"68,550,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SHROPSHIRE COUNTY PCT,HAFS-9365,"31,475,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOLIHULL CARE TRUST,HAFS-9366,"23,800,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOMERSET PCT,HAFS-9367,"64,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH BIRMINGHAM PCT,HAFS-9368,"47,700,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH CENTRAL SHA,HAFS-9369,"31,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH EAST COAST SHA,HAFS-9370,"19,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH EAST ESSEX PCT,HAFS-9371,"35,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH GLOUCESTERSHIRE PCT,HAFS-9372,"26,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH STAFFORDSHIRE PCT,HAFS-9373,"66,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH TYNESIDE PCT,HAFS-9374,"20,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH WEST ESSEX PCT,HAFS-9375,"50,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTH WEST SHA,HAFS-9376,"32,800,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTHAMPTON CITY PCT,HAFS-9377,"29,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SOUTHWARK PCT,HAFS-9378,"41,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,STOCKPORT PCT,HAFS-9379,"32,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,STOCKTON-ON-TEES TEACHING PCT,HAFS-9380,"22,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,STOKE ON TRENT PCT,HAFS-9381,"34,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SUFFOLK PCT,HAFS-9382,"61,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SUNDERLAND TEACHING PCT,HAFS-9383,"39,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SURREY PCT,HAFS-9384,"126,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SUTTON AND MERTON PCT,HAFS-9385,"46,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,SWINDON PCT,HAFS-9386,"18,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,TAMESIDE AND GLOSSOP PCT,HAFS-9387,"29,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,TELFORD & WREKIN PCT,HAFS-9388,"17,153,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,TORBAY CARE TRUST,HAFS-9389,"18,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,TOWER HAMLETS PCT,HAFS-9390,"41,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,TRAFFORD PCT,HAFS-9391,"25,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WAKEFIELD DISTRICT PCT,HAFS-9392,"45,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WALSALL TEACHING PCT,HAFS-9393,"32,200,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WALTHAM FOREST PCT,HAFS-9394,"33,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WANDSWORTH TEACHING PCT,HAFS-9395,"42,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WARRINGTON PCT,HAFS-9396,"24,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WARWICKSHIRE PCT,HAFS-9397,"60,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WEST ESSEX PCT,HAFS-9398,"30,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WEST KENT PCT,HAFS-9399,"70,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WEST MIDLANDS SHA,HAFS-9400,"40,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WEST SUSSEX PCT,HAFS-9232,"93,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WESTERN CHESHIRE PCT,HAFS-9233,"25,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WESTMINSTER PCT,HAFS-9234,"37,500,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WILTSHIRE PCT,HAFS-9235,"49,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WIRRAL PCT,HAFS-9236,"44,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WOLVERHAMPTON CITY PCT,HAFS-9237,"32,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,WORCESTERSHIRE PCT,HAFS-9238,"50,000,000.00",
Department of Health,Department of Health,01/11/2010,CASH FUNDING Revenue Inside Resource Accounting Boundary,POLICY STRATEGY & FINANCE,YORKSHIRE & THE HUMBER SHA,HAFS-9239,"45,000,000.00",
Department of Health,Department of Health,01/11/2010,Secondees in invoiced costs,REGIONAL DIRECTORS PUBLIC HEALTH (RDsPH),BRADFORD AND AIREDALE PCT,19805799,"27,853.86",
Department of Health,Department of Health,01/11/2010,Research & development,RESEARCH & DEVELOPMENT,DURHAM UNIVERSITY OF,ERS-409687-36921,"39,483.00",
Department of Health,Department of Health,01/11/2010,Other programme expenditure,SOCIAL CARE,DERBY CITY COUNCIL,1206950,"25,000.00",
Department of Health,Department of Health,01/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,ROYAL NATIONAL INSTITUTE OF BLIND PEOPLE (RNIB),ERS-409655-36901,"35,119.50",
Department of Health,Department of Health,01/11/2010,Revenue Grants to Other Bodies,WORKFORCE,GENERAL OSTEOPATHIC COUNCIL,DLG-PS-GOSC-02,"167,000.00",
Department of Health,Department of Health,01/11/2010,Revenue Grants to Other Bodies,WORKFORCE,GENERAL OSTEOPATHIC COUNCIL,DLG-PS-GOSC-02,"-167,000.00",
Department of Health,Department of Health,01/11/2010,Printing,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006331,"51,124.54",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006326,"54,115.41",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006327,"45,052.94",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006329,"37,263.42",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006330,"36,488.44",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006330,"316,077.16",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006321,"74,735.91",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006323,"71,090.25",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006334,"23,435.10",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006335,"29,586.21",
Department of Health,Department of Health,01/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006336,"40,625.01",
Department of Health,Department of Health,02/11/2010,Revenue Grants to Other Bodies,CHIEF NURSING OFFICER,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,3130823,"125,000.00",
Department of Health,Department of Health,02/11/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,THE WEST YORKSHIRE FORGET ME NOT TRUST,ERS-409774-37221,"213,650.00",
Department of Health,Department of Health,02/11/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,CENTRAL OFFICE OF INFORMATION (COI),729567,"40,831.25",
Department of Health,Department of Health,02/11/2010,Research & development,HEALTH PROTECTION & IMPROVEMENT,CENTRAL OFFICE OF INFORMATION (COI),729554,"159,626.93",
Department of Health,Department of Health,02/11/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11887386,"140,869.72",
Department of Health,Department of Health,02/11/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11887382,"120,446.08",
Department of Health,Department of Health,02/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"5,891.69",
Department of Health,Department of Health,02/11/2010,Consultancy/Professional Advice,NHS FINANCE PERFORMANCE & OPERATIONS,LOCAL PARTNERSHIPS LLP,41100554,"39,750.00",
Department of Health,Department of Health,02/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ASHGATE HOSPICE SHOPS LTD,ERS-409828-36949,"28,821.00",
Department of Health,Department of Health,02/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,BARNSLEY HOSPICE APPEAL,ERS-409829-36950,"85,371.00",
Department of Health,Department of Health,02/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,EDEN VALLEY HOSPICE CARLISLE,ERS-409817-36942,"77,488.00",
Department of Health,Department of Health,02/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,HALTON HAVEN HOSPICE,ERS-409819-36943,"59,924.00",
Department of Health,Department of Health,02/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,PROSPECT HOSPICE LTD,ERS-409823-36947,"39,834.00",
Department of Health,Department of Health,02/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST JOSEPHS HOSPICE ASSOCIATION,ERS-409821-36944,"162,288.00",
Department of Health,Department of Health,02/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,THE DOROTHY HOUSE FOUNDATION LTD,ERS-409830-36951,"53,107.00",
Department of Health,Department of Health,02/11/2010,Revenue Grants to Other Bodies,SOCIAL CARE,DEPARTMENT FOR COMMUNITIES AND LOCAL GOVERNMENT (DCLG),ERS-409818-36941,"82,312,000.00",
Department of Health,Department of Health,02/11/2010,Other programme expenditure,SOCIAL CARE,GATESHEAD COUNCIL,LS201040150,"200,000.00",
Department of Health,Department of Health,02/11/2010,Revenue Grants to Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71207366,"60,000.00",
Department of Health,Department of Health,02/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006251,"89,343.50",
Department of Health,Department of Health,02/11/2010,Outsourcing Contract,WORKFORCE,MCKESSON INFORMATION SOLUTIONS UK LTD,INV006337,"90,582.91",
Department of Health,Department of Health,02/11/2010,Outsourcing Contract,WORKFORCE,SAPIENT LTD,18822,"13,585.00",
Department of Health,Department of Health,02/11/2010,Outsourcing Contract,WORKFORCE,SAPIENT LTD,18822,"40,021.85",
Department of Health,Department of Health,02/11/2010,Outsourcing Contract,WORKFORCE,SAPIENT LTD,18822,"11,200.00",
Department of Health,Department of Health,03/11/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,EAST OF ENGLAND AMBULANCE SERVICE,718439,"22,929.94",
Department of Health,Department of Health,03/11/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,EAST OF ENGLAND AMBULANCE SERVICE,718439,"4,012.74",
Department of Health,Department of Health,03/11/2010,Professional fees,HEALTH PROTECTION & IMPROVEMENT,FC MEDIA LTD,FCM10/130,"35,250.00",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,WEST MIDLANDS SHA,ERS-410058-36981,"509,356.00",
Department of Health,Department of Health,03/11/2010,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584065733PART PAYT,"66,253.00",
Department of Health,Department of Health,03/11/2010,Addition Clearing - Information Technology,INFORMATICS,I SOFT PLC,PCI/016247,"885,435.10",
Department of Health,Department of Health,03/11/2010,Addition Clearing - Information Technology,INFORMATICS,MICROTEST LTD,72425,"242,000.56",
Department of Health,Department of Health,03/11/2010,Service charge,INFORMATICS,MICROTEST LTD,72425,513.16,
Department of Health,Department of Health,03/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"5,735.46",
Department of Health,Department of Health,03/11/2010,Professional fees,NHS FINANCE PERFORMANCE & OPERATIONS,BEARINGS POINT LTD,4520100348,"30,328.00",
Department of Health,Department of Health,03/11/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28422,"131,700.38",
Department of Health,Department of Health,03/11/2010,Outsourcing Contract,POLICY STRATEGY & FINANCE,CSC COMPUTER SCIENCES LTD,5201208367,"50,432.00",
Department of Health,Department of Health,03/11/2010,IT minor costs non capital,POLICY STRATEGY & FINANCE,CSC COMPUTER SCIENCES LTD,5201208204,"45,390.09",
Department of Health,Department of Health,03/11/2010,Printing,POLICY STRATEGY & FINANCE,XEROX BUSINESS SERVICES,900072180,"36,350.41",
Department of Health,Department of Health,03/11/2010,Research & development,RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-410104-37002,"51,049.00",
Department of Health,Department of Health,03/11/2010,Research & development,RESEARCH & DEVELOPMENT,OFFICE FOR NATIONAL STATISTICS (ONS),ERS-410094-37007,"100,000.00",
Department of Health,Department of Health,03/11/2010,Research & development,RESEARCH & DEVELOPMENT,PLYMOUTH HOSPITALS NHS TRUST,ERS-410099-37003,"25,328.00",
Department of Health,Department of Health,03/11/2010,Research & development,RESEARCH & DEVELOPMENT,RAND EUROPE CAMBRIDGE LTD,ERS-410093-37005,"51,948.10",
Department of Health,Department of Health,03/11/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-410110-37004,"37,654.00",
Department of Health,Department of Health,03/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,ATTEND,ERS-409975-36961,"271,498.00",
Department of Health,Department of Health,03/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,CARERS UK,ERS-409985-36962,"499,410.00",
Department of Health,Department of Health,03/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,CROSSROADS ASSOCIATION,ERS-410120-37013,"37,000.00",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBY CITY COUNCIL,1207530,"23,711.33",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBY CITY COUNCIL,1207530,"9,484.54",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBY CITY COUNCIL,1207530,"3,319.59",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBY CITY COUNCIL,1207530,"9,484.54",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,1800014709,"1,483.70",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,1800014709,"3,461.96",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,1800014709,"9,891.30",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,1800014709,989.13,
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,1800014709,"24,728.26",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,1800014709,"4,945.65",
Department of Health,Department of Health,03/11/2010,Other programme expenditure,SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,1800014708,"75,000.00",
Department of Health,Department of Health,03/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,IN CONTROL PARTNERSHIPS,ERS-409992-36964,"150,000.00",
Department of Health,Department of Health,03/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,PRINCESS ROYAL TRUST FOR CARERS,ERS-409988-36963,"500,838.00",
Department of Health,Department of Health,03/11/2010,Outsourcing Contract,WORKFORCE,CLARITY INFORMATICS GROUP LTD,157,"29,208.33",
Department of Health,Department of Health,03/11/2010,Capital Grant in AID to NDPBs,WORKFORCE,GENERAL SOCIAL CARE COUNCIL (GSCC),ERS-410082-37001,"2,413,533.00",
Department of Health,Department of Health,04/11/2010,Outsourcing Contract,COMMISSIONING,South of England Advocacy Projects,SIN001801,"157,200.42",
Department of Health,Department of Health,04/11/2010,Outsourcing Contract,COMMISSIONING,South of England Advocacy Projects,SIN001802,"133,911.08",
Department of Health,Department of Health,04/11/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,NHS SUPPLY CHAIN,9041000000,"4,184,993.00",
Department of Health,Department of Health,04/11/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,NHS SUPPLY CHAIN,SFI217510,"4,184,993.00",
Department of Health,Department of Health,04/11/2010,Committee costs,HEALTH PROTECTION & IMPROVEMENT,PLYMOUTH HOSPITALS NHS TRUST,817477,"40,869.00",
Department of Health,Department of Health,04/11/2010,Secondees in invoiced costs,HEALTH PROTECTION & IMPROVEMENT,SHEFFIELD CITY COUNCIL,818514,"26,463.83",
Department of Health,Department of Health,04/11/2010,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201204794,"25,110.18",
Department of Health,Department of Health,04/11/2010,Service charge,INFORMATICS,FUJITSU SERVICES LTD,209241,"67,864.50",
Department of Health,Department of Health,04/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"6,719.58",
Department of Health,Department of Health,04/11/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28237,"103,173.78",
Department of Health,Department of Health,04/11/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28237,0.01,
Department of Health,Department of Health,04/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,COTSWOLD CARE HOSPICE,ERS-410205-37021,"120,762.00",
Department of Health,Department of Health,04/11/2010,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,OXFORD UNIVERSITY OF,14006242,"37,655.40",
Department of Health,Department of Health,04/11/2010,Government telephone network,POLICY STRATEGY & FINANCE,BUYING SOLUTIONS,SINMSD8277,"98,323.71",
Department of Health,Department of Health,04/11/2010,Telephone installation & maintenance,POLICY STRATEGY & FINANCE,BUYING SOLUTIONS,SINMSD8277,"9,032.81",
Department of Health,Department of Health,04/11/2010,Telephone installation & maintenance,POLICY STRATEGY & FINANCE,BUYING SOLUTIONS,SINMSD8229,"28,097.52",
Department of Health,Department of Health,04/11/2010,Telephone costs,POLICY STRATEGY & FINANCE,CSC COMPUTER SCIENCES LTD,5201202011,"79,368.22",
Department of Health,Department of Health,04/11/2010,Professional fees,REGIONAL DIRECTORS PUBLIC HEALTH (RDsPH),KINGS COLLEGE LONDON,SINV1200329,"761,106.25",
Department of Health,Department of Health,04/11/2010,Consultancy/Professional Advice,RESEARCH & DEVELOPMENT,DUNDEE UNIVERSITY OF,230.803693,"46,705.67",
Department of Health,Department of Health,04/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,CROSSROADS ASSOCIATION,ERS-410274-37041,"500,000.00",
Department of Health,Department of Health,04/11/2010,Grants to non profit institutions (Current),SOCIAL CARE,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,ERS-410285-37061,"55,000.00",
Department of Health,Department of Health,04/11/2010,Other programme expenditure,SOCIAL CARE,WORCESTERSHIRE COUNTY COUNCIL,2206037228,"75,000.00",
Department of Health,Department of Health,04/11/2010,Other programme expenditure,SOCIAL CARE,WORCESTERSHIRE COUNTY COUNCIL,2206037231,"75,000.00",
Department of Health,Department of Health,04/11/2010,Other programme expenditure,SOCIAL CARE,WORCESTERSHIRE COUNTY COUNCIL,2206037227,"75,000.00",
Department of Health,Department of Health,04/11/2010,Other programme expenditure,SOCIAL CARE,WORCESTERSHIRE COUNTY COUNCIL,2206037230,"75,000.00",
Department of Health,Department of Health,04/11/2010,Revenue Grants to Other Bodies,WORKFORCE,SKILLS FOR CARE LTD,ERS-410305-37081,"750,000.00",
Department of Health,Department of Health,05/11/2010,Other programme expenditure,COMMISSIONING,NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,1000001446,"1,091,210.00",
Department of Health,Department of Health,05/11/2010,VAT Debit (Short Term),HEALTH PROTECTION & IMPROVEMENT,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),10-11 VAT RECHARGE QTR 2,"1,234,948.16",
Department of Health,Department of Health,05/11/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,YORK UNIVERSITY OF,49041,"90,250.00",
Department of Health,Department of Health,05/11/2010,Other programme expenditure,HEALTH PROTECTION & IMPROVEMENT,YORK UNIVERSITY OF,49042,"90,250.00",
Department of Health,Department of Health,05/11/2010,External Consultancy Fees,INFORMATICS,KPMG LLP,11910358,"-130,963.00",
Department of Health,Department of Health,05/11/2010,External Consultancy Fees,INFORMATICS,KPMG LLP,11910359,"130,963.00",
Department of Health,Department of Health,05/11/2010,Expense clearing Government Procurement Card (Short Term),MORE THAN ONE DIRECTORATE,BARCLAYCARD BUSINESS,1605004-19-NOV-10,"4,896.55",
Department of Health,Department of Health,05/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,COMPTON HOSPICE TRADING LTD,ERS-410445-37125,"220,830.00",
Department of Health,Department of Health,05/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,OVERGATE HOSPICE,ERS-410422-37123,"40,355.00",
Department of Health,Department of Health,05/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST BARNABAS HOSPICE TRUST (LINCOLNSHIRE),ERS-410419-37121,"157,404.00",
Department of Health,Department of Health,05/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST MICHAELS HOSPICE (NORTH HAMPSHIRE),ERS-410421-37122,"190,514.00",
Department of Health,Department of Health,05/11/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,WAKEFIELD HOSPICE,ERS-410423-37124,"106,471.00",
Department of Health,Department of Health,05/11/2010,Grants to local authorities (Current),SOCIAL CARE,CORBY BOROUGH COUNCIL,ERS-410456-37126,"50,000.00",
Department of Health,Department of Health,05/11/2010,Grants to local authorities (Current),SOCIAL CARE,DURHAM COUNTY COUNCIL,ERS-410458-37127,"50,000.00",
