Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Delivery Group,CARLSON WAGONLIT TRAVEL,4000055178,2332.98
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Free School Group,CARLSON WAGONLIT TRAVEL,4000055178,220.93
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Delivery Group,CARLSON WAGONLIT TRAVEL,4000055178,56.59
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,998.28
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,119.62
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,117.53
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,521.41
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,94.14
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000055178,521.59
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Post 16 YPLA Resources Group,CARLSON WAGONLIT TRAVEL,4000055178,426.36
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Young People Directorate Support,CARLSON WAGONLIT TRAVEL,4000055178,325.56
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Young People Analysis Division,CARLSON WAGONLIT TRAVEL,4000055178,770.53
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Free School Group,CARLSON WAGONLIT TRAVEL,4000055178,66.39
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,181.34
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,98.24
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,1093.35
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000055178,1231.7
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000055178,-114.85
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Internal Audit,CARLSON WAGONLIT TRAVEL,4000055178,5096.76
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000055178,-9.2
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000055178,339.06
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000055178,316.08
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000055178,85.7
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000055178,574.05
Department for Education,DEPARTMENT FOR EDUCATION,07/06/2011,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000055178,98.55
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CAPITAL GRANTS,School Resources Group,HAMMERSMITH ACADEMY TRUST ACCOUNT,4000055247,1739513.29
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CAPITAL GRANTS,School Resources Group,THE HAREFIELD ACADEMY,4000055278,347728.51
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,APPLEYARDS LTD,4000055235,73800
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,INSTITUTE OF EDUCATION,4000055253,127560
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,MOUCHELPARKMAN SERVICES LTD,4000055263,201122.43
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,ASTON MANOR SCHOOL,4000055237,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,BIDDULPH HIGH SCHOOL,4000055239,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BRITISH ASSOC FOR EARLY CHILDHOOD EDUCATION,4000055240,32844
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BRITISH DYSLEXIA ASSOCIATION,4000055241,62502.6
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,CEDARS UPPER SCHOOL,4000055244,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,FOSSE WAY SCHOOL,4000055246,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,HAMMOND PRIMARY SCHOOL,4000055248,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,HATCH END HIGH SCHOOL,4000055249,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,HOLMES CHAPEL COMPREHENSIVE SCHOOL,4000055251,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,HOUGHTON KEPIER SPORTS COLLEGE,4000055252,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,JOHANNA PRIMARY SCHOOL,4000055254,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,KINGSTONE HIGH SCHOOL,4000055256,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,LANGLEY HALL PRIMARY ACADEMY,4000055257,49596.26
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,MIDDLETON TECHNOLOGY SCHOOL,4000055260,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,MOULSHAM HIGH SCHOOL,4000055264,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,SIR JOHN LAWES SCHOOL,4000055273,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,ST AIDANS CE HIGH SCHOOL,4000055274,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,ST LAURENCE SCHOOL,4000055275,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,ST PETERS HIGH SCHOOL,4000055276,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,WAKEFIELD COUNCIL,4000055282,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,WOOLMER MILL TECHNOLOGY COLLEGE,4000055283,25000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,CURRENT GRANTS,Academies Delivery Group,WORCESTERSHIRE COUNTY COUNCIL,4000055284,50000
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,FACILITIES OTHER,Chief Information Officer Group EFM,SGP PROPERTY & FACILITIES MANAGEMENT LTD,4000055271,31512.72
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,PROFESSIONAL FEES,Academies Delivery Group,OWEN EDUCATION LTD,4000055265,43995.61
Department for Education,DEPARTMENT FOR EDUCATION,08/06/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,TNS UK LTD,4000055280,42000
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,NORFOLK COUNTY COUNCIL,4000055317,2960088
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CONTRACT PROGRAMME EXPENDITURE,School Resources Group,CAMBRIDGE EDUCATION HEAD OFFICE,4000055310,41079.5
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,RESEARCH MACHINES PLC,4000055321,327816.77
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CONTRACT PROGRAMME EXPENDITURE,Education Strategy and Improvement Group,RESEARCH MACHINES PLC,4000055321,106494.94
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,TEACHERS SUPERANN,2000389,318385.24
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,TEACHERS SUPERANN,2000389,8640.43
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,TEACHERS SUPERANN,2000389,676373.99
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Academies Delivery Group,BAYLIS COURT SCHOOL,4000055308,25000
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Supporting Children and Young People Group,BRITISH YOUTH COUNCIL,4000055309,36376
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Academies Delivery Group,DALLAM SCHOOL,4000055311,25000
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LONDON EAST CONNEXIONS,4000055314,26204.85
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Academies Delivery Group,NORTHGATE PRIMARY & NURSERY SCHOOL,4000055318,25000
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Academies Delivery Group,TAPTON SCHOOL,4000055323,25000
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Academies Delivery Group,THE NORTH SCHOOL,4000055324,25000
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Supporting Children and Young People Group,TOMORROWS PEOPLE TRUST LTD,4000055326,40429.07
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,CURRENT GRANTS,Academies Delivery Group,VALLEY PRIMARY SCHOOL,4000055328,25000
Department for Education,TEACHERS PENSION SCHEME,09/06/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group – TPS,CAPITA TP HSBC,1000639,306555.47
Department for Education,TEACHERS PENSION SCHEME,09/06/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group – TPS,CAPITA TP HSBC,1000641,202648.04
Department for Education,TEACHERS PENSION SCHEME,09/06/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group – TPS,CAPITA TP NATWEST,1000640,17656586.19
Department for Education,TEACHERS PENSION SCHEME,09/06/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group – TPS,CAPITA TP NATWEST,1000642,15709460.56
Department for Education,DEPARTMENT FOR EDUCATION,09/06/2011,GRANT IN AID,Young People Workforce Group,CHILDRENS WORKFORCE DEVELOPMENT COUNCIL,2000388,15328068
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CAPITAL GRANTS,School Resources Group,KNOWSLEY MBC,4000055372,230046.28
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CAPITAL PROJECTS,People and Change,DELL CORPORATION LTD,4000055361,1365.25
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,APPLEYARDS LTD,4000055351,111836.4
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,CAMBRIDGE EDUCATION HEAD OFFICE,4000055356,74484.64
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,CAPITA SYMONDS LTD,4000055359,25566
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,PKF UK LTD,4000055380,96325.62
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,RELATE,705091,45691.2
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CURRENT GRANTS,Curriculum and Behaviour Group,CSABT LIMITED MUSIC & DANCE SCHEME,4000055360,1878000
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CURRENT GRANTS,Children Young People and Families Group,HOME START UK,4000055368,97203
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,N C V Y S,4000055376,121275
Department for Education,TEACHERS PENSION SCHEME,10/06/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group – TPS,CAPITA TP HSBC,1000643,488994.54
Department for Education,TEACHERS PENSION SCHEME,10/06/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group – TPS,CAPITA TP NATWEST,1000644,15607977.06
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,IT EQUIPMENT CAPITAL,Chief Information Officer Group Admin Capital,DELL CORPORATION LTD,4000055361,49413.02
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,MISCELLANEOUS EXPENDITURE,"Strategic Analysis, Research and Policy Impact Group",ORDNANCE SURVEY,4000055379,44620.8
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,PROFESSIONAL FEES,School Resources Group,TREASURY SOLICITOR TSOL,2000390,280000
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,PROFESSIONAL FEES,Education Strategy and Improvement Group,UNIVERSITY OF MANCHESTER,4000055390,30221.36
Department for Education,DEPARTMENT FOR EDUCATION,10/06/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,THE MEDIA GROUP TMG TV LTD,4000055386,192825.4
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,BABCOCK 4S LTD,4000055421,81444.7
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CONTRACT PROGRAMME EXPENDITURE,Qualifications Strategy and Reform Group,THE LISTENING COMPANY,4000055448,385468.8
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Young People Workforce Group,BRISTOL CITY COUNCIL,4000055423,50000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,CHESTERFIELD HIGH SCHOOL SPECIALIST SPORT COLLEGE,4000055425,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,DARLINGTON BOROUGH COUNCIL,4000055426,50000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,HANS PRICE,4000055432,29327.36
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,KESGRAVE HIGH SCHOOL,4000055434,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,NIGHTINGALE ACADEMY,4000055437,50000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,RALEIGH SCHOOL,4000055441,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,SIR JOHN LEMAN HIGH SCHOOL,4000055443,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,TEESDALE SCHOOL,4000055447,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,CURRENT GRANTS,Academies Delivery Group,THURSTABLE SCHOOL,4000055449,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/06/2011,PROFESSIONAL FEES,Academies Delivery Group,VEREDUS C/O CAPITA RESOURCING LTD,4000055450,344634.51
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CAPITAL GRANTS,School Resources Group,ATKINS LTD,4000055483,71721.88
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CAPITAL GRANTS,School Resources Group,HEREFORD STEINER ACADEMY,4000055504,38489.62
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CAPITAL GRANTS,School Resources Group,OLYMPIC DELIVERY AUTHORITY,4000055516,1731888
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,EC HARRIS LLP,4000055498,34684.8
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,PKF UK LTD,4000055519,30825.41
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Children Young People and Families Group,ADVISORY CENTRE FOR EDUCATION,4000055481,40526
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,ALEXANDRA PARK SCHOOL,4000055482,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,BEXLEY HEATH ACADEMY,4000055485,32477
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,BIGGIN HILL PRIMARY SCHOOL,705097,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,BOROUGH GREEN PRIMARY SCHOOL,4000055487,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,CHIPPING CAMPDEN SCHOOL,4000055491,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,CRISPIN SCHOOL,4000055493,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,DEVONPORT HIGH SCHOOL FOR GIRLS,4000055496,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,E ACT,4000055497,27768.89
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,GREAT SMEATON CP SCHOOL,4000055501,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Children Young People and Families Group,INSTITUTE OF WELLBEING LTD,4000055505,37581.83
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,KINGSTONE & THRUXTON PRIMARY SCHOOL,4000055509,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,LONGFORD COMMUNITY SCHOOL,4000055511,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,MINEHEAD MIDDLE SCHOOL,4000055512,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,ROSSINGTON ALL SAINTS ACADEMY,4000055521,123505.29
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,RYDENS SCHOOL,4000055523,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Academies Delivery Group,THE ROMSEY SCHOOL,4000055527,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,CURRENT GRANTS,Curriculum and Behaviour Group,YOUTH MUSIC,4000055533,520000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000055514,38597.34
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000055514,12659.35
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,MANAGEMENT CONSULTANCY,Children Young People and Families Improving Information Sharing and Management Group,PA CONSULTING,4000055517,288000
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,PROFESSIONAL FEES,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000055488,266558.93
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,PROFESSIONAL FEES,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000055488,3500.01
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CAPITA EDUCATION RESOURCING,4000055489,147663.6
Department for Education,DEPARTMENT FOR EDUCATION,14/06/2011,UTILITIES,Chief Information Officer Group EFM,EDF ENERGY LTD,4000055499,37479.32
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CAPITAL GRANTS,School Resources Group,THE ST MATTHEWS ACADEMY CAPITAL,4000055607,116971
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,APPLEYARDS LTD,4000055554,39600
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,EC HARRIS LLP,4000055572,31074
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,PKF UK LLP,4000055596,33368.69
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CURRENT GRANTS,Children Young People and Families Group,CHILDRENS LEGAL CENTRE,4000055562,26532
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CURRENT GRANTS,Curriculum and Behaviour Group,DURHAM COUNTY COUNCIL,4000055568,260568
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CURRENT GRANTS,Children Young People and Families Group,FAMILY LIVES,4000055574,106160
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CURRENT GRANTS,Academies Delivery Group,FARLINGAYE HIGH SCHOOL,4000055575,25000
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CURRENT GRANTS,Children Young People and Families Group,MARRIAGE CARE,4000055588,83489
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CURRENT GRANTS,Curriculum and Behaviour Group,SING UP,4000055603,669624
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,CURRENT GRANTS,Children Young People and Families Group,TAVISTOCK CENTRE FOR COUPLE RELATIONSHIPS,4000055605,65000
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,PROPERTY PROVISION - UTILISATION CASH,Chief Information Officer Group EFM,CARLTON VALE INVESTMENT CO LTD,4000055560,52500
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,PROPERTY PROVISION - UTILISATION CASH,Chief Information Officer Group EFM,COMMERCIAL REAL ESTATE MANAGEMENT LTD,4000055564,26925
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,PROPERTY PROVISION - UTILISATION CASH,Chief Information Officer Group EFM,HIGHLAND PROPERTY MANAGMENT LTD,4000055579,18690
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,PROPERTY PROVISION - UTILISATION CASH,Chief Information Officer Group EFM,HIGHLAND PROPERTY MANAGMENT LTD,4000055579,8700
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,PROPERTY PROVISION - UTILISATION CASH,Chief Information Officer Group EFM,RW ESTATES,4000055600,38580
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,RATES & SERVICE CHARGES,Chief Information Officer Group EFM,PARWICK INVESTMENTS LTD,4000055594,1614922.8
Department for Education,DEPARTMENT FOR EDUCATION,15/06/2011,RATES & SERVICE CHARGES,Chief Information Officer Group EFM,REDICENT LTD,4000055599,2575000
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CAPITAL GRANTS,School Resources Group,HEREFORD STEINER ACADEMY,4000055659,275103.37
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,LONDON BOROUGH OF REDBRIDGE,4000055664,336819
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CAPITAL GRANTS,School Resources Group,RSA ACADEMY,4000055675,149204.53
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,WOKINGHAM BOROUGH COUNCIL,4000055698,1561060
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,APPLEYARDS LTD,4000055637,32611.2
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,BEAT BULLYING LTD,4000055641,37169
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,Academies Delivery Group,ALDERBROOK SCHOOL,4000055636,25000
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,Children Young People and Families Group,BRISTOL CITY COUNCIL,4000055642,43750
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,Academies Delivery Group,CATOR PARK SCHOOL,4000055646,25000
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,Academies Delivery Group,CHARLTON KINGS JUNIOR SCHOOL,4000055647,25000
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,Academies Delivery Group,CHURCHFIELDS SCHOOL,4000055648,25000
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,School Resources Group,CIVIL SERVICE PENSIONS,4000055649,28342.97
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,Academies Delivery Group,DJANOGLY CITY ACADEMY,4000055652,77132.04
Department for Education,DEPARTMENT FOR EDUCATION,16/06/2011,CURRENT GRANTS,Children Young People and Families Group,DORSET COUNTY COUNCIL,4000055654,29090
