"Invoices by Value with PO Details   Report Name : DH-AP-010-Invoices by Value  Parameter : GL Date Start : '01/12/2014' , GL Date End : '31/12/2014' , Min Invoice Amount : '25000' , Max Invoice Amount : 'ALL' , Include Recoverable VAT : 'N'                       Date : 05/01/2015 10.41.54 AM",,,,,,,,,,,,,
,,,,,,,,,,,,,
Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-530923-97494,"377,777.00",School of Primary Care Research,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,11/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"363,380.00",PRU,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-530929-97430,"976,433.00",Comprehensive Networks,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,HAFS-17768,"930,000.00",,NW1 2BX,PUBLIC,,,Other
Department of Health,Department of Health,18/12/2014,Research & development,DG: RDD,PUBLIC HEALTH ENGLAND PHE033,ERS-531601-98040,"897,917.00",CJD ,SP4 0JG,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-530961-97457,"859,149.00",Bio-Medical Centres,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-17771,"800,000.00",,LE5 4QF,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"347,739.00",NIHR School for Primary Care - Capacity Building,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,UNIVERSITY COLLEGE LONDON UCL,ERS-530841-97401,"340,000.00",2014/023 UCL Institute of Health Equity - project: Social determinants of health programme 2014-17,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,KENT UNIVERSITY OF,ERS-531546-97996,"339,284.00",PRU,CT2 7NZ,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-531642-98004,"337,500.00",PRU,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Outsourcing Contract,DG: SCLGCP,OXFORD UNIVERSITY OF,101004773,"330,000.00",Multicentre Study on Self-harm 2014-15,OX1 2JD,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-531620-98015,"295,669.00",PRU,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-531602-98013,"293,662.00",PRU,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-531538-97994,"291,768.00",DIABETES CO-ORD CENTRE,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-531620-98015,"286,240.00",Reviews Infrastructure (Existing),S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-531642-98004,"285,848.00",DeNDRON CO-ORD CENTRE,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-531590-98009,"279,602.04",Rus - Regional Design Service,NG7 2RD,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-531560-98003,"279,291.00",MEDS FOR CHILDREN CC,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,08/12/2014,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-531548-97997,"277,394.50",Rus - Regional Design Service,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,15/12/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-531492-97978,"274,555.00",PRU,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-531570-98007,"267,232.00",STROKE CO-ORD CENTRE,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,LANCASTER UNIVERSITY,ERS-531554-97999,"265,371.00",Rus - Regional Design Service,LA1 4YT,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,KENT UNIVERSITY OF,ERS-531546-97996,"260,161.50",Rus - Regional Design Service,CT2 7NZ,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-531624-98016,"259,140.50",Rus - Regional Design Service,SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,30/12/2014,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-17776,"800,000.00",,CREWE,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,HAFS-17692,"720,000.00",,DL3 6HX,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,MEDWAY NHS FOUNDATION TRUST,HAFS-17733,"702,000.00",,ME7 5NY,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Additions PDC Revenue Support NHS T Temporary,DG: Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-17804,"700,000.00",,CM20 1QX,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-17763,"640,000.00",,CM20 1QX,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-531548-97997,"256,353.00",PRU,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,ESSEX UNIVERSITY OF,ERS-531523-97987,"256,341.25",Rus - Regional Design Service,CO4 3SQ,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,ERS-531759-98102,"253,060.00",NIHR Public Health Research ( NETSCC ),SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-531538-97994,"252,682.00",PROJECTS,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,08/12/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-531620-98015,"249,428.61",Rus - Regional Design Service,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,29/12/2014,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-531570-98007,"246,726.25",Rus - Regional Design Service,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,01/12/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-531624-98016,"229,250.00",Reviews Infrastructure (Existing),SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-531654-98023,"229,250.00",Reviews Infrastructure (Existing),CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-531561-97992,"225,638.00",PRU,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,DARTFORD & GRAVESHAM NHS TRUST,HAFS-17785,"619,000.00",,DA2 8DA,PUBLIC,,,Other
Department of Health,Department of Health,08/12/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-530863-97429,"607,692.00",Research Capability Funding (STANDARD),CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-17698,"592,000.00",,PE3 6DA,PUBLIC,,,Other
Department of Health,Department of Health,12/12/2014,Outsourcing Contract,DG: PHD,NHS BLOOD AND TRANSPLANT (NHSBT),951683,"583,652.00",mproving stem cell services in the UK 2012-15,LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,01/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,SOUTH TYNESIDE NHS FOUNDATION TRUST,HAFS-17686,"564,000.00",,NE34 0PL,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-530947-97451,"553,694.00",Research Capability Funding (STANDARD),NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-530879-97468,"548,360.00",Research Capability Funding (STANDARD),W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-530962-97455,"535,915.00",Research Capability Funding (STANDARD),OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Additions PDC Revenue Support NHS FT Temporary,DG: Holding CT Core,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES NHS FOUNDATION TRUST,HAFS-17700,"500,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-531643-97925,"482,868.00",NIHR Academic Rehab Surgery - Birmingham,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-530905-97444,"480,195.00",Bio-Medical Centres,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,CASH FUNDING Rev Inside RAB,DG: Holding CT Core,HUMAN FERTILISATION AND EMBRYOLOGY AUTHORITY (HFEA),HAFS-17661,"225,000.00",,EC1Y 8HF,PUBLIC,,,Other
Department of Health,Department of Health,01/12/2014,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-531657-98025,"222,218.00",Reviews Infrastructure (Existing),YO10 5DD,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-531524-97988,"205,071.00",Reviews Infrastructure (Existing),EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-531642-98004,"202,666.00",NIHR Health Protection Research Units,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,01/12/2014,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-531564-98005,"193,835.62",EME - ( NETSCC ),M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,01/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-17757,"476,000.00",,N18 1QX,PUBLIC,,,Other
Department of Health,Department of Health,12/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,DARTFORD & GRAVESHAM NHS TRUST,HAFS-17786,"450,000.00",,DA2 8DA,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,DARTFORD & GRAVESHAM NHS TRUST,HAFS-17787,"450,000.00",,DA2 8DA,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-17670,"447,000.00",,PE29 6NT,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,POOLE HOSPITAL NHS FOUNDATION TRUST,HAFS-17760,"443,000.00",,BH15 2JB,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,HAFS-17749,"430,000.00",,DT1 2JY,PUBLIC,,,Other
Department of Health,Department of Health,01/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,HAFS-17680,"410,000.00",,SY10 7AG,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions FT Financing Facility Loans,DG: Holding CT Core,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,HAFS-17673,"400,000.00",,TA6 5YA,PUBLIC,,,Other
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-530961-97457,"392,830.00",Research Capability Funding (STANDARD),BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-17758,"372,000.00",,NG5 1PT,PUBLIC,,,Other
Department of Health,Department of Health,01/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,HAFS-17799,"365,000.00",,DN2 5LT,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-17752,"350,000.00",,PR7 1GZ,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-17772,"350,000.00",,LE5 4QF,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-17677,"343,000.00",,RG24 9NA,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-17762,"339,000.00",,CM20 1QX,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-530943-97454,"337,477.00",Bio-Medical Centres,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,05/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,HAFS-17750,"326,000.00",,HU16 5JQ,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Policy Payments,DG: SCLGCP,NHS NELCSU,7311401068,"323,476.00",3/K Central Co-ordination of NCAR,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-531561-97992,"183,319.50",HTA Researcher Lead,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,15/12/2014,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-531548-97997,"178,207.00",NIHR Health Protection Research Units,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-531482-97973,"178,132.78",Rus - Regional Design Service,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-531570-98007,"176,902.00",NIHR Health Protection Research Units,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-531561-97992,"173,107.00",NIHR Health Protection Research Units,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,03/12/2014,Research & development,DG: RDD,BELFAST QUEENS UNIVERSITY OF,ERS-530588-97303,"167,325.59",HTA Researcher Lead,BT7 1NN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"166,205.69",HTA Commissioned Research,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-531602-98013,"164,900.90",HS & DR,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Other programme expenditure,DG: PHD,PGO FOREIGN CURRENCY PAYMENTS,3.45E+15,"161,427.31",,RH10 1UH,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-531620-98015,"156,337.38",HTA Researcher Lead,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-531538-97994,"155,106.00",NIHR Health Protection Research Units,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-531560-98003,"150,151.00",NIHR Health Protection Research Units,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-530459-97176,"148,026.13",Commissioned EME,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"148,026.13",Commissioned EME,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-531570-98007,"146,557.89",HTA Commissioned Research,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-531602-98013,"145,560.00",HTA Researcher Lead,E1 2AX,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,LONDON SCHOOL OF ECONOMICS,ERS-530901-97490,"145,020.00",National School for Social Care Research,WC2A 2AE,PUBLIC,,,Programme
Department of Health,Department of Health,04/12/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-531642-98004,"144,496.62",EME - ( NETSCC ),WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-531548-97997,"143,974.00",NIHR Health Protection Research Units,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-531538-97994,"140,779.00",NIHR Health Protection Research Units,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-531548-97997,"140,693.98",HTA Commissioned Research,SE1 8WA,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,BRADFORD UNIVERSITY OF,ERS-531485-97974,"140,299.50",HTA Researcher Lead,BD7 1DP,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-531654-98023,"139,172.96",HTA Researcher Lead,CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-531590-98009,"138,030.78",HTA Researcher Lead,NG7 2RD,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,ENDPBs Admin Capital Grant in Aid,DG: SCLGCP,HOMES AND COMMUNITIES AGENCY (HCA),S0010940,"137,256.00",Homes & Communities Agency - CASSH Fund Capital Payments to HCA 14/15,NE11 0NA,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-531654-98023,"136,224.30",HTA Researcher Lead,CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-530876-97434,"321,124.00",Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,HAFS-17791,"320,000.00",,CA2 7HX,PUBLIC,,,Other
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-531561-97992,"131,949.00",NIHR Health Protection Research Units,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-531642-98004,"131,570.00",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"130,649.00",PROJECTS,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"129,583.29",HS & DR,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"127,729.89",HTA Researcher Lead,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-531642-98004,"124,897.00",EME - ( NETSCC ),WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Outsourcing Contract,DG: SCLGCP,MINISTRY OF JUSTICE (MOJ),10/RL110/247,"122,038.00",Law Commission project on legislative framework for deprivation of liberty,SW1H 9AJ,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,BIRKBECK COLLEGE,ERS-531479-97972,"120,266.68",NIHR Public Health Research ( NETSCC ),WC1E 7HX,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,ERS-531470-97969,"119,185.02",HTA Researcher Lead,AB24 3FX,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-530864-97474,"117,937.00",Professorship Awards,CB2 1TN,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"115,922.61",EME - ( NETSCC ),OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-531560-98003,"114,879.90",HTA Commissioned Research,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-531570-98007,"114,483.45",HTA Researcher Lead,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,08/12/2014,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-531482-97973,"112,222.40",HTA Commissioned Research,B15 2TT,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"111,039.00",NIHR Health Protection Research Units,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-531489-97976,"109,200.00",PROJECTS,BS8 1TH,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,ERS-531470-97969,"108,540.00",Reviews Infrastructure (Existing),AB24 3FX,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,HAFS-17796,"320,000.00",,B29 6JS,PUBLIC,,,Other
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,PUBLIC HEALTH ENGLAND PHE033,ERS-531601-98041,"314,413.00",PROJECTS,SP4 0JG,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-17761,"310,000.00",,PO6 3LY,PUBLIC,,,Other
Department of Health,Department of Health,19/12/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,HARROGATE & DISTRICT NHS FOUNDATION TRUST,HAFS-17696,"302,000.00",,HG2 7UG,PUBLIC,,,Other
Department of Health,Department of Health,03/12/2014,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9045000031,"279,056.38",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-530949-97450,"273,364.00",CRFs - CRII,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,12/12/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-531521-97985,"107,483.64",HTA Commissioned Research,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-531524-97988,"105,275.00",HTA Researcher Lead,EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-531595-98011,"104,506.25",HTA Researcher Lead,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,23/12/2014,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-531521-97985,"104,407.44",HTA Researcher Lead,EH1 1HT,PUBLIC,,,Programme
Department of Health,Department of Health,22/12/2014,Rates,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5027352,"104,312.60",Quarry House Leeds - Accomm. Business Rates ,FY5 3TA,PUBLIC,,,Admin
