Organisation,,Partnerships for Schools,,,,,,
Submitted By,,Management Accountant,,,,,,
Spend Tolerance,,"£25,000",,,,,,
Month,,01.11.2011 to 30.11.2011,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,EAST SUSSEX COUNTY COUNCIL,403926,1683166,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BRIGHTON AND HOVE CITY COUNCIL,403928,743717,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,HAMPSHIRE COUNTY COUNCIL,403930,4117786,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH CITY COUNCIL,403932,621522,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHAMPTON CITY COUNCIL,403934,912173,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE COUNTY COUNCIL,403936,2138953,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,RUTLAND COUNTY COUNCIL,403940,180331,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,STAFFORDSHIRE COUNTY COUNCIL,403942,2396874,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,STOKE ON TRENT COUNTY COUNCIL,403944,770961,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WILTSHIRE COUNCIL,403946,1821649,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SWINDON BOROUGH COUNCIL,403948,711176,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BRACKNELL FOREST BOROUGH COUNCIL,403950,577940,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,403952,817648,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WEST BERKSHIRE COUNCIL,403954,550133,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,READING BOROUGH COUNCIL,403956,788104,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SLOUGH BOROUGH COUNCIL,403958,810477,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WOKINGHAM BOROUGH COUNCIL,403960,1099655,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CAMBRIDGESHIRE COUNTY COUNCIL,403962,1965540,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,403964,482476,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,HALTON BOROUGH COUNCIL,403966,388794,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WARRINGTON BOROUGH COUNCIL,403968,380643,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,DEVON COUNTY COUNCIL,403970,2226964,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,PLYMOUTH CITY COUNCIL,403972,867585,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,TORBAY COUNCIL,403974,347821,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ESSEX COUNTY COUNCIL,403976,4794399,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHEND-ON-SEA BOROUGH COUNCIL,403978,608540,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,THURROCK COUNCIL,403980,603414,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,HEREFORDSHIRE COUNTY COUNCIL,403982,538818,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WORCESTERSHIRE COUNTY COUNCIL,403984,1488856,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL,403986,4880909,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,MEDWAY COUNCIL,403988,994340,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASHIRE COUNTY COUNCIL,403990,3833750,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN WITH DARWEN BOROUGH COUNCIL,403992,343167,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKPOOL BOROUGH COUNCIL,403994,213309,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,403996,2316282,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM CITY COUNCIL,403998,896650,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SHROPSHIRE COUNCIL,404000,989640,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,TELFORD AND WREKIN BOROUGH COUNCIL,404002,424663,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CORNWALL COUNCIL,404004,1346102,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CUMBRIA COUNTY COUNCIL,404006,1527203,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTERSHIRE COUNTY COUNCIL,404008,2161620,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,HERTFORDSHIRE COUNTY COUNCIL,404010,5528032,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ISLE OF WIGHT COUNCIL,404012,567850,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,404014,2332839,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,404016,3321631,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,404018,2487679,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHUMBERLAND COUNTY COUNCIL,404020,758917,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORDSHIRE COUNTY COUNCIL,404022,2470308,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOMERSET COUNTY COUNCIL,404024,1614435,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SUFFOLK COUNTY COUNCIL,404026,3592601,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SURREY COUNTY COUNCIL,404028,3832337,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WARWICKSHIRE COUNTY COUNCIL,404030,1943823,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,404032,4203191,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER CITY COUNCIL,404034,355422,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,404036,1654716,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,KENSINGTON AND CHELSEA ROYAL BOROUGH COUNCIL,404038,344226,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,HACKNEY LONDON BOROUGH COUNCIL,404040,673142,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK LONDON BOROUGH COUNCIL,404042,1387632,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,404044,684066,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,GREENWICH LONDON BOROUGH COUNCIL,404046,1464567,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WANDSWORTH LONDON BOROUGH COUNCIL,404048,942594,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CAMDEN LONDON BOROUGH COUNCIL,404050,798706,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ISLINGTON LONDON BOROUGH COUNCIL,404052,430962,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,TOWER HAMLETS LONDON BOROUGH COUNCIL,404054,1447559,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LEWISHAM LONDON BOROUGH COUNCIL,404058,1815293,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BEDFORDSHIRE CENTRAL COUNCIL,404060,1789500,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BEDFORD BOROUGH COUNCIL,404062,533701,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE WEST AND CHESTER COUNCIL,404064,904787,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE EAST COUNCIL,404066,777510,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,404070,100147.05,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,CANTERBURY DIOCESAN BOARD OF EDUCATION,404078,85174.79,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHICHESTER DIOCESAN BOARD OF FINANCE 11,404080,78163,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,LICHFIELD DIOCESAN EDUCATION COUNCIL BARCHESTER,404082,67821.13,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,DIOCESAN (BARCHESTER) SCHEME,404084,71046.44,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,404086,72714.84,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,404088,113688.95,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,404094,407598.62,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,DIOCESE OF MIDDLESBROUGH - CENTRAL FUND,404096,95187.89,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,404098,122885.1,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH DIOCESEN BOARD OF FINANCE (PROPERTY ACCOUNT),404104,43240.75,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,THE GOVERNORS OF BAINES SCHOOL GRANT ACCOUNT,404106,38323.43,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,LIVERPOOL ARCHDIOCESIAN SCHOOL REPAIR ACCOUNT,404108,140254.71,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION INC NO 3 ACCOUNT,404112,87354.56,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,404116,115915.64,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,PRC DTR THATCHAM ST FINIANS SCHOOL,404122,195750,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,404128,45796.61,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST MARYS PRIORY ROMAN CATHOLIC JUNIOR SCHOOL,404132,33436.26,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,404134,149367.88,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,EDUCATIONAL DEVELOPMENT LTD - SCHOOLS ACCOUNT,404140,78980.54,
DfE,PfS,15/11/2011,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DICESE FOR DURHAM SCHOOLS ACCOUNT,404142,95100.89,
DfE,PfS,15/11/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HOLYHEAD SCHOOL,404735,116059.5,
DfE,PfS,15/11/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BOLTON BROW JUNIOR INFANT AND NURSERY SCHOOL,404737,50000,
DfE,PfS,15/11/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GRACE ACADEMY DARLASTON,404739,26952,
DfE,PfS,18/11/2011,Building Work - Capital Programme,Schools Capital and Revenue Grants,BRISTOL FREE SCHOOL TRUST,404741,113237.86,
DfE,PfS,18/11/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,BRISTOL FREE SCHOOL TRUST,404741,22647.59,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,404743,42514.26,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,404745,41636.97,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,404747,71885.24,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,404749,41913.27,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CHURCH SCHOOLS FUND,404751,98246.18,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,404753,61038.64,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHICHESTER DIOCESAN BOARD OF FINANCE 11,404757,98723.54,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WORCESTER DIOCESE BOARD FOR EDUCATION GENERAL,404763,33011.87,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,404771,140340.31,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,404773,60166.42,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,404775,27495.94,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,404779,60561.9,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTER DIOCESAN BOARD OF EDUCATION,404781,124117.1,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE OF ARUNDEL AND BRIGHTON ST WILFRIDS SCHOOL GOVERNMENT B.H.,404785,44887.82,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,404787,159708,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST EDWARDS CHURCH OF ENGLAND PRIMARY SCHOOL,404789,128763,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,DIOCESE OF MIDDLESBROUGH - CENTRAL FUND,404791,148016.84,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,404795,31386.91,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DIOCESAN EDUCATION BOARD,404803,75270.69,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,404805,93372.37,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BINGLEY GRAMMAR SCHOOL CAPITAL ACCOUNT,404807,27022.32,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,404811,86411.18,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,THE SKINNERS SCHOOL GENERAL ACCOUNT,404813,198522,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,404819,82799.83,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,TIFFIN SCHOOL ACCOUNT,404829,49118.4,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHESTER DIOCESAN BOARD OF EDUCATION,404939,60545.12,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CHURCH DIOCESE OF EAST ANGLIA,404941,452451.06,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,404945,117194.22,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CHURCH SCHOOLS FUND,404947,53537.58,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,HEREFORD DIOCESAN BOARD OF FINANCE,404949,42066,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHICHESTER DIOCESAN BOARD OF FINANCE 11,404951,36029.91,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,404953,30736.95,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,404957,44803.72,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE CATHOLIC SCHOOLS COUNCIL,404959,66690,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,CLIFTON CATHOLIC DIOCESAN TRUSTEES REGISTERED,404961,120248.7,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,404963,38571.76,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,404973,53998.13,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,SACRED HEART SCHOOL GOVERNORS ACCOUNT HA,404975,28106.85,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,DEANERY HIGH SCHOOL GOVERNORS ACCOUNT,404983,31404.56,
DfE,PfS,18/11/2011,Capital Grant,Schools Capital and Revenue Grants,OUR LADY AND ST GEORGE'S GOVERNORS ACCOUNT,404985,38952.13,
DfE,PfS,18/11/2011,Building Work - Capital Programme,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,404991,153738,
DfE,PfS,18/11/2011,VAT Debtor - Academy Trusts,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,404991,30747.6,
DfE,PfS,18/11/2011,Revenue Grant,Schools Capital and Revenue Grants,CARDINAL HEENAN SCHOOL SERVICES LTD JARVIS,404993,59525.69,
DfE,PfS,18/11/2011,Revenue Grant,Schools Capital and Revenue Grants,JEWISH FREE SCHOOL - UNITARY CHARGE ACCOUNT,404995,234975.45,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHESTER DIOCESAN BOARD OF EDUCATION,405476,48482.42,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTER DIOCESAN BOARD OF FINANCE,405478,125770.22,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,405484,53410.68,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST EDMUNDSBURY AND IPSWICH DIOCESAN BOARD OF FINANCE BARCHESTER,405486,27000,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROCHESTER DIOCESAN BOARD OF EDUCATION,405488,47207.97,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CHURCH SCHOOLS FUND,405490,87590.96,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHICHESTER DIOCESAN BOARD OF FINANCE 11,405496,54516.76,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,405500,392727.75,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE CATHOLIC SCHOOLS COUNCIL,405504,45144,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,QUEEN ELIZABETH TRUSTEE ACCOUNT,405508,32598.9,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,405512,201682.43,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH DIOCESEN BOARD OF FINANCE (PROPERTY ACCOUNT),405514,53394.75,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,HOLY FAMILY R.C PRIMARY SCHOOL WITHAM GO,405516,27495.84,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,PRCOTR CHRIST THE KING SCHOOL GOVERNORS,405518,54527.96,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION NO.4 ACCOUNT,405520,173676.2,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,405524,282884.9,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,405526,52382.09,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON BOROUGH OF REDBRIDGE TRINITY ROMAN CATHOLIC HEXHAM,405530,48523.53,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,405532,139321.02,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,405534,81681.01,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,405536,37117.2,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,OAKLANDS ROMAN CATHOLIC SCHOOL,405538,55928.92,
DfE,PfS,22/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST CLEMENT'S CATHOLIC PRIMARY SCHOOL,405540,79800.66,
DfE,PfS,22/11/2011,ICT - Capital Programme,Free School Capital Costs,THE PRIORS SCHOOL,405544,40106.07,
DfE,PfS,24/11/2011,Technical Costs - Capital,Director Academies,MOTT MACDONALD,405617,52926,
DfE,PfS,24/11/2011,ICT - Capital Programme,Free School Capital Costs,THE WEST LONDON FREE SCHOOL ACADEMY TRUST,405885,47405.21,
DfE,PfS,24/11/2011,VAT Debtor - Academy Trusts,Free School Capital Costs,THE WEST LONDON FREE SCHOOL ACADEMY TRUST,405885,9481.04,
DfE,PfS,24/11/2011,ICT - Capital Programme,Free School Capital Costs,SANDBACH SCHOOL,405887,28605.5,
DfE,PfS,24/11/2011,VAT Debtor - Academy Trusts,Free School Capital Costs,SANDBACH SCHOOL,405887,5721.1,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,405889,146325.4,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST EDMUNDSBURY AND IPSWICH DIOCESAN BOARD OF FINANCE BARCHESTER,405891,39539.52,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWELL DIOCESAN EDUCATION COMMITTEE NEWCASTLE,405893,53202.96,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,405895,590777.54,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,WORCESTER DIOCESE BOARD FOR EDUCATION GENERAL,405897,52650,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,405899,50167.16,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,405901,223167.47,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,405903,149449.97,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION INC NO 3 ACCOUNT,405911,54000,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,405913,42475.41,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION NO.4 ACCOUNT,405917,119409.84,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,405919,45511.39,
DfE,PfS,24/11/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,405923,107612.89,
DfE,PfS,29/11/2011,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,407479,33585.08,
DfE,PfS,29/11/2011,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,407485,45590.18,
DfE,PfS,29/11/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,407491,46459.82,
DfE,PfS,29/11/2011,Capital Grant,Schools Capital and Revenue Grants,SKIPTON GRAMMAR SCHOOL FOUNDATION ACCOUNT,407495,36808.54,
DfE,PfS,29/11/2011,Capital Grant,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,407499,59948.16,
DfE,PfS,29/11/2011,Revenue Grant,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,407499,180125.8,
DfE,PfS,29/11/2011,Capital Grant,Schools Capital and Revenue Grants,WAKEFIELD DIOCESAN COUNCIL OF EDUCATION,407503,38763.96,
