Department Family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Project Code,Expenditure Type
Ministry of Justice,MoJ HQ,15-Aug-11,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1055591,"33,250.03","Capital Purchases of Plant, Machinery, Equipment, IT, Land, Buildings and Motor Vehicles",RG12 1HN,E066,Programme
Ministry of Justice,MoJ HQ,15-Aug-11,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1055591,"20,377.17","Capital Purchases of Plant, Machinery, Equipment, IT, Land, Buildings and Motor Vehicles",RG12 1HN,E113,Programme
Ministry of Justice,MoJ HQ,15-Aug-11,262000-SCA Costs,NZ406-Strategic Estates Feeder,LAND SECURITIES PROPERTIES LTD,1055601,"3,610,229.00",Shared Service Centre Costs,WC2N 5AF-RENT,0,Admin
Ministry of Justice,MoJ HQ,15-Aug-11,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1055604,"292,004.21",Shared Service Centre Costs,NP10 8BA,0,Admin
Ministry of Justice,MoJ HQ,16-Aug-11,710600-Creditor < 1 year - Payable to Consolidated Fund,WW000-Balance Sheet,HM TREASURY - CFER PAYOVER,1135,"104,056.07",Surrender of Consolidated Fund Extra Receipts and Fine Income to HM Treasury,NP10 8BA,0,Balance Sheet
Ministry of Justice,MoJ HQ,16-Aug-11,710600-Creditor < 1 year - Payable to Consolidated Fund,WW000-Balance Sheet,HM TREASURY - CFER PAYOVER,1135,169.2,Surrender of Consolidated Fund Extra Receipts and Fine Income to HM Treasury,NP10 8BA,0,Balance Sheet
Ministry of Justice,MoJ HQ,16-Aug-11,710600-Creditor < 1 year - Payable to Consolidated Fund,WW000-Balance Sheet,HM TREASURY - CFER PAYOVER,1136,"14,619,968.91",Surrender of Consolidated Fund Extra Receipts and Fine Income to HM Treasury,NP10 8BA,0,Balance Sheet
Ministry of Justice,MoJ HQ,16-Aug-11,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,CRIMINAL CASES REVIEW COMMISSION#KY14611316,6376,"440,000.00","Grant in aid payments to Legal Services Commission (LSC), Information Commissioner's Office (ICO), Scottish Executive, Welsh Assembly, Judicial Appointments Commission (JAC), Legal Services Board (LSB), Office of Legal Complaints (OLC) & Youth Justice Board (YJB)",B1 1TT,0,Grant
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1055681,"317,490.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",EC3M 3BD,0,Admin
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1055681,"63,498.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",EC3M 3BD,0,Admin
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS,1055738,"87,249.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1055741,"30,600.00",Contract & agency staff not on the payroll (excluding consultancy costs),SL6 1DP,E110,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1055741,"26,097.48",Contract & agency staff not on the payroll (excluding consultancy costs),SL6 1DP,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1055741,"6,120.00",Contract & agency staff not on the payroll (excluding consultancy costs),SL6 1DP,E110,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1055741,"5,219.50",Contract & agency staff not on the payroll (excluding consultancy costs),SL6 1DP,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HFX LTD,1055808,"88,353.68","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",CM22 6DR,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HFX LTD,1055808,"17,670.74","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",CM22 6DR,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,IBM UNITED KINGDOM LTD,1055818,"174,228.94","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",PO6 3AE,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,IBM UNITED KINGDOM LTD,1055818,"35,144.06","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",PO6 3AE,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,IBM UNITED KINGDOM LTD,1055818,"34,845.79","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",PO6 3AE,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,IBM UNITED KINGDOM LTD,1055818,"7,028.81","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",PO6 3AE,0,Programme
Ministry of Justice,MoJ HQ,18-Aug-11,223000-Other Expenditure,QY300-Fleet Car Mgmt,LEX AUTOLEASE LTD,1055836,"122,742.81",All other costs including compensation payments (special & ex-gratia) & publications,BL9 8RT,0,Admin
Ministry of Justice,MoJ HQ,18-Aug-11,223000-Other Expenditure,QY300-Fleet Car Mgmt,LEX AUTOLEASE LTD,1055836,"24,548.56",All other costs including compensation payments (special & ex-gratia) & publications,BL9 8RT,0,Admin
Ministry of Justice,MoJ HQ,18-Aug-11,223000-Other Expenditure,QY300-Fleet Car Mgmt,LEX AUTOLEASE LTD,1055836,107.4,All other costs including compensation payments (special & ex-gratia) & publications,BL9 8RT,0,Admin
Ministry of Justice,MoJ HQ,18-Aug-11,223000-Other Expenditure,QY300-Fleet Car Mgmt,LEX AUTOLEASE LTD,1055836,-0.07,All other costs including compensation payments (special & ex-gratia) & publications,BL9 8RT,0,Admin
Ministry of Justice,MoJ HQ,18-Aug-11,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1055837,"1,166,981.58",Shared Service Centre Costs,NP10 8BA,0,Admin
Ministry of Justice,MoJ HQ,18-Aug-11,265000-IT & Telecommunications,RB999-JPG - CJRD,LOGICA UK LTD,1055840,"43,550.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,19-Aug-11,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1137,"82,308.05","Payments in relation to PAYE, NIC and Corporation Tax",BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1138,"60,738.04","Payments in relation to PAYE, NIC and Corporation Tax",BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1139,"1,808,397.36","Payments in relation to PAYE, NIC and Corporation Tax",BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1139,"43,191.00","Payments in relation to PAYE, NIC and Corporation Tax",BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1139,"11,596.60","Payments in relation to PAYE, NIC and Corporation Tax",BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,811000-Interdepartmental - MoJHQ,WW000-Balance Sheet,HMRC,1143,"119,452.82",Intra MOJ transfers,BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,811000-Interdepartmental - MoJHQ,WW000-Balance Sheet,HMRC,1143,"5,107.00",Intra MOJ transfers,BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,811000-Interdepartmental - MoJHQ,WW000-Balance Sheet,HMRC,1144,"120,383.15",Intra MOJ transfers,BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,19-Aug-11,811000-Interdepartmental - MoJHQ,WW000-Balance Sheet,HMRC,1144,"-2,950.77",Intra MOJ transfers,BD98 8AA-PAYE,0,Balance Sheet
Ministry of Justice,MoJ HQ,22-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1056025,"28,736.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,22-Aug-11,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,HEWLETT PACKARD LTD,1056036,"43,977.44","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",RG12 1HN,0,Admin
Ministry of Justice,MoJ HQ,22-Aug-11,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,HEWLETT PACKARD LTD,1056036,"8,795.49","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",RG12 1HN,0,Admin
Ministry of Justice,MoJ HQ,22-Aug-11,212001-Agency staff,RG999-CFLAP Accumulator,OFFICE FOR LEGAL COMPLAINTS,1056067,"44,642.69",Contract & agency staff not on the payroll (excluding consultancy costs),B1 2ND,0,Admin
Ministry of Justice,MoJ HQ,22-Aug-11,212001-Agency staff,RG999-CFLAP Accumulator,OFFICE FOR LEGAL COMPLAINTS,1056067,"8,928.54",Contract & agency staff not on the payroll (excluding consultancy costs),B1 2ND,0,Admin
Ministry of Justice,MoJ HQ,22-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1056099,"28,632.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",M14 0WN,E122,Programme
Ministry of Justice,MoJ HQ,22-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1056099,"5,726.40","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",M14 0WN,E122,Programme
Ministry of Justice,MoJ HQ,22-Aug-11,223000-Other Expenditure,MD600-Information Directorate,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1056107,"55,672.00",All other costs including compensation payments (special & ex-gratia) & publications,SP10 9AG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,710218-Barclaycard Payment Control,QY100-GPC Management - MoJ,HM PRISON SERVICE,1146,"1,050,399.77",Government Procurement Card Management,NP20 9BB,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6378,"17,960.08",Costs relating to rent and rates relating to property,LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6378,"10,146.97","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6378,"3,592.02",Costs relating to rent and rates relating to property,LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6378,"2,029.39","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6379,"43,779.18",Costs relating to rent and rates relating to property,LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6379,"22,731.28","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6379,"8,755.84",Costs relating to rent and rates relating to property,LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6379,"4,546.26","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6380,"40,325.86",Costs relating to rent and rates relating to property,LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6380,"21,196.90","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6380,"8,065.17",Costs relating to rent and rates relating to property,LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,SANDERSON WEATHERALL,6380,"4,239.38","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",LS1 4WG,0,Admin
Ministry of Justice,MoJ HQ,23-Aug-11,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1056123,"112,465.32","Rent, Rates, Service Charges and Car Lease Payments in Advance",RATES,0,Balance Sheet
Ministry of Justice,MoJ HQ,23-Aug-11,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1056123,"68,255.21","Rent, Rates, Service Charges and Car Lease Payments in Advance",RATES,0,Balance Sheet
Ministry of Justice,MoJ HQ,23-Aug-11,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,1056126,"63,889.09","Rent, Rates, Service Charges and Car Lease Payments in Advance",RATES,0,Balance Sheet
Ministry of Justice,MoJ HQ,23-Aug-11,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF ISLINGTON,1056127,"32,842.50","Rent, Rates, Service Charges and Car Lease Payments in Advance",RATES,0,Balance Sheet
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"932,275.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"243,201.10","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"172,533.90","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"129,153.75","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"47,544.20","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"47,003.58","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"36,666.67","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"30,115.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"29,227.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"25,202.11","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056142,"21,651.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS,1056167,"133,950.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS,1056167,"26,790.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS,1056167,"16,310.87","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,262000-SCA Costs,PZ501-MoJ ICT Feeder,CABLE & WIRELESS,1056167,"10,213.32",Shared Service Centre Costs,MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS,1056167,"3,262.17","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,CALIBRE CONSULTANCY LTD,1056169,"29,748.78","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",RG6 4HS,0,Admin
Ministry of Justice,MoJ HQ,25-Aug-11,222002-Other Property Costs,NZ406-Strategic Estates Feeder,CALIBRE CONSULTANCY LTD,1056169,"5,949.76","Includes costs relating to service charges, property hirings, security, cleaning & waste removal",RG6 4HS,0,Admin
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1056227,"2,328,896.87","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1056227,"932,159.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1056227,"195,427.06","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1056227,"39,085.41","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1056246,"57,220.50",Shared Service Centre Costs,NP10 8BA,0,Admin
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,LZ430-I&B Operations,LOGICA UK LTD,1056251,"58,872.74","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,LZ600-Transforming Justice,SPECIALIST COMPUTER CENTRES PLC (SCC),1056321,"22,872.30","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",B11 2LE,0,Admin
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,LZ600-Transforming Justice,SPECIALIST COMPUTER CENTRES PLC (SCC),1056321,"4,574.46","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",B11 2LE,0,Admin
Ministry of Justice,MoJ HQ,25-Aug-11,246000-Current Grants,RG999-CFLAP Accumulator,STAFFORDSHIRE COUNTY COUNCIL,1056324,"155,251.00","Grant payments to National Offender Management Service, Office of Criminal Justice Reform, Victim related & Local Authorities",ST16 2NF,0,Grant
Ministry of Justice,MoJ HQ,25-Aug-11,246000-Current Grants,RG999-CFLAP Accumulator,STAFFORDSHIRE COUNTY COUNCIL,1056324,"31,050.20","Grant payments to National Offender Management Service, Office of Criminal Justice Reform, Victim related & Local Authorities",ST16 2NF,0,Grant
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,VP TREEN & ASSOCIATES,1056344,"25,500.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",TW2 7PJ,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,VP TREEN & ASSOCIATES,1056344,"5,100.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",TW2 7PJ,0,Programme
Ministry of Justice,MoJ HQ,25-Aug-11,222001-Maintenance,NZ406-Strategic Estates Feeder,WATES CONSTRUCTION LTD,1056350,"465,377.37","Costs relating to property maintenance including managing agents fees, surveying, improvements, repairs and engineering costs",KT22 7SW,0,Admin
Ministry of Justice,MoJ HQ,25-Aug-11,222001-Maintenance,NZ406-Strategic Estates Feeder,WATES CONSTRUCTION LTD,1056350,"93,075.47","Costs relating to property maintenance including managing agents fees, surveying, improvements, repairs and engineering costs",KT22 7SW,0,Admin
Ministry of Justice,MoJ HQ,26-Aug-11,710600-Creditor < 1 year - Payable to Consolidated Fund,WW000-Balance Sheet,HM TREASURY - CFER PAYOVER,1147,"66,276.94",Surrender of Consolidated Fund Extra Receipts and Fine Income to HM Treasury,NP10 8BA,0,Balance Sheet
Ministry of Justice,MoJ HQ,30-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056377,"428,507.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056377,"292,509.00","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1056377,"28,043.72","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,30-Aug-11,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1056439,"2,438,917.75","Costs relating to the purchasing, maintenance and running costs of IT (including Development, Innovation and Support Contracts (DISC)) & telecommunications which are not part of a Private Finance Initiative (PFI)",RG12 1HN,0,Programme
