Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,13/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-18401,"5,619,000.00",,NG17 4JL,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-18380,"5,600,000.00",,NN16 8UZ,PUBLIC,,,Other
Department of Health,Department of Health,01/04/2015,SpHAs Programme Revenue Parliamentary Funding,DG: Holding CT Core,NHS TRUST DEVELOPMENT AUTHORITY,HAFS-18360,"5,000,000.00",,SW1E 6QT,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,PLYMOUTH HOSPITALS NHS TRUST,HAFS-18385,"5,000,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,HAFS-18394,"5,000,000.00",,WS2 9PS,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WHITTINGTON HOSPITAL NHS TRUST,HAFS-18395,"4,900,000.00",,N19 5NF,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-18370,"4,600,000.00",,M13 0JR,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-18371,"4,500,000.00",,M13 0JR,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-18386,"4,500,000.00",,PO6 3LY,PUBLIC,,,Other
Department of Health,Department of Health,13/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-18399,"4,500,000.00",,MK6 5LD,PUBLIC,,,Other
Department of Health,Department of Health,17/04/2015,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000465042,"4,465,000.00",Stafford Transition and integrations costs,ST4 7LN,PUBLIC,,,Programme
Department of Health,Department of Health,13/04/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,THE CHRISTIE NHS FOUNDATION TRUST,HAFS-18398,"4,361,000.00",,M20 4BX,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-18396,"4,348,000.00",,WR5 1DD,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,BEDFORD HOSPITAL NHS TRUST,HAFS-18374,"4,278,000.00",,MK42 9DJ,PUBLIC,,,Other
Department of Health,Department of Health,13/04/2015,Addition Clearing - SW LIC,DG: IGT,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12670126,"3,870,141.60",Capital:  F/Y 2014/15 Spine 2  HSCIC - Staff Capitalisation Cost for the period 1/4/14 to 31/3/15,LS1 6AE,PUBLIC,,,Programme
Department of Health,Department of Health,27/04/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,THE ROYAL BOURNEMOUTH & CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,HAFS-18404,"3,590,000.00",,BH7 7DW,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-18384,"3,500,000.00",,NN1 5BD,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-18387,"3,500,000.00",,HA7 4LP,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,THE IPSWICH HOSPITAL NHS TRUST,HAFS-18389,"3,188,000.00",,IP4 5PD,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,THE ROYAL MARSDEN NHS FOUNDATION TRUST,HAFS-18369,"3,000,000.00",,SW3 6JJ,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-18392,"3,000,000.00",,LN2 5QY,PUBLIC,,,Other
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-537831-103369,"2,552,322.00",Comprehensive Networks,E1 8PR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-537892-103316,"2,477,164.00",Comprehensive Networks,WV10 0QP,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-537885-103312,"2,345,864.00",Comprehensive Networks,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,07/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,HAFS-18372,"2,100,000.00",,BA1 3NG,PUBLIC,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,HAFS-18391,"2,074,000.00",,PE30 4ET,PUBLIC,,,Other
Department of Health,Department of Health,17/04/2015,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000465042,"2,060,000.00",Implementation Costs,ST4 7LN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-537838-103308,"2,035,033.00",Bio-Medical Centres,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,23/04/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,ERS-538131-103423,"45,250.00",SP National Council for Palliative Care NCPC SPP019 2015/16,N7 9AS,VCS,,,Other
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,BARNSLEY METROPOLITAN BOROUGH COUNCIL,ERS-537448-103104,"40,000.00",Helping People Home Grant,S70 2TJ,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,BOLTON METROPOLITAN BOROUGH COUNCIL,ERS-537455-103111,"40,000.00",Helping People Home Grant,BL1 1RX,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,BRIGHTON AND HOVE CITY COUNCIL,ERS-537460-103115,"40,000.00",Helping People Home Grant,BN3 2SR,PUBLIC,,,Programme
Department of Health,Department of Health,28/04/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584181007,"454,785.00","Revenue: 2014/15 -Atos - C&B  Termination and Exit CCN Extension - 16th December '14 to 15th March '15	 ",WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,01/04/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-18356,"2,000,000.00",,SE1 7NT,PUBLIC,,,Other
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,BROMLEY LONDON BOROUGH COUNCIL,ERS-537462-103117,"40,000.00",Helping People Home Grant,BR1 3UH,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,BURY METROPOLITAN BOROUGH COUNCIL,ERS-537464-103119,"40,000.00",Helping People Home Grant,BL9 0SP,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,CROYDON LONDON BOROUGH COUNCIL,ERS-537474-103126,"40,000.00",Helping People Home Grant,CR9 1BQ,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,DERBY CITY COUNCIL,ERS-537477-103129,"40,000.00",Helping People Home Grant,DE1 2FS,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,ENFIELD LONDON BOROUGH COUNCIL,ERS-537487-103138,"40,000.00",Helping People Home Grant,EN1 3XL,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,HAVERING LONDON BOROUGH COUNCIL,ERS-537498-103149,"40,000.00",Helping People Home Grant,RM1 3BB,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,HEREFORDSHIRE COUNCIL,ERS-537499-103151,"40,000.00",Helping People Home Grant,HR1 2XW,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,HILLINGDON LONDON BOROUGH COUNCIL,ERS-537501-103153,"40,000.00",Helping People Home Grant,UB8 1UW,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,ISLE OF WIGHT COUNCIL,ERS-537503-103241,"40,000.00",Helping People Home Grant,ISLE OF WIGHT,PUBLIC,,,Programme
Department of Health,Department of Health,23/04/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,RACE EQUALITY FOUNDATION,ERS-538133-103424,"45,250.00",SP Race Equality Foundation SPP008 2015/16,NW5 1LB,VCS,,,Other
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,CROYDON HEALTH SERVICES NHS TRUST,HAFS-18376,"2,000,000.00",,CR7 7YE,PUBLIC,,,Other
Department of Health,Department of Health,08/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-18397,"2,000,000.00",,PE29 6NT,PUBLIC,,,Other
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-537848-103313,"1,918,238.00",Comprehensive Networks,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,10/04/2015,Service charge,DG: IGT,BT GROUP PLC,373723,"447,825.41",Revenue: F/Y 2014/15 Spine 2 BT - CCN 876 Provision of 2nd Line Resource Extension,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-537850-103342,"1,892,364.00",Bio-Medical Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,KINGSTON UPON HULL CITY COUNCIL,ERS-537508-103155,"40,000.00",Helping People Home Grant,HU1 2AB,PUBLIC,,,Programme
Department of Health,Department of Health,02/04/2015,IT minor costs non capital,DG: GOAD,TRUSTMARQUE SOLUTIONS LTD,2228111,"406,553.99",NHSE (ST1470) - Microsoft Licences for Open Service,YO32 9WN,LARGE,,,Admin
Department of Health,Department of Health,28/04/2015,Addition Clearing - SW LIC,DG: IGT,MASTEK UK LTD,90334142,"362,145.00",Capital F/Y 2014/15 SUS Spine Mastek - W4 release 15 - G Cloud services milestone 2-4,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,16/04/2015,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584183160,"357,481.00",WAN LAN improvement project - WR303-03,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,10/04/2015,Addition Clearing - SW LIC,DG: IGT,ORACLE CORPORATION UK LTD,1471010,"295,375.68",Capital: F/Y 2014/15 Oracle Spine 2 - Oracle Middleware Access Manager,RG6 1RA,LARGE,,,Programme
Department of Health,Department of Health,07/04/2015,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584178769,"255,511.76",IMS3 - Telephony - Managed Agency Service (MAS) - payment to 3rd party telephony suppliers,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-537895-103329,"1,827,384.00",Comprehensive Networks,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,27/04/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,KINGSTON HOSPITAL NHS FOUNDATION TRUST,HAFS-18406,"1,800,000.00",,KT2 7PU,PUBLIC,,,Other
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,MEDWAY COUNCIL,ERS-537522-103171,"40,000.00",Helping People Home Grant,ME2 4AU,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,NEWCASTLE UPON TYNE CITY COUNCIL,ERS-537526-103176,"40,000.00",Helping People Home Grant,NE1 8PP,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-537869-103317,"1,702,731.00",Comprehensive Networks,NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-537901-103337,"1,699,709.00",Comprehensive Networks,LE5 4QF,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-537876-103333,"1,697,005.00",Bio-Medical Centres,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-18379,"1,639,000.00",,CV10 7DJ,PUBLIC,,,Other
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-537890-103332,"1,608,434.00",Comprehensive Networks,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,17/04/2015,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000465042,"1,580,000.00",Transaction Costs,ST4 7LN,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,ERS-537532-103183,"40,000.00",Helping People Home Grant,NE28 6UZ,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,NORTHUMBERLAND COUNTY COUNCIL,ERS-537535-103180,"40,000.00",Helping People Home Grant,NE61 2EF,PUBLIC,,,Programme
Department of Health,Department of Health,20/04/2015,Outsourcing Contract,DG: ERD,NHS EMPLOYERS LTD,14126,"1,548,138.95",Core Contract Quarter 1 April-June,LS10 1JR,SME,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,NOTTINGHAM CITY COUNCIL,ERS-537536-103185,"40,000.00",Helping People Home Grant,NG1 2DE,PUBLIC,,,Programme
Department of Health,Department of Health,21/04/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10146,"217,748.71",Revenue: F/Y 2014/15  SUS Spine InTechnology -INT1 CCN003 - Extension of ORACLE OCS Resource,HG3 1UG,SME,,,Programme
Department of Health,Department of Health,10/04/2015,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,12997,"210,157.90",Capital: 2014/15 Spine 2 BJSS - Collaborative  Development,LS1 2TW,SME,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,PETERBOROUGH CITY COUNCIL,ERS-537540-103189,"40,000.00",Helping People Home Grant,PE1 1HQ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Outsourcing Contract,DG: SFNHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-422,"203,991.01",April 14 - March 15 Core Service Charges,SL1 2EJ,LARGE,,,Programme
Department of Health,Department of Health,10/04/2015,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,12707,"198,929.64",Capital: 2014/15 Spine 2 BJSS - Collaborative  Development,LS1 2TW,SME,,,Programme
Department of Health,Department of Health,23/04/2015,Outsourcing Contract,DG: PHD,SERCO LTD,91127060,"195,064.35",Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,LARGE,,,Programme
Department of Health,Department of Health,21/04/2015,Addition Clearing - IT,DG: GOAD,COMPUTACENTER UK LTD,3880469440,"186,686.06","DH - Samsung Syncmaster Monitor S24C450 (24"" LED)",AL10 9TW,LARGE,,,Admin
Department of Health,Department of Health,28/04/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584181011,"176,154.04",Revenue: Atos - Choose & Book - Termination and Exit CCN - Transition activities from Oct 14 to Dec14 CCNS ACCN - 554,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,24/04/2015,Addition Clearing - SW LIC,DG: IGT,BT GROUP PLC,382672,"168,211.17",Capital: F/Y 14/15 BT LSP South - in respect of 13/14 Bond shortfall,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,07/04/2015,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,10108307,"164,640.00",Information Systems,SG8 6DP,LARGE,,,Programme
Department of Health,Department of Health,29/04/2015,Consultancy/Professional Advice,DG: SFNHS,DELOITTE,1111173435,"160,488.91",Professional financial advice on Project Florence,MK9 1FD,LARGE,,,Programme
Department of Health,Department of Health,23/04/2015,Addition Clearing - SW LIC,DG: IGT,BT GROUP PLC,382673,"155,019.20",Capital: LSP London 14/15,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,10/04/2015,Service charge,DG: IGT,BT GROUP PLC,376495,"149,275.14",Revenue: F/Y 2014/15 Spine 2 BT - CCN 876 Provision of 2nd Line Resource Extension,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,20/04/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10129,"148,199.94",Revenue: F/Y 2014/15 SUS Spine - Intechnology - INT1 CCN 007 Extension of Oracle OCS Resources,HG3 1UG,SME,,,Programme
Department of Health,Department of Health,23/04/2015,Service charge,DG: IGT,TRUSTMARQUE SOLUTIONS LTD,2227779,"137,828.40",Revenue: F/Y 2015/16 Choices Trustmarque - Webtrends Analytics: data collected on customer behaviour,YO32 9WN,LARGE,,,Programme
Department of Health,Department of Health,07/04/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,THE LEWISHAM AND GREENWICH NHS TRUST,HAFS-18390,"1,500,000.00",,SE13 6LH,PUBLIC,,,Other
Department of Health,Department of Health,20/04/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,LANCASHIRE CARE NHS FOUNDATION TRUST,HAFS-18403,"1,500,000.00",,PR5 6XT,PUBLIC,,,Other
Department of Health,Department of Health,23/04/2015,Addition Clearing - IT,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011868,"133,836.62",CPA for ESR Contract - FY14/15 Capital drawdown & Pipeline development,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,30/04/2015,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584183968,"120,361.44",IMS3 - Telephony - Managed Agency Service (MAS) - extra line for Costs to 31 March 2015,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,22/04/2015,Consultancy/Professional Advice,DG: SCLGCP,PA CONSULTING SERVICES LTD,10108265,"115,722.00",[3/P/1] BCF Plan Improvement Support Business Case - Phase 2  Lot A(PCOE 4679) FAP Approval email - 4679  ,SW1W 9SR,LARGE,,,Programme
Department of Health,Department of Health,24/04/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,INVOLVE YORKSHIRE & HUMBER,ERS-538148-103441,"49,797.50",SP Involve Yorkshire & Humber SPP011 2015/16,LS3 1AB,VCS,,,Other
Department of Health,Department of Health,28/04/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584181013,"115,472.98","Revenue: 2014/15 -Atos - C&B  Termination and Exit CCN Extension - 16th December '14 to 15th March '15	 ",WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,REDCAR AND CLEVELAND BOROUGH COUNCIL,ERS-537546-103195,"40,000.00",Helping People Home Grant,TS6 9AR,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-537842-103336,"1,413,918.00",Comprehensive Networks,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,ROCHDALE BOROUGH COUNCIL,ERS-537548-103198,"40,000.00",Helping People Home Grant,OL16 9AJ,PUBLIC,,,Programme
Department of Health,Department of Health,21/04/2015,Contractor/Staff Substitution,DG: SFNHS,ARNAOUS LTD,DH-003/2014-15,"114,840.00",Finance and Commercial Consultant ,SG6 1AS,SME,13968,,Admin
Department of Health,Department of Health,15/04/2015,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,10108336,"114,540.00",Information Systems,SG8 6DP,LARGE,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-537883-103324,"1,324,480.00",Comprehensive Networks,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000005,"1,314,735.71",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-537899-103311,"1,274,673.00",Comprehensive Networks,SO52 9AB,PUBLIC,,,Programme
Department of Health,Department of Health,16/04/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000004,"1,243,803.95",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,17/04/2015,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000465041,"1,175,000.00",Stafford Transition and integrations costs,ST4 7LN,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-537850-103342,"1,046,042.00",Comprehensive Networks,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,28/04/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584181012,"112,955.52","Revenue: 2014/15 -Atos - C&B  Termination and Exit CCN Extension - 16th December '14 to 15th March '15	 ",WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,20/04/2015,Service charge,DG: IGT,Appsbroker Consulting Limited,7122609,"110,880.00",NHS Choices: 14/15 revenue - google maps service,SN1 3EB,SME,,,Programme
Department of Health,Department of Health,16/04/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10159,"110,554.02",Revenue; Spine 2 InTechnology - Golden Gate Support - CCNINT1 016,HG3 1UG,SME,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,ROTHERHAM BOROUGH COUNCIL,ERS-537549-103199,"40,000.00",Helping People Home Grant,S65 1UE,PUBLIC,,,Programme
Department of Health,Department of Health,05/04/2015,Revenue Grants to local authorities,DG: SCLGCP,SALFORD CITY COUNCIL,ERS-537551-103202,"40,000.00",Helping People Home Grant,M27 5AP,PUBLIC,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-537900-103301,"1,045,397.00",Comprehensive Networks,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2015,Research & development,DG: RDD,QUANTUMDX GROUP LTD,084DH,"109,956.08",Invention for Innovation,CR8 4EJ,SME,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,RAND EUROPE CIC,15218/10073-61,"107,695.37",PROJECTS,CB4 1YG,SME,,,Programme
Department of Health,Department of Health,16/04/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10157,"105,000.00","Revenue: F/Y 2014/15 InTechnology - SUS Spine INT1 CCN005 - Pre Live Service Agreement DBaaS	 ",HG3 1UG,SME,,,Programme
Department of Health,Department of Health,28/04/2015,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584181014,"103,688.79","Revenue: 2014/15 -Atos - C&B  Termination and Exit CCN Extension - 16th December '14 to 15th March '15	 ",WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,10/04/2015,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,13055,"101,527.02",Capital: 2014/15 Spine 2 BJSS - Collaborative  Development,LS1 2TW,SME,,,Programme
Department of Health,Department of Health,15/04/2015,Research & development,DG: RDD,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-537891-103323,"1,025,729.00",Bio-Medical Centres,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,07/04/2015,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-537636-103048,"100,000.00",HTA - Support for Clinical Trials,WC1V 6AZ,VCS,,,Programme
Department of Health,Department of Health,09/04/2015,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584181826,"99,537.00",IWS2 Programme - IWS Service Improvement,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,24/04/2015,Publicity & advertising,DG: ERD,NLA MEDIA ACCESS LTD,Q359615,"95,202.55","Newspaper Licensing Agency (NLA)	Provision of Universal access 2015-16",TN1 1HT,SME,,,Admin
Department of Health,Department of Health,20/04/2015,Service charge,DG: IGT,THE PHOENIX PARTNERSHIP (LEEDS) LTD,GPSOCCCN011,"93,750.00",GP Soc: TPP Revenue costs May 2014 - March 2015,LS18 5TN,SME,,,Programme
Department of Health,Department of Health,15/04/2015,IT minor costs non capital,DG: SFNHS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-422,"93,122.13",Trust Indexation to July 2014 – recoverable from Trusts,SL1 2EJ,LARGE,,,Programme
