EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC130197,05-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,528,130197
MODGPC130198,09-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,876,130198
MODGPC130199,12-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,1928.46,130199
MODGPC130200,12-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,585.94,130200
MODGPC130201,04-Nov-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,1040.4,130201
MODGPC130202,06-Nov-15,General Retail and Wholesale       , VARIETY STORES,813.94,130202
MODGPC130203,12-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,507.98,130203
MODGPC130204,12-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,692.62,130204
MODGPC130205,04-Nov-15,General Retail and Wholesale       , ELECTRONICS STORES,649.69,130205
MODGPC130206,10-Nov-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,2058.49,130206
MODGPC130207,05-Nov-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,813.13,130207
MODGPC130208,03-Nov-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,2072.88,130208
MODGPC130209,12-Nov-15,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,3475,130209
MODGPC130210,05-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,710.4,130210
MODGPC130211,10-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,690.56,130211
MODGPC130212,05-Nov-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,2407.68,130212
MODGPC130213,10-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,864,130213
MODGPC130214,11-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,2428.45,130214
MODGPC130215,04-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,2111.23,130215
MODGPC130216,02-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,743.99,130216
MODGPC130217,10-Nov-15,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,2338.94,130217
MODGPC130218,10-Nov-15,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,802.56,130218
MODGPC130219,10-Nov-15,General Retail and Wholesale       , DISCOUNT STORES,654.88,130219
MODGPC130220,03-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,855,130220
MODGPC130221,12-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,959.64,130221
MODGPC130222,04-Nov-15,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,6927.55,130222
MODGPC130223,04-Nov-15,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,1910.66,130223
MODGPC130224,04-Nov-15,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,4578,130224
MODGPC130225,09-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1302.98,130225
MODGPC130226,04-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,848.28,130226
MODGPC130227,04-Nov-15,Building Materials                 , PLUMBING/HEATING EQUIPMENT,804.1,130227
MODGPC130228,09-Nov-15,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,1539.28,130228
MODGPC130229,09-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,6091.2,130229
MODGPC130230,03-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,25527.6,130230
MODGPC130231,03-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,11113.48,130231
MODGPC130232,05-Nov-15,General Retail and Wholesale       , HARDWARE STORES,4368.67,130232
MODGPC130233,05-Nov-15,General Retail and Wholesale       , HARDWARE STORES,2742.96,130233
MODGPC130234,05-Nov-15,General Retail and Wholesale       , HARDWARE STORES,4851,130234
MODGPC130235,12-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4218.72,130235
MODGPC130236,04-Nov-15,Building Materials                 , PLUMBING/HEATING EQUIPMENT,3594,130236
MODGPC130237,09-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,662.64,130237
MODGPC130238,11-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,4903.8,130238
MODGPC130239,12-Nov-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,6830.4,130239
MODGPC130240,04-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,3029.35,130240
MODGPC130241,05-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,4408.24,130241
MODGPC130242,05-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,4433.71,130242
MODGPC130243,06-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,4782,130243
MODGPC130244,09-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1984.8,130244
MODGPC130245,09-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,617.16,130245
MODGPC130246,10-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,818.28,130246
MODGPC130247,06-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,15706.4,130247
MODGPC130248,02-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,2284.8,130248
MODGPC130249,10-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,940.8,130249
MODGPC130250,12-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,9892.32,130250
MODGPC130251,03-Nov-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1085.66,130251
MODGPC130252,10-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,3390.2,130252
MODGPC130253,05-Nov-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,1708.48,130253
MODGPC130254,06-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1025.46,130254
MODGPC130255,12-Nov-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,528.96,130255
MODGPC130256,12-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1112,130256
MODGPC130257,03-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1219.6,130257
MODGPC130258,05-Nov-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,5152.8,130258
MODGPC130259,06-Nov-15,Leisure Activities                 , BOAT DEALERS,9984,130259
MODGPC130260,10-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,28530,130260
MODGPC130261,02-Nov-15,Building Services                  , ELECTRICAL CONTRACTORS,3800.7,130261
MODGPC130262,10-Nov-15,Building Services                  , ELECTRICAL CONTRACTORS,8623.52,130262
MODGPC130263,10-Nov-15,Building Services                  , ELECTRICAL CONTRACTORS,31350.24,130263
MODGPC130264,02-Nov-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,1483.28,130264
MODGPC130265,05-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,802.8,130265
MODGPC130266,05-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,3128.48,130266
MODGPC130267,04-Nov-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,936,130267
MODGPC130268,06-Nov-15,General Retail and Wholesale       , FABRIC STORES,987.42,130268
MODGPC130269,03-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,798.94,130269
MODGPC130270,03-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,2675.09,130270
MODGPC130271,03-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1017.95,130271
MODGPC130272,12-Nov-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,1487.13,130272
MODGPC130273,12-Nov-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,1996.82,130273
MODGPC130274,09-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,2364,130274
MODGPC130275,10-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1013.89,130275
MODGPC130276,11-Nov-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,540,130276
MODGPC130277,04-Nov-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1335.12,130277
MODGPC130278,12-Nov-15,"Office Stationery, Equipment and Su", STATIONERY STORES,577.5,130278
MODGPC130279,09-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,500,130279
MODGPC130280,10-Nov-15,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,774.17,130280
MODGPC130281,10-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,535.2,130281
MODGPC130282,11-Nov-15,Building Materials                 , PLUMBING/HEATING EQUIPMENT,3803.67,130282
MODGPC130283,03-Nov-15,Books and Periodicals              , BOOK STORES,825.11,130283
MODGPC130284,05-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,773.4,130284
MODGPC130285,06-Nov-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,2274.55,130285
MODGPC130286,10-Nov-15,General Retail and Wholesale       , ELECTRONICS STORES,600,130286
MODGPC130287,10-Nov-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,1722,130287
MODGPC130288,02-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,600,130288
MODGPC130289,12-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,512.83,130289
MODGPC130290,02-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,566,130290
MODGPC130291,03-Nov-15,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,893.78,130291
MODGPC130292,03-Nov-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,5000,130292
MODGPC130293,03-Nov-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,3983.8,130293
MODGPC130294,03-Nov-15,"Office Stationery, Equipment and Su", STATIONERY STORES,506.64,130294
MODGPC130295,12-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1645.46,130295
MODGPC130296,06-Nov-15,Hotel\Restaurants\Bars               , BARS/TAVERNS/LOUNGES/DISCOS,1038.12,130296
MODGPC130297,09-Nov-15,General Retail and Wholesale       , ART DEALERS & GALLERIES,609.6,130297
MODGPC130298,04-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,1487.81,130298
MODGPC130299,11-Nov-15,Medical Supplies and Services      , OPTICIANS,1000,130299
MODGPC130300,03-Nov-15,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,2883.54,130300
MODGPC130301,03-Nov-15,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,3772.8,130301
MODGPC130302,06-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,1044.78,130302
MODGPC130303,06-Nov-15,Medical Supplies and Services      , ORTHOPEDIC GOODS,1531.9,130303
MODGPC130304,09-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,1429.22,130304
MODGPC130305,04-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",916.93,130305
MODGPC130306,04-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",924.83,130306
MODGPC130307,09-Nov-15,Medical Supplies and Services      , DRUG STORES & PHARMACIES,900,130307
MODGPC130308,02-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2694,130308
MODGPC130309,02-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,4041,130309
MODGPC130310,03-Nov-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,2200,130310
MODGPC130311,06-Nov-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,4497,130311
MODGPC130312,12-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,2971.04,130312
MODGPC130313,05-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,624,130313
MODGPC130314,02-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,3148.11,130314
MODGPC130315,10-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,952.56,130315
MODGPC130316,04-Nov-15,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,540,130316
MODGPC130317,05-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2300,130317
MODGPC130318,10-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,1365,130318
MODGPC130319,12-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1236,130319
MODGPC130320,09-Nov-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,796.41,130320
MODGPC130321,10-Nov-15,Freight and Storage                , PUBLIC WAREHOUSING,4449.6,130321
MODGPC130322,11-Nov-15,Print and Advertising              , PHOTOFINISH LABS/DEV,598.2,130322
MODGPC130323,12-Nov-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,4020.84,130323
MODGPC130324,06-Nov-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,1855.2,130324
MODGPC130325,11-Nov-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,790,130325
MODGPC130326,03-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1710,130326
MODGPC130327,06-Nov-15,Auto Rental                        ,Auto Rental                        ,567.9,130327
MODGPC130328,10-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1700,130328
MODGPC130329,05-Nov-15,Medical Supplies and Services      , OPTICIANS,700,130329
MODGPC130330,06-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,540,130330
MODGPC130331,12-Nov-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,568.8,130331
MODGPC130332,12-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,549.35,130332
MODGPC130333,03-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,580.22,130333
MODGPC130334,06-Nov-15,Financial Services                 , INSURANCE SALES/UNDERWRITE,1455.25,130334
MODGPC130335,02-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1200,130335
MODGPC130336,06-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,613.2,130336
MODGPC130337,12-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,933.66,130337
MODGPC130338,03-Nov-15,Mail and Courier Services          , POSTAGE STAMPS,642.3,130338
MODGPC130339,04-Nov-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,1258.44,130339
MODGPC130340,05-Nov-15,Leisure Activities                 , AMUSEMENT PARKS/CIRCUS,1800,130340
MODGPC130341,09-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,4011,130341
MODGPC130342,09-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2163,130342
MODGPC130343,09-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1318.12,130343
MODGPC130344,09-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,4573.1,130344
MODGPC130345,04-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,530,130345
MODGPC130346,09-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1277.97,130346
MODGPC130347,09-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,1116.12,130347
MODGPC130348,09-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,756,130348
MODGPC130349,11-Nov-15,General Retail and Wholesale       , MUSIC STORES/PIANOS,862.9,130349
MODGPC130350,09-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,565.06,130350
MODGPC130351,03-Nov-15,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,810,130351
MODGPC130352,05-Nov-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,12832.25,130352
MODGPC130353,05-Nov-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,4058.4,130353
MODGPC130354,04-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,1191.75,130354
MODGPC130355,04-Nov-15,"Office Stationery, Equipment and Su", STATIONERY STORES,549.6,130355
MODGPC130356,12-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,958.8,130356
MODGPC130357,09-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2000,130357
MODGPC130358,10-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1452,130358
MODGPC130359,11-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,828,130359
MODGPC130360,12-Nov-15,Miscellaneous Industrial/Commercial, WRECKING SALVAGE YARDS,1140,130360
MODGPC130361,06-Nov-15,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,698.7,130361
MODGPC130362,10-Nov-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",1345.68,130362
MODGPC130363,03-Nov-15,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,1453.27,130363
MODGPC130364,03-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,578.4,130364
MODGPC130365,02-Nov-15,Training and Educational           , SCHOOLS - DEFAULT,667.15,130365
MODGPC130366,05-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2088,130366
MODGPC130367,05-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1952,130367
MODGPC130368,09-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1165.16,130368
MODGPC130369,09-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,670.44,130369
MODGPC130370,11-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1030,130370
MODGPC130371,02-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,874.56,130371
MODGPC130372,09-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,705.71,130372
MODGPC130373,09-Nov-15,Personal Services                  , COUNSELING SERVICE - ALL,2820,130373
MODGPC130374,10-Nov-15,General Retail and Wholesale       , WIG AND TOUPEE STORES,856.8,130374
MODGPC130375,10-Nov-15,General Retail and Wholesale       , MUSIC STORES/PIANOS,963.87,130375
MODGPC130376,12-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,693.6,130376
MODGPC130377,06-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,3385.44,130377
MODGPC130378,09-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1813.2,130378
MODGPC130379,03-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",694.8,130379
MODGPC130380,03-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1386,130380
MODGPC130381,10-Nov-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1175.23,130381
MODGPC130382,10-Nov-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,545.14,130382
MODGPC130383,09-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,4260,130383
MODGPC130384,09-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2198.4,130384
MODGPC130385,02-Nov-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,521.4,130385
MODGPC130386,10-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2700,130386
MODGPC130387,10-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1495,130387
MODGPC130388,10-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2700,130388
MODGPC130389,10-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1620,130389
MODGPC130390,12-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,2922,130390
MODGPC130391,05-Nov-15,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,835.79,130391
MODGPC130392,05-Nov-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,3753.47,130392
MODGPC130393,04-Nov-15,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,1418.1,130393
MODGPC130394,03-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,1291.2,130394
MODGPC130395,10-Nov-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,540,130395
MODGPC130396,12-Nov-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,4796.64,130396
MODGPC130397,11-Nov-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,672.84,130397
MODGPC130398,03-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2187.8,130398
MODGPC130399,04-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,1996,130399
MODGPC130400,09-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,3804,130400
MODGPC130401,10-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,5454.54,130401
MODGPC130402,11-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,3804,130402
MODGPC130403,10-Nov-15,Professional Services              , PROFESSIONAL SERVICES - DEF,725,130403
MODGPC130404,06-Nov-15,"Office Stationery, Equipment and Su", STATIONERY STORES,1000,130404
MODGPC130405,12-Nov-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,600,130405
MODGPC130406,09-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,525.6,130406
MODGPC130407,02-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1753.41,130407
MODGPC130408,05-Nov-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,661.5,130408
MODGPC130409,05-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,733.2,130409
MODGPC130410,11-Nov-15,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,945.75,130410
MODGPC130411,11-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,1290.28,130411
MODGPC130412,12-Nov-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",620.46,130412
MODGPC130413,09-Nov-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,2638.38,130413
MODGPC130414,11-Nov-15,Books and Periodicals              , BOOK STORES,594,130414
MODGPC130415,09-Nov-15,Miscellaneous Industrial/Commercial, TOOL HIRE,786.24,130415
MODGPC130416,09-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,531.2,130416
MODGPC130417,12-Nov-15,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,531.2,130417
MODGPC130418,02-Nov-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,858,130418
MODGPC130419,04-Nov-15,Mail and Courier Services          , POSTAGE STAMPS,1446.65,130419
MODGPC130420,10-Nov-15,General Retail and Wholesale       , SHOE STORES,1820.66,130420
MODGPC130421,12-Nov-15,General Retail and Wholesale       , SHOE STORES,2125.1,130421
MODGPC130422,05-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2352.24,130422
MODGPC130423,05-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1161.6,130423
MODGPC130424,05-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,880.86,130424
MODGPC130425,04-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1794,130425
MODGPC130426,12-Nov-15,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,2625.98,130426
MODGPC130427,03-Nov-15,General Retail and Wholesale       , HARDWARE STORES,1762.8,130427
MODGPC130428,03-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,732,130428
MODGPC130429,10-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,798,130429
MODGPC130430,04-Nov-15,Statutory Bodies                   , TAX PAYMENTS,3409.43,130430
MODGPC130431,12-Nov-15,Building Materials                 , PLUMBING/HEATING EQUIPMENT,811.74,130431
MODGPC130432,11-Nov-15,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,684.28,130432
MODGPC130433,05-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,1008,130433
MODGPC130434,05-Nov-15,Auto Rental                        ,Auto Rental                        ,1979.69,130434
MODGPC130435,06-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,829.2,130435
MODGPC130436,04-Nov-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,579.13,130436
MODGPC130437,03-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,3472.37,130437
MODGPC130438,03-Nov-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,3000,130438
MODGPC130439,18-Nov-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,764.4,130439
MODGPC130440,19-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,3830.4,130440
MODGPC130441,18-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,4968,130441
MODGPC130442,20-Nov-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,3385.56,130442
MODGPC130443,30-Nov-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,2114.94,130443
MODGPC130444,17-Nov-15,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,1584,130444
MODGPC130445,16-Nov-15,General Retail and Wholesale       , SPORTING GOODS STORES,536.11,130445
MODGPC130446,18-Nov-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,1289.87,130446
MODGPC130447,24-Nov-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,756,130447
MODGPC130448,24-Nov-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1099,130448
MODGPC130449,19-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,546.84,130449
MODGPC130450,19-Nov-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1079.28,130450
MODGPC130451,25-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1731.6,130451
MODGPC130452,17-Nov-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,2209.15,130452
MODGPC130453,26-Nov-15,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,6716.4,130453
MODGPC130454,17-Nov-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,3940.06,130454
MODGPC130455,17-Nov-15,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,551.5,130455
MODGPC130456,24-Nov-15,Hotel\Restaurants\Bars               , RESTAURANTS,1081.73,130456
