Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
DEFRA,EA,13/09/2012,Facilities,FM Operating Unit - Northern,Jaymar Estates Ltd,1110122,"£129,121.80",The Quadrant Sheffield Annual rent paid quarterly,M6 6AR,,,,Administration,
DEFRA,EA,13/09/2012,Facilities,FM Operating Unit - Central and South East,Lawson & Partners Llp,1110335,"£51,999.90","Orchard House, West Malling - Payment of Rent for 2012/13",W1S 2XF,,,,Administration,
DEFRA,EA,13/09/2012,Facilities,FM Operating Unit - Central and South East,AG Investream Frimley LP,1106196,"£200,018.88",Quartlerly rent in advance for Swift House 29.09.12 to 24.12.12,W1U 2RU,,,,Administration,
DEFRA,EA,13/09/2012,Facilities,FM Operating Unit - Northern,Berkley Estates London Ltd,1107946,"£25,725.00",4th Floor Stockdale House Headingley Leeds annual rent,W1U 1QS,,,,Administration,
DEFRA,EA,18/09/2012,Facilities,FM Operating Unit - Central and South East,Factory Outlets Ltd,1108514,"£106,725.00",15th floor Guildbourne House rent and service charge 29.09 to 24.12.12.,NW1 0ND,,,,Administration,
DEFRA,EA,18/09/2012,Facilities,HO FM - Millbank,CB Richard Ellis Ltd,1110623,"£52,264.20",Millbank Tower  rent in advance/service charge in advance. 29/09/12 to 24/12/12.,EC4M 7HP,,,,Administration,
DEFRA,EA,18/09/2012,Facilities,HO FM - Millbank,CB Richard Ellis Ltd,1110624,"£117,614.70",Millbank Tower  rent in advance/service charge in advance. 29/09/12 to 24/12/12.,EC4M 7HP,,,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1110423,"£158,396.49",Incident management fee September 12. Incident Management - Vehicles 2012/13,RG14 2NU,,30340333,,Administration,
DEFRA,EA,13/09/2012,Fleet,HO Fleet - EA Wales,Hitachi Capital Vehicle Solutions Ltd,1109575,"£27,777.62",Wales Incident Management - Vehicles ,RG14 2NU,,40033837,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Geomatics,RVL Survey Ltd,1109012,"£53,666.20",South West -  Regional Contract for the Supply of Aircraft and Pilots for flood risk mapping and coastal monitoring throughout England and Wales,DE74 2SA,,30000394,SCLI0001,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1105982,"£138,231.79","National Marine Plant service, inspection, maintenance and repair Contract",PL9 7HP,,30322647,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1112369,"£55,248.80","26050 - National Marine Plant service, inspection maintenance and repair ",PL9 7HP,,30322647,,Administration,
DEFRA,EA,18/09/2012,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1107322,"£77,145.18",Daily rental charges Supply of lease cars,RG14 2NU,,,,Administration,
DEFRA,EA,18/09/2012,Fleet,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1110810,"£154,626.01",Lease Car Rentals  September 2012.,RG14 2NU,,40033837,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet Operations,Hewden Stuart Plc,1108532,"£541,898.99",Non-Operated Plant Hire,M32 0HW,,30184689,,Administration,
DEFRA,EA,13/09/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1105299,"£33,307.14","Commercial Vehicles - Service, Repair and Maintenance (SIMAR) 2012/13",RG14 2NU,,30340333,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1109879,"£52,509.43","Commercial Vehicles - Service, Repair and Maintenance Management fees",RG14 2NU,,30340333,,Administration,
DEFRA,EA,25/09/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1109968,"£235,247.53","Monthly recharge Commercial Vehicles - Service, Repair and Maintenance",RG14 2NU,,30340333,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet - EA Wales,Hitachi Capital Vehicle Solutions Ltd,1105393,"£33,208.80","Wales Commercial Vehicles - Service, Repair and Maintenance (SIMAR) 2012/13; Incident Management - Vehicles 2012/13",RG14 2NU,,40033837,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1106532,"£239,915.40","Commercial Vehicles - Service, Repair and Maintenance (SIMAR) 2012/13; Incident Management - Vehicles 2012/13",RG14 2NU,,30340333,,Administration,
DEFRA,EA,18/09/2012,Fleet,HO Fleet Operations,Post Office Ltd,1111040,"£51,225.00",Road Fund Licences,PE2 5ZR,,,,Administration,
DEFRA,EA,18/09/2012,ICT Commodities,HO Flood Warning Systems,MM Teleperformance Ltd,1108999,"£62,878.59",Call centre and managment costs for Floodline live agent and recorded messaging service,BS1 3LG,,30146474,,Administration,
DEFRA,EA,18/09/2012,ICT Commodities,National Accomodation Change Fund | CI Solutions Delivery Management | CI Innovation Architecture | CI SD Management MRA | CI ITXpress Business | HO Capital WiP | CIS Capital WiP | CI Infrastructure Change Programme MRA | HO Corp Comms and Media | Incident Management Manager | Head of Research | HO Met Office Joint Venture Manager | Financial Management | CI Customer Services and Solutions,Capgemini UK Plc,1110912,"£7,433,357.06",IT Service Outsource service charge and work order costs,GU21 6DB,,30259320 | 30282611 | 30304723 | 30259316 | 30259319,REAN001298 | HORES00055 |  | CIS161238 |  |  |  |  |  |  |  | CIS111923 |  | CIS330352 | CIS330893 | EBCRI11502L01 | CIS3306199 | CIS3302978 | HORES00023 | HORES00057 | HORES00020 | BBXXX20004L01 | BBXXX20001L06 |  | FCPAM00093L01 | FCPIM00020L06 | HOEV101103 |  | BBXXX20005L01 |  | HORES00131 | BBPDM20000L26 |  |  | CIS330348 |  |  | CIS330050 |  |  | ,Project,
DEFRA,EA,20/09/2012,ICT Commodities,CI SD Management MRA,ABM UK Ltd,1106164,"£75,240.00",Annual Escrow payment – Intellicase software,NG11 6JS,,,,Administration,
DEFRA,EA,18/09/2012,ICT Commodities,CI SD Management MRA,SFW Ltd,1112598,"£93,240.00",Support Services for Registration system for the Aviation Industry for the EU Emissions Trading Scheme,GU22 7UY,,,,Project,
DEFRA,EA,20/09/2012,ICT Commodities,HO Capital WiP | E and B Land and Water,Information Processing Ltd,1107517,"£39,544.80",Hosting and penetration testing of the RESTORE knowledge management database. ,BA1 5LR,,,EBPLW11028L01 | HOEB910063,Project,
DEFRA,EA,18/09/2012,ICT Commodities,HO Commercial Development,CEH,1112275,"£40,567.58",Royalty payment for supply of National Flood Risk Assessment (NaFRA) individual licence Jan 11 - March 15,SN2 1EU,,,,Administration,
DEFRA,EA,20/09/2012,ICT Systems,HO Capital WiP,Scisys UK Ltd,1076924,"£38,580.25",Permitting Release 2 - Transformation Project,SN14 0GB,,30301794,CIS3302981,Project,
DEFRA,EA,20/09/2012,ICT Systems,Nat Trading and Reg Services,Scisys UK Ltd,1112082,"£58,910.40",Carbon reduction commitment project Simplification and Enhancements,SN14 0GB,,30331349,EBOCC40039L01,Project,
DEFRA,EA,20/09/2012,Industrial Services,Incident Management Manager,Jeremy Benn Associates Ltd,1108899,"£90,000.00",Updated Flood Maps for Surface Water,BD23 3AE,,30219909,FCPMM00255B00,Project,
DEFRA,EA,20/09/2012,Industrial Services,AN Strategic Env Planning Mgr,Atkins Ltd,1105610,"£53,245.70",In River Needs Strategy Phase 1 12/13. ,KT18 5BW,,30275011,REANWR7116,Project,
DEFRA,EA,20/09/2012,Industrial Services,AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1111696,"£28,585.79",Hydrogeological Services Essex Phase 3 Groundwater Model Development and Reporting 2012-13.  ,NE3 3PX,,30274977,IMAN000608,Administration,
DEFRA,EA,20/09/2012,Industrial Services,AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1111704,"£25,820.05",Hydrogeological Services model and reporting 2012/13,NE3 3PX,,30274977,IMAN000574,Administration,
DEFRA,EA,20/09/2012,Industrial Services,SE Capital WiP,Port Of London Authority,1105718,"£26,559.94","Partial reimbursement of Port of London Authority costs (under section 49 of the Thames Barrier and Flood Protection Act 1972) for Thames Barrier Navigation Centre Tower Painting, 2012",DA12 2BG,,,IMTH000608,Administration,
DEFRA,EA,20/09/2012,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1110118,"£74,821.53",Provision of services for control and direction of navigation and the regulation of traffic in accordance with section 49 of the Thames Flood Protection Act 1972 for the period 01-04-12 to 31-3-13,DA12 2BG,,,,Administration,
DEFRA,EA,20/09/2012,Industrial Services,Head of Research,MWH UK Ltd,1102577,"£27,330.65",Monitoring and assessment of Environmental impacts of Droughts,WA3 6GD,,,HOEV121302,Project,
DEFRA,EA,20/09/2012,Office Solutions,National Enforcement Service,Apex Security Engineering Ltd,1101719,"£35,544.06",Provision of Security Equipment Assessment Panel Class 3 Containers.,SG6 1HJ,,,,Administration,
DEFRA,EA,18/09/2012,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1107508,"£206,848.00",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,
DEFRA,EA,25/09/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1103461,"£32,892.80",Occupational health support services and advice for individuals,BN8 5NN,,30348772,HOHRITA001,Administration,
DEFRA,EA,20/09/2012,Professional Services - CCL,E and B Land and Water,URS Corporation Ltd,1105781,"£27,447.00",Abstraction Licence Reform period ending 10.07.12,G2 4QE,,30249241,EBPLW12044,Administration,
DEFRA,EA,18/09/2012,Professional Services - CCL,National Permitting Service,Jacobs UK Ltd,1105091,"£39,783.26",National permitting service consultant support for 3 months to end of Sept 2012,G2 7HX,,30149972,,Administration,
DEFRA,EA,25/09/2012,Professional Services - CCL,National Permitting Service,Atkins Ltd,1111036,"£41,114.02",National permitting service consultant support for 3 months to end of Sept 2012,KT18 5BW,,30148931,,Administration,
DEFRA,EA,20/09/2012,Professional Services - CCL,E and B Land and Water,AMEC Environment & Infrastructure UK Ltd,1111978,"£28,694.83",Environmental Policy Consultancy and Related Services,NE3 3PX,,30148939,EBPLW12044,Administration,
DEFRA,EA,18/09/2012,Professional Services - CCL,National Permitting Service,Atkins Ltd,1112293,"£29,163.60",National permitting service consultant support for 3 months to end of Sept 2012,KT18 5BW,,30148931,,Administration,
DEFRA,EA,20/09/2012,Professional Services - CCL,"Data Mapping, Modelling & Information",Gabriel Information Solutions Ltd,1102261,"£27,873.77",Data Flow Mapping,EX1 3SD,,,HOEV101110,Project,
DEFRA,EA,25/09/2012,Professional Services - CCL,HO Business Finance,Networkers International (UK) PLC,1109290,"£38,429.52",Temporary Staff payments (business Finance),BR1 1HP,,,,Administration,
DEFRA,EA,20/09/2012,Professional Services Other,NE North East Area Manager,River Catchment Services Ltd,1105335,"£35,000.00",Forest Streams collaborative project to assess and mitigate 17 water bodies in Kielder Forest 15/10/11 for 3 years,NE15 0PA,,,RENE960007,Project,
DEFRA,EA,20/09/2012,Professional Services Other,NW Ambition Project Manager,Eden Rivers Trust,1108907,"£30,000.00",River Restoration Strategy Project,CA11 OAH,,,RENW001935,Project,
DEFRA,EA,20/09/2012,Professional Services Other,E and B Climate Change and Communities,Climate Partnership UK CIC,1111357,"£36,000.00",Core funding to Climate partnership UK,GU1 1YA,,,EBPCC11003,Administration,
DEFRA,EA,20/09/2012,Professional Services Other,Strategy and Engagement Manager,Jeremy Benn Associates Ltd,1108885,"£98,769.00",Measuring Confidence in National flood risk assessment (NAFRA) Outputs  Stage 2,BD23 3AE,,,FCPIF00151B00,Project,
DEFRA,EA,25/09/2012,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1110144,"£26,942.26",Helpston Groundwater Remediation Project August 2012.,BS32 4DF,,30177470,REAN001571,Project,
DEFRA,EA,20/09/2012,Professional Services Other,AN Capital WiP,Broadland Environmental Services Ltd,1112214,"£276,554.16",Broadland flood alleviation project costs ,GU15 3XW,,30014973,IMAN000753,Project,
DEFRA,EA,18/09/2012,Professional Services Other,NE Capital WiP,Tilhill Forestry Ltd,1099820,"£26,925.85",Landscaping at Fenton Dam,FK7 9NS,,30296665,IMNE000646,Project,
DEFRA,EA,25/09/2012,Professional Services Other,National Accomodation Change Fund,MACE Ltd,1107851,"£42,398.40","Lateral House, Leeds Accommodation Project. ",NW1 0LF,,,HORES00021,Project,
DEFRA,EA,25/09/2012,Professional Services Other,SE North East Thames - AEM East,Hertfordshire & Middlesex Wildlife Trust,1108539,"£33,000.00",Hertfordshire living rivers project,AL3 4SN,,,RESE000142,Project,
DEFRA,EA,25/09/2012,Professional Services Other,SE Capital WiP,West Berkshire District Council,1109485,"£29,750.00",Property level flood protection works at Midgham,RG14 5LD,,,IMSE100055,Project,
DEFRA,EA,25/09/2012,Professional Services Other,SE SSD - AEM East,Ouse & Adur Rivers Trust,1110765,"£40,000.00",Ouse and Adur rivers trust project officer support.,BN8 5EF,,,RESE000102,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,SE NET FCRM Ops West,J Breheny Contractors Ltd,1103387,"£115,253.52",Light watercourse maintenance ,IP6 8NH,,30343159,RESE500075,Project,
DEFRA,EA,25/09/2012,Professional Services Other,NW North-Ops Delivery,Metcalfe Plant Hire Ltd,1110072,"£27,881.70",Regional - Flood Risk Routine Maintenance Contract North Area,CA11   9BL,,30247697,FRA09S072 | FRA09S073 | FRA09S070 | FRA09S059 | FRA09S080 | FRA09S060 | FRA09S074 | FRA09S076,Project,
DEFRA,EA,03/09/2012,Professional Services Other,HO Marine Monitoring Service,CEFlood Alleviation Scheme,1108303,"£26,618.81",Water framework directive Phytoplankton sample analaysis ,NR33 0HT,,30309859,,Project,
DEFRA,EA,25/09/2012,Professional Services Other,National Legal Services,Lee Fish,1107293,"£30,960.00",Albert hill skip hire Teesside combined court centre,NE1 3DQ,,,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,SW Wessex-Ops Delivery | SW Devon & Cornwall-Ops Delivery,Nomenca Ltd,1096286,"£29,296.81","Mechanical and Electrical, Instrumentation, Control and Automation works (South West)",NG17 2HW,,30346254,FRA14S046 | FRA14S012 | FRA14S069 | FRA14S036 | FRA14S032 | FRA14S024 | FRA14S101 | FRA14S006 | FRA14S035 | FRA14S153 | FRA14S022 | FRA14S070 | FRA14S062 | FRA14S072 | FRA14S078 | FRA14S152,Administration,
DEFRA,EA,20/09/2012,Professional Services Other,AN Capital WiP,ECS Engineering Services Ltd,1097194,"£141,890.02",Refurbishment works at Black Sluice pumping station ,NG16 6LE,,30231596 | 30231661,IMAN002275,Project,
DEFRA,EA,20/09/2012,Professional Services Other,NE Yorkshire Area Ops Delivery,Amco Engineering,1108724,"£65,521.45",Provision of mechanical and electrical maintenance of fixed plant and systems to Environment Agency Yorkshire and North East Region,S75 1HT,,30244069,RENE790106,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,NE Yorkshire Area Ops Delivery,Amco Engineering,1108726,"£40,777.92",Provision of mechanical and electrical maintenance of fixed plant and systems to Environment Agency Yorkshire and North East Region,S75 1HT,,30244069,RENE790106,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,MI East-Ops Delivery - 1,ECS Engineering Services Ltd,1111083,"£27,720.00",6 monthly power inspections of outfalls in East South Area,NG16 6LE,,30312221,REMI000499,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,SW Wessex-Ops Delivery | SW Wessex FCRM Ops East,Nomenca Ltd,1112303,"£27,792.71","Mechanical and Electrical, Instrumentation, Control and Automation works (South West)",NG17 2HW,,30346254,FRA14S022 | FRA14S034 | FRA14S070 | FRA14S156 | FRA14S153 | FRA14S157 | FRA14S107 | FRA14S029 | FRA14S024 | FRA14S027 | FRA14S032 | FRA14S035 | FRA14S149 | FRA14S036 | FRA14S063 | FRA14S046 | FRA14S081 | FRA14S089 | FRA14S152 | FRA14S068 | FRA14S069 | FRA14S147 | FRA14S095 | FRA14S091 | FRA14S093 | FRA14S072,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,AN Northern-Ops Delivery,PG Wright,1106279,"£58,860.00",Stone Revetment Works on the Boston Haven; Minor Maintenance Works,PE12 9EA,,30258390,FRA01S078,Project,
DEFRA,EA,25/09/2012,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1105293,"£505,008.88","Service, Inspection, Maintenance and Repair of Agricultural and Construction Plant",BA14 8QU,,30318149,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,HO Fleet - EA Wales,Hitachi Capital Commercial Vehicle Services,1105388,"£54,709.30","Wales - Plant - Service, Repair and Maintenance works",BA14 8QU,,40032786,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1107286,"£192,928.19","Service, Inspection, Maintenance and Repair of Agricultural and Construction Plant",BA14 8QU,,30318149,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,HO Fleet - EA Wales,Hitachi Capital Commercial Vehicle Services,1109579,"£27,519.76","Wales Plant - Service, Repair & Maintenance works",BA14 8QU,,40032786,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1109893,"£414,208.90","Monthly recharge Plant - Service, Repair and Maintenance works",BA14 8QU,,30318149,,aa,
DEFRA,EA,25/09/2012,Professional Services Other,NE Capital WiP,Fugro Engineering Services Ltd,1108650,"£32,544.55","Spring Gardens Urgent Works - All site operations, laboratory testing and report preparation and submission",OX10 9RB,,30309576,IMNE000207,Project,
DEFRA,EA,25/09/2012,Professional Services Other,WA Capital WiP,White Young Green,1105835,"£81,193.28",Professional Consultancy Services in connection with Pontarddulais flood risk Design Main Ground Investigation,LS6 2UJ,,40031171,IMWA000864,Project,
DEFRA,EA,25/09/2012,Professional Services Other,MI Capital WiP,White Young Green,1108023,"£39,874.40",Midlands Regional fish pass improvements,LS6 2WQ,,30309584,IMMI001259,Project,
DEFRA,EA,25/09/2012,Professional Services Other,NE Capital WiP,OPUS International Consultants,1108482,"£26,067.65",Morpeth Flood Alleviation Scheme,NG2 4GT,,30309577,IMNE000794,Project,
DEFRA,EA,25/09/2012,Professional Services Other,E and B Land and Water,CEH,1111379,"£56,000.00",Lake Restoration Project,SN2 1EU,,,EBPLW12055,Project,
DEFRA,EA,25/09/2012,Professional Services Other,MI East - Flood Risk,Severn Trent Water,1108963,"£57,549.65",Payment for Ladybower Reservoir use,B3 1SE,,,,Project,
DEFRA,EA,25/09/2012,Professional Services Other,National Accomodation Change Fund,Serck Controls Ltd,1104928,"£99,284.66",Telemetry system support - ad hoc support,CV3 4FH,,30196821,HORES00021,Project,
DEFRA,EA,25/09/2012,Professional Services Other,NW Capital WiP,Technolog Ltd,1107982,"£63,052.80",Purchase of miscellaneous telemetry equipment/services ,DE4 4FY,,,IMNW000418,Project,
DEFRA,EA,25/09/2012,Professional Services Other,E and B Land and Water,Pensthorpe Conservation Trust Ld,1108666,"£74,952.42",Capital grant For Wensum River Restoration and Flood plain enhancement,NR21 0LN,,,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,E and B Land and Water,VESO AS,1112112,"£82,620.00",Supply of 3000 litres of rotenone based pesticide for eradication of non-native fish,0103 Oslo,,,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,E and B Land and Water,Westcountry Rivers Trust,1108653,"£127,171.13",Capital Grant for Taw River Improvement project,PL17 8PH ,,,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,E and B Land and Water,Westcountry Rivers Trust,1108656,"£57,276.04",Capital grant for Axe and Exe River improvement project,PL17 8PH ,,,,Administration,
DEFRA,EA,25/09/2012,Professional Services Other,E and B Land and Water,Westcountry Rivers Trust,1108657,"£36,773.84",Capital grant for South Cornwall River improvement Project,PL17 8PH ,,,,Administration,
DEFRA,EA,10/09/2012,Professional Services Other,E and B Land and Water,Westcountry Rivers Trust,1108660,"£52,780.80",Capital grant for Dart and Teign River improvement Prject,PL17 8PH ,,,,Administration,
DEFRA,EA,07/09/2012,Professional Services Other,E and B Land and Water,Westcountry Rivers Trust,1108662,"£61,367.29",Capital grant for South Hams River Improvement Project,PL17 8PH ,,,,Administration,
DEFRA,EA,05/09/2012,Professional Services Other,E and B Land and Water,Westcountry Rivers Trust,1108664,"£35,218.97",Capital grant for Taw River improvement,PL17 8PH ,,,,Administration,
DEFRA,EA,07/09/2012,Travel,Head Office | National Technical Team,Redfern Travel Ltd,1089969,"£365,935.03",Staff work related rail travel ,BD1 1PL,,30342649,,Administration,
DEFRA,EA,19/09/2012,Travel,Head Office | National Technical Team,Redfern Travel Ltd,1090648,"£219,131.95",Staff work related travel ,BD1 1PL,,30127631 | 30342649,,Administration,
DEFRA,EA,05/09/2012,Travel,Head Office | National Technical Team,Redfern Travel Ltd,1093768,"£317,515.98",Staff work related travel ,BD1 1PL,,30127631 | 30342649,,Administration,
DEFRA,EA,05/09/2012,Travel,Head Office | National Technical Team,Redfern Travel Ltd,1101593,"£256,823.90",Staff work related travel ,BD1 1PL,,30127631 | 30342649,,Administration,
DEFRA,EA,05/09/2012,Travel,National Technical Team,Redfern Travel Ltd,1105182,"£188,608.76",Staff work related travel ,BD1 1PL,,30342649,,Administration,
DEFRA,EA,05/09/2012,Travel,National Technical Team,Redfern Travel Ltd,1111838,"£208,917.85",Staff work related travel ,BD1 1PL,,30342649,,Administration,
DEFRA,EA,05/09/2012,Travel,National Technical Team,Redfern Travel Ltd,1111851,"£321,910.89",Staff work related travel ,BD1 1PL,,30342649,,Administration,
DEFRA,EA,05/09/2012,,SE Capital WiP,MEP Pellegrini,1109973,"£144,598.67",Crane replacement at Thames Barrier,"37135 VERONA (Italy)
",,,,Administration,
