Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Porterage Costs,Finance & Commercial Group - Information and Technology Directorate,CORY ENVIRONMENTAL LTD,62240,125.00,F&C Devolved Admin-Porterage Costs,SS17 0RN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,DYSTINCT CONSULTING LTD,62241,16200.00,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/10/2014,Advertising,People & Strategy - Communications Directorate,TNS UK LTD,62242,81215.00,Corporate Presentation-Advertising,W5 1UA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Knowledge & Innovation Group - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",62247,18.20,Default-Other Travel,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Rail Travel UK,Knowledge & Innovation Group - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",62247,204.51,Default-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Taxi Services UK,Knowledge & Innovation Group - DG/Finance & Corporate Planning,"Personal Expense, Name Witheld",62247,16.90,Default-Taxi Services UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Additions - Venture Capital Fund,Shareholder Executive - British Business Bank,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),62248,68317.50,ECF: Catalyst Fund-Additions - Venture Capital Fund,SW1H 0ET,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Additions - Venture Capital Fund,Shareholder Executive - ED SME Finance Policy,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),62249,372524.11,ECF: Enterprise Capital Fund-Additions - Venture Capital Fund,SW1H 0ET,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Additions - Venture Capital Fund,Shareholder Executive - ED SME Finance Policy,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),62250,688664.85,ECF: Enterprise Capital Fund-Additions - Venture Capital Fund,SW1H 0ET,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,DYSTINCT CONSULTING LTD,62251,20196.00,F&C Devolved Admin-Other IT Consultancy,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,External Legal Advice and Service,Knowledge & Innovation Group - Research Base,THE TREASURY SOLICITORS DEPARTMENT,62252,61.50,K&I Devolved Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Training And Development Expenditure,Enterprise & Skills Group - Enterprise Directorate,EML LEARNING LTD,62253,583.33,E&S Devolved Admin-Training And Development Expenditure,LS1 9PX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,CAPITA RESOURCING LTD,62254,8197.20,F&C Devolved Admin-Other IT Consultancy,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hire of Agency Staff,Business & Local Growth - Digital Economy Unit,CAPITA RESOURCING LTD,62255,1822.80,ShEx Devolved Admin-Hire of Agency Staff,SL6 1DP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Business & Local Growth - Advanced Manufacturing Services,SIMPSON & MARWICK SOLICITORS,62268,360.00,AMD: British Shipbuilders Provision-Utilisation of Provisions - Purchase of Goods & Services - Other,EH1 3QR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Business & Local Growth - Advanced Manufacturing Services,WOLFERSTANS SOLICITORS,62270,2063.10,AMD: Vosper Gap- British Shipbuilders-Utilisation of Provisions - Purchase of Goods & Services - Other,PL4 8EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hotel & Accommodation UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",62271,191.00,Sponsorship Auto-Hotel & Accommodation UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",62271,189.00,Sponsorship Auto-Mileage Allowance UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Rail Travel UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",62271,33.65,Sponsorship Auto-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Coaching,Enterprise & Skills Group - Better Regulation Executive (BRE),ABILITYNET,62272,400.00,E&S Devolved Admin-Coaching,RG6 1WG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Business & Local Growth - Advanced Manufacturing Services,SETH LOVIS & CO,62274,1014.00,AMD: Vosper Gap- British Shipbuilders-Utilisation of Provisions - Purchase of Goods & Services - Other,WC2E 8NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth,CAPITA RESOURCING LTD,62279,1721.27,BLG Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth,CAPITA RESOURCING LTD,62280,2709.36,BLG Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Service Charges,Finance & Commercial Group - Estates,SKILLS FUNDING AGENCY,62281,40000.00,F&C Devolved Admin-Service Charges,CV1 2WT,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Service Charges,Finance & Commercial Group - Estates,SKILLS FUNDING AGENCY,62281,43750.00,F&C Devolved Admin-Service Charges,CV1 2WT,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,US-UK FULBRIGHT COMMISSION,62283,55000.00,IGPF: China and Indonesia-Current Grants To Private Sector - NPISH,SW8 5BN,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth,CAPITA RESOURCING LTD,62284,27253.26,BLG Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/10/2014,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - Estates,SKILLS FUNDING AGENCY,62286,24432.97,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,CV1 2WT,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/10/2014,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - Estates,SKILLS FUNDING AGENCY,62286,97795.83,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,CV1 2WT,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth,CAPITA RESOURCING LTD,62289,38.76,BLG Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth,CAPITA RESOURCING LTD,62289,3028.14,BLG Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/10/2014,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT INTERNATIONAL UK,62292,184.26,F&C Devolved Admin-Courier Services,BL0 9GR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth,CAPITA RESOURCING LTD,62293,2550.00,BLG Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,MANPOWER UK LTD,62296,3896.42,F&C Devolved Admin-Hire of Agency Staff,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Technology Directorate,MANPOWER UK LTD,62296,1618.70,F&C Devolved Admin-Mail and Messenger Contract Costs,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Research and Development Expenditure,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,IFF RESEARCH LTD,62298,15000.00,Student Support: HE-FE Research-Research and Development Expenditure,N1 6DD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,MANPOWER UK LTD,62299,4224.60,F&C Devolved Admin-Hire of Agency Staff,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,MANPOWER UK LTD,62301,5671.36,F&C Devolved Admin-Hire of Agency Staff,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,MANPOWER UK LTD,62302,4265.20,F&C Devolved Admin-Hire of Agency Staff,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,MANPOWER UK LTD,62303,4108.96,F&C Devolved Admin-Hire of Agency Staff,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,TRADING STANDARDS INSTITUTE (TSI),62312,123117.62,TS: Business Education and Consumer Codes-Current Grants To Private Sector - NPISH,SS15 6TH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Technical Advice / Services & Support,Finance & Commercial Group - Information and Technology Directorate,QUO IMUS LTD T/A QI CONSULTING,62313,5370.00,Assurance Reviews And PPM Capability-Technical Advice / Services & Support,SE1 7SJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Printing,Business & Local Growth - Local Growth Directorate,COLLIS BIRD & WHITHEY,62314,121.70,BLG Devolved Admin-Printing,N5 1NU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Professional Training,People & Strategy - Communications Directorate,VISUALISING DATA LTD,62315,3000.00,P&S Devolved Admin-Professional Training,LS8 1AG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,WESTMORELAND INVESTMENTS LTD,62329,44700.00,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,LE4 8BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,BLAIR ESTATES LTD,62330,-225582.64,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,E9 7PX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,BLAIR ESTATES LTD,62330,451165.28,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,E9 7PX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/10/2014,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,62335,98.23,Legal Services Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/10/2014,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,62335,117.00,Legal Services Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,62336,3.00,Prosecution Agents-Criminal Law and Prosecution Work,PL6 5HY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,62337,850.00,Foresight: Cities-Research and Development Expenditure,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Economic Consultancy & Research,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,62337,4900.00,Other Devolved Admin-Economic Consultancy & Research,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2014,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,62340,364.64,Legal Services Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Current Grants To Overseas Bodies,Economics & Markets - Consumer and Competition Policy,THE CONSUMER COUNCIL FOR NORTHERN IRELAND (THE CONSUMER COUNCIL),62346,13687.00,Consumer Futures DEL-Current Grants To Overseas Bodies,BT4 1NY,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62352,18.00,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Motor Vehicle Hire,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62352,46.54,E&M Devolved Admin-Motor Vehicle Hire,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62352,5.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62352,8.90,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62352,5.70,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62352,8.10,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",62353,5.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",62353,9.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",62353,5.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",62353,15.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",62353,1.70,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",62353,9.00,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Motor Vehicle Hire,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62354,70.07,ECO - Non Proliferation Awareness Seminars-Motor Vehicle Hire,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62354,9.68,ECO - Non Proliferation Awareness Seminars-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62354,10.00,ECO - Non Proliferation Awareness Seminars-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Postage,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62354,3.72,ECO - Non Proliferation Awareness Seminars-Postage,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62354,3.35,ECO - Non Proliferation Awareness Seminars-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62354,10.00,ECO - Non Proliferation Awareness Seminars-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62354,29.76,ECO - Non Proliferation Awareness Seminars-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Shareholder Executive - Business Portfolio,"Personal Expense, Name Witheld",62355,2.20,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Shareholder Executive - Business Portfolio,"Personal Expense, Name Witheld",62355,15.24,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62356,111.60,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62356,5.10,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62356,8.90,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Rail Travel UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",62357,10.00,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62358,234.00,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62359,222.30,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62359,26.52,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62359,31.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62359,12.84,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62360,5.40,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62360,10.80,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62360,3.70,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62360,1.80,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62360,4.95,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",62361,4.50,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",62361,4.70,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",62361,5.00,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",62361,7.00,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Taxi Services UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",62361,29.00,F&C Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Motor Vehicle Hire,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",62362,67.05,ECO - Non Proliferation Awareness Seminars-Motor Vehicle Hire,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",62363,543.15,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",62363,3.18,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",62363,35.40,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",62363,11.90,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",62363,30.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",62363,80.88,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",62364,21.30,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",62364,38.46,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",62364,40.00,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Taxi Services UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",62365,21.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",62366,2.79,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",62366,8.00,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/10/2014,Other Travel,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",62367,4.40,Default-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2014,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",62368,185.85,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
