Organisation,,Partnerships for Schools,,,,,
Submitted By,,Management Accountant,,,,,
Spend Tolerance,,"£25,000",,,,,
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,286687,118838.59
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,286689,48398.04
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,YORK DIOCESAN BOARD OF FINANCE,286693,54900
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,286695,46976.5
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,286697,105562.08
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,286699,119928.11
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DIOCESAN EDUCATION BOARD,286705,64867.52
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,286707,28662.16
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST MICHAELS AND ALL ANGELS CHURCH PRIMAR,286713,63341.93
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,286717,122381.52
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST BONIFACE COLLEGE AMENITY FUND,286719,26437.5
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,286721,140015
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST AUGUSTINE WEBSTER SPECIAL ACCOUNT,286725,29368.4
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,TOWNSEND SCHHOL GENERAL ACCOUNT,286727,97500
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,EDUCATIONAL DEVELOPMENT LTD - SCHOOLS ACCOUNT,286729,42791.96
DfE,PfS,26/10/2010,Capital Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,286740,10700546
DfE,PfS,27/10/2010,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,288330,139035
DfE,PfS,27/10/2010,Capital Grant,Schools Capital and Revenue Grants,HAMPSHIRE COUNTY COUNCIL (SWANWICK LODGE),288332,217383.34
DfE,PfS,28/10/2010,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,288334,28686.96
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,288829,43842.3
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,NORWICH DIOCESAN BOARD OF FINANCE LIMITED,288831,66782.51
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,288833,255955.95
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,288837,98226.15
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST EDWARDS CHURCH OF ENGLAND COMPREHENSIVE SCHOOL,288839,60566.4
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,HERTFORDSHIRE COUNTY COUNCIL ST CLEMENT DANES,288843,28765.41
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPHS COLLEGE ACCOUNT,288851,41003.29
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,288853,48651.5
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST EDMUND CAMPION CHURCH PRIMARY,288855,40563
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNORS OF ST CUTHBERTS ROMAN CATHOLIC HIGH SCHOOL,288857,51005.56
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST ANNS ROMAN CATHOLIC PRIMARY SCHOOL CAPITAL FUND,288859,59642.56
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,OLD SWINFORD HOSPITAL EDUCATION,288865,70291.46
DfE,PfS,29/10/2010,Capital Grant,Schools Capital and Revenue Grants,ST CLEMENT'S CATHOLIC PRIMARY SCHOOL,288867,115500.93
DfE,PfS,01/10/2010,Rail and Tube Costs,Academies Programme Management,THE TRAINLINE,289029,4394.8
DfE,PfS,01/10/2010,Rail and Tube Costs,Approvals Director,THE TRAINLINE,289029,1331.1
DfE,PfS,01/10/2010,Rail and Tube Costs,Assets Team,THE TRAINLINE,289029,689.4
DfE,PfS,01/10/2010,Rail and Tube Costs,Central & West Director,THE TRAINLINE,289029,2204.8
DfE,PfS,01/10/2010,Rail and Tube Costs,Co-location Programme Team,THE TRAINLINE,289029,528.45
DfE,PfS,01/10/2010,Rail and Tube Costs,Design Management,THE TRAINLINE,289029,336.2
DfE,PfS,01/10/2010,Rail and Tube Costs,Director Commercial Team,THE TRAINLINE,289029,1811.1
DfE,PfS,01/10/2010,Rail and Tube Costs,Director Communications,THE TRAINLINE,289029,148.8
DfE,PfS,01/10/2010,Rail and Tube Costs,Education ICT Strategic Director,THE TRAINLINE,289029,4817.05
DfE,PfS,01/10/2010,Rail and Tube Costs,Education PE & Sports,THE TRAINLINE,289029,1187.62
DfE,PfS,01/10/2010,Rail and Tube Costs,Education Strategic Director,THE TRAINLINE,289029,2473.55
DfE,PfS,01/10/2010,Rail and Tube Costs,Finance,THE TRAINLINE,289029,88.2
DfE,PfS,01/10/2010,Rail and Tube Costs,North Director,THE TRAINLINE,289029,2054.02
DfE,PfS,01/10/2010,Rail and Tube Costs,One Conversation Team,THE TRAINLINE,289029,393.3
DfE,PfS,01/10/2010,Rail and Tube Costs,Primary Capital Programme Team,THE TRAINLINE,289029,232.8
DfE,PfS,01/10/2010,Rail and Tube Costs,South Director,THE TRAINLINE,289029,1078.1
DfE,PfS,01/10/2010,Rail and Tube Costs,Strategic Director,THE TRAINLINE,289029,2963.37
DfE,PfS,29/10/2010,Rail and Tube Costs,Academies Programme Management,THE TRAINLINE,289047,6675.35
DfE,PfS,29/10/2010,Rail and Tube Costs,Approvals Director,THE TRAINLINE,289047,403.7
DfE,PfS,29/10/2010,Rail and Tube Costs,Assets Team,THE TRAINLINE,289047,515.8
DfE,PfS,29/10/2010,Rail and Tube Costs,Central & West Director,THE TRAINLINE,289047,2627.95
DfE,PfS,29/10/2010,Rail and Tube Costs,Co-location Programme Team,THE TRAINLINE,289047,885.15
DfE,PfS,29/10/2010,Rail and Tube Costs,Design Management,THE TRAINLINE,289047,2091.45
DfE,PfS,29/10/2010,Rail and Tube Costs,Director Commercial Team,THE TRAINLINE,289047,2871.27
DfE,PfS,29/10/2010,Rail and Tube Costs,Director Communications,THE TRAINLINE,289047,390.75
DfE,PfS,29/10/2010,Rail and Tube Costs,Education Arts & Culture,THE TRAINLINE,289047,82.5
DfE,PfS,29/10/2010,Rail and Tube Costs,Education ICT Strategic Director,THE TRAINLINE,289047,5907.95
DfE,PfS,29/10/2010,Rail and Tube Costs,Education PE & Sports,THE TRAINLINE,289047,1869.6
DfE,PfS,29/10/2010,Rail and Tube Costs,Education Strategic Director,THE TRAINLINE,289047,4761.4
DfE,PfS,29/10/2010,Rail and Tube Costs,Finance,THE TRAINLINE,289047,2884.5
DfE,PfS,29/10/2010,Rail and Tube Costs,North Director,THE TRAINLINE,289047,3008.43
DfE,PfS,29/10/2010,Rail and Tube Costs,One Conversation Team,THE TRAINLINE,289047,142.5
DfE,PfS,29/10/2010,Rail and Tube Costs,Primary Capital Programme Team,THE TRAINLINE,289047,649.7
DfE,PfS,29/10/2010,Rail and Tube Costs,South Director,THE TRAINLINE,289047,1059.3
DfE,PfS,29/10/2010,Rail and Tube Costs,Strategic Director,THE TRAINLINE,289047,3476.95
