Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,75778,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,75779,130.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,75779,165.00,MPST Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75780,-1081.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75780,1297.20,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75782,-713.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75782,855.60,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Economic Consultancy & Research,Business & Local Growth - Regional Growth,URS INFRASTRUCTURE & ENVIRONMENT UK LTD,75784,10000.00,Economic Intelligence and Analysis-Economic Consultancy & Research,RG21 7PP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75785,-552.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75785,662.40,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Training And Development Expenditure,Enterprise & Skills Group - Better Regulation Executive (BRE),THE WHITEHALL AND INDUSTRY GROUP,75786,540.00,E&S Devolved Admin-Training And Development Expenditure,SW1H 9AA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75787,-810.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75787,972.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75788,-1966.50,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75788,2359.80,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75789,-805.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75789,966.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75791,-356.50,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75791,427.80,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75793,-6325.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75793,7590.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Hire of Conference Facilities,"People, Strategy and Higher Education - Human Resources",CENTRAL HALL WESTMINSTER LTD,75794,1482.70,PSHE Non Devolved Admin-Hire of Conference Facilities,SW1H 9NH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75795,-1115.50,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75795,1338.60,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Vocational Education Directorate,JISC LTD,75796,1979519.00,Joint Information Systems Commitee (Ict Across Fe)-Current Grants To Private Sector - NPISH,BS2 0JA,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75797,-598.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75797,717.60,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75798,-4025.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75798,4830.00,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75799,-264.50,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Counsels Legal Opinion & Parliamentary Counsel Service,Legal Services - Legal Services,DAC BEACHCROFT CLAIMS LTD,75799,317.40,Litigations-Counsels Legal Opinion & Parliamentary Counsel Service,BS99 7UR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2015,Training And Development Expenditure,"Business & Local Growth - Energy, Materials and Agri-Tech",SCOTTISH RENEWABLES FORUM LTD,75801,120.00,BLG Devolved Admin-Training And Development Expenditure,G2 1HG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Contributions,Economics & Markets - International Trade & Export Control,WORLD TRADE ORGANISATION,75803,2471676.52,BLG Devolved Admin-Contributions,CH -1121,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2015,Contributions,Economics & Markets - International Trade & Export Control,WORLD TRADE ORGANISATION,75803,7415026.96,BLG Devolved Admin-Contributions,CH -1121,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Learning and Dev - CS Skills,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",CAPITA BUSINESS SERVICES LTD,75805,5.00,MPST Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Learning and Dev - CS Skills,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",CAPITA BUSINESS SERVICES LTD,75805,1995.00,MPST Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Taxi Services UK,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team","Personal Expense, Name Witheld",75806,175.81,MPST Devolved Admin-Taxi Services UK,NW10 4RG,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Professional Training,Finance & Commercial Group - Finance Directoreate,"Personal Expense, Name Witheld",75807,103.00,F&C Devolved Admin-Professional Training,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Professional Subscriptions,Finance & Commercial Group - Finance Directoreate,"Personal Expense, Name Witheld",75808,106.00,F&C Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Professional Subscriptions,Finance & Commercial Group - Finance Directoreate,"Personal Expense, Name Witheld",75809,49.00,F&C Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Rail Travel UK,"People, Strategy and Higher Education - Strategy and Growth","Personal Expense, Name Witheld",75810,135.00,PSHE Devolved Admin-Rail Travel UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Central Telecommunications Services,Finance & Commercial Group - Finance Directoreate,DAISY COMMUNICATIONS LTD,75829,37.98,F&C Devolved Admin-Central Telecommunications Services,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2015,Telecoms,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,75830,35.99,Legal Services Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Public Relations - Other Expenditure,Enterprise & Skills Group - Vocational Education Directorate,ENGINE PARTNERS UK LLP (TRANSFORM INNOVATION LTD),75831,19546.80,VE Strategy-Public Relations - Other Expenditure,W1W 7RT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Public Relations - Other Expenditure,Enterprise & Skills Group - Vocational Education Directorate,ENGINE PARTNERS UK LLP (TRANSFORM INNOVATION LTD),75832,19546.80,VE Strategy-Public Relations - Other Expenditure,W1W 7RT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Telecoms,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",DAISY COMMUNICATIONS LTD,75835,66.77,Innovation Space: Facilitator-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Training And Development Expenditure,Economics & Markets - International Trade & Export Control,CAPITA BUSINESS SERVICES LTD,75842,752.00,E&M Devolved Admin-Training And Development Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2015,Learning and Dev - CS Skills,Economics & Markets - International Trade & Export Control,CRANFIELD UNIVERSITY,75843,1750.00,E&M Devolved Admin-Learning and Dev - CS Skills,MK43 0AL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2015,Other Training Costs,Economics & Markets - International Trade & Export Control,HILTON MANCHESTER DEANSGATE,75844,5794.68,ECO - Non Proliferation Awareness Seminars-Other Training Costs,M3 4LQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Publications,Shareholder Executive - Business Portfolio,JONES YARRELL LEADENHALL,75845,118.77,ShEx Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Outsourced Programme Management,Business & Local Growth - Advanced Manufacturing Services,GRANT THORNTON UK LLP,75846,13855.20,MSET: Manufacturing Advisory Service-Outsourced Programme Management,NN4 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Outsourced Programme Management,Business & Local Growth - Advanced Manufacturing Services,GRANT THORNTON UK LLP,75846,889383.00,MSET: Manufacturing Advisory Service-Outsourced Programme Management,NN4 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Technical Advice / Services & Support,Enterprise & Skills Group - Better Regulation Delivery Office,O P CLARKE LTD,75851,606.02,BRDO: PA Delivery-Technical Advice / Services & Support,M33 6HB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Economic Consultancy & Research,"Business & Local Growth - Energy, Materials and Agri-Tech",SQW LTD T/A SQW CONSULTING,75854,67984.80,GET: Ec Income - Susprise Project Income-Economic Consultancy & Research,NW1 1JD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,On-Line Databases,Shareholder Executive - Business Portfolio,COMPANIES HOUSE,75859,4.00,ShEx Devolved Admin-On-Line Databases,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2015,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,TRADING STANDARDS INSTITUTE (TSI),75866,40988.14,TS: Business Education and Consumer Codes-Current Grants To Private Sector - NPISH,SS15 6TH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,External Legal Advice and Service,Shareholder Executive - Corporate Finance Practice,LANDMARK CHAMBERS,75868,2070.00,ShEx Devolved Admin-External Legal Advice and Service,EC4A 2HG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Professional Subscriptions,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75870,90.00,Default-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence UK,Shareholder Executive - Business Portfolio,"Personal Expense, Name Witheld",75871,14.50,ShEx Devolved Admin-Subsistence UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Taxi Services UK,Shareholder Executive - Business Portfolio,"Personal Expense, Name Witheld",75871,75.00,ShEx Devolved Admin-Taxi Services UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Printing,Business & Local Growth - Local Growth Directorate,COLLIS BIRD & WHITHEY,75874,231.00,BLG Devolved Admin-Printing,N5 1NU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Travel Booking,Knowledge & Innovation Group - International Knowledge and Innovation,CRAC LTD,75876,210.00,K&I Devolved Admin-Travel Booking,CB3 0AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/01/2015,Maintenance,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,75877,17373.35,F&C Devolved Admin-Maintenance,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2015,ICT Business Specific Application Services,Finance & Commercial Group - Modernisation Fund and Shared Services,CGI IT UK LTD,75880,0.43,E&M Devolved Admin-ICT Business Specific Application Services,CF31 9AP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2015,ICT Business Specific Application Services,Finance & Commercial Group - Modernisation Fund and Shared Services,CGI IT UK LTD,75880,70222.94,F&C Devolved Admin-ICT Business Specific Application Services,CF31 9AP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Learning and Dev - CS Skills,Legal Services - Legal Services,THE UNIVERSITY OF LAW LTD,75885,14415.00,Legal Services Admin-Learning and Dev - CS Skills,GU3 1HA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Economic Consultancy & Research,Enterprise & Skills Group - Enterprise Directorate,BMG RESEARCH (TRADING DIV OF BOSTOCK MARKETING GROUP LTD),75886,60000.00,ED Research: Enterprise Culture-Economic Consultancy & Research,B7 4AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Current Grants To Overseas Bodies,Economics & Markets - Consumer and Competition Policy,THE CONSUMER COUNCIL FOR NORTHERN IRELAND (THE CONSUMER COUNCIL),75887,23795.00,Consumer Futures DEL-Current Grants To Overseas Bodies,BT4 1NY,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",75892,152.55,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Hotel & Accommodation Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75893,7.11,K&I Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75893,2.84,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75893,17.60,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75893,30.00,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75893,44.64,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Taxi Services Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75893,33.18,K&I Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75894,1.83,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75894,4.79,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75894,15.90,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75894,20.00,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Taxi Services Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75894,52.20,K&I Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Mileage Allowance UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",75895,208.00,F&C Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",75895,5.00,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",75895,6.40,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",75895,30.00,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",75896,92.70,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Mileage Allowance UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75897,256.50,BRDO: PA System Support-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75897,31.96,BRDO: PA System Support-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75897,62.50,BRDO: PA System Support-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75897,4.60,BRDO: PA System Support-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75897,5.00,BRDO: PA System Support-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75897,15.00,BRDO: PA System Support-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Taxi Services UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75897,24.50,BRDO: PA System Support-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Mileage Allowance UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75898,225.00,BRDO: PA System Support-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75898,4.70,BRDO: PA System Support-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75898,29.33,BRDO: PA System Support-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Other Travel,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75898,72.30,BRDO: PA System Support-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75898,30.00,BRDO: PA System Support-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75898,82.50,BRDO: PA System Support-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Taxi Services UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",75898,15.60,BRDO: PA System Support-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Rail Travel Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75899,3.36,K&I Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75899,7.39,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/01/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",75899,10.16,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
