Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,HAFS-18278,"4,000,000.00",,EC1V 2PD,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-18279,"500,000.00",,TR1 2XN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,HAFS-18280,"400,000.00",,TQ2 7AN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,ST GEORGE'S HEALTHCARE NHS FOUNDATION TRUST,HAFS-18281,"951,000.00",,SW17 0QT,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,THE LEWISHAM & GREEWICH NHS TRUST,HAFS-18282,"4,732,000.00",,SE13 6LH,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,HAFS-18283,"3,500,000.00",,NW1 2BX,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,HAFS-18284,"8,000,000.00",,NW1 2BX,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,HAFS-18285,"400,000.00",,CV2 2DX,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,HAFS-18286,"2,400,000.00",,WD18 0BH,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,HAFS-18287,"503,000.00",,L12 2AP,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,HAFS-18288,"352,000.00",,S75 2PY,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BARTS HEALTH NHS TRUST,HAFS-18289,"968,000.00",,E1 8PR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BARTS HEALTH NHS TRUST,HAFS-18290,"392,000.00",,E1 8PR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BARTS HEALTH NHS TRUST,HAFS-18291,"4,500,000.00",,E1 8PR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BARTS HEALTH NHS TRUST,HAFS-18292,"5,000,000.00",,E1 8PR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-18293,"405,000.00",,FY3 8NR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-18294,"512,000.00",,E9 6SR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-18295,"204,000.00",,E9 6SR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,HAFS-18296,"250,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,HAFS-18297,"200,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,MID YORKSHIRE HOSPITALS NHS TRUST,HAFS-18298,"3,431,000.00",,WF1 4TU,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,HAFS-18299,"25,000.00",,NR8 6AN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,OXLEAS NHS FOUNDATION TRUST,HAFS-18300,"86,000.00",,DA2 7WG,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-18301,"239,000.00",,PE3 6DA,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,HAFS-18302,"729,000.00",,TS4 3BW,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,STOCKPORT NHS FOUNDATION TRUST,HAFS-18303,"42,000.00",,SK2 7JG,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-18304,"1,914,000.00",,LN2 5QY,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-18305,"7,000,000.00",,LN2 5QY,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-18306,"266,000.00",,LN2 5QY,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,HAFS-18307,"36,000.00",,NW1 2BX,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-18308,"2,118,000.00",,ST4 7LN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BRADFORD DISTRICT CARE TRUST,HAFS-18309,"244,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST RY2,HAFS-18310,"533,000.00",,WN3 6PR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,GATESHEAD HEALTH NHS FOUNDATION TRUST,HAFS-18311,"454,000.00",,NE8 4YL,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,HAFS-18312,"251,000.00",,M25 3BL,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-18313,"348,000.00",,PE3 6DA,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,PLYMOUTH HOSPITALS NHS TRUST,HAFS-18314,"239,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-18315,"1,200,000.00",,CM20 1QX,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,HAFS-18316,"155,000.00",,UB9 6JH,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-18317,"665,000.00",,TR1 2XN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,SALFORD ROYAL NHS FOUNDATION TRUST,HAFS-18318,"77,000.00",,M6 8HD,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,HAFS-18319,"72,000.00",,OL6 9RW,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,HAFS-18320,"79,000.00",,TA1 5DA,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,HAFS-18322,"650,000.00",,NE7 7DN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,HAFS-18323,"335,000.00",,PE30 4ET,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE ROYAL MARSDEN NHS FOUNDATION TRUST,HAFS-18324,"673,000.00",,SW3 6JJ,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE ROYAL MARSDEN NHS FOUNDATION TRUST,HAFS-18325,"740,000.00",,SW3 6JJ,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE ROYAL MARSDEN NHS FOUNDATION TRUST,HAFS-18326,"1,350,000.00",,SW3 6JJ,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,WEST LONDON MENTAL HEALTH NHS TRUST,HAFS-18327,"3,188,000.00",,UB1 3EU,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,WRIGHTINGTON WIGAN AND LEIGH NHS FOUNDATION TRUST,HAFS-18328,"632,000.00",,WN1 1XX,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,HAFS-18329,"9,000,000.00",,L12 2AP,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,HAFS-18330,"2,700,000.00",,SW10 9NH,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-18331,"2,700,000.00",,E9 6SR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,HAFS-18332,"2,804,000.00",,CV34 5BW,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,ST GEORGE'S HEALTHCARE NHS FOUNDATION TRUST,HAFS-18333,"15,000,000.00",,SW17 0QT,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-18334,"47,000.00",,M13 0JR,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,HAFS-18335,"691,000.00",,EC1V 2PD,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-18336,"270,000.00",,PO6 3LY,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-18337,"8,900,000.00",,NW3 2QG,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-18338,"8,500,000.00",,NW3 2QG,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-18339,"5,430,000.00",,NW3 2QG,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC temporary,DG: Holding CT Core,THE DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST RY8,HAFS-18340,"242,000.00",,S41 7TD,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE LEWISHAM & GREEWICH NHS TRUST,HAFS-18341,"547,000.00",,SE13 6LH,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE LEWISHAM & GREEWICH NHS TRUST,HAFS-18342,"3,528,000.00",,SE13 6LH,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE LEWISHAM & GREEWICH NHS TRUST,HAFS-18343,"8,585,000.00",,SE13 6LH,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,THE SOLENT NHS TRUST R1C,HAFS-18344,"2,222,000.00",,SO16 4XE,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-18345,"4,029,000.00",,ST4 7LN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions-PDC permanent,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-18346,"318,000.00",,ST4 7LN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-18347,"11,000,000.00",,LS9 7TF,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-18348,"12,000,000.00",,LE5 4QF,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WEST SUFFOLK NHS FOUNDATION TRUST,HAFS-18349,"2,100,000.00",,IP33 3QZ,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,HAFS-18350,"43,000.00",,GU16 9QE,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-18351,"6,320,000.00",,ST4 7LN,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,ITFF/ISCIL/RCX/2014-10-21/A,"1,000,000.00",,PE30 4ET,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ITFF/ISCIL/RFF/2015-02-10/A,"2,706,000.00",,S75 2PS,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ITFF/ISCIL/RTR/2015-02-10/A,"7,200,000.00",,TS4 3BW,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,ITFF/ISWBL/RCX/2015-02-10/A,"16,800,000.00",,PE30 4ET,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,ITFF/ISWBL/RD8/2014-12-09/A,"25,300,000.00",,MK6 5LD,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ITFF/ISWBL/RFF/2015-02-10/A,"18,509,000.00",,S75 2PS,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ITFF/ISWBL/RMP/2014-10-21/A,"14,650,000.00",,OL6 9RW,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ITFF/ISWBL/RNQ/2014-12-09/A,"7,400,000.00",,NN16 8UZ,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MEDWAY NHS FOUNDATION TRUST,ITFF/ISWBL/RPA/2015-02-10/A,"22,500,000.00",,ME7 5NY,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ITFF/ISWBL/RTR/2015-02-10/A,"7,200,000.00",,TS4 3BW,PUBLIC,,,Other
Department of Health,Department of Health,23/03/2015,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ITFF/ISWBL/RTX/2014-12-09/A,"21,000,000.00",,LA1 4GG,PUBLIC,,,Other
Department of Health,Department of Health,25/03/2015,Additions PDC Revenue Support NHS FT Permenant,DG: Holding CT Core,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-18362,"29,950,000.00",,PE3 6DA,PUBLIC,,,Other
Department of Health,Department of Health,26/03/2015,Other creditors (ST),DG: Holding CT Core,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS MIR033,MON255,"32,444.27",,SW1Y 4RB,PUBLIC,,,Other
Department of Health,Department of Health,27/03/2015,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,FRIMLEY HEALTH NHS FOUNDATION TRUST,N0073034,"1,720,000.00",PMO Costs,GU16 5UJ,PUBLIC,,,Programme
Department of Health,Department of Health,27/03/2015,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,FRIMLEY HEALTH NHS FOUNDATION TRUST,N0073034,"7,920,000.00",Implementation of Heatherwood Operational Efficiency,GU16 5UJ,PUBLIC,,,Programme
Department of Health,Department of Health,27/03/2015,Delivery of NHS Transaction related operational efficiency,DG: Holding CT Core,FRIMLEY HEALTH NHS FOUNDATION TRUST,N0073034,"1,300,000.00",Advisory Costs,GU16 5UJ,PUBLIC,,,Programme
Department of Health,Department of Health,27/03/2015,Other creditors (ST),DG: Holding CT Core,SANOFI AVENTIS,OVERPAYMENT OF INV 211465,"440,196.86",,GU1 4SY,LARGE,,,Other
Department of Health,Department of Health,27/03/2015,Other creditors (ST),DG: Holding CT Core,SANOFI AVENTIS,OVERPAYMENT OF INV 211466,"45,179.57",,GU1 4SY,LARGE,,,Other
Department of Health,Department of Health,30/03/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,HAFS-18363,"359,000.00",,NR8 6AN,PUBLIC,,,Other
Department of Health,Department of Health,30/03/2015,Additions FT Financing Facility Loans,DG: Holding CT Core,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,HAFS-18364,"1,500,000.00",,AL3 5TL,PUBLIC,,,Other
Department of Health,Department of Health,30/03/2015,SpHAs Programme Revenue Parliamentary Funding,DG: Holding CT Core,NHS TRUST DEVELOPMENT AUTHORITY,HAFS-18365,"1,588,000.00",,SW1E 6QT,PUBLIC,,,Other
Department of Health,Department of Health,30/03/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,FRIMLEY HEALTH NHS FOUNDATION TRUST,HAFS-18366,"8,900,000.00",,GU16 5UJ,PUBLIC,,,Other
Department of Health,Department of Health,30/03/2015,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-18367,"1,191,000.00",,CM20 1QX,PUBLIC,,,Other
Department of Health,Department of Health,03/03/2015,Addition Clearing - SW LIC,DG: IGT,MICROTEST LTD,0000085237,600.00,Capital: Microtest GPSoC - Charges for the period commencing 1/4/2014 to 31/3/2015. Softtware Licence Charges. Migration Charges. National Functionality Deployments. Development Charges,PL31 1EX,SME,,,Programme
Department of Health,Department of Health,03/03/2015,Service charge,DG: IGT,MICROTEST LTD,0000085237,"146,611.01",Revenue: Microtest GPSoC - Charges for the period commencing 1/4/2014 to 31/3/2015. System Support Charges. Training Charges.Utilisation Charges,PL31 1EX,SME,,,Programme
Department of Health,Department of Health,03/03/2015,Service charge,DG: IGT,MICROTEST LTD,0000085237,"1,671.38",Revenue Microtest GPSoC - Charges for the period commencing 18/9/14 - 31/03/15 - Interface Mechanism Service charge Pairing Assurance Service Charge,PL31 1EX,SME,,,Programme
Department of Health,Department of Health,03/03/2015,Addition Clearing - SW LIC,DG: IGT,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12670082,"69,236.40",Capital:  LSP London HSCIC - F/Y 2014/15 Staff Capitalisation,LS1 6AE,PUBLIC,,,Programme
Department of Health,Department of Health,03/03/2015,Service charge,DG: IGT,BT GROUP PLC,369397,"181,494.00",Revenue: 2014/15  BT - Spine 2 CCN 854 Termination of Loss,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,03/03/2015,Addition Clearing - SW LIC,DG: IGT,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,C037520,"194,422.40",Capital: F/Y 2014/15 Walsall Trust LSP NME - STAF & LC costs for Lorenzo Deployment,WS2 9PS,PUBLIC,,,Programme
Department of Health,Department of Health,04/03/2015,Service charge,DG: IGT,BT GROUP PLC,377506,"81,306.42",Revenue: BT Spine - Committed 2014/15,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,05/03/2015,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,12818,"344,080.00",Capital BJSS - e-RS - Software Development and Assurance- Initial PHase,LS1 2TW,SME,,,Programme
Department of Health,Department of Health,05/03/2015,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,12822,"401,660.00",Capital BJSS - e-RS - Software Development and Assurance- Initial PHase,LS1 2TW,SME,,,Programme
Department of Health,Department of Health,05/03/2015,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,12823,"401,660.00",Capital BJSS - e-RS - Software Development and Assurance- Initial PHase,LS1 2TW,SME,,,Programme
Department of Health,Department of Health,05/03/2015,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,12829,"401,660.00",Capital BJSS - e-RS - Software Development and Assurance- Initial PHase,LS1 2TW,SME,,,Programme
Department of Health,Department of Health,05/03/2015,Addition Clearing - SW LIC,DG: IGT,CSC COMPUTER SCIENCES LTD,5201399096,"363,949.52",Capital: F/Y 2014/15 LSP NME CSC - New Non - Lorenzo Deployment Capital Cash Requirements,PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/03/2015,Addition Clearing - SW LIC,DG: IGT,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1210014734,"194,784.84",Capital: F/Y 2014/15 Hull & East Yorkshire Trust - STAF & LC costs for Lorenzo Deployment,HU16 5JQ,PUBLIC,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1210014734,"280,984.01",Revenue: F/Y 2014/15 Hull & East Yorkshire Trust - STAF & LC costs for Lorenzo Deployment,HU16 5JQ,PUBLIC,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201399095,"399,816.75",Revenue: LSP NME CSC - F/Y 2014/15 Lorenzo Service Charge Revenue requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201399097,"7,042,464.00",Revenue: LSP NME CSC - F/Y 2014/15 Non Lorenzo Service Charge Revenue requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,MASTEK UK LTD,90333812,"58,210.10",Revenue: Mastek Spine 2 - Reserve for the agile services to be delivered under the development contract for the delivery of IAM services,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,MASTEK UK LTD,90333812,"163,900.00",Revenue F/Y 2014/15 Mastek Spine 2 - for the provision and development of the last services for the Data Migration Scripts - required to populate the new Care Identity Service (CIS) capped T&M terms,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,06/03/2015,Addition Clearing - SW LIC,DG: IGT,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,I0011404,"16,633.58",Capital: F/Y 2014/15 LSP NME Norfolk & Suffolk FT - STAFA Lorenzo Deployment,BB3 0FG,PUBLIC,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,I0011404,"161,711.04",Revenue: F/Y 2014/15 LSP NME Norfolk & Suffolk FT - STAFA Lorenzo Deployment,BB3 0FG,PUBLIC,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10035,"70,905.94",Revenue: InTechnology e-RS -Hosting Infrastructure support and service management.,HG3 1UG,SME,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10046,"51,859.10",Revenue: InTechnology e-RS -Hosting Infrastructure support and service management.,HG3 1UG,SME,,,Programme
Department of Health,Department of Health,06/03/2015,Service charge,DG: IGT,INTECHNOLOGY LTD,ISIN10069,"100,407.04",Revenue: InTechnology e-RS -Hosting Infrastructure support and service management.,HG3 1UG,SME,,,Programme
