Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2015,Training And Development Expenditure,Business & Local Growth - BIS Local,WEST MIDLANDS ECONOMIC FORUM LTD,85000,6.34,BLG Devolved Admin-Training And Development Expenditure,WS9 0HJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2015,Training And Development Expenditure,Business & Local Growth - BIS Local,WEST MIDLANDS ECONOMIC FORUM LTD,85000,7.33,BLG Devolved Admin-Training And Development Expenditure,WS9 0HJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/03/2015,Training And Development Expenditure,Business & Local Growth - BIS Local,WEST MIDLANDS ECONOMIC FORUM LTD,85000,72.67,BLG Devolved Admin-Training And Development Expenditure,WS9 0HJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Project Management Costs,Enterprise & Skills Group - Enterprise Directorate,GWE BUSINESS WEST LTD,85004,128347.30,Growth Vouchers-Project Management Costs,BS8 3RA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/03/2015,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,LOGIX IT RECRUITMENT LTD T/A LOGIX RECRUITING,85005,8100.00,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,BR1 1RW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE QUEEN ELIZABETH II CONFERENCE CENTRE T/A QE11 CENTRE,85006,517.75,Foresight: Cities-Research and Development Expenditure,SW1P 3EE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",85026,66.60,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Motor Vehicle Hire,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85027,108.63,E&M Devolved Admin-Motor Vehicle Hire,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85027,13.60,E&M Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85027,7.34,E&M Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85027,10.00,E&M Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85027,21.05,E&M Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85033,15.01,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85033,20.00,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85033,26.78,E&M Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",85034,2.30,F&C Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",85034,5.00,F&C Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",85034,14.22,F&C Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Motor Vehicle Hire,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85035,209.33,ECO - Non Proliferation Awareness Seminars-Motor Vehicle Hire,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85035,11.00,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",85036,4.60,PSHE Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",85038,7.40,PSHE Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Taxi Services UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",85038,23.00,PSHE Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Motor Vehicle Hire,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85039,43.49,ECO - Non Proliferation Awareness Seminars-Motor Vehicle Hire,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85039,4.29,ECO - Non Proliferation Awareness Seminars-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85040,124.20,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85040,30.80,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85040,67.10,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85040,77.80,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85040,5.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85040,14.84,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Hotel & Accommodation UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,201.30,BLG Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,36.00,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,4.35,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,22.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,60.60,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,55.20,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,5.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85041,14.70,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Air Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,209.34,BLG Devolved Admin-Air Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Hotel & Accommodation UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,55.00,BLG Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Hotel & Accommodation UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,186.00,BLG Devolved Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,48.60,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,1.45,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,4.30,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,33.10,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,86.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,96.50,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,5.40,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,15.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,34.04,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Taxi Services UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85042,13.80,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85043,22.95,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85043,22.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85043,33.20,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85043,4.10,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85043,5.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85043,11.80,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",85044,23.60,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",85044,13.80,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",85044,37.20,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",85044,66.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Taxi Services UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",85044,42.00,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Finance & Commercial Group - Internal Audit,"Personal Expense, Name Witheld",85045,2.75,F&C Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Finance & Commercial Group - Internal Audit,"Personal Expense, Name Witheld",85045,12.10,F&C Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Finance & Commercial Group - Internal Audit,"Personal Expense, Name Witheld",85045,4.95,F&C Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Finance & Commercial Group - Internal Audit,"Personal Expense, Name Witheld",85045,10.00,F&C Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85046,54.45,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85046,5.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85046,52.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85047,335.70,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85047,6.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85047,15.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85048,17.53,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Rail Travel Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85048,12.85,BLG Devolved Admin-Rail Travel Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Taxi Services Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85048,10.47,BLG Devolved Admin-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85049,3.02,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85049,29.60,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",85049,64.24,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85050,133.20,E&M Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85050,9.15,E&M Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",85050,62.10,ECO - Non Proliferation Awareness Seminars-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",85051,23.00,PSHE Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",85052,161.10,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",85053,40.50,E&S Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",85054,50.43,BRDO: Developing Markets-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,"People, Strategy and Higher Education - Human Resources","Personal Expense, Name Witheld",85055,5.00,PSHE Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85057,132.30,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85057,15.20,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Office of Manpower Economics - Office of Manpower Economics,"Personal Expense, Name Witheld",85058,4.60,OME Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Hotel & Accommodation UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",85059,64.00,Legal Services Admin-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",85059,283.95,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",85059,9.40,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",85059,12.66,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",85059,10.00,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",85059,21.49,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Mileage Allowance UK,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",85060,40.50,E&M Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85061,13.40,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85061,8.30,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85061,10.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85061,30.00,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Taxi Services UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",85061,9.40,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",85062,4.60,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",85063,0.52,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",85063,4.80,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",85063,5.17,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Subsistence Overseas,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",85063,41.27,BLG Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Taxi Services Overseas,Business & Local Growth - Advanced Manufacturing Services,"Personal Expense, Name Witheld",85063,14.68,BLG Devolved Admin-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/03/2015,Other Travel,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team","Personal Expense, Name Witheld",85064,9.45,PSHE Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
