Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,Corporate,27/06/2011,STAFF COSTS,CORPORATE AND SUPPORT SERVICES,CARLSON WAGONLIT TRAVEL,2021488510,£345
Department for Work and Pensions,"Pension, Disability Carers Services",23/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,PHH CENTRE,2021479611,£345
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£345
Department for Work and Pensions,Jobcentre Plus,14/06/2011,FLEXIBLE SUPPORT FUND,JOBCENTRE PLUS,RSP LTD,2021304924,£345
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£345
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£345
Department for Work and Pensions,Jobcentre Plus,20/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021392607,£345
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£345
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£345
Department for Work and Pensions,Jobcentre Plus,14/06/2011,OTHER OPERATING LEASES,JOBCENTRE PLUS,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£345
Department for Work and Pensions,Jobcentre Plus,14/06/2011,OTHER GOODS AND SERVICES,JOBCENTRE PLUS,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£345
Department for Work and Pensions,Corporate,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,WWG SUMMARY,XEROX UK LTD,2021283379,£344
Department for Work and Pensions,"Pension, Disability Carers Services",14/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021299846,£344
Department for Work and Pensions,"Pension, Disability Carers Services",23/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021480445,£344
Department for Work and Pensions,Jobcentre Plus,01/06/2011,PROFESSIONAL FEES,JOBCENTRE PLUS,THE BIG WORD INTERPRETING SERVICES LTD,2021177051,£344
Department for Work and Pensions,Jobcentre Plus,14/06/2011,FLEXIBLE SUPPORT FUND,JOBCENTRE PLUS,RSP LTD,2021304924,£344
Department for Work and Pensions,Jobcentre Plus,14/06/2011,FLEXIBLE SUPPORT FUND,JOBCENTRE PLUS,RSP LTD,2021304924,£344
Department for Work and Pensions,Jobcentre Plus,16/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021384010,£344
Department for Work and Pensions,Jobcentre Plus,27/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021488510,£344
Department for Work and Pensions,Jobcentre Plus,22/06/2011,STAFF COSTS,JOBCENTRE PLUS,EXPOTEL,2021425382,£344
Department for Work and Pensions,Corporate,27/06/2011,STAFF COSTS,SHARED SERVICES,CARLSON WAGONLIT TRAVEL,2021488510,£343
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£343
Department for Work and Pensions,Jobcentre Plus,01/06/2011,PROFESSIONAL FEES,JOBCENTRE PLUS,THE BIG WORD INTERPRETING SERVICES LTD,2021177051,£343
Department for Work and Pensions,Jobcentre Plus,23/06/2011,PROFESSIONAL FEES,JOBCENTRE PLUS,THE BIG WORD INTERPRETING SERVICES LTD,2021480294,£343
Department for Work and Pensions,Jobcentre Plus,23/06/2011,PRINTING STATIONERY IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£343
Department for Work and Pensions,Jobcentre Plus,14/06/2011,FLEXIBLE SUPPORT FUND,JOBCENTRE PLUS,RSP LTD,2021304924,£343
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£343
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£343
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£343
Department for Work and Pensions,Jobcentre Plus,01/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021121002,£343
Department for Work and Pensions,Corporate,20/06/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2021392607,£342
Department for Work and Pensions,Corporate,24/06/2011,FND,CORPORATE IT,EXPOTEL,2021484778,£342
Department for Work and Pensions,Corporate,07/06/2011,FND,CORPORATE AND SUPPORT SERVICES,CARLSON WAGONLIT TRAVEL,2021200580,£342
Department for Work and Pensions,Corporate,24/06/2011,STAFF COSTS,CORPORATE AND SUPPORT SERVICES,EXPOTEL,2021484778,£342
Department for Work and Pensions,Corporate,14/06/2011,STAFF COSTS,SHARED SERVICES,CARLSON WAGONLIT TRAVEL,2021299846,£342
Department for Work and Pensions,"Pension, Disability Carers Services",01/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021121002,£342
Department for Work and Pensions,"Pension, Disability Carers Services",20/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021392607,£342
Department for Work and Pensions,"Pension, Disability Carers Services",30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021576490,£342
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£342
Department for Work and Pensions,Jobcentre Plus,16/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021384010,£342
Department for Work and Pensions,Jobcentre Plus,29/06/2011,"OFFICE SUPPLIES, PRINTING AND PUBLICITY",JOBCENTRE PLUS,JP MORGAN COMMERCIAL CARDS,2021532578,£342
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£342
Department for Work and Pensions,Corporate,01/06/2011,FND,LSPG,CARLSON WAGONLIT TRAVEL,2021121002,£341
Department for Work and Pensions,Corporate,24/06/2011,STAFF COSTS,CORPORATE AND SUPPORT SERVICES,EXPOTEL,2021484778,£341
Department for Work and Pensions,Corporate,27/06/2011,STAFF COSTS,SHARED SERVICES,CARLSON WAGONLIT TRAVEL,2021488510,£341
Department for Work and Pensions,"Pension, Disability Carers Services",14/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021299846,£341
Department for Work and Pensions,Jobcentre Plus,14/06/2011,FLEXIBLE SUPPORT FUND,JOBCENTRE PLUS,RSP LTD,2021304924,£341
Department for Work and Pensions,Jobcentre Plus,23/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£341
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£341
Department for Work and Pensions,Jobcentre Plus,22/06/2011,STAFF COSTS,JOBCENTRE PLUS,EXPOTEL,2021425382,£341
Department for Work and Pensions,Corporate,07/06/2011,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2021200580,£340
Department for Work and Pensions,Corporate,01/06/2011,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2021121002,£340
Department for Work and Pensions,Corporate,07/06/2011,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2021200580,£340
Department for Work and Pensions,Corporate,03/06/2011,FND,CHANGE MANAGEMENT,ENTERPRISE RENT A CAR UK LTD,2021189236,£340
Department for Work and Pensions,Corporate,24/06/2011,FND,CORPORATE IT,EXPOTEL,2021484778,£340
Department for Work and Pensions,Corporate,24/06/2011,FND,CORPORATE IT,ENTERPRISE RENT A CAR UK LTD,2021484773,£340
Department for Work and Pensions,Corporate,20/06/2011,FND,CORPORATE AND SUPPORT SERVICES,CARLSON WAGONLIT TRAVEL,2021392607,£340
Department for Work and Pensions,Corporate,01/06/2011,STAFF COSTS,SHARED SERVICES,CARLSON WAGONLIT TRAVEL,2021121002,£340
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£340
Department for Work and Pensions,Jobcentre Plus,01/06/2011,PROFESSIONAL FEES,JOBCENTRE PLUS,THE BIG WORD INTERPRETING SERVICES LTD,2021177051,£340
Department for Work and Pensions,Jobcentre Plus,14/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021299846,£340
Department for Work and Pensions,Jobcentre Plus,06/06/2011,PRINTING STATIONERY IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£340
Department for Work and Pensions,Jobcentre Plus,20/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021392607,£340
Department for Work and Pensions,Jobcentre Plus,14/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021299846,£340
Department for Work and Pensions,Corporate,27/06/2011,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2021488510,£339
Department for Work and Pensions,Corporate,27/06/2011,FND,LSPG,CARLSON WAGONLIT TRAVEL,2021488510,£339
Department for Work and Pensions,"Pension, Disability Carers Services",01/06/2011,PROFESSIONAL FEES,PENSIONS & DISABILITY CARERS SERVICE,THE BIG WORD INTERPRETING SERVICES LTD,2021177051,£339
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£339
Department for Work and Pensions,Jobcentre Plus,23/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£339
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£339
Department for Work and Pensions,Jobcentre Plus,23/06/2011,STAFF COSTS,JOBCENTRE PLUS,PHH CENTRE,2021479611,£339
Department for Work and Pensions,Corporate,01/06/2011,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2021121002,£338
Department for Work and Pensions,Corporate,29/06/2011,MISCELLANEOUS EXPENDITURE,SHARED SERVICES,JP MORGAN COMMERCIAL CARDS,2021532578,£338
Department for Work and Pensions,Corporate,29/06/2011,MISCELLANEOUS EXPENDITURE,CORPORATE AND SUPPORT SERVICES,JP MORGAN COMMERCIAL CARDS,2021532578,£338
Department for Work and Pensions,"Pension, Disability Carers Services",06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021197911,£338
Department for Work and Pensions,Jobcentre Plus,23/06/2011,PRINTING STATIONERY IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£338
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£338
Department for Work and Pensions,Jobcentre Plus,14/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021299846,£338
Department for Work and Pensions,Jobcentre Plus,22/06/2011,STAFF COSTS,JOBCENTRE PLUS,EXPOTEL,2021425382,£338
Department for Work and Pensions,Jobcentre Plus,23/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£338
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£338
Department for Work and Pensions,Jobcentre Plus,01/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021121002,£338
Department for Work and Pensions,Corporate,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,SHARED SERVICES,XEROX UK LTD,2021576490,£337
Department for Work and Pensions,Corporate,27/06/2011,STAFF COSTS,SHARED SERVICES,CARLSON WAGONLIT TRAVEL,2021488510,£337
Department for Work and Pensions,"Pension, Disability Carers Services",14/06/2011,OTHER OPERATING LEASES,PENSIONS & DISABILITY CARERS SERVICE,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£337
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£337
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£337
Department for Work and Pensions,Jobcentre Plus,16/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021384010,£337
Department for Work and Pensions,Jobcentre Plus,14/06/2011,OTHER OPERATING LEASES,JOBCENTRE PLUS,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£337
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£337
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£337
Department for Work and Pensions,Jobcentre Plus,01/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021121002,£337
Department for Work and Pensions,Corporate,24/06/2011,FND,CORPORATE AND SUPPORT SERVICES,EXPOTEL,2021484778,£336
Department for Work and Pensions,"Pension, Disability Carers Services",24/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,ENTERPRISE RENT A CAR UK LTD,2021484773,£336
Department for Work and Pensions,"Pension, Disability Carers Services",22/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,EXPOTEL,2021425382,£336
Department for Work and Pensions,"Pension, Disability Carers Services",30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021576490,£336
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£336
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£336
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£336
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£336
Department for Work and Pensions,Jobcentre Plus,16/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021384010,£336
Department for Work and Pensions,Jobcentre Plus,29/06/2011,MISCELLANEOUS EXPENDITURE,JOBCENTRE PLUS,JP MORGAN COMMERCIAL CARDS,2021532578,£336
Department for Work and Pensions,Jobcentre Plus,14/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021299846,£336
Department for Work and Pensions,Corporate,27/06/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2021488510,£335
Department for Work and Pensions,"Pension, Disability Carers Services",03/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,ENTERPRISE RENT A CAR UK LTD,2021189236,£335
Department for Work and Pensions,"Pension, Disability Carers Services",07/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021200580,£335
Department for Work and Pensions,Jobcentre Plus,23/06/2011,PROFESSIONAL FEES,JOBCENTRE PLUS,THE BIG WORD INTERPRETING SERVICES LTD,2021480294,£335
Department for Work and Pensions,Jobcentre Plus,09/06/2011,PRINTING STATIONERY IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£335
Department for Work and Pensions,Jobcentre Plus,01/06/2011,PROFESSIONAL FEES,JOBCENTRE PLUS,THE BIG WORD INTERPRETING SERVICES LTD,2021177051,£335
Department for Work and Pensions,Jobcentre Plus,03/06/2011,STAFF COSTS,JOBCENTRE PLUS,ENTERPRISE RENT A CAR UK LTD,2021189236,£335
Department for Work and Pensions,Jobcentre Plus,16/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021384010,£335
Department for Work and Pensions,Corporate,14/06/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2021299846,£334
Department for Work and Pensions,Corporate,27/06/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2021488510,£334
Department for Work and Pensions,Corporate,24/06/2011,STAFF COSTS,GROUP FINANCE,EXPOTEL,2021484778,£334
Department for Work and Pensions,Corporate,20/06/2011,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2021392607,£334
Department for Work and Pensions,Corporate,14/06/2011,OTHER OPERATING LEASES,UNIVERSAL CREDIT,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£334
Department for Work and Pensions,Corporate,27/06/2011,FND,CHANGE MANAGEMENT,CARLSON WAGONLIT TRAVEL,2021488510,£334
Department for Work and Pensions,Corporate,23/06/2011,FND,CORPORATE IT,SPECIALIST COMPUTER CENTRES PLC,2021480178,£334
Department for Work and Pensions,Corporate,29/06/2011,MISCELLANEOUS EXPENDITURE,CORPORATE AND SUPPORT SERVICES,JP MORGAN COMMERCIAL CARDS,2021532578,£334
Department for Work and Pensions,"Pension, Disability Carers Services",14/06/2011,OTHER OPERATING LEASES,PENSIONS & DISABILITY CARERS SERVICE,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£334
Department for Work and Pensions,Jobcentre Plus,08/06/2011,FLEXIBLE SUPPORT FUND,JOBCENTRE PLUS,ARCADIA GROUP LTD,2021214917,£334
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£334
Department for Work and Pensions,Jobcentre Plus,23/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£334
Department for Work and Pensions,Jobcentre Plus,30/06/2011,PRINTING STATIONERY IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£334
Department for Work and Pensions,Jobcentre Plus,22/06/2011,STAFF COSTS,JOBCENTRE PLUS,EXPOTEL,2021425382,£334
Department for Work and Pensions,Corporate,01/06/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2021121002,£333
Department for Work and Pensions,Corporate,20/06/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2021392607,£333
Department for Work and Pensions,Corporate,03/06/2011,STAFF COSTS,GROUP FINANCE,ENTERPRISE RENT A CAR UK LTD,2021189236,£333
Department for Work and Pensions,Corporate,07/06/2011,STAFF COSTS,CORPORATE AND SUPPORT SERVICES,CARLSON WAGONLIT TRAVEL,2021200580,£333
Department for Work and Pensions,"Pension, Disability Carers Services",09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021283379,£333
Department for Work and Pensions,"Pension, Disability Carers Services",16/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021384010,£333
Department for Work and Pensions,"Pension, Disability Carers Services",09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021283379,£333
Department for Work and Pensions,"Pension, Disability Carers Services",23/06/2011,PRINTING STATIONERY IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021480445,£333
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£333
Department for Work and Pensions,Jobcentre Plus,16/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021384010,£333
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£333
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£333
Department for Work and Pensions,Jobcentre Plus,06/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021197911,£333
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£333
Department for Work and Pensions,Jobcentre Plus,23/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£333
Department for Work and Pensions,Jobcentre Plus,30/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021576490,£333
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£333
Department for Work and Pensions,Jobcentre Plus,23/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021480445,£333
Department for Work and Pensions,Jobcentre Plus,07/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021200580,£333
Department for Work and Pensions,Jobcentre Plus,09/06/2011,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£333
Department for Work and Pensions,Jobcentre Plus,01/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021121002,£333
Department for Work and Pensions,Corporate,07/06/2011,STAFF COSTS,CORPORATE AND SUPPORT SERVICES,CARLSON WAGONLIT TRAVEL,2021200580,£332
Department for Work and Pensions,"Pension, Disability Carers Services",09/06/2011,PRINTING STATIONERY IT CONSUMABLES,PENSIONS & DISABILITY CARERS SERVICE,XEROX UK LTD,2021283379,£332
Department for Work and Pensions,Jobcentre Plus,20/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021392607,£332
Department for Work and Pensions,Jobcentre Plus,22/06/2011,STAFF COSTS,JOBCENTRE PLUS,EXPOTEL,2021425382,£332
Department for Work and Pensions,Jobcentre Plus,07/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021200580,£332
Department for Work and Pensions,Jobcentre Plus,09/06/2011,PRINTING STATIONERY IT CONSUMABLES,JOBCENTRE PLUS,XEROX UK LTD,2021283379,£332
Department for Work and Pensions,Jobcentre Plus,14/06/2011,OTHER OPERATING LEASES,JOBCENTRE PLUS,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£332
Department for Work and Pensions,Jobcentre Plus,03/06/2011,STAFF COSTS,JOBCENTRE PLUS,ENTERPRISE RENT A CAR UK LTD,2021189236,£332
Department for Work and Pensions,Jobcentre Plus,03/06/2011,STAFF COSTS,JOBCENTRE PLUS,ENTERPRISE RENT A CAR UK LTD,2021189236,£332
Department for Work and Pensions,Jobcentre Plus,22/06/2011,STAFF COSTS,JOBCENTRE PLUS,EXPOTEL,2021425382,£332
Department for Work and Pensions,Corporate,01/06/2011,FND,CHANGE MANAGEMENT,CARLSON WAGONLIT TRAVEL,2021121002,£331
Department for Work and Pensions,Corporate,14/06/2011,FND,CORPORATE AND SUPPORT SERVICES,CARLSON WAGONLIT TRAVEL,2021299846,£331
Department for Work and Pensions,Corporate,03/06/2011,STAFF COSTS,CORPORATE AND SUPPORT SERVICES,ENTERPRISE RENT A CAR UK LTD,2021189236,£331
Department for Work and Pensions,Corporate,14/06/2011,OTHER OPERATING LEASES,SHARED SERVICES,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£331
Department for Work and Pensions,Corporate,24/06/2011,STAFF COSTS,SHARED SERVICES,EXPOTEL,2021484778,£331
Department for Work and Pensions,"Pension, Disability Carers Services",14/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021299846,£331
Department for Work and Pensions,"Pension, Disability Carers Services",01/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021121002,£331
Department for Work and Pensions,Corporate,14/06/2011,OTHER OPERATING LEASES,EG SUMMARY,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£330
Department for Work and Pensions,Corporate,24/06/2011,FND,CORPORATE IT,ENTERPRISE RENT A CAR UK LTD,2021484773,£330
Department for Work and Pensions,Corporate,14/06/2011,FND,LSPG,INCHCAPE FLEET SOLUTIONS LIMITED,2021302292,£330
Department for Work and Pensions,"Pension, Disability Carers Services",20/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021392607,£330
Department for Work and Pensions,"Pension, Disability Carers Services",27/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021488510,£330
Department for Work and Pensions,"Pension, Disability Carers Services",14/06/2011,STAFF COSTS,PENSIONS & DISABILITY CARERS SERVICE,CARLSON WAGONLIT TRAVEL,2021299846,£330
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£330
Department for Work and Pensions,Jobcentre Plus,13/06/2011,TELEPHONE AND POSTAGE,JOBCENTRE PLUS,ROYAL MAIL GROUP PLC,2021297171,£330
Department for Work and Pensions,Jobcentre Plus,07/06/2011,STAFF COSTS,JOBCENTRE PLUS,CARLSON WAGONLIT TRAVEL,2021200580,£330
