Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,14-Mar-11,Secondees in invoiced costs,NHS FINANCE PERFORMANCE & OPERATIONS,SOUTH EAST COAST SHA,15112320,56660.4,
Department of Health,Department of Health,14-Mar-11,Secondees in invoiced costs,NHS FINANCE PERFORMANCE & OPERATIONS,SOUTH EAST COAST SHA,15112320,1.2,
Department of Health,Department of Health,14-Mar-11,Revenue resource discretionary funding inside boundary,NHS FINANCE PERFORMANCE & OPERATIONS,NORTH EAST SHA,503033,350000,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-425856-42637,57674,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-425857-42633,40000,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-425858-42646,35466,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-425876-42632,168360,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-425850-42631,40809,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-425851-42644,193833,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-425852-42647,127826,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-425853-42645,54341,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-425854-42636,135641,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-425855-42643,64893,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,KENT UNIVERSITY OF,ERS-425859-42638,96690,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,ERS-425860-42642,120768,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-425861-42640,60868,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,ASTON UNIVERSITY,ERS-425862-42630,213395,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,ERS-425872-42625,51380,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,GRAMPIAN HEALTH BOARD,ERS-425848-42629,28062,
Department of Health,Department of Health,14-Mar-11,Research & development,Research and Development,CANCER RESEARCH UK,ERS-425873-42648,73842.25,
Department of Health,Department of Health,14-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,WOMENS THERAPY CENTRE,ERS-426031-42702,54138,
Department of Health,Department of Health,14-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,RELEASE LEADS LTD,ERS-426032-42701,150000,
Department of Health,Department of Health,14-Mar-11,Grants to non-profit institutions (CAP),SOCIAL CARE,SOCIAL CARE INSTITUTE FOR EXCELLENCE (SCIE),ERS-426008-42681,40000,
Department of Health,Department of Health,14-Mar-11,Grants to local authorities (CUR),SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71236641,93000,
Department of Health,Department of Health,14-Mar-11,Revenue Grants to Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71236667,2259.94,
Department of Health,Department of Health,14-Mar-11,Revenue Grants to Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71236667,9679.51,
Department of Health,Department of Health,14-Mar-11,Revenue Grants to Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71236667,12238.56,
Department of Health,Department of Health,14-Mar-11,Revenue Grants to Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71236667,7726.99,
Department of Health,Department of Health,14-Mar-11,Secondees in invoiced costs,SOCIAL CARE,SURREY COUNTY COUNCIL,9500020668,60522.4,
Department of Health,Department of Health,14-Mar-11,Grants to non-profit institutions (CAP),SOCIAL CARE,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,ERS-426004-42685,52200,
Department of Health,Department of Health,14-Mar-11,Grants to non-profit institutions (CAP),SOCIAL CARE,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,ERS-426006-42686,40000,
Department of Health,Department of Health,14-Mar-11,Secondees in invoiced costs,SOCIAL CARE,SOUTH EAST COAST SHA,15112319,110936.4,
Department of Health,Department of Health,14-Mar-11,Secondees in invoiced costs,SOCIAL CARE,SOUTH EAST COAST SHA,15112319,-1754.47,
Department of Health,Department of Health,14-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,THE CHINESE NATIONAL HEALTHY LIVING CENTRE,ERS-426033-42703,50500,
Department of Health,Department of Health,14-Mar-11,Grants to non profit institutions (CUR),SOCIAL CARE,YOUTH ACTION,ERS-426037-42861,67300,
Department of Health,Department of Health,14-Mar-11,Provisions cash payment,WORKFORCE,NHS INJURY BENEFITS SCHEME,ERS-425976-42661,3959560.66,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733124,40613,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733130,8450,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733130,68700,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733130,30000,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733130,8560,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733152,155925,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733157,25000,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733169,28056.5,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733265,91825,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733265,0,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733265,0,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733089,25166.25,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733091,39600,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733096,48108,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733139,33535,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733174,22728.88,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),730262,100903,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733125,118454.74,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733135,24000,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733138,21000,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733140,122729.88,
Department of Health,Department of Health,15-Mar-11,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),733165,87336,
Department of Health,Department of Health,15-Mar-11,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201222104,26097.67,
Department of Health,Department of Health,15-Mar-11,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,1853003-18-MAR-11,15422.91,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",EAST & NORTH HERTFORDSHIRE NHS TRUST,HAFS-10198,4352000,
Department of Health,Department of Health,15-Mar-11,Additions NHS WCL Loans,"Policy, Strategy and Finance",NEWHAM UNIVERSITY HOSPITAL NHS TRUST,HAFS-10209,5000000,
Department of Health,Department of Health,15-Mar-11,Additions NHS WCL Loans,"Policy, Strategy and Finance",WHIPPS CROSS UNIVERSITY HOSPITAL NHS TRUST,HAFS-10210,16200000,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",DEVON PARTNERSHIP NHS TRUST,HAFS-10211,1266000,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",EALING HOSPITAL NHS TRUST,HAFS-10212,600000,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",EAST & NORTH HERTFORDSHIRE NHS TRUST,HAFS-10213,1631000,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",IMPERIAL COLLEGE HEALTHCARE NHS TRUST,HAFS-10214,24500000,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-10215,1500000,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-10216,2500000,
Department of Health,Department of Health,15-Mar-11,Issue NHS Capital Loans (LT),"Policy, Strategy and Finance",NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-10217,14228000,
Department of Health,Department of Health,15-Mar-11,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,SIGMA PHARMACEUTICALS PLC,I67528,41740.92,
Department of Health,Department of Health,15-Mar-11,Printing,NHS MEDICAL DIRECTOR,CENTRAL OFFICE OF INFORMATION (COI),733329,66478,
Department of Health,Department of Health,15-Mar-11,Grants to non-profit institutions (CAP),NHS MEDICAL DIRECTOR,ST MARGARETS HOSPICE,ERS-426183-42841,186873,
Department of Health,Department of Health,15-Mar-11,Grants to non-profit institutions (CAP),NHS MEDICAL DIRECTOR,WESTON HOSPICECARE LTD,ERS-426185-42843,79142,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-426046-42793,38768,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,95834,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,5832,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,12231,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,40036,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,13250,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,80844.85,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,15389,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,35455,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,15245,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,9095,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,28376,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,19857,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-426054-42795,28387,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,22183,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,13634,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,21907,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,11577,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,20857,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,17553,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,24462,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,24971,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,37019,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,25959,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,10600,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,48135,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,16477,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,8579,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-426059-42796,17350,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-426061-42797,49871,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-426061-42797,20506,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-426061-42797,120000,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,EAST ANGLIA UNIVERSITY OF,ERS-426076-42799,32256,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,EAST ANGLIA UNIVERSITY OF,ERS-426076-42799,12231,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,EAST ANGLIA UNIVERSITY OF,ERS-426076-42799,17101,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,14616,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,20213.9,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,29006,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,22449,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,12214,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,51695,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,37854,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,48998,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,50479,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,ERS-426087-42803,28137,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KEELE UNIVERSITY OF,ERS-426089-42804,14586,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KEELE UNIVERSITY OF,ERS-426089-42804,12231,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KEELE UNIVERSITY OF,ERS-426089-42804,14800.8,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,24970,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,24396,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,27275,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,18362,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,31347,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,28869,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,36100,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,36693,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,20959,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,23181,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,46986,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,55196,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,25826,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,26934,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,KINGS COLLEGE LONDON,ERS-426091-42805,26694,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,74139,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,10302,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,39662,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,41967,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,42007,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,21531,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,30598,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-426099-42807,15394,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEICESTER UNIVERSITY OF,ERS-426103-42808,27315,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEICESTER UNIVERSITY OF,ERS-426103-42808,24462,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LEICESTER UNIVERSITY OF,ERS-426103-42808,22087,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-426104-42809,14310,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-426104-42809,42871,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-426104-42809,35975,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-426104-42809,27549,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-426104-42809,18049,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LIVERPOOL UNIVERSITY OF,ERS-426104-42809,45406,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426106-42802,12406,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426106-42802,20261,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426106-42802,60359,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426106-42802,17751,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-426106-42802,21237,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,57752,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,24714,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,12231,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,11223,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,23591,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,8963,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,63742,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,34583,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,18235,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,19767,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,23775,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,16803,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-426108-42811,14336,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-426112-42813,22451,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-426112-42813,37288,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-426112-42813,27070,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-426112-42813,10568,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-426112-42813,15871,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-426112-42813,34136,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,ERS-426123-42815,26883,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,ERS-426123-42815,31012,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-426128-42816,217915,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-426128-42816,28892,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-426128-42816,36890,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-426128-42816,38013,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-426128-42816,35453,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,OXFORD UNIVERSITY,ERS-426128-42816,15424,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,19075,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,20020,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,20059,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,42496,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,47197,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,12231,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,21257,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-426131-42819,23508,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-426136-42820,9301,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-426136-42820,22332,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-426136-42820,13431,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-426136-42820,12231,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-426136-42820,21662,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY OF,ERS-426143-42821,22491,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY OF,ERS-426143-42821,20640,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY OF,ERS-426143-42821,25154,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY OF,ERS-426143-42821,22836.65,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,SOUTHAMPTON UNIVERSITY OF,ERS-426143-42821,43759,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-426145-42822,14250,
Department of Health,Department of Health,15-Mar-11,Research & development,Research and Development,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-426145-42822,14250,
