Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction No,Payment Description,Total
Ministry of Defence,Ministry of Defence,04/09/2013,IT and communication services,Land Forces,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,245990,Telephone minor equipment below capitalisation threshold,"93,179.55"
Ministry of Defence,Ministry of Defence,18/09/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"92,901.58"
Ministry of Defence,Ministry of Defence,03/09/2013,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000020007,Aviation fuel casual uplift consumed,"92,745.48"
Ministry of Defence,Ministry of Defence,17/09/2013,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,250099,Estate core services charge,"92,616.35"
Ministry of Defence,Defence Science and Technology Laboratory,27/09/2013,Sub Contracted Work,Operations,GILL RESEARCH & DEVELOPMENT LIMITED,,V - 9000154829 - 00166323,Sub Contracted Work,"92,469.00"
Ministry of Defence,Ministry of Defence,11/09/2013,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,248076,Cost of food services,"92,390.60"
Ministry of Defence,Council of Reserve Forces and Cadet Association,30/08/2013,Assets in the Course of Construction,Capital Expenditure,PEARCE CONSTRUCTION,,4467,,"92,008.80"
Ministry of Defence,Ministry of Defence,02/09/2013,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,245288,Equipment support non-project costs,"91,560.45"
Ministry of Defence,Ministry of Defence,30/09/2013,Estate management,Joint Forces Command,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000102659,Works services - excluding United States forces/NATO + married quarters,"91,393.16"
Ministry of Defence,Ministry of Defence,11/09/2013,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,248133,IT Services -internal costs,"91,383.28"
Ministry of Defence,Ministry of Defence,06/09/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,246631,Spend on Inventory - General,"91,353.29"
Ministry of Defence,Ministry of Defence,26/09/2013,Rent and rates,Defence Infrastructure Organisation ,SOUTH OXFORDSHIRE DISTRICT COUNCIL,OX10 8HQ,254607,Rent buildings - non civil estate property and married quarter property,"91,115.45"
Ministry of Defence,Defence Science and Technology Laboratory,13/09/2013,Sub Contracted Research,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000154554 - 00169226,Sub Contracted Research,"91,071.95"
Ministry of Defence,Ministry of Defence,11/09/2013,Spend on Inventory - General,Defence Equipment & Support,ITURRI SA,OX16 3TA,3000009556,Spend on Inventory - General,"90,602.08"
Ministry of Defence,Ministry of Defence,23/09/2013,Rent and rates,Defence Infrastructure Organisation ,PORTSMOUTH CITY COUNCIL,PO1 2BE,252289,Rent buildings - non civil estate property and married quarter property,"90,324.02"
Ministry of Defence,Ministry of Defence,18/09/2013,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,250526,Estate + facilities management services - accommodation inventory + service,"90,249.62"
Ministry of Defence,Ministry of Defence,12/09/2013,Purchase of inventory and services ,Head Office & Corporate Services,THE DANWOOD GROUP LIMITED,LN6 3DG,248948,Cost of other material consumed,"90,041.95"
Ministry of Defence,Ministry of Defence,03/09/2013,Medical treatment & stores and welfare services,Joint Forces Command,QUEEN ELIZABETHS FOUNDATION FOR DISABLED PEOPLE,KT22 0BN,245590,Medical health services,"90,013.20"
Ministry of Defence,Ministry of Defence,19/09/2013,Fees for professional services,Head Office & Corporate Services,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,251239,The provision of advice and guidance related to management of ongoing programmes and projects,"89,935.47"
Ministry of Defence,Ministry of Defence,16/09/2013,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,249848,Cost of food purchases,"89,425.33"
Ministry of Defence,Ministry of Defence,19/09/2013,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,250997,Equipment support non-project costs,"89,418.67"
Ministry of Defence,Defence Science and Technology Laboratory,13/09/2013,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000154615 - 00159778,Sub Contracted Research,"88,948.15"
Ministry of Defence,Ministry of Defence,18/09/2013,Administration,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,NW9 5BA,250458,General administration,"88,686.81"
Ministry of Defence,Ministry of Defence,08/09/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,HAFIF TRAVEL & TOURISM CO. LTD.,,CO008,Movement of service personnel,"88,206.83"
Ministry of Defence,Ministry of Defence,19/09/2013,Estate management,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,251065,Estate + facilities management services - accommodation inventory + service,"88,070.04"
Ministry of Defence,Ministry of Defence,17/09/2013,Energy conservation and environmental charges.,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,250101,Energy conservation and environmental charges,"88,000.00"
Ministry of Defence,Ministry of Defence,02/09/2013,Estate management,Joint Forces Command,GIBRALTAR GOV GEN ACCOUNT,,45479,Works - estate management,"87,614.86"
Ministry of Defence,Ministry of Defence,10/09/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,248054,Cost of other material consumed,"87,307.82"
Ministry of Defence,Defence Science and Technology Laboratory,06/09/2013,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,,V - 9000154487 - 00169676,Sub Contracted Work,"87,285.00"
Ministry of Defence,Ministry of Defence,03/09/2013,Administration,Land Forces,SOMERSET COUNTY COUNCIL,TA1 4DY,245620,General administration,"87,000.00"
Ministry of Defence,Ministry of Defence,16/09/2013,Medical treatment & stores and welfare services,Joint Forces Command,ROYAL HOSPITAL FOR NEURO- DISABILITY,SW15 3SW,249871,Medical health services,"86,795.04"
Ministry of Defence,Ministry of Defence,13/09/2013,Rent and rates,Defence Infrastructure Organisation ,CITY OF EDINBURGH COUNCIL,EH1 1UF,249106,Rent buildings - non civil estate property and married quarter property,"86,776.36"
Ministry of Defence,Ministry of Defence,10/09/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,248033,Works - estate management,"86,758.58"
Ministry of Defence,Ministry of Defence,26/09/2013,Rent and rates,Defence Infrastructure Organisation ,TEST VALLEY BOROUGH COUNCIL,SP10 3AJ,254645,Rent buildings - non civil estate property and married quarter property,"86,615.24"
Ministry of Defence,Ministry of Defence,23/09/2013,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,251858,External military training ,"86,593.05"
Ministry of Defence,Defence Science and Technology Laboratory,06/09/2013,Sub Contracted Research,Programme Office,THE TECHNOLOGY PARTNERSHIP PLC,,V - 9000154472 - 00167534,Sub Contracted Research,"86,492.00"
Ministry of Defence,Ministry of Defence,27/09/2013,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,254864,Utilities consumed - gas,"86,391.36"
Ministry of Defence,Ministry of Defence,03/09/2013,Externally delivered education and training,Land Forces,WBL SERVICES LIMITED,OX2 9HA,245677,External military training ,"86,378.94"
Ministry of Defence,Ministry of Defence,25/09/2013,Property leases,Defence Infrastructure Organisation ,SPECTRUM HOUSING GROUP LIMITED,BH23 4GE,253257,Property dwellings private finance initiative - service concession arrangement service charge,"86,293.33"
Ministry of Defence,Ministry of Defence,27/09/2013,Purchase of inventory and services ,Head Office & Corporate Services,WILLIAMS LEA LIMITED,NR3 1PD,255234,Cost of other material consumed,"86,280.62"
Ministry of Defence,Defence Science and Technology Laboratory,27/09/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000154860 - 00171256,Sub Contracted Work,"85,663.00"
Ministry of Defence,Defence Science and Technology Laboratory,06/09/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000154438 - 00166047,Sub Contracted Work,"85,525.00"
Ministry of Defence,Ministry of Defence,30/09/2013,Design services and minor equipment purchases,Defence Equipment & Support,CAE (UK) PLC,RH15 9TW,255322,Post design services which are not capitalised,"85,298.60"
Ministry of Defence,Ministry of Defence,17/09/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,250372,Fiscal asset under construction - capital in year addition,"85,233.80"
Ministry of Defence,Ministry of Defence,13/09/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,UNIVERSITY OF WOLVERHAMPTON CORPORATE SERVICES LTD,WW1 1WF,249479,Cost of claims/compensation and related expenses against MOD,"85,042.00"
Ministry of Defence,Ministry of Defence,06/09/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,246630,Spend on Inventory - General,"84,993.81"
Ministry of Defence,Ministry of Defence,09/09/2013,"Public relations, including marketing and advertising",Head Office & Corporate Services,FELIX FUND - THE BOMB DISPOSAL CHARITY,OX11 7ES,247283,Public relations services including items such as sales marketing and advertising,"84,960.00"
Ministry of Defence,Ministry of Defence,04/09/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,WA3 6XG,178517,Cost of ground diesel fuel consumed,"84,870.19"
Ministry of Defence,Ministry of Defence,02/09/2013,Design services and minor equipment purchases,Defence Equipment & Support,CENTRE FOR THE PROTECTION OF  NATIONAL INFRASTRUCTURE,SW1P 9HA,244977,Equipment support project costs,"84,232.50"
Ministry of Defence,Defence Science and Technology Laboratory,27/09/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002681 - 00171422,Energy & Utility,"84,089.40"
Ministry of Defence,Ministry of Defence,30/09/2013,Research and development,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,255566,Research and development excluding defence science and technology laboratory,"84,000.00"
Ministry of Defence,Ministry of Defence,04/09/2013,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,245865,Post design services which are not capitalised,"83,966.00"
Ministry of Defence,Ministry of Defence,06/09/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000101660,Works services - excluding United States forces/NATO + married quarters,"83,952.47"
Ministry of Defence,UK Hydrographic Office,18/09/2013,Provision for early retirement,(blank),CAPITA HARTSHEAD EM,,1500015248,,"83,942.50"
Ministry of Defence,UK Hydrographic Office,30/09/2013,Purchased Services,Commercial Programmes,CHERSOFT LTD EM,,2000065874,,"83,942.50"
Ministry of Defence,Ministry of Defence,27/09/2013,Design services and minor equipment purchases,Defence Infrastructure Organisation ,KPMG LLP,WD17 1DE,254978,Equipment support non-project costs,"83,765.00"
Ministry of Defence,Ministry of Defence,02/09/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,245010,Research and development incurred on projects with defence science and technology laboratory,"83,318.89"
Ministry of Defence,Ministry of Defence,02/09/2013,Spend on Inventory - General,Defence Equipment & Support,AIR AND GROUND AVIATION LIMITED,ST18 0PN,244888,Spend on Inventory - General,"83,274.05"
Ministry of Defence,Ministry of Defence,09/09/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,247154,Spend on Inventory - General,"83,096.25"
Ministry of Defence,Ministry of Defence,12/09/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,248633,Spend on Inventory - General,"83,005.86"
Ministry of Defence,Ministry of Defence,17/09/2013,Spend on Inventory - General,Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,250147,Spend on Inventory - General,"82,825.82"
Ministry of Defence,Ministry of Defence,27/09/2013,Purchase of inventory and services ,Defence Equipment & Support,WILLIAMS LEA LIMITED,NR3 1PD,255234,Cost of other material consumed,"82,757.47"
Ministry of Defence,Ministry of Defence,24/09/2013,"Purchase of munitions, other inventory or fuel",Air Command,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,252597,Raw materials and consumable aviation fuel inventory purchased,"82,506.99"
Ministry of Defence,Ministry of Defence,09/09/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,247239,Research and development incurred on projects with defence science and technology laboratory,"82,390.08"
Ministry of Defence,Defence Science and Technology Laboratory,27/09/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002681 - 00171410,Energy & Utility,"82,103.35"
Ministry of Defence,Ministry of Defence,09/09/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,247239,Research and development excluding defence science and technology laboratory,"82,049.35"
Ministry of Defence,Defence Science and Technology Laboratory,27/09/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002681 - 00171420,Energy & Utility,"81,941.28"
Ministry of Defence,Ministry of Defence,11/09/2013,Dilapidation charges  ,Defence Equipment & Support,JACOBS U.K. LIMITED,RG41 5TU,248226,Other provisions payment against provision,"81,756.00"
Ministry of Defence,Ministry of Defence,24/09/2013,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,252794,External military training ,"81,438.42"
Ministry of Defence,Ministry of Defence,11/09/2013,Payment of utilities,Land Forces,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,248169,Utilities consumed - electricity,"81,363.31"
Ministry of Defence,Ministry of Defence,24/09/2013,Rent and rates,Defence Infrastructure Organisation ,ARGYLL & BUTE COUNCIL,PA28 JU,252500,Rent buildings - non civil estate property and married quarter property,"81,004.47"
Ministry of Defence,Ministry of Defence,11/09/2013,"Transportation of personnel, freight and travel expenses",Land Forces,RAILION DEUTSCHLAND AG,,5000101829,Freight movement costs,"80,220.39"
Ministry of Defence,Ministry of Defence,25/09/2013,Fees for professional services,Air Command,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,253091,Fees for professional services excluding legal fees,"80,218.35"
Ministry of Defence,Ministry of Defence,03/09/2013,IT and communication services,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,2000020017,Information technology services,"80,146.10"
Ministry of Defence,Ministry of Defence,16/09/2013,Spend on Inventory - General,Defence Equipment & Support,PROMETHEUS MEDICAL LTD,HR6 0PW,249845,Spend on Inventory - General,"79,968.00"
Ministry of Defence,Defence Science and Technology Laboratory,06/09/2013,Sub Contracted Research,Operations,ATLAS ELEKTRONIK UK LIMITED,,V - 9000154487 - 00159288,Sub Contracted Research,"79,960.79"
Ministry of Defence,Defence Science and Technology Laboratory,27/09/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002681 - 00171417,Energy & Utility,"79,708.29"
