Organisation,,Partnerships for Schools,,,,,
Submitted By,,Management Accountant,,,,,
Spend Tolerance,,"£25,000",,,,,
Month,,01.01.2012 to 31.01.2012,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,ISLE OF WIGHT COUNCIL,417780,567851
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,417782,2332841
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,417784,3321635
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,417786,2487679
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHUMBERLAND COUNTY COUNCIL,417788,758919
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,OXFORDSHIRE COUNTY COUNCIL,417790,2470312
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,SOMERSET COUNTY COUNCIL,417792,1614434
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,SUFFOLK COUNTY COUNCIL,417794,3603855
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,SURREY COUNTY COUNCIL,417796,3832340
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,WARWICKSHIRE COUNTY COUNCIL,417798,1943828
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,417800,4203196
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER CITY COUNCIL,417802,355422
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,417804,1654713
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,KENSINGTON AND CHELSEA ROYAL BOROUGH COUNCIL,417806,344229
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,HACKNEY LONDON BOROUGH COUNCIL,417808,772188
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK LONDON BOROUGH COUNCIL,417810,1387631
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,417812,684059
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,GREENWICH LONDON BOROUGH COUNCIL,417814,1464564
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,WANDSWORTH LONDON BOROUGH COUNCIL,417816,942590
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,CAMDEN LONDON BOROUGH COUNCIL,417818,798707
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,ISLINGTON LONDON BOROUGH COUNCIL,417820,430964
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,TOWER HAMLETS LONDON BOROUGH COUNCIL,417822,1447562
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,LEWISHAM LONDON BOROUGH COUNCIL,417826,1815286
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,BEDFORDSHIRE CENTRAL COUNCIL,417828,1789505
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,BEDFORD BOROUGH COUNCIL,417830,533699
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE WEST AND CHESTER COUNCIL,417832,904791
DfE,PfS,16/01/2012,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE EAST COUNCIL,417834,777514
DfE,PfS,16/01/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,GLOUCESTER ACADEMY,418077,150000
DfE,PfS,16/01/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,COLCHESTER ACADEMY,418079,96000
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,418759,107627.66
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,418761,66224.42
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,418763,92798.74
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,CANTERBURY DIOCESAN BOARD OF EDUCATION,418765,77642.68
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,LICHFIELD DIOCESAN EDUCATION COUNCIL BARCHESTER,418779,51557.86
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,WORCESTER DIOCESE BOARD FOR EDUCATION GENERAL,418781,53344.72
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,YORK DIOCESAN BOARD OF FINANCE,418785,29656.23
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,418787,270652
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,418789,47883.45
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,418791,47958.89
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,418799,205104.67
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,418801,155510.28
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,OUR LADY OF LOURDES SCHOOL GOVERNORS ACCOUNT,418803,193050
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,OUR LADY OF LOURDES SCHOOL GOVERNORS FUND,418805,54000
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,SACRED HEART CHURCH PRIMARY SCHOOL GOVERNMENT,418809,50500.94
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,LIVERPOOL ARCHDIOCESIAN SCHOOL REPAIR ACCOUNT,418811,91986.29
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,418813,228238.21
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION INC NO 3 ACCOUNT,418815,28544.04
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,418819,80248.51
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,418821,41845.28
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION NO.4 ACCOUNT,418823,107779.46
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST FRANCIS XAVIER'S SCHOOL GOVERNOR'S FUND,418829,123975.54
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,418831,29203.72
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST PHILIP HOWARD ROMAN CATHOLIC HIGH SCHOOL FUND ACCOUNT,418839,279991.4
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST MICHAEL'S ROMAN CATHOLIC PRIMARY SCHOOL,418841,26387.75
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,418843,98234.74
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,418849,186136.45
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST GEORGES ROMAN CATHOLIC PRIMARY SCHOOL FUND,418853,72737.64
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,PARMITERS SCHOOL CURRENT ACCOUNT,418857,104341.5
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DICESE FOR DURHAM SCHOOLS ACCOUNT,418859,33972.6
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,BISHOP STOPFORD SCHOOL ACCOUNT,418861,103506.06
DfE,PfS,18/01/2012,ICT - Capital Programme,Free School Capital Costs,KRISHNA AVANTI PRIMARY SCHOOL,418863,91766.79
DfE,PfS,18/01/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,KRISHNA AVANTI PRIMARY SCHOOL,418863,18353.36
DfE,PfS,18/01/2012,Building Work - Capital Programme,Free School Capital Costs,BRISTOL FREE SCHOOL TRUST,418865,53625
DfE,PfS,18/01/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,BRISTOL FREE SCHOOL TRUST,418865,10725
DfE,PfS,18/01/2012,Revenue Grant,Schools Capital and Revenue Grants,CARDINAL HEENAN SCHOOL SERVICES LTD JARVIS,418867,59525.69
DfE,PfS,18/01/2012,Revenue Grant,Schools Capital and Revenue Grants,JEWISH FREE SCHOOL - UNITARY CHARGE ACCOUNT,418869,234975.45
DfE,PfS,18/01/2012,Revenue Grant,Schools Capital and Revenue Grants,REDCAR PRIVATE FINANCE INITIATIVE,418871,187203.04
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,419467,28106.68
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,BATH AND WELLS DIOCESAN BOARD OF FINANCE,419469,59582.47
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,419471,45820.63
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,419473,53549.65
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,419475,89882.08
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,CANTERBURY DIOCESAN BOARD OF EDUCATION,419477,37760.58
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROCHESTER DIOCESAN BOARD OF EDUCATION,419479,59471.06
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWELL DIOCESAN EDUCATION COMMITTEE NEWCASTLE,419481,43200
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,419483,39853.62
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,HEREFORD DIOCESAN BOARD OF FINANCE,419485,39898.87
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,CHICHESTER DIOCESAN BOARD OF FINANCE 11,419487,30689.15
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,419495,75588.08
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,419497,380918.36
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,CHRIST THE KING SCHOOL FUND ACCOUNT,419501,114902.01
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,CLIFTON CATHOLIC DIOCESAN TRUSTEES REGISTERED,419505,35857.15
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,419507,30957.8
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,419513,270234.97
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST PATRICKS ROMAN CATHOLIC BUILDING FUND ACCOUNT,419515,48070.67
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,HOLY FAMILY R.C PRIMARY SCHOOL WITHAM GO,419519,25821.34
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,LIVERPOOL ARCHDIOCESIAN SCHOOL REPAIR ACCOUNT,419521,40710.15
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,419523,90388.35
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,419527,42810.53
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST FRANCIS ROMAN CATHOLIC PRIMARY SCHOOL GOVERNORS FUND,419531,59375.48
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,419533,37632.18
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED - ANDOVER ST JOHN BAPTIST SCHOOL,419535,118693.8
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST THOMAS CHURCH OF ENGLAND SCHOOL FUND,419537,50746.59
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,419543,53041.62
DfE,PfS,20/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST CLEMENT DANES SCHOOL,419547,26876.22
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,BATH AND WELLS DIOCESAN BOARD OF FINANCE,419555,58084.94
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,419559,74051.64
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,419561,197507.51
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWELL DIOCESAN EDUCATION COMMITTEE NEWCASTLE,419565,54178.63
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,419567,57994.13
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,DERBY DIOCESAN COUNCIL OF EDUCATION,419569,47918.36
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,LICHFIELD DIOCESAN EDUCATION COUNCIL BARCHESTER,419573,44774.87
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,NORWICH DIOCESAN BOARD OF FINANCE LIMITED,419577,64866.32
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,419579,104370.89
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,419581,298747.77
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,419583,50356.98
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE CATHOLIC SCHOOLS COUNCIL,419585,90283.08
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,419587,66035.02
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,419595,43029.92
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,419597,54640.49
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,419599,84011.32
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,419605,52656.99
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,419609,26115.02
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DIOCESAN EDUCATION BOARD,419613,82374.51
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,419615,91215.69
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,419617,197247.96
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,TRURO DIOCESAN BOARD OF FINANCE - DEVOLVED FORMULA CAPITAL CAPITAL ACCOUNT,419619,46505.75
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,LONDON BOROUGH OF REDBRIDGE TRINITY ROMAN CATHOLIC HEXHAM,419621,30564.98
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,HOLY CROSS ROMAN CATHOLIC PRIMARY SCHOOL - DEVOLVED FORMULA CAPITAL ACCOUNT,419623,27710.32
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,419625,420936.2
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,COVENTRY DIOCESAN BOARD OF EDUCATION,419627,54069.17
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,WILLIAM ELLIS SCHOOL,419633,34730.78
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,EDUCATIONAL DEVELOPMENT LTD - SCHOOLS ACCOUNT,419635,107632.06
DfE,PfS,25/01/2012,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DICESE FOR DURHAM SCHOOLS ACCOUNT,419637,27491.72
DfE,PfS,25/01/2012,Revenue Grant,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,419641,180125.8
DfE,PfS,25/01/2012,Revenue Grant,Schools Capital and Revenue Grants,INGLBY BARWICK COMMUNITY CAMPUS TRUSTEE ACCOUNT,419643,71353.79
DfE,PfS,25/01/2012,Technical Costs - Capital,Free School Technical Advice,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,419645,6450.18
DfE,PfS,25/01/2012,"Furniture, Fixtures & Fittings - Capital Programme",Free School Capital Costs,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,419645,533.44
DfE,PfS,25/01/2012,ICT - Capital Programme,Free School Capital Costs,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,419645,29440.6
DfE,PfS,25/01/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,419645,7284.84
DfE,PfS,25/01/2012,Building Work - Capital Programme,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,419647,220622.33
DfE,PfS,25/01/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,419647,44124.47
DfE,PfS,25/01/2012,Building Work - Capital Programme,Free School Capital Costs,CFBT SCHOOLS TRUST,419651,35856
DfE,PfS,25/01/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,CFBT SCHOOLS TRUST,419651,7171.2
DfE,PfS,26/01/2012,General Project Technical advice,Director Academies,GARDINER & THEOBALD LLP,419721,72404.65
DfE,PfS,26/01/2012,Prepayments,Corporate Overheads,DEPARTMENT OF HEALTH,419741,163500
DfE,PfS,18/01/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHUMBERLAND COUNTY COUNCIL,420047,74771.87
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,420241,53119.62
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,420243,33159.24
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,HEREFORD DIOCESAN BOARD OF FINANCE,420251,27593.3
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,420257,119609.71
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,420265,152826.78
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,420267,791617.82
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,420269,33972.99
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,LEICESTER DIOCESAN BOARD OF EDUCATION,420273,103170.79
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,DIOCESE OF MIDDLESBROUGH - CENTRAL FUND,420279,111814.62
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ROYAL ALEXANDRA AND ALBERT SCHOOL,420281,50254.2
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH DIOCESEN BOARD OF FINANCE (PROPERTY ACCOUNT),420283,25270.2
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ANNUAL MAINTENANCE GRANT,420285,27000
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,420289,122429.59
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,TORAH TEMIMAH PRIMARY SCHOOL,420291,30777.12
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,420295,100493.52
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED - ST WALBURGA'S SCHOOL,420297,37720.63
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,THE MICHAEL SOBELL SINAI GOVERNORS FUND,420301,49279.68
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION NO.4 ACCOUNT,420303,388988.51
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPHS,420305,43303.68
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST FRANCIS ROMAN CATHOLIC PRIMARY GOVERNMENT FUND,420307,64743.34
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,420309,48698.42
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,420311,63770.23
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST BENEDICT'S SCHOOL GOVERNMENT CAPITAL ACCOUNT,420315,40070.2
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,420323,39730.75
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,SALESIAN SCHOOL GOVERNORS ACCOUNT,420325,45279
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,420327,251817.14
DfE,PfS,31/01/2012,Capital Grant,Schools Capital and Revenue Grants,ST GREGORYS HIGH SCHOOL,420331,108000
DfE,PfS,31/01/2012,Building Work - Capital Programme,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,420341,35600.67
DfE,PfS,31/01/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,EDEN PRIMARY FREE SCHOOL ACCOUNT,420341,7120.13
DfE,PfS,31/01/2012,"Furniture, Fixtures & Fittings - Capital Programme",Free School Capital Costs,ARK ATWOOD SCHOOL,420343,39259.37
DfE,PfS,31/01/2012,ICT - Capital Programme,Free School Capital Costs,ARK ATWOOD SCHOOL,420343,112631.95
DfE,PfS,31/01/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,ARK ATWOOD SCHOOL,420343,30378.28
DfE,PfS,31/01/2012,Revenue Grant,Schools Capital and Revenue Grants,ST JAMES SCHOOL,420345,587078
DfE,PfS,27/01/2012,ICT - Capital Programme,Schools Capital and Revenue Grants,ORMISTON ACADEMIES TRUST,421777,79457.41
