Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,09/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1120251,"144,796.79",Fujitsu Service Integration And Management Services
Ministry of Justice,MoJ HQ,09/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1120251,"72,873.99",Fujitsu Service Integration And Management Services
Ministry of Justice,MoJ HQ,09/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1120251,"46,935.57",Fujitsu Service Integration And Management Services
Ministry of Justice,MoJ HQ,09/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1120251,"34,517.33",Fujitsu Service Integration And Management Services
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"22,063.54",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"22,063.54",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"22,063.54",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"22,063.54",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"4,412.71",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"4,412.71",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"4,412.71",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,FUJITSU SERVICES LTD,1121069,"4,412.71",Fujitsu Youth Justice Board Additional Support August 2013 - July 2014
Ministry of Justice,MoJ HQ,02/Jan/2014 ,912200-Other Movements in Year,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3928,"19,141,000.00",Funding to Legal Aid Agency
Ministry of Justice,MoJ HQ,07/Jan/2014 ,912200-Other Movements in Year,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3942,"39,104,000.00",Funding to Legal Aid Agency
Ministry of Justice,MoJ HQ,13/Jan/2014 ,912200-Other Movements in Year,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3989,"26,921,000.00",Funding to Legal Aid Agency
Ministry of Justice,MoJ HQ,20/Jan/2014 ,912200-Other Movements in Year,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),4012,"25,679,000.00",Funding to Legal Aid Agency
Ministry of Justice,MoJ HQ,27/Jan/2014 ,912200-Other Movements in Year,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),4043,"27,000,000.00",Funding to Legal Aid Agency
Ministry of Justice,MoJ HQ,10/Jan/2014 ,223000-Other Expenditure,QY200-OU10 Billback,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),3986,"81,383.46",Furniture 
Ministry of Justice,MoJ HQ,06/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1120104,"21,237.90","GAPS 2 - Monthly Support Costs - To be called off on a monthly basis,Quarterly call-off costs, Training Environment , Postcoder License renewal - Annual Payment & Training Web Domain Registration - Annual Payment"
Ministry of Justice,MoJ HQ,06/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,STERIA LTD,1120104,"4,247.58","GAPS 2 - Monthly Support Costs - To be called off on a monthly basis,Quarterly call-off costs, Training Environment , Postcoder License renewal - Annual Payment & Training Web Domain Registration - Annual Payment"
Ministry of Justice,MoJ HQ,23/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,LEVEL 3 COMMUNICATIONS (UK) LTD,1121538,"23,850.00",Global Crossing - DISC to Mint Connectivity  &  Video Links
Ministry of Justice,MoJ HQ,23/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,LEVEL 3 COMMUNICATIONS (UK) LTD,1121538,"4,770.00",Global Crossing - DISC to Mint Connectivity  &  Video Links
Ministry of Justice,MoJ HQ,02/Jan/2014 ,245000-Grants in Aid to NDPBs,MD600-Information Directorate,INFORMATION COMMISSIONERS OFFICE (ICO),3927,"1,000,000.00",Grant In Aid Payment
Ministry of Justice,MoJ HQ,20/Jan/2014 ,246000-Current Grants,RG999-CFLAP Accumulator,REUNITE INTERNATIONAL,1121182,"28,125.00",Grant to Reunite International Child Abduction Centre. Quarterly funding for the 24/7 operation of its advice line 
Ministry of Justice,MoJ HQ,28/Jan/2014 ,223000-Other Expenditure,RJ999-JPG - International,FOREIGN & COMMONWEALTH OFFICE,4044,"536,472.00",Grant to Reunite International Child Abduction Centre. Quarterly funding for the 24/7 operation of its advice line 
Ministry of Justice,MoJ HQ,09/Jan/2014 ,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,CICA (CRIMINAL INJURIES COMPENSATION AUTHORITY),3963,"10,000,000.00",Grant-in-aid to Criminal Injuries Compensation Authority
Ministry of Justice,MoJ HQ,13/Jan/2014 ,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1120483,"22,378.96",Hire of Scarman Training and Conference Centre for Civil Law Seminar 5 via Calders Ref.: CAL14813/1 on 18-19 Nov 2013
Ministry of Justice,MoJ HQ,27/Jan/2014 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,HOME OFFICE IT,4042,"55,885.86",Home Office IT - Sustainable Print Programme - Testing Services
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1119816,41.41,HP 65W Smart AC Adapter
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1119816,41.41,HP 65W Smart AC Adapter
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,RJ999-JPG - International,ATOS IT SERVICES UK LTD,1119816,8.51,HP Basic Notebook Carrying Case
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,RJ999-JPG - International,ATOS IT SERVICES UK LTD,1119816,8.51,HP Basic Notebook Carrying Case
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,8.51,HP Basic Notebook Carrying Case
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1119876,"375,125.49",HP National Offenders Application Management Services - IT General charges
Ministry of Justice,MoJ HQ,13/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1120530,"395,165.58",HP National Offenders Application Management Services - IT General charges
Ministry of Justice,MoJ HQ,13/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1120530,"230,962.36",HP National Offenders Application Management Services - IT Security
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1119876,"77,147.72",HP National Offenders Application Management Services - IT Telephony
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1119876,"15,429.54",HP National Offenders Application Management Services - IT Telephony
Ministry of Justice,MoJ HQ,27/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1121819,"1,234,985.03",HP National Offenders Management Services - IT Application Maintenance and support
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1119876,"59,050.53",HP National Offenders Management Services - IT Network Services
Ministry of Justice,MoJ HQ,13/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1120530,"391,473.38",HP National Offenders Management Services - IT Service Integration and Management
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1121084,"190,251.10",HP National Offenders Management Services - IT Service Integration and Management
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,RZ500-Arms Length Bodies (JPG),ATOS IT SERVICES UK LTD,1119816,11.16,HP Standard USB Keyboard - Nicole Latte - Service ID 107904
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,RZ500-Arms Length Bodies (JPG),ATOS IT SERVICES UK LTD,1119816,25.78,Hunt Group Working 1-10 Instances
Ministry of Justice,MoJ HQ,16/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,I2N LTD,1120759,"25,000.00",IAPS Contract with i2N - Support and Maintenance 1st June 2013 to 31st May 2015
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1119840,"2,059,359.94",ICT Application Maintenance & Support
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1119840,"117,253.42",ICT Application Maintenance & Support
Ministry of Justice,MoJ HQ,16/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1120630,"95,159.35",ICT Application Maintenance & Support
Ministry of Justice,MoJ HQ,27/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1121767,"36,255.00",ICT Application Maintenance & Support
Ministry of Justice,MoJ HQ,30/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1122006,"2,059,971.15",ICT Application Maintenance & Support
Ministry of Justice,MoJ HQ,30/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1122006,"117,253.42",ICT Application Maintenance & Support
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1119840,"402,178.00",ICT Hosting
Ministry of Justice,MoJ HQ,30/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1122006,"402,178.00",ICT Hosting
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1119840,"119,347.00",ICT Printing
Ministry of Justice,MoJ HQ,30/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1122006,"363,604.35",ICT Printing
Ministry of Justice,MoJ HQ,09/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,LIBERATA UK LTD,1120308,"83,903.60",ICT Printing - Liberata Print Charges
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1120977,"37,294.00",ICT Relocation Ashely Hosue to 3rd Floor Rose Court
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1120977,"29,614.00",ICT Relocation Ashely Hosue to 3rd Floor Rose Court
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"47,265.98","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"47,265.98","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"47,265.98","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"47,265.98","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"9,453.20","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"9,453.20","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"9,453.20","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,"9,453.20","Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,0.01,"Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,0.01,"Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,0.01,"Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,20/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,REGENCY IT CONSULTING,1121179,0.01,"Information assurance services including: Criminal Justice Secure mail (CJSM), Criminal Justice System Exchange (CJSE), Cross MoJ Accreditation support (e.g. Managed Interface ( MINT), Video Conferencing), Administrative Courts Office"
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,RZ500-Arms Length Bodies (JPG),ATOS IT SERVICES UK LTD,1119816,11.62,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1119816,11.62,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,11.62,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"2,128.66",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"2,128.66",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"2,112.00",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"1,589.73",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"1,589.73",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"1,398.30",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"1,398.30",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"1,398.30",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,"1,188.00",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,"1,165.00",IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,859.37,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,859.37,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,579.46,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,492.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,368.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,329.60,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,328.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,290.50,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,277.32,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,265.63,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,264.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,264.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1119816,258.33,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,205.63,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,200.58,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,198.12,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,168.02,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,164.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,144.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,138.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,136.38,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,116.94,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,107.66,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,99.88,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,95.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,92.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,92.00,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119816,90.60,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,82.78,IT peripherals/ individual ordered software and equipement
Ministry of Justice,MoJ HQ,02/Jan/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1119816,82.78,IT peripherals/ individual ordered software and equipement
