Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,09/08/2016,Rent of Land & Buildings (non-PFI operating lease),DG: GROUP OPERATIONS,HM REVENUE AND CUSTOMS HMRC,1.8E+13,"17,418.11",Towneley House - Rent FUP for FY2016-2017 ,BN12 4XH,PUBLIC,,,
,,09/08/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",TRUSTMARQUE SOLUTIONS LTD,2246851,"821,980.00",Revenue 2016/17 Trustmarque NME LSP: Windows Remote Desktop Server per Device Client Access License,SW1P 1QT,LARGE,,,
,,09/08/2016,Policy Payments,DG: PUBLIC & INTERNATIONAL HEALTH,DEPARTMENT FOR WORK AND PENSIONS (DWP),2933069,"1,240,652.00",Recharges for EEA incentivisation payments 2016-2017 No.1,FY5 3TA,PUBLIC,,,
,,09/08/2016,Other creditors (ST),DG: Central Technical,BOLTON METROPOLITAN BOROUGH COUNCIL,ERS-558556-124150REPAID,"190,045.00",,BL1 1RX,PUBLIC,,,
,,09/08/2016,Provisions cash payment,DG: STRATEGY & EXTERNAL RELATIONS,NHS INJURY BENEFITS SCHEME,ERS-559663-125121,"4,284,892.19","Injury Allowance Recharge Payment, July 2016",FY7 8LG,PUBLIC,,,
,,09/08/2016,DH Support to Mergers,DG: Central Technical,ROYAL FREE LONDON NHS FOUNDATION TRUST,I0127171,"1,680,000.00",Implementation of Barnet and Chase Farm Operational Efficiency,NW3 2QG,PUBLIC,,,
,,09/08/2016,Professional fees,DG: STRATEGY & EXTERNAL RELATIONS,Government Legal Department,IATRANSFER,"25,000.00",,WC2 4TS,PUBLIC,,,
,,09/08/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",LEO LABORATORIES LTD,,"151,880.67",,GB30100973,LARGE,,,
,,09/08/2016,School Fruit and Veg Scheme,DG: PUBLIC & INTERNATIONAL HEALTH,AG Axtons,,"77,454.65",,6755,,,,
,,10/08/2016,Utilities,DG: GROUP OPERATIONS,EDF ENERGY PLC,1941905,"48,568.45",Skipton House - Electricity Charges from April 2016 - March 2017,PL3 5XQ,LARGE,,,
,,10/08/2016,Utilities,DG: GROUP OPERATIONS,EDF ENERGY PLC,1947311,"30,503.12",Wellington House - Electricity Charges from April 2016 - March 2017 ,PL3 5XQ,LARGE,,,
,,10/08/2016,Utilities,DG: GROUP OPERATIONS,EDF ENERGY PLC,1949284,"25,156.94",Richmond House - Electricity Charges from April 2016 - March 2017 ,PL3 5XQ,LARGE,,,
,,10/08/2016,Arm Length Bodies-Revenue Subsidy,"DG: INNOVATION, GROWTH & TECHNOLOGY",MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1605559,"810,000.00",MHRA Devices 2016-17 Programme Funding,SW1W 9SZ,PUBLIC,,,
,,10/08/2016,Arm Length Bodies-Revenue Subsidy,"DG: INNOVATION, GROWTH & TECHNOLOGY",MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1605560,"1,250,000.00",MHRA - NIBSC 2016-17 Programme Funding,SW1W 9SZ,PUBLIC,,,
,,10/08/2016,Outsourcing Contract,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5807161130,"1,953,212.47",DH/IBM ESR Contract - Service Charges,PO6 3AU,LARGE,,,
,,10/08/2016,Professional fees,"DG: FINANCE, COMMERCIAL & NHS",PINSENT MASONS LLP,6267724,"38,745.50",Professional Financial advice on Project Florence,LS1 5AB,LARGE,,,
,,10/08/2016,IT minor costs non capital,DG: GROUP OPERATIONS,MICROSOFT LTD,9620888833,"36,968.40",Microsoft Enterprise Services Order DEPA 89590,RG6 1WG,LARGE,,,
,,10/08/2016,Provisions cash payment,DG: PUBLIC & INTERNATIONAL HEALTH,CAXTON FOUNDATION,CF-03/2016-17,"181,220.80",Caxton Foundation 2016-17 funding for beneficiary support,EN4 9NX,VCS,,,
,,10/08/2016,Other programme expenditure,DG: PUBLIC & INTERNATIONAL HEALTH,CAXTON FOUNDATION,CF-04/2016-17,"130,218.65",Caxton Foundation service delivery payments 2016-17,EN4 9NX,VCS,,,
,,10/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MEDICAL RESEARCH COUNCIL MRC,ERS-559706-125142,"250,000.00",MRC - ( NIHR Phenome Centre),SN2 1FF,PUBLIC,,,
,,10/08/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",DIABETES UK LTD,ERS-559708-125161,"35,816.00",HSCVF 2013-14 - 2013/N/009 - Diabetes UK - Patient Leaders improving Diabetes,NW1 7AA,VCS,,,
,,10/08/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",ROYAL NATIONAL INSTITUTE OF BLIND PEOPLE,ERS-559732-125201,"35,403.00","IESD 2013-14 RNIB's ""Electronic Certification of Vision Impairment"" project",PE2 6WS,VCS,,,
,,10/08/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10410,"87,245.19","Revenue 2016/17 SUS Spine: INT1-1-031 SUS Hosting, N3 Connection, 10mps Leased Line & VDI",HG3 1UG,SME,,,
,,10/08/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",INTECHNOLOGY LTD,ISIN10420,"87,245.19",Revenue 2016/17 Intechnology SUS Spine - PO Services June'16 (as per attached schedule),HG3 1UG,SME,,,
,,10/08/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSA WAVERLEY LTD,S-INV+101727,"150,163.97",Capital 2016/17 CSA Waverley Spine 2: HCON00174 Hardware as per call-off contract,HP10 0AB,SME,,,
,,10/08/2016,ENDPBs Admin Capital Grant in Aid,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",HOMES AND COMMUNITIES AGENCY (HCA),S0012426,"1,972,000.00",HCA - CASSH Fund Capital Payments 16/17,NE11 0NA,PUBLIC,,,
,,10/08/2016,Storage costs,DG: GROUP OPERATIONS,IRON MOUNTAIN UK LTD,SV54729-SV54729,"25,503.02",File Storage and retrieval for EMD91,EH54 5DL,LARGE,,,
,,10/08/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0095155,"12,433.27",Capital 2016/17 STAFA and Local Change costs associated South Warwickshire NHS FT Lorenzo Deployment of the Lorenzo Project -April and May'16,CV34 5BW,PUBLIC,,,
,,10/08/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0095155,"38,919.44",Revenue 2016/17 STAFA and Local Change costs associated South Warwickshire NHS FT Lorenzo Deployment of the Lorenzo Project -April and May'16,CV34 5BW,PUBLIC,,,
,,10/08/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0095156,"12,432.94",Capital 2016/17 STAFA and Local Change costs associated South Warwickshire NHS FT Lorenzo Deployment of the Lorenzo Project -April and May'16,CV34 5BW,PUBLIC,,,
,,10/08/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,W0095156,"46,240.61",Revenue 2016/17 STAFA and Local Change costs associated South Warwickshire NHS FT Lorenzo Deployment of the Lorenzo Project -April and May'16,CV34 5BW,PUBLIC,,,
,,10/08/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACTAVIS UK LTD,,"343,887.76",,3030X110530,LARGE,,,
,,10/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",BRISTOL LABORATORIES LTD,,"113,449.60",,9087904,LARGE,,,
,,10/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",BRISTOL LABORATORIES LTD,,"33,285.00",,9088068,LARGE,,,
,,10/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACCORD HEALTHCARE LTD,,"149,768.91",,DAAADF900941,LARGE,,,
,,10/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",KENT PHARMACEUTICALS LTD,,"563,025.49",,EMBS-006,SME,,,
,,10/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",KENT PHARMACEUTICALS LTD,,13.34,,EMBS-006,SME,,,
,,10/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",SIGMA PHARMACEUTICALS PLC,,"268,488.31",,I233880,SME,,,
,,10/08/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",SIGMA PHARMACEUTICALS PLC,,1.63,,I233880,SME,,,
,,11/08/2016,Building repairs & maintenance,DG: GROUP OPERATIONS,EMCOR FACILITIES SERVICES LTD,00424645RI,"27,195.49",Richmond – Heritage – Ground Floor Redecoration,SO53 3YE,LARGE,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITAL NHS TRUST,1410050854,"95,250.00",NIHR Leadership Programme 2015-2018,LS9 7TF,PUBLIC,,,
,,11/08/2016,Publicity & advertising,DG: STRATEGY & EXTERNAL RELATIONS,CABINET OFFICE,250015329,"40,000.00",MMU charges for 2016-17,CF14 3UW,PUBLIC,,,
,,11/08/2016,Outsourcing Contract,"DG: FINANCE, COMMERCIAL & NHS",HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,418630,"71,411.96",Hertfordshire Partnership NHS FT - Security costs for Kingsley Green. RBA852,AL3 5TL,PUBLIC,,,
,,11/08/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY OF,44188998,"240,000.00",Consumers - Involve,SO17 1BJ,PUBLIC,14051,,
,,11/08/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584215538,"20,973.56",PPR0182               - Managed Agency Service  From 1 Apr 2016 - 31 Mar 2017,WS11 0JA,LARGE,,,
,,11/08/2016,Outsourcing Contract,DG: GROUP OPERATIONS,ATOS IT SOLUTIONS AND SERVICES LTD,5584215637,"35,677.86",Xerox Managed Print Service  from Apr 16 – Mar 17,WS11 0JA,LARGE,,,
,,11/08/2016,Outsourcing Contract,DG: STRATEGY & EXTERNAL RELATIONS,MINISTRY OF DEFENCE (MOD),7462793,"60,000.00",NHS Employers reservists work,L2 3YL,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-559736-125346,"197,927.00",CRFs - CRII,W12 0HS,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-559737-125292,"112,276.00",Biomedical Units,LS9 7TF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-559738-125222,"123,286.00",Biomedical Units,BS99 1YF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-559739-125305,"160,114.00",Biomedical Units,UB9 6JH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-559740-125306,"147,148.00",Biomedical Units,UB9 6JH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-559741-125295,"127,791.00",Biomedical Units,B15 2PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-559742-125286,"32,549.00",Research Capability Funding (STANDARD),L7 8XP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-559743-125230,"34,200.00",Research Capability Funding (STANDARD),L12 2AP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-559744-125283,"201,599.00",Research Capability Funding (STANDARD),SM2  5PT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-559745-125272,"98,363.00",Research Capability Funding (STANDARD),M6 8HD,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-559747-125254,"128,380.00",Research Capability Funding (STANDARD),S5 7AU,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-559748-125322,"333,748.00",Research Capability Funding (STANDARD),BR3 3BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-559749-125248,"134,719.00",Research Capability Funding (STANDARD),SO52 9AB,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-559750-125223,"134,609.00",Research Capability Funding (STANDARD),BS99 1YF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-559751-125246,"49,888.00",Research Capability Funding (STANDARD),NG3 6AA,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-559752-125228,"45,824.00",Research Capability Funding (STANDARD),NW3 1QG,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-559753-125296,"194,429.00",Research Capability Funding (STANDARD),B15 2PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-559755-125266,"95,194.00",Research Capability Funding (STANDARD),CV2 2DX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-559756-125331,"96,436.00",Research Capability Funding (STANDARD),LE5 4QF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-559758-125236,"26,001.00",Research Capability Funding (STANDARD),L9 7LJ,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-559760-125337,"104,288.00",Biomedical Units,NG7 2UK,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-559763-125338,"121,090.00",Biomedical Units,NG7 2UK,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-559765-125287,"109,384.00",Biomedical Units,L7 8XP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-559767-125249,"121,910.00",Biomedical Units,SO52 9AB,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-559768-125250,"177,415.00",Bio-Medical Centres,SO52 9AB,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559769-125327,"101,197.00",Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-559770-125229,"41,010.00",Research Capability Funding (STANDARD),CM8 2TL,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559772-125316,"455,941.00",Research Capability Funding (STANDARD),OX3 7HE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-559773-125299,"423,674.00",Research Capability Funding (STANDARD),NW1 2BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE SOLENT NHS TRUST R1C,ERS-559774-125365,"39,896.00",Research Capability Funding (STANDARD),SO16 4XE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559775-125328,"84,083.00",Biomedical Units,M13 0JR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-559776-125332,"83,333.00",Biomedical Units,LE5 4QF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-559777-125333,"83,333.00",Biomedical Units,LE5 4QF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-559778-125334,"135,163.00",Biomedical Units,LE5 4QF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-559779-125224,"133,413.00",Biomedical Units,BS99 1YF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559780-125317,"166,667.00",Biomedical Units,OX3 7HE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-559781-125280,"492,587.00",Bio-Medical Centres,EC1V 2PD,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-559782-125278,"690,990.00",Bio-Medical Centres,WC1N 3JH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-559784-125259,"1,018,611.00",Bio-Medical Centres,SE1 9RT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-559785-125308,"83,333.00",Biomedical Units,NE7 7DN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-559786-125309,"373,776.00",Bio-Medical Centres,NE7 7DN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-559787-125323,"859,149.00",Bio-Medical Centres,BR3 3BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-559789-125324,"83,333.00",Bio-Medical Centres,BR3 3BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559790-125318,"1,705,558.00",Bio-Medical Centres,OX3 7HE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-559791-125284,"1,024,729.00",Bio-Medical Centres,SM2  5PT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-559791-125284,"8,537.66",Bio-Medical Centres,SM2  5PT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-559792-125347,"1,900,697.00",Bio-Medical Centres,W12 0HS,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-559795-125231,"36,364.00",CRFs - CRII,L12 2AP,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-559796-125297,"255,204.00",CRFs - CRII,B15 2PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-559797-125341,"54,545.00",CRFs - CRII,BN2 3EW,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559798-125238,"197,255.00",CRFs - CRII,CB2 2QQ,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559799-125329,"100,000.00",CRFs - CRII,M13 0JR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-559800-125242,"104,333.00",CRFs - CRII,EX2 5DW,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-559801-125260,"102,604.00",CRFs - CRII,SE1 9RT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-559803-125281,"104,309.00",CRFs - CRII,EC1V 2PD,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-559804-125310,"72,727.00",CRFs - CRII,NE7 7DN,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-559805-125319,"67,969.00",CRFs - CRII,OX3 7HE,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-559806-125285,"53,615.00",CRFs - CRII,SM2  5PT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-559807-125255,"79,389.00",CRFs - CRII,S5 7AU,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-559808-125325,"86,151.00",CRFs - CRII,BR3 3BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-559809-125271,"45,455.00",CRFs - CRII,M23 9LT,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-559810-125251,"168,076.00",CRFs - CRII,SO52 9AB,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE CHRISTIE NHS FOUNDATION TRUST,ERS-559811-125233,"81,818.00",CRFs - CRII,M20 4BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-559812-125300,"100,000.00",CRFs - CRII,NW1 2BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-559813-125366,"109,290.00",Biomedical Units,E1 8PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-559814-125348,"129,920.00",Quality and Safety Research Centres,W12 0HS,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,WARWICK UNIVERSITY OF,ERS-559817-125360,"35,909.90",NIHR Fellowships,CV4 7AL,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS OXFORDSHIRE CCG 10Q,ERS-559818-125370,"47,223.00",Research Capability Funding (STANDARD),OX4 2LH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS BRISTOL CCG 11H,ERS-559819-125372,"89,406.00",Research Capability Funding (STANDARD),BS1 3NX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS Cambridgeshire and Peterborough CCG 06H,ERS-559820-125371,"50,678.00",Research Capability Funding (STANDARD),CB2 8FH,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-559821-125373,"27,986.00",Research Capability Funding (STANDARD),ST5 1QG,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-559822-125273,"118,067.00",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-559824-125301,"83,333.00",Biomedical Units,NW1 2BX,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-559825-125367,"166,664.00",CLAHRCs,E1 8PR,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-559826-125225,"165,696.00",CLAHRCs,BS99 1YF,PUBLIC,,,
,,11/08/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS LIVERPOOL CCG,ERS-559827-125374,"165,153.00",CLAHRCs,L1 4AZ,PUBLIC,,,
