Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,10-Dec-10,Outsourcing Contract,FINANCE & OPERATIONS (DM),CSC COMPUTER SCIENCES LTD,5201208613,58254.64,
Department of Health,Department of Health,10-Dec-10,Outsourcing Contract,FINANCE & OPERATIONS (DM),STERIA LTD,100012995,29000,
Department of Health,Department of Health,10-Dec-10,CASH FUNDING Revenue inside Resource Accounting Boundary,FINANCE & OPERATIONS (DM),DONCASTER PCT,HAFS-9592,7000000,
Department of Health,Department of Health,10-Dec-10,Research & development,HEALTH PROTECTION AND IMPROVEMENT,UNIVERSITY COLLEGE LONDON (UCL),93957,50000,
Department of Health,Department of Health,10-Dec-10,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584072188,67752.29,
Department of Health,Department of Health,10-Dec-10,Addition Clearing - Information Technology,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,5584065756,64470,
Department of Health,Department of Health,10-Dec-10,Contr Other External,INFORMATICS,ISOFT PLC,12098113,364007,
Department of Health,Department of Health,10-Dec-10,Rent,INFORMATICS,DTZ DEBENHAM TIE LEUNG,12074244,42718.5,
Department of Health,Department of Health,10-Dec-10,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,12090864,23000,
Department of Health,Department of Health,10-Dec-10,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,12083978,116775,
Department of Health,Department of Health,10-Dec-10,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,12090862,43050,
Department of Health,Department of Health,10-Dec-10,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,12090863,191785.5,
Department of Health,Department of Health,10-Dec-10,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,12090864,23000,
Department of Health,Department of Health,10-Dec-10,Expense clearing Government Procurement Card (Short Term),More than one directorate,BARCLAYCARD BUSINESS,1675001-20-DEC-10,4485,
Department of Health,Department of Health,10-Dec-10,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,PLYMOUTH HOSPITALS NHS TRUST,826274,53746,
Department of Health,Department of Health,10-Dec-10,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,29696,107451.64,
Department of Health,Department of Health,10-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,BOLTON HOSPICE,ERS-414465-38561,46801,
Department of Health,Department of Health,10-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,HALTON HAVEN HOSPICE,ERS-414467-38562,87909,
Department of Health,Department of Health,10-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,MARTLETS HOSPICE,ERS-414468-38563,149615,
Department of Health,Department of Health,10-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,SPRINGHILL HOSPICE (ROCHDALE),ERS-414469-38564,109193,
Department of Health,Department of Health,10-Dec-10,Outsourcing Contract,POLICY & STRATEGY,OXFORD UNIVERSITY OF,RTHP0/20070369,150000,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414610-38647,51044,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,FACULTY OF PHARMACEUTICAL MEDICINE,ERS-414572-38622,49123,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-414609-38650,57673,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,MEDICAL RESEARCH COUNCIL MRC,ERS-414569-38626,121310,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,NEWCASTLE UNIVERSITY,ERS-414612-38655,34136,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,NHS CONFEDERATION,ERS-414574-38623,66287,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,NORTH WEST SHA,ERS-414567-38621,199346.98,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,OXFORD UNIVERSITY OF,ERS-414564-38627,82956.94,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,PREPRESS PROJECTS LTD,ERS-414571-38628,25000,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-414611-38662,35466,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),ERS-414559-38625,55215,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,ASTON UNIVERSITY,ERS-414618-38643,213394,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414600-38646,40809,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414595-38644,90187,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-414632-38632,30026,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-414626-38648,28226,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,EDINBURGH UNIVERSITY OF,ERS-414627-38649,171464,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,FRONTIER ECONOMICS LTD,ERS-414604-38635,70000,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,HEALTH PROTECTION AGENCY (HPA),ERS-414630-38639,28869,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,HEALTH PROTECTION AGENCY (HPA),ERS-414629-38641,62164,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,HEALTH PROTECTION AGENCY (HPA),ERS-414625-38637,71497,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,HEALTH PROTECTION AGENCY (HPA),ERS-414628-38638,86889,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,HEALTH PROTECTION AGENCY (HPA),ERS-414631-38640,286078,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,KENT UNIVERSITY OF,ERS-414614-38652,96127,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,MANCHESTER UNIVERSITY OF,ERS-414617-38654,60868,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,NATIONAL CENTRE FOR SOCIAL RESEARCH,ERS-414593-38666,25730,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,NOTTINGHAM UNIVERSITY OF,ERS-414615-38656,120763,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,OXFORD UNIVERSITY OF,ERS-414606-38658,64892,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,OXFORD UNIVERSITY OF,ERS-414605-38657,121666,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,RAND EUROPE CAMBRIDGE LTD,ERS-414598-38636,49048,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,ERS-414603-38661,54341,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,THAMES VALLEY UNIVERSITY,ERS-414596-38663,53907,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),ERS-414624-38653,420904,
Department of Health,Department of Health,10-Dec-10,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-414602-38664,125249,
Department of Health,Department of Health,10-Dec-10,Other programme expenditure,SOCIAL CARE,NORTHAMPTONSHIRE COUNTY COUNCIL,108351,989.9,
Department of Health,Department of Health,10-Dec-10,Other programme expenditure,SOCIAL CARE,NORTHAMPTONSHIRE COUNTY COUNCIL,108351,3464.65,
Department of Health,Department of Health,10-Dec-10,Other programme expenditure,SOCIAL CARE,NORTHAMPTONSHIRE COUNTY COUNCIL,108351,9898.99,
Department of Health,Department of Health,10-Dec-10,Other programme expenditure,SOCIAL CARE,NORTHAMPTONSHIRE COUNTY COUNCIL,108351,9898.99,
Department of Health,Department of Health,10-Dec-10,Other programme expenditure,SOCIAL CARE,NORTHAMPTONSHIRE COUNTY COUNCIL,108351,24747.47,
Department of Health,Department of Health,10-Dec-10,Provisions cash payment,WORKFORCE,NHS INJURY BENEFITS SCHEME,ERS-414489-38581,4260099,
Department of Health,Department of Health,11-Dec-10,Expense clearing Government Procurement Card (Short Term),More than one directorate,BARCLAYCARD BUSINESS,1675001-20-DEC-10,50.08,
Department of Health,Department of Health,12-Dec-10,Expense clearing Government Procurement Card (Short Term),More than one directorate,BARCLAYCARD BUSINESS,1675001-20-DEC-10,54.25,
Department of Health,Department of Health,13-Dec-10,Capital Grant in AID to Non-Departmental Public Bodies,COMMISSIONING,FUTUREBUILDERS ENGLAND FUND MANAGEMENT LTD,CHAPS13/12/10,68027.36,
Department of Health,Department of Health,13-Dec-10,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),730555,229758,
Department of Health,Department of Health,13-Dec-10,Conferences & seminars,FINANCE & OPERATIONS (DM),EXPOTEL HOTEL RESERVATIONS LTD,682542,77817.74,
Department of Health,Department of Health,13-Dec-10,Travel & subsistence staff,FINANCE & OPERATIONS (DM),EXPOTEL HOTEL RESERVATIONS LTD,682223,91766.56,
Department of Health,Department of Health,13-Dec-10,Outsourcing Contract,FINANCE & OPERATIONS (DM),CSC COMPUTER SCIENCES LTD,5201208143,79840.07,
Department of Health,Department of Health,13-Dec-10,Outsourcing Contract,FINANCE & OPERATIONS (DM),CSC COMPUTER SCIENCES LTD,5201207587,89982.89,
Department of Health,Department of Health,13-Dec-10,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS (DM),EAST LANCASHIRE HOSPITALS NHS TRUST,HAFS-9618,60000,
Department of Health,Department of Health,13-Dec-10,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS (DM),NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-9619,2000000,
Department of Health,Department of Health,13-Dec-10,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS (DM),NORTH WEST LONDON HOSPITALS NHS TRUST,HAFS-9620,7386000,
Department of Health,Department of Health,13-Dec-10,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS (DM),ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-9621,3500000,
Department of Health,Department of Health,13-Dec-10,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS (DM),SOUTH CENTRAL AMBULANCE SERVICE NHS TRUST,HAFS-9622,123000,
Department of Health,Department of Health,13-Dec-10,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS (DM),TRAFFORD HEALTHCARE NHS TRUST,HAFS-9623,2500000,
Department of Health,Department of Health,13-Dec-10,Additions-Public Dividend Capital permanent,FINANCE & OPERATIONS (DM),WEST LONDON MENTAL HEALTH NHS TRUST,HAFS-9624,2000000,
Department of Health,Department of Health,13-Dec-10,Additions Foundation Trust Financing Facility Loans,FINANCE & OPERATIONS (DM),BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,HAFS-9597,3100000,
Department of Health,Department of Health,13-Dec-10,Additions Foundation Trust Financing Facility Loans,FINANCE & OPERATIONS (DM),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-9598,8000000,
Department of Health,Department of Health,13-Dec-10,Additions Foundation Trust Financing Facility Loans,FINANCE & OPERATIONS (DM),MILTON KEYNES GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-9599,1350000,
Department of Health,Department of Health,13-Dec-10,Additions Foundation Trust Financing Facility Loans,FINANCE & OPERATIONS (DM),PENNINE CARE NHS FOUNDATION TRUST,HAFS-9600,3500000,
Department of Health,Department of Health,13-Dec-10,Contactor/ Staff Subsitution,HEALTH PROTECTION AND IMPROVEMENT,SAPIENT LTD,19283,30937.75,
Department of Health,Department of Health,13-Dec-10,Other programme expenditure,HEALTH PROTECTION AND IMPROVEMENT,DEPARTMENT FOR WORK AND PENSIONS (DWP),2845886,175000,
Department of Health,Department of Health,13-Dec-10,Revenue Grant in Aid to Non-Departmental Public Bodies,HEALTH PROTECTION AND IMPROVEMENT,HUMAN TISSUE AUTHORITY (HTA),FUNDING/0CT-DEC2010,260500,
Department of Health,Department of Health,13-Dec-10,Grants to local authorities (Current),HEALTH PROTECTION AND IMPROVEMENT,BUCKINGHAMSHIRE COUNTY COUNCIL,IW1312/ERS-413607-38263,40000,
Department of Health,Department of Health,13-Dec-10,Grants to local authorities (Current),HEALTH PROTECTION AND IMPROVEMENT,HARROW LONDON BOROUGH COUNCIL,ERS-414798-38701,141000,
Department of Health,Department of Health,13-Dec-10,Grants to local authorities (Current),HEALTH PROTECTION AND IMPROVEMENT,NORTHAMPTONSHIRE COUNTY COUNCIL,ERS-414799-38702,289000,
Department of Health,Department of Health,13-Dec-10,Grants to local authorities (Current),HEALTH PROTECTION AND IMPROVEMENT,NORTHUMBERLAND COUNTY COUNCIL,ERS-414800-38703,29000,
Department of Health,Department of Health,13-Dec-10,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201212668,25110.18,
Department of Health,Department of Health,13-Dec-10,IT minor costs non capital,INFORMATICS,HEALTH AND SOCIAL CARE INFORMATION CENTRE,12592082,500000,
Department of Health,Department of Health,13-Dec-10,External Consultancy Fees,INFORMATICS,PARITY RESOURCES LTD,12113246,28348.58,
Department of Health,Department of Health,13-Dec-10,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,12111882,28000,
Department of Health,Department of Health,13-Dec-10,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,12083979,130000,
Department of Health,Department of Health,13-Dec-10,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,12111889,25000,
Department of Health,Department of Health,13-Dec-10,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,12111890,25000,
Department of Health,Department of Health,13-Dec-10,Expense clearing Government Procurement Card (Short Term),More than one directorate,BARCLAYCARD BUSINESS,1675001-20-DEC-10,8095.16,
Department of Health,Department of Health,13-Dec-10,Outsourcing Contract,NHS FINANCE PERFORMANCE & OPERATIONS,FRESENIUS MEDICAL CARE RENAL SERVICES LTD,1060016031,937026.46,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,BARNSLEY HOSPICE APPEAL,ERS-414759-38687,59943,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,DR KERSHAWS HOSPICE,ERS-414762-38688,51122,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,MARIE CURIE CANCER CARE,ERS-414764-38689,38882,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,PILGRIMS HOSPICE LTD,ERS-414756-38685,186342,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST CLARES HOSPICE,ERS-414749-38681,407233,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST JOHNS HOSPICE LONDON,ERS-414751-38682,192445,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST MARYS HOSPICE LTD,ERS-414753-38683,245954,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST OSWALDS HOSPICE LTD,ERS-414755-38684,75873,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,THE PRIMROSE HOSPICE LTD,ERS-414769-38691,81194,
Department of Health,Department of Health,13-Dec-10,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,WILLOWBROOK HOSPICE,ERS-414773-38693,61453,
Department of Health,Department of Health,13-Dec-10,Addition Clearing - Software Licences,Research and Development,SAPIENT LTD,19560,37729.25,
Department of Health,Department of Health,13-Dec-10,Conferences & seminars,SOCIAL CARE,GOVERNMENT EQUALITIES OFFICE (GEO),1800000024,12261.9,
Department of Health,Department of Health,13-Dec-10,Publicity & advertising,SOCIAL CARE,GOVERNMENT EQUALITIES OFFICE (GEO),1800000024,57806.1,
Department of Health,Department of Health,13-Dec-10,Grants to non profit institutions (Current),SOCIAL CARE,NACRO,ERS-414826-38704,78752.5,
Department of Health,Department of Health,13-Dec-10,Outsourcing Contract,WORKFORCE,SAPIENT LTD,19288,2240,
Department of Health,Department of Health,13-Dec-10,Outsourcing Contract,WORKFORCE,SAPIENT LTD,19288,14300,
Department of Health,Department of Health,13-Dec-10,Outsourcing Contract,WORKFORCE,SAPIENT LTD,19288,53041.35,
Department of Health,Department of Health,13-Dec-10,Professional fees,WORKFORCE,ATOS ORIGIN IT SERVICES UK LTD,5265003053,27823.8,
Department of Health,Department of Health,14-Dec-10,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,NATIONAL CHILDRENS BUREAU,ERS-415091-38882,28298,
Department of Health,Department of Health,14-Dec-10,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,THE LAKE DISTRICT CALVERT TRUST,ERS-415096-38861,92481,
Department of Health,Department of Health,14-Dec-10,Outsourcing Contract,COMMISSIONING,POHWER,SINV185,4069,
Department of Health,Department of Health,14-Dec-10,Outsourcing Contract,COMMISSIONING,POHWER,SINV185,135639,
Department of Health,Department of Health,14-Dec-10,Agency staff (temp admin),HEALTH PROTECTION AND IMPROVEMENT,MULTI RESOURCE MARKETING LTD,120760,18010.63,
Department of Health,Department of Health,14-Dec-10,Agency staff (temp admin),HEALTH PROTECTION AND IMPROVEMENT,MULTI RESOURCE MARKETING LTD,120760,37130.71,
Department of Health,Department of Health,14-Dec-10,Provisions cash payment,HEALTH PROTECTION AND IMPROVEMENT,PGO FOREIGN CURRENCY PAYMENTS,FT/10342/00225,2280834.81,
Department of Health,Department of Health,14-Dec-10,Provisions cash payment,HEALTH PROTECTION AND IMPROVEMENT,PGO FOREIGN CURRENCY PAYMENTS,FT/10342/00222,5975778.62,
Department of Health,Department of Health,14-Dec-10,Consultancy/Professional Advice,HEALTH PROTECTION AND IMPROVEMENT,MOUCHEL MANAGEMENT CONSULTING LTD,90050430,261233.05,
Department of Health,Department of Health,14-Dec-10,Computer Software/License,INFORMATICS,COMPUTACENTER UK LTD,12122382,25317.22,
Department of Health,Department of Health,14-Dec-10,External Consultancy Fees,INFORMATICS,AGILISYS PROFESSIONAL SERVICES,12122288,1868855.13,
Department of Health,Department of Health,14-Dec-10,Mobile Phones,INFORMATICS,VODAFONE CORPORATE LTD,12111860,31626.04,
Department of Health,Department of Health,14-Dec-10,Mobile Phones,INFORMATICS,VODAFONE CORPORATE LTD,12111860,15567.32,
Department of Health,Department of Health,14-Dec-10,Prepayments - Current,INFORMATICS,AGILISYS PROFESSIONAL SERVICES,12122288,-1868855.13,
Department of Health,Department of Health,14-Dec-10,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,12111891,25200,
Department of Health,Department of Health,14-Dec-10,Training Expenses,INFORMATICS,CAPGEMINI UK PLC,12105078,60000,
Department of Health,Department of Health,14-Dec-10,Expense clearing Government Procurement Card (Short Term),More than one directorate,BARCLAYCARD BUSINESS,1675001-20-DEC-10,6490.42,
Department of Health,Department of Health,14-Dec-10,Consultancy/Professional Advice,NHS FINANCE PERFORMANCE & OPERATIONS,PRICEWATERHOUSECOOPERS LLP,1353491601,25000,
Department of Health,Department of Health,14-Dec-10,Consultancy/Professional Advice,NHS FINANCE PERFORMANCE & OPERATIONS,PRICEWATERHOUSECOOPERS LLP,1353491602,25000,
Department of Health,Department of Health,14-Dec-10,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,Rablare Ltd,991222,36718.75,
Department of Health,Department of Health,14-Dec-10,Outsourcing Contract,NHS MEDICAL DIRECTOR,THE STROKE ASSOCIATION,MSC41,134553,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,ACADEMY OF MEDICAL SCIENCES,ERS-414923-38812,29601,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-414924-38768,157574,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-414925-38800,107568,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,AVON & WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-414925-38800,110247,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-414926-38785,124302,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-414926-38785,138747,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-414927-38810,100729,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,ERS-414928-38788,158742,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,9096,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,12231,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,13250,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,15388,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,19857,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,27978,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,29136,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,30196,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,34633,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,38262,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,50000,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,80844.87,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-414930-38813,95831,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BLACKPOOL PCT,ERS-414932-38744,128570,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-414933-38767,21662,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-414933-38767,117422,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRIGHTON & HOVE CITY TEACHING PCT,ERS-414934-38748,92997,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL PCT,ERS-414935-38763,145314,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,8579,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,10600,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,14188,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,16477,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,17349,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,17554,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,20858,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,21839,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,24462,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,24808,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,25663,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,26383,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-414938-38814,47101,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-414939-38771,117938,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-414939-38771,122427,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-414941-38815,19996,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-414941-38815,50448,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-414941-38815,120000,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-414942-38791,95792,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMBRIDGESHIRE PCT,ERS-414943-38761,75257,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-414944-38844,127091,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CAMDEN PCT,ERS-414945-38745,81819,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CENTRAL AND NORTH WEST LONDON MENTAL HEALTH NHS FOUNDATION TRUST,ERS-414946-38798,119077,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-414947-38802,146013,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ERS-414948-38780,117880,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,CLATTERBRIDGE CENTRE FOR ONCOLOGY NHS FOUNDATION TRUST,ERS-414949-38770,182207,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-414950-38795,78145,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,DEVON PCT,ERS-414952-38765,75695,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,DORSET PCT,ERS-414954-38764,70678,
Department of Health,Department of Health,14-Dec-10,Research & development,Research and Development,EAST & NORTH HERTFORDSHIRE NHS TRUST,ERS-414955-38806,184471,
