Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",103361,17.50,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Rail Travel UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",103361,3.80,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",103361,9.94,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Taxi Services UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",103361,22.20,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Rail Travel Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",103362,2.98,K&I Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",103362,4.60,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",103362,8.00,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",103362,10.00,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",103362,19.78,K&I Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",103363,55.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",103364,159.75,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103364,8.35,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103364,9.80,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Postage,Legal Services - Legal Services,"Personal Expense, Name Witheld",103364,6.92,Legal Services Admin-Postage,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",103364,12.80,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",103365,15.00,PSHE Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",103365,21.00,PSHE Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Taxi Services UK,"People, Strategy and Higher Education - Higher Education","Personal Expense, Name Witheld",103365,6.00,PSHE Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",103366,561.15,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103366,4.60,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103366,11.80,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103366,63.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",103366,15.00,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",103366,38.01,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Rail Travel UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",103368,35.00,E&S Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",103369,3.32,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",103369,10.00,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",103369,18.40,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",103369,24.64,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",103369,35.95,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Subsistence Overseas,"Business & Local Growth - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",103369,49.50,BLG Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103370,8.13,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103370,27.20,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",103370,27.90,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",103371,15.70,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,103395,35000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,103395,-752.74,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Long Term Detached Duty,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",103396,416.67,E&M Devolved Admin-Long Term Detached Duty,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Additions - Shares and Equities - Central Government,Shareholder Executive - British Business Bank,BRITISH BUSINESS BANK PLC,103397,20000000.00,British Business Bank NB-Additions - Shares and Equities - Central Government,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Better Regulation Executive (BRE),INFORMATION TECHNOLOGY TELECOMMUNICATIONS AND ELECTRONICS ASSOCIATION T/A TECHUK,103399,4000.00,E&S Devolved Admin-Current Grants To Private Sector - NPISH,EC4A 4AD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),103403,2000.00,Growth Vouchers-Business Rates,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),103403,60820.00,Growth Vouchers-Current Grants To Private Sector - NPISH,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",WILLIAMS LEA LTD,103407,5474.41,PSHE Devolved Admin-Printing,EC1M 4NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,LINCOLNSHIRE COUNTY COUNCIL,103408,71705.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,LN1 1YL,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Consultancy Expenditure,Economics & Markets - International Trade & Export Control,BROOK STREET (UK) LTD,103409,319.92,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,GLOUCESTERSHIRE COUNTY COUNCIL,103410,24885.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,GL1 2TG,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Rail Travel UK,Enterprise & Skills Group - Better Regulation Delivery Office,"Personal Expense, Name Witheld",103412,82.00,BRDO: Developing Markets-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Rail Travel UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",103413,44.50,K&I Devolved Admin-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Other Professional Services,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",REALISE (EUROPE) LTD,103414,12495.00,Innovation Space: Facilitator-Other Professional Services,BN17 5JH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Learning and Dev - CS Skills,Government Office for Science -  Government Office for Science,CAPITA BUSINESS SERVICES LTD,103415,2985.00,Other Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Learning and Dev - CS Skills,Government Office for Science -  Government Office for Science,CAPITA BUSINESS SERVICES LTD,103417,3215.00,Other Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Computer Consumables,Finance & Commercial Group - Information and Technology Directorate,XMA LTD,103419,25.39,F&C Devolved Admin-Computer Consumables,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2015,Conference and Exhibition Services,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CALDER CONFERENCES LTD,103420,21898.15,PSHE Devolved Admin-Conference and Exhibition Services,LS16 6RF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2015,Leadership & People Management,Enterprise & Skills Group - Better Regulation Executive (BRE),CAPITA BUSINESS SERVICES LTD,103422,3215.00,E&S Devolved Admin-Leadership & People Management,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2015,Publications,Legal Services - Legal Services,DER JURISTISCHE VERLAG LEXXION,103423,1488.85,Legal Services Admin-Publications,10717,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Professional Training,Economics & Markets - Analysis Directorate,CAPITA BUSINESS SERVICES LTD,103424,302.00,E&M Non Devolved Admin-Professional Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Rail Travel UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",103434,41.80,K&I Devolved Admin-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Air Travel UK,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",103439,206.52,Default-Air Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Rail Travel UK,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",103439,32.70,Default-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Subsistence Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",103439,90.95,Default-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Subsistence Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",103439,97.15,Default-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Taxi Services Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",103439,24.37,Default-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2015,Stationery,Finance & Commercial Group - Information and Technology Directorate,BANNER BUSINESS SERVICES LTD,103441,38.72,F&C Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,CORNWALL COUNCIL,103442,45000.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,TR1 3AY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,COVENTRY CITY COUNCIL,103443,97419.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,CV1 2PY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Leasing of Motor Vehicles,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",GOVERNMENT CAR SERVICE,103444,-22.50,PSHE Devolved Admin-Leasing of Motor Vehicles,SW8 5AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2015,Stationery,Finance & Commercial Group - Information and Technology Directorate,BANNER BUSINESS SERVICES LTD,103445,3.70,F&C Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Rail Travel UK,Finance & Commercial Group - Finance Directoreate,"Personal Expense, Name Witheld",103450,109.00,F&C Devolved Admin-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Subsistence UK,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team","Personal Expense, Name Witheld",103451,107.50,Default-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Rail Travel UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",103452,121.20,British Israeli Technical Assistance-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Subsistence UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",103452,9.23,British Israeli Technical Assistance-Subsistence UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Economic Consultancy & Research,Business & Local Growth - Advanced Manufacturing Services,BMG RESEARCH (TRADING DIV OF BOSTOCK MARKETING GROUP LTD),103455,19560.00,AMS:Research-Economic Consultancy & Research,B7 4AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,SOMERSET COUNTY COUNCIL,103462,68950.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,TA1 4DY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,LEICESTER CITY COUNCIL,103463,83168.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,LE1 1FZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,NORTH EAST COMBINED AUTHORITY,103464,155207.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,NE27 0BY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,CHESHIRE EAST COUNCIL,103465,41473.00,Business Link: SBS Marketing & Publicity-Current Grants To Private Sector - NPISH,CW11 1HZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Leasing of Motor Vehicles,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",GOVERNMENT CAR SERVICE,103467,58.50,PSHE Devolved Admin-Leasing of Motor Vehicles,SW8 5AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2015,Minor Works,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,103485,77395.05,F&C Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2015,Minor Works,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,103486,-668.12,F&C Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2015,Minor Works,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,103486,1002.18,F&C Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/07/2015,Minor Works,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,103486,29584.55,F&C Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2015,Minor Works,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,103487,9136.26,F&C Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2015,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,103488,107346.15,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Application Support Service,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",THE DEXTROUS WEB LTD T/A DXW,103489,904.20,PSHE Devolved Admin-Application Support Service,N7 0AT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2015,Minor Works,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,103490,24998.75,F&C Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Hire of Interim Managers,Finance & Commercial Group - Information and Technology Directorate,DYSTINCT CONSULTING LTD,103491,16065.00,F&C Devolved Admin-Hire of Interim Managers,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Research and Development Expenditure,Knowledge & Innovation Group - Innovation Directorate,TUV SUD LTD,103517,118550.00,British Israeli Technical Assistance-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Research and Development Expenditure,Knowledge & Innovation Group - Innovation Directorate,TUV SUD LTD,103520,20000.00,British Israeli Technical Assistance-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2015,Research and Development Expenditure,Knowledge & Innovation Group - Innovation Directorate,TUV SUD LTD,103521,10456.00,British Israeli Technical Assistance-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2015,Research and Development Expenditure,Knowledge & Innovation Group - Innovation Directorate,TUV SUD LTD,103521,199010.00,British Israeli Technical Assistance-Research and Development Expenditure,G75 0QF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Learning and Dev - CS Skills,Business & Local Growth - Business & Local Growth DG,CAPITA BUSINESS SERVICES LTD,103524,278.80,BLG Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2015,Learning and Dev - CS Skills,"Business & Local Growth - Energy, Materials and Agri-Tech",CAPITA BUSINESS SERVICES LTD,103526,3215.00,BLG Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/07/2015,Finance Training,Finance & Commercial Group - Finance Directoreate,CAPITA BUSINESS SERVICES LTD,103527,648.65,F&C Devolved Admin-Finance Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Hire of Interim Managers,Finance & Commercial Group - Information and Technology Directorate,CAPITA BUSINESS SERVICES LTD,103528,3014.94,F&C Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Hire of Interim Managers,Finance & Commercial Group - Information and Technology Directorate,CAPITA BUSINESS SERVICES LTD,103529,3014.94,F&C Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Hire of Interim Managers,Finance & Commercial Group - Information and Technology Directorate,CAPITA BUSINESS SERVICES LTD,103530,2411.95,F&C Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Hire of Interim Managers,Finance & Commercial Group - Information and Technology Directorate,CAPITA BUSINESS SERVICES LTD,103531,3014.94,F&C Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Hire of Interim Managers,Finance & Commercial Group - Information and Technology Directorate,CAPITA BUSINESS SERVICES LTD,103532,3014.94,F&C Devolved Admin-Hire of Interim Managers,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103537,156.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103537,165.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103539,156.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103539,165.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103540,156.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103540,165.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103542,156.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/07/2015,Publications,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",THE STATIONERY OFFICE LTD,103542,165.00,PSHE Devolved Admin-Publications,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,External Legal Advice and Service,"People, Strategy and Higher Education - Human Resources",GOVERNMENT LEGAL DEPARTMENT,103549,1237.30,PSHE Non Devolved Admin-External Legal Advice and Service,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2015,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,ACADEMY OF MEDICAL SCIENCES,103550,85625.00,Academy of Medical Sciences-Current Grants To Private Sector - NPISH,W1B 1QH,GRANT,,,
