Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,08/03/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000093158,Works - estate management,"58,157.89"
Ministry of Defence,Defence Science and Technology Laboratory,08/03/2013,Sub Contracted Work,Operations,RED SCIENTIFIC LIMITED,,V - 9000150102 - 00156580,,58000
Ministry of Defence,Ministry of Defence,28/03/2013,Research and development,Joint Forces Command,UNIVERSITY OF LONDON,E1 4NS,188596,Research and development excluding defence science and technology laboratory,"58,000.00"
Ministry of Defence,Ministry of Defence,28/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,EUROCONTROL,,5000094445,Aircraft landing fees,"57,938.00"
Ministry of Defence,Ministry of Defence,18/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,182174,Freight movement costs,"57,894.09"
Ministry of Defence,Ministry of Defence,06/03/2013,Medical treatment & stores and welfare services,Air Command,SERVICE FUNDS RAF BRIZE NORTON,OX18 3LX,174847,Recreational facilities costs in support of social work,"57,888.00"
Ministry of Defence,Ministry of Defence,27/03/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,SAIS - BRITISH SECTION,,CO Mar-13 0005,Schools + community relations initiatives,"57,862.50"
Ministry of Defence,Ministry of Defence,06/03/2013,Purchase of buildings and military equipment ,Air Command,CAE (UK) PLC,RH15 9TW,176504,Fiscal asset under construction - capital in year addition,"57,856.08"
Ministry of Defence,Ministry of Defence,15/03/2013,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,181465,Computer equipment costing below the capitalisation threshold,"57,802.40"
Ministry of Defence,Defence Science and Technology Laboratory,22/03/2013,Sub Contracted Work,Operations,SELEX ES LIMITED,,V - 9000150564 - 00158184,,57737.52
Ministry of Defence,Ministry of Defence,08/03/2013,Estates-Equipment/Works,Defence Infrastructure Organisation - Security Services Group,PLETTAC SECURITY UK LTD,CV21 3XH,AP121213009, Works - estate management ,"57,594.00"
Ministry of Defence,Ministry of Defence,12/03/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,179684,Spend on Inventory - General,"57,551.90"
Ministry of Defence,Ministry of Defence,27/03/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,187099,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"57,511.85"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Sub Contracted Work,Operations,TRL TECHNOLOGY LIMITED,,V - 9000150718 - 00158407,,57499.59
Ministry of Defence,Ministry of Defence,04/03/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,175270,Medical health services,"57,368.42"
Ministry of Defence,Ministry of Defence,22/03/2013,Administration,Navy Command,DATAFORCE INTERACT LIMITED,NN3 6DF,184220,General administration,"57,252.79"
Ministry of Defence,Ministry of Defence,12/03/2013,Medical treatment & stores and welfare services,Joint Forces Command,KINGS COLLEGE LONDON,SE1 8WA,179689,Medical health services,"57,210.00"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Head Office & Corporate Services,WILLIAMS LEA LIMITED,W1F 8PR,176058,Cost of other material consumed,"57,139.59"
Ministry of Defence,Ministry of Defence,12/03/2013,Externally delivered education and training,Land Forces,INZPIRE LIMITED,LN6 3QR,179672,External military training ,"57,034.72"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Sub Contracted Work,Operations,ATKINS LIMITED,,V - 9000150703 - 00158596,,57016
Ministry of Defence,Ministry of Defence,22/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,C.A.T. 9 LIMITED,HR7 4SP,184110,Equipment support non-project costs,"57,014.80"
Ministry of Defence,Ministry of Defence,18/03/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,WINCANTON GROUP LIMITED,SN14 0WT,182861,Raw materials and consumable aviation fuel inventory purchased,"56,929.83"
Ministry of Defence,Defence Science and Technology Laboratory,22/03/2013,Materials & Equipment,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000150574 - 00156710,,56918.96
Ministry of Defence,Ministry of Defence,26/03/2013,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,186635,Utilities consumed - heating oil,"56,730.73"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,25/03/2013,Injections / Projects RDEL and MNW,Estates Management,SOVEREIGN OFFICE EQUIPMENT LTD,,9589,Works - civil estate,"56,659.01"
Ministry of Defence,Ministry of Defence,04/03/2013,Purchase of inventory and services ,Defence Equipment & Support,NHS BLOOD AND TRANSPLANT,LS15 7TW,175390,Consumption of medical dental and veterinary inventory,"56,642.60"
Ministry of Defence,Ministry of Defence,22/03/2013,Estate management,Land Forces,ARAMARK LTD,LS16 6QY,183996,Estate + facilities management services - accommodation inventory + service,"56,629.03"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,07/03/2013,Condition Grade Improvement,Estates Management,E G CARTER,,10023,Works - civil estate,"56,563.80"
Ministry of Defence,Ministry of Defence,05/03/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,175802,Freight movement costs,"56,539.59"
Ministry of Defence,Defence Science and Technology Laboratory,01/03/2013,Sub Contracted Research,Programme Office,ROLLS ROYCE PLC,,V - 9000149802 - 00155816,,56458.53
Ministry of Defence,Ministry of Defence,12/03/2013,Research and development,Defence Equipment & Support,OSI MARITIME SYSTEMS,,2185276,Research and development at the pre main gate stage of a project,"56,237.72"
Ministry of Defence,Ministry of Defence,25/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,185925,Equipment support non-project costs,"56,226.80"
Ministry of Defence,Ministry of Defence,11/03/2013,Fuel for military use,Air Command,HENTY OIL LTD,SW1E 5BH,178831,Cost of ground diesel fuel consumed,"56,140.58"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,21/03/2013,Condition Grade Improvement,Estates Management,M J QUINN INTEGRATED SERVICES,,12510,Works - civil estate,"56,124.00"
Ministry of Defence,Ministry of Defence,20/03/2013,Fees for professional services,Defence Infrastructure Organisation ,CARILLION SERVICES LIMITED,WV1 4HY,183474,Fees for professional services excluding legal fees,"56,065.30"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Sub Contracted Work,Operations,RED SCIENTIFIC LIMITED,,V - 9000150351 - 00157214,,56000
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Sub Contracted Work,Operations,RED SCIENTIFIC LIMITED,,V - 9000150351 - 00157215,,56000
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Sub Contracted Work,Operations,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000150710 - 00155251,,56000
Ministry of Defence,Ministry of Defence,08/03/2013,IT and communication services,Defence Equipment & Support,SUPERLETTER.COM INC,,178278,Computer equipment costing below the capitalisation threshold,"55,718.36"
Ministry of Defence,Ministry of Defence,15/03/2013,Fees for professional services,Land Forces,CERTES COMPUTING LTD,B46 1HQ,181443,Fees for professional services excluding legal fees,"55,714.51"
Ministry of Defence,Ministry of Defence,25/03/2013,Design services and minor equipment purchases,Joint Forces Command,WRIGHT HEALTH GROUP LTD,DD2 3QD,186378,Equipment support non-project costs,"55,682.70"
Ministry of Defence,Ministry of Defence,04/03/2013,Spend on Inventory - General,Air Command,UNIVAR LIMITED,BD1 5BD,175607,Spend on Inventory - General,"55,508.40"
Ministry of Defence,Ministry of Defence,20/03/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,183422,Raw materials and consumable oil and lubricants inventory purchased,"55,440.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Consumable Materials,Infrastructure,BARCLAYCARD,,G - 9000150388 - 00159117,,55393.38
Ministry of Defence,Defence Science and Technology Laboratory,08/03/2013,Sub Contracted Work,Operations,LONDON SCHOOL OF HYGIENE & TROPICAL MED,,V - 9000150055 - 00155899,,55344.9
Ministry of Defence,Ministry of Defence,05/03/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,175684,Spend on Inventory - General,"55,330.06"
Ministry of Defence,Ministry of Defence,25/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,185288,Equipment support non-project costs,"55,021.79"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000150695 - 00158533,,55000
Ministry of Defence,Ministry of Defence,08/03/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,178036,Medical health services,"54,924.84"
Ministry of Defence,Ministry of Defence,07/03/2013,Spend on Inventory - General,Defence Equipment & Support,MUIRHEAD AEROSPACE LIMITED,CM24 1RB,177523,Spend on Inventory - General,"54,909.65"
Ministry of Defence,Ministry of Defence,11/03/2013,Spend on Inventory - General,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,GL51 9PG,179288,Spend on Inventory - General,"54,858.60"
Ministry of Defence,Defence Support Group,20/03/2013,Electricity,Business Stream 1,EDF ENERGY 1 LIMITED,,10195867,Electricity,"54,839.29"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Materials & Equipment,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000150812 - 00158645,,54721.45
Ministry of Defence,Ministry of Defence,07/03/2013,Design services and minor equipment purchases,Land Forces,EMDER VERKEHRSGESELLSCHAFT AG,,5000093055,Equipment support non-project costs,"54,717.11"
Ministry of Defence,Ministry of Defence,25/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,AEM LTD,CM24 1RB,185289,Equipment support non-project costs,"54,709.00"
Ministry of Defence,Ministry of Defence,05/03/2013,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,175791,Works - estate management,"54,649.37"
Ministry of Defence,Ministry of Defence,07/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,CUBIC DEFENSE APPLICATIONS INC.,,1000001718,Post design services which are not capitalised,"54,347.60"
Ministry of Defence,Ministry of Defence,13/03/2013,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,180174,Utilities consumed - heating oil,"54,346.20"
Ministry of Defence,Ministry of Defence,14/03/2013,Fees for professional services,Defence Equipment & Support,LSC GROUP LIMITED,WS13 8RZ,180965,Airworthiness Management,"54,295.48"
Ministry of Defence,Ministry of Defence,08/03/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,177802,Cost of food services,"54,278.23"
Ministry of Defence,Defence Science and Technology Laboratory,22/03/2013,Sub Contracted Work,Programme Office,UNIVERSITY OF SOUTHAMPTON,,V - 9000150562 - 00155053,,54166
Ministry of Defence,Council of Reserve Forces and Cadets Associations,25/03/2013,Estate & FM Accom Stores,Infrastructure,LDG CONTRACTS,,JNL,Estate + facilities management services - accommodation inventory + service,"54,104.40"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Professional Services,Operations,METROPOLITAN POLICE SERVICE,,V - 9000150348 - 00157418,,54067.79
Ministry of Defence,Defence Science and Technology Laboratory,08/03/2013,Sub Contracted Work,Operations,UNIVERSITY OF WESTMINSTER,,V - 9000150044 - 00156102,,54000
Ministry of Defence,Ministry of Defence,25/03/2013,IT and communication services,Air Command,REALSOUND AND VISION LTD,OX12 8LN,186132,IT and communications private finance initiative - service concession arrangements service charge,"53,983.20"
Ministry of Defence,Ministry of Defence,07/03/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE MUNSTER GMBH,,5000093075,Utilities consumed - electricity,"53,913.04"
Ministry of Defence,Defence Science and Technology Laboratory,08/03/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000150105 - 00156116,,53826
Ministry of Defence,Ministry of Defence,06/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,176668,Equipment support non-project costs,"53,713.86"
Ministry of Defence,Ministry of Defence,12/03/2013,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000093297,Utilities consumed - heating oil,"53,702.35"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,26/02/2013,Payments to Welfare Assoc,Estates Management,PERIMETER BUILDING LTD,,12419,Grants to welfare organisation,"53,436.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Sub Contracted Research,Programme Office,2 EXCEL AVIATION LIMITED,,V - 9000150371 - 00157596,,53420
Ministry of Defence,Ministry of Defence,19/03/2013,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,183276,Aviation fuel casual uplift consumed,"53,413.16"
Ministry of Defence,Ministry of Defence,07/03/2013,Spend on Inventory - General,Defence Equipment & Support,BUTYL PRODUCTS LTD,CM12 0DW,177203,Spend on Inventory - General,"53,312.59"
Ministry of Defence,Defence Science and Technology Laboratory,22/03/2013,Materials & Equipment,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000150574 - 00157966,,53308.35
Ministry of Defence,Ministry of Defence,19/03/2013,Fuel for military use,Air Command,HARVEST ENERGY LIMITED,W1G 0PU,183067,Cost of ground diesel fuel consumed,"53,186.36"
Ministry of Defence,Ministry of Defence,22/03/2013,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,184546,Medical health services,"53,122.20"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,19/03/2013,Injections / Projects RDEL and MNW,Estates Management,J TOMLINSON LTD,,4147,Works - civil estate,"53,121.64"
Ministry of Defence,Ministry of Defence,11/03/2013,Spend on Inventory - General,Defence Equipment & Support,ANIXTER LIMITED,S2 4EB,178393,Spend on Inventory - General,"52,854.30"
Ministry of Defence,Ministry of Defence,04/03/2013,Externally delivered education and training,Land Forces,WBL SERVICES LIMITED,OX2 9HA,175626,External military training ,"52,817.51"
Ministry of Defence,Defence Science and Technology Laboratory,08/03/2013,Sub Contracted Work,Operations,UNIVERSITY OF CAMBRIDGE,,V - 9000150039 - 00153457,,52751
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Consumable Materials,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000150812 - 00157970,,52639.74
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Sub Contracted Work,Operations,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,,V - 9000150297 - 00156619,,52594
Ministry of Defence,Ministry of Defence,26/03/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000094205,Works - estate management,"52,564.39"
Ministry of Defence,Ministry of Defence,08/03/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,177922,Freight movement costs,"52,551.60"
Ministry of Defence,Defence Science and Technology Laboratory,28/03/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000150795 - 00158414,,52441.67
