Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Defra,Defra,20/10/2014,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR038,435648.68,"Payment of rent, rates and service charges for various properties within the Defra Network - April 2013-May 2015",EC2V 7NQ,,,0,Expense
Defra,Defra,06/10/2014,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR036,542316.5,"Payment of rent, rates and service charges for various properties within the Defra Network - April 2012-March 2015",EC2V 7NQ,,,0,Expense
Defra,Defra,27/10/2014,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR040,1862311.05,"Payment of rent, rates and service charges for various properties within the Defra Network - 1 June 2014-29 June 2015",EC2V 7NQ,,,0,Expense
Defra,Defra,14/10/2014,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10339,41347.31,Pension payments for the former Horticulture Research International staff - September 2014,SN2 1FF,,16500,0,Expense
Defra,Defra,06/10/2014,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10332,110943.03,Pension payments made to members of the Nature Conservancy Council (NCC) pension scheme - September 2014,SN2 1FF,,re-charge,0,Expense
Defra,Defra,30/10/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00036006,54328.26,Priority 1 capital works programme - Business Management System Network - Weybridge Site ,BS32 4NH,,10195L,FMR1314R,Asset
Defra,Defra,28/10/2014,Other Current Payments E,"Strategy, International and Biosecurity DG",A H D B,180020292,55000,"Project management, Server hosting and Software licenses - Quarter 2 2014-15 ",CV8 2TL,,Funding,AHDB0002,Expense
Defra,Defra,06/10/2014,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Albion Manufacturing,1801,29582.42,Provision of Bovine Tuberculosis Cage-traps - October 2014,NR18 9AU,SME,21326,BCP00001,Expense
Defra,Defra,06/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003996,31608.2,Research and Development Services to Chemicals and Emerging Technologies (CET) Division 2014-2015,NR33 0HT,SME,CB0469 DFP,0,Expense
Defra,Defra,28/10/2014,Other Current Payments E,Policy Delivery DG,Health & Safety Commission & Executive,139969,257500,"Registration, Evaluation, Authorisation and restriction of Chemicals (REACH) Competent Authority - 2014-15 - October 2014",L20 3LZ,,IGS,0,Expense
Defra,Defra,30/10/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033681,32137.81,Replacement of Booster Pump Sets 1 and 2 at end of their life cycle,BS32 4NH,,FWk10195L,FMR1314A,Asset
Defra,Defra,28/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000044729,80171.33,Reportable Diseases and Zoonoses plan final invoice 2013-14,KT15 3NB,SME,DFP,0,Expense
Defra,Defra,28/10/2014,Evidence Non R&D,Policy Delivery DG,C E F A S,8004273,1555472.58,Response of ecosystems and fisheries to management in a changing environment - October 2014,NR33 0HT,SME,DFP,0,Expense
Defra,Defra,10/10/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Hitachi Consulting,2260005607,330306.83,Software for the Finance and Human Resources Implementation costs - Year 2,SE1 2AP,SME,CAP080,CAPDFA03,Asset
Defra,Defra,14/10/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037177,26623.44,Supply and install data cabling and Wi-Fi nodes to Northgate House,BS32 4NH,,10195L,B6420000,Expense
Defra,Defra,28/10/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037945,84405.12,Sustainable Workplace Management services,BS32 4NH,,10195L,B0720000,Expense
Defra,Defra,14/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Department For Business Innovation & Skills,6.1511E+11,25000,The Size and Performance of Key Sectors in the Green Economy project 2014-15,SW1H 0ET,,EV0566,0,Expense
Defra,Defra,14/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ipsos Mori,14001718,27048,To assess whether there are changes in the affordability and availability of flood insurance for households and small businesses,SE1 1FY,SME,FD2688,0,Expense
Defra,Defra,14/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000044813,522143.35,Transmissible Spongiform Encephalopathy Surveillance - March 2014,YO1 7PX,SME,FUNDING,0,Expense
Defra,Defra,16/10/2014,Agency temps - clerical,Policy Delivery DG,Brook Street (UK) Ltd,30442152,55589.44,Various interim staff engaged across Defra - week ending 16 May 2014,AL1 4JB,,,0,Expense
Defra,Defra,14/10/2014,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10011716,58995.7,Various interim staff engaged across Defra - Week ending 1 October 2014,SL6 1DP,,,0,Expense
Defra,Defra,30/10/2014,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10006727,30978.42,Various interim staff engaged across Defra - week ending 1 August 2014,SL6 1DP,,,0,Expense
Defra,Defra,16/10/2014,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10010732,80138.52,Various interim staff engaged across Defra - week ending 24 September 2014,SL6 1DP,,,0,Expense
Defra,Defra,28/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000044735,1008000,Veterinary and Science Policy Advice (VSPA) Depreciation -final invoice 2013-14,KT15 3NB,SME,Funding,0,Expense
Defra,Defra,28/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000044734,791000,Veterinary and Science Policy Advice (VSPA) Salaries final invoice 2013-14,KT15 3NB,SME,Funding,0,Expense
Defra,Defra,06/10/2014,Other Current Payments E,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000047994,31201.68,Wildlife Licensing Registration Service - 2014-15,KT15 3NB,SME,IGS,0,Expense
Defra,Defra,14/10/2014,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260005360,620804.25,Year 2 Delivery of the construction Consulting Service,SE1 2AP,SME,CAP080,CAPDFA03,Asset
Defra,Defra,14/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000044811,303790,Zoonoses Surveillance - March 2014,YO1 7PX,SME,FUNDING,0,Expense
Defra,Defra,29/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",D L O Holding/Prionics AG,38803,188707.36,"A shipment of Tuberculin used in Tuberculosis testing delivered to Animal Health and Veterinary Laboratories Agency, Weybridge - October  2014",8952,,,TUBP0468,Expense
Defra,Defra,29/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Equipe Cousteau,241014,84375,"Darwin Initiative Grant Award Strengthening marine protected areas and marine ecotourism benefits in Sudan.  2014-15 - Quarters 1, 2 and 3 ",75017,,,DARWDFID,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Food & Environment Research Agency,C0006094,-74678,Credit Received for the Evaluation of Procedures to Improve Estimates of Exposure of Pollinators to Neonicotinoid Insecticides payment made in March 2013,YO41 1LZ,,,RDEVFUND,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Food & Environment Research Agency,C0006461,-25966,Credit received from Food and Environment Research Agency to reflect the reduction of the Plant Health Commodity Pest Risk Analyses in support of Plant Health within a new EU Plant Health Regime 2013-14,YO41 1LZ,,Exempt,SFFS0002,Expense
Defra,Defra,14/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,C0006496,-273270,Credit received from Food and Environment Research Agency to reflect the reduction of Bee Health featuring Plant Varieties and Seeds,YO41 1LZ,,DFP,0,Expense
Defra,Defra,20/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039077,768236,Service level agreement with Food and Environment Research Agency for Bee Health featuring Plant Varieties and Seeds - 2nd Instalment,YO41 1LZ,,DFP,0,Expense
Defra,Defra,14/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039076,901842,Service level agreement with Food and Environment Research Agency for Bee Health featuring Plant Varieties and Seeds - 1st Instalment,YO41 1LZ,,DFP,0,Expense
Defra,Defra,20/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039067,1193196,Plant Health Horizon Scanning and Technology Implementation (HSTI) Programme - Non-Evidence - September 2014,YO41 1LZ,,DFP,0,Expense
Defra,Defra,20/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039068,545892,Public-Private Partnerships - Surveillance and Outbreaks,YO41 1LZ,,DFP,0,Expense
Defra,Defra,14/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039078,640828,"Inspection, Surveillance and Outbreaks, Contingency planning and IT Systems charges in relation to Plant and Bee Health",YO41 1LZ,,DFP,0,Expense
Defra,Defra,14/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039066,1400713,"Trade facilitation, plant health consultancy, surveillance and eradication and audit work in relation to Plant and Bee Health",YO41 1LZ,,DFP,0,Expense
Defra,Defra,14/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039193,99500,Depreciation of the eDomero internet registrations system for Plant Health - April-September 2014,YO41 1LZ,,Funding,0,Expense
Defra,Defra,14/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039191,75000,Shared Services funding - April-September 2014,YO41 1LZ,,Funding - exempt,0,Expense
Defra,Defra,28/10/2014,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Food & Environment Research Agency,F0039377,3808000,Specialist Services and Facilities structural funding Service Level Agreement - First instalment,YO41 1LZ,,IGS - Funding,0,Expense
Defra,Defra,28/10/2014,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Food Standards Agency,1702785,28966.88,By-product staining work - 2014-15 September 2014,YO1 2YX,,DFP,ABPO0001,Expense
Defra,Defra,09/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Government of Cayman Islands,61014,38971.5,Darwin Initiative Grant Award - Socioeconomic aspects of turtle conservation in the Cayman Islands - 2014-15 Quarters 2 and 3,KY1-1002,,,DARWPLUS,Expense
Defra,Defra,20/10/2014,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260005356,28155.39,IT Services for the Common Agricultural Policy Programme - June 2014,SE1 2AP,SME,CAP246,CAPDFA07,Expense
Defra,Defra,20/10/2014,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260005357,25959.79,IT Services for the Common Agricultural Policy Programme- July 2014,SE1 2AP,SME,CAP246,CAPDFA07,Expense
Defra,Defra,10/10/2014,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260005608,35646.27,IT Services for the Common Agricultural Policy Programme - August 2014,SE1 2AP,SME,CAP246,CAPDFA07,Expense
Defra,Defra,10/10/2014,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5912130207,-137769.36,Volumetric adjustments for the actual number of users of Information Technology equipment - August 2014,GU1 2LD,SME,,0,Expense
Defra,Defra,10/10/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,IBM United Kingdom Ltd,5809141907,43064.08,"Animal Health and Veterinary Laboratories Agency Reigate Relocation and Closure; Billed on a Fixed Price Basis; Completion of server move to Sampson House, hardware and staff moves from Liberty House to Gatwick House - September 2014",GU1 2LD,SME,10040,B5390000,Asset
Defra,Defra,30/10/2014,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5810140888,97047.73,Microsoft Exchange 2003 Upgrade Project implementation - 11 July-22 August 2014 ,GU1 2LD,SME,10040,PTRS0100,Expense
Defra,Defra,02/10/2014,Application Services/Applications Development,Chief Operating Officer DG,IBM United Kingdom Ltd,5809141144,46132.17,IT Project which is integrating two software applications in order to streamline processes and reduce long-term costs - September 2014,GU1 2LD,SME,10040,PTRS1300,Expense
Defra,Defra,02/10/2014,Application Services/Minor Enhancements,Chief Operating Officer DG,IBM United Kingdom Ltd,5809141537,38541.01,Minor Enhancement Requests 2014-15 - September 2014,GU1 2LD,SME,10040,0,Expense
Defra,Defra,24/10/2014,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5810140744,27886.73,Windows 2003 Upgrade - Extension as part of the Technology Refresh - 22 August-26 September 2014,GU1 2LD,SME,,P13TR250,Expense
Defra,Defra,10/10/2014,Clearing Plant & Machinery,Chief Operating Officer DG,IBM United Kingdom Ltd,5809141696,27840,Natural England IT move Lateral House Leeds - September 2014,GU1 2LD,SME,10040,B816P001,Asset
Defra,Defra,10/10/2014,Application Services/Applications Delivery,"Strategy, International and Biosecurity DG",IBM United Kingdom Ltd,5809141699,102998.46,Work Package Order for the formation of the new Animal and Plant Health Agency - September 2014,GU1 2LD,SME,10040,0,Expense
Defra,Defra,22/10/2014,Application Hosting 2 - Business Applications,Chief Operating Officer DG,IBM United Kingdom Ltd,5810140421,177062.3,Volumetric adjustments for the actual number of Microsoft Enterprise Licence equipment up to September 2014,GU1 2LD,SME,10040,CHOSW2MS,Expense
Defra,Defra,30/10/2014,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5810141249,6187140.38,IT Base Services - October 2014,GU1 2LD,SME,10040,0,Expense
Defra,Defra,30/10/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037174,43045.2,Animal Health and Veterinary Laboratories Agency Weybridge capital Works program - August 2014,BS32 4NH,,10195L,FMR1314A,Asset
Defra,Defra,30/10/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037173,43045.2,Animal Health and Veterinary Laboratories Agency Weybridge Capital works program - High Voltage substation - August 2014,BS32 4NH,,10195L,FMR1314A,Asset
Defra,Defra,30/10/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037172,43045.2,Animal Health and Veterinary Laboratories Agency Weybridge Capital works program - High Voltage substation - August 2014,BS32 4NH,,10195L,FMR1314A,Asset
Defra,Defra,30/10/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037176,35722.43,Replace the uninterruptable power supply (UPS) computer system - August 2014,BS32 4NH,,10195L,FMR1314A,Asset
Defra,Defra,08/10/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00038156,425916.91,Animal Health and Veterinary Laboratories Agency Weybridge Capital works program Laboratory conversion - 30 September 2014,BS32 4NH,,10195L,AHVLA105,Asset
Defra,Defra,08/10/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00038155,454470.84,Animal Health and Veterinary Laboratories Agency Weybridge Capital works program Laboratory conversion - 29 September 2014,BS32 4NH,,10195L,AHVLA105,Asset
Defra,Defra,10/10/2014,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037749,579830.69,Repair and Replacement Fund for the Defra Estate- September 2014,BS32 4NH,,10195L,0,Expense
Defra,Defra,10/10/2014,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037750,2155205.7,Core Facilities Management Fee - September 2014,BS32 4NH,,10321,0,Expense
Defra,Defra,14/10/2014,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037830,40425.6,Consumables provided to various sites as part of the Facilities Management contract - August 2014,BS32 4NH,,Framework 10226,0,Expense
Defra,Defra,14/10/2014,Estates IFM Pass- Through Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037831,60141.12,Consumables provided to various sites as part of the Facilities Management contract - August 2014,BS32 4NH,,FRM 10226,0,Expense
Defra,Defra,20/10/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037941,58457.24,Estates maintenance projects over multiple sites - September 2014,BS32 4NH,,10195L,0,Expense
Defra,Defra,30/10/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00037148,80141.51,Estates maintenance projects over multiple sites - September 2014,BS32 4NH,,10195C,B0790000,Expense
Defra,Defra,30/10/2014,Publications - Storage & Distribution (C),Chief Operating Officer DG,Iron Mountain (UK) Ltd,359496,-50400,Credit for the Defra Records Contract - March 2013,EH54 7DF,,17664,0,Expense
Defra,Defra,24/10/2014,Publications - Storage & Distribution (C),Chief Operating Officer DG,Iron Mountain (UK) Ltd,359495,-46800,Credit for the Defra Records Contract - March 2013,EH54 7DF,,10120,0,Expense
Defra,Defra,24/10/2014,Publications - Storage & Distribution (C),Chief Operating Officer DG,Iron Mountain (UK) Ltd,359497,-60000,Credit for the Defra Records Contract - March 2013,EH54 7DF,,10120,0,Expense
Defra,Defra,30/10/2014,Publications - Storage & Distribution (C),Chief Operating Officer DG,Iron Mountain (UK) Ltd,RP21710RP21728,36749.04,Defra Records Contract - June 2014,EH54 7DF,,17664,0,Expense
Defra,Defra,02/10/2014,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101515,164399.05,Contract for the provision of support For Waste Infrastructure Delivery Programme - August 2014,SW1P 3HZ,SME,14265,WFUNDCON,Expense
Defra,Defra,24/10/2014,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101516,67607.89,Contract for the provision of support For Waste Infrastructure Delivery Programme - August 2014 ,SW1P 3HZ,SME,14265,0,Expense
Defra,Defra,24/10/2014,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101535,67677.19,Contract for the provision of support For Waste Infrastructure Delivery Programme - September 2014,SW1P 3HZ,SME,14265,0,Expense
Defra,Defra,28/10/2014,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,3713,56258.77,Hosting to support the test and development environments for Common Agriculture Policy Delivery - 2014-15 August 2014,SN13 9GB,SME,cap024,CAPDFA08,Expense
Defra,Defra,28/10/2014,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,3750,104414.87,Hosting to support the test and development environments for Common Agriculture Policy Delivery - 2014-15 August 2014,SN13 9GB,SME,cap024,CAPDFA08,Expense
Defra,Defra,06/10/2014,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,31014,1800000,Grant in Aid - September 2014,NE4 7YH,SME,Grant,0,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Medical Research Council,MRC15733,70000,"Contribution to the National Centre for the Replacement, Refinement and Reduction of Animals in Research (NC3Rs) Improved in vitro to in vivo extrapolation in chemical safety risk assessment of human systemic toxicity.",SN2 1FL,,exempt,0,Expense
Defra,Defra,16/10/2014,Current Grants E,Policy Delivery DG,Met Office,I0094275,575000,Grant Payment 2014-15 Quarter 3,EX1 3PB,,GIA,0,Expense
Defra,Defra,02/10/2014,Current Grants E,Policy Delivery DG,Meteor Communications (Europe) Ltd,4892,30000,Electronic signs to warn the public about short term pollution at bathing waters,AL1 5HT,SME,21135,0,Expense
Defra,Defra,02/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,N I A B,NI7544,46460.42,"Sustainable Intensification Platform 2014-15 - Brings together researchers, policy, industry and other stakeholders to better coordinate research on the environmental and productive aspects of agricultural land management.",CB3 0LE,SME,LM0201,0,Expense
Defra,Defra,06/10/2014,Inwards Secondments,Chief Operating Officer DG,Natural England,8000019105,27285.45,Salary costs for a person seconded into the Common Agricultural Policy (CAP) Delivery Programme from 27 January 2014-31 March 2015,YO1 7PX,,IGS,0,Expense
Defra,Defra,06/10/2014,Grant-in Aid Payments,Policy Delivery DG,Natural England,240914,13000000,Grant in Aid - October 2014,YO1 7PX,,IGS GIA,0,Expense
Defra,Defra,14/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environment Research Council,NERC13724,400000,Contribution to Shelf Sea Biogeochemistry programme 2014-15,SN2 1EU,,Exempt,0,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,NERC Proudman Oceanographic Laboratory,NERC13755,100000,Contribution to the Thematic research programme on Marine Ecosystems 2014-15,SN2 1FF,,MB0130,0,Expense
Defra,Defra,08/10/2014,Current Grants E,Policy Delivery DG,New Forest National Park Auth,260914,750210,Grant Payment 2014-15 Quarter 3,SO41 9ZG,SME,GIA,NEFOREST,Expense
Defra,Defra,08/10/2014,Current Grants E,Policy Delivery DG,North York Moors National Park,260914,1041308,Grant Payment 2014-15 Quarter 3,YO62 5BP,SME,GIA,YORKMOOR,Expense
Defra,Defra,08/10/2014,Current Grants E,Policy Delivery DG,Northumberland Nat Park Authority,260914,567700,Grant Payment 2014-15 Quarter 3,NE46 1BS,SME,GIA,NORTHUMB,Expense
Defra,Defra,08/10/2014,Training - Learning & Development,Chief Operating Officer DG,Optum Health and Technology UK Ltd,32774,38700,Resilience training for Defra and the Agencies,OX4 2RU,,14043,0,Expense
Defra,Defra,08/10/2014,Current Grants E,Policy Delivery DG,Peak District National Park Auth,260914,2000000,Grant Payment 2014-15 Quarter 3,DE45 1AE,SME,GIA,PEAKDIST,Expense
Defra,Defra,16/10/2014,Legal Expenses incl subscriptions to legal societies,Chief Operating Officer DG,Pinsent Masons,6124724,67084.65,Commercial Legal Advice Services for the Future of Fera Project - July-August 2014,EC1R 0ER,,20583,0,Expense
Defra,Defra,28/10/2014,Consultancy Non-Scheme,Chief Operating Officer DG,Pricewaterhouse Coopers,1354231885,144830.4,Future of Food and Environment Research agency Project: Time costs June-July 2014,WC2N 6NN,,20584,0,Expense
Defra,Defra,10/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",R S P B,1.20914E+12,25870,Sustainable management of the marine environment and resources of Tristan da Cunha - 2014-15 Quarter 3,SG19 2DL,,20036,DARWPLUS,Expense
Defra,Defra,02/10/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,88461,181255.73,Travel costs incurred as per the Government Procurement Service contract - August 2014,BD1 3AZ,SME,,0,Asset
Defra,Defra,14/10/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,90687,257660.27,Travel costs incurred as per the Government Procurement Service contract - September 2014,BD1 3AZ,SME,,0,Asset
Defra,Defra,30/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Resource Decisions Ltd,261014,34200,Managing Research and Development to underpin Defra’s smarter regulation reforms - August-September 2014,W12 8JW,SME,BR0120,0,Expense
Defra,Defra,28/10/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6156995,102247.8,Hydrocarbons Monitoring Network - July-September 2014,OX11 0QR,,,AQNONRDX,Expense
Defra,Defra,10/10/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6157019,25532,Baseline measurements on UK Stratospheric Ozone and Spectral Ultraviolet - September 2014,OX11 0QR,,Exempt,AQNONRDX,Expense
Defra,Defra,14/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6157060,25709,Eutrophying and Acidifying Atmospheric Pollutants (UKEAP) - September 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,20/10/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6157020,82414,2014-15 - Quality Assurance/Quality Control services for Automatic Urban and Rural Network (AURN) - September 2014,OX11 0QR,,Exempt,AQNONRDX,Expense
Defra,Defra,16/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6157030,28675,Modelling of Ambient Air Quality (MAAQ) - September 2014,OX11 0QR,,AQ0650,AQRDXXXX,Expense
Defra,Defra,30/10/2014,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6157162,44942.4,Provision of the Water technology list - July-September 2014,OX11 0QR,,20191,0,Expense
Defra,Defra,24/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Risk Solutions,2004,93870,Modelling and support for the preparation of the Waterways Abstraction (Management of licences) Reform final Impact assessment ,WA2 7LT,SME,WT1563,0,Expense
Defra,Defra,02/10/2014,Grant-in Aid Payments,Policy Delivery DG,Royal Botanic Gardens Kew,KEWGIA071415,2091344,Grant In Aid - October 2014,TW9 3AB,,GIA,0,Expense
Defra,Defra,10/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Royal Botanic Gardens Kew,909014,28642.5,"Balancing conservation and livelihoods in the Chimanimani forest belt, Mozambique Darwin Initiative Grant Scheme - 2014 Quarter 3",TW9 3AB,,21109,DARWDFID,Expense
Defra,Defra,30/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Royal Zoological Society of Scotland,131014,37421.25,Alternative sustainable livelihood sources for forest edge hunting communities Darwin Initiative Grant Scheme - April-December 2014,EH12 6TS,SME,21109 GRANT,DARWDFID,Expense
Defra,Defra,28/10/2014,Excess Fares,Chief Operating Officer DG,Rural Payments Agency,ARI000160,38394.83,Travel claims paid to Rural Payment Agency staff as a result of their relocation from Northallerton to York to save the property costs of the Northallerton site - 2014-15 September 2014,RG1 3BU,SME,DFP,B1850000,Expense
Defra,Defra,20/10/2014,Travel UK,Chief Operating Officer DG,Rural Payments Agency,ARI000106,409252.86,Travel and Subsistence Recharge for Rural Payments Agency staff on secondment to Common Agricultural Policy Delivery Programme - June-July 2014,RG1 1AF,SME,DFP,0,Expense
Defra,Defra,28/10/2014,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,ARI000159,27394,Laboratory charges for official sampling of Olive Oil - 2014-15 Quarter 2,RG1 1AF,SME,IGS,0,Expense
Defra,Defra,06/10/2014,Training - Learning & Development,Chief Operating Officer DG,Said Business School Uni of Oxford,37620,30000,Project Leadership Programme for three Senior Civil Service people - October 2014,OX1 5NY,,21442,0,Expense
Defra,Defra,22/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Save The Rhino International,300914,33747,Darwin Grant - Save the Rhino International: Reducing rhino horn demand through behaviour change in Vietnam - October-December 2014,SE1 9AQ,SME,21106,IWTXXXXX,Expense
Defra,Defra,24/10/2014,Consultancy Scheme,"Strategy, International and Biosecurity DG",Serco Ltd,91053660,48092.4,Support for the initiation of the One Business monitoring project - August 2014,RG27 9UY,,21374,0,Expense
Defra,Defra,30/10/2014,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100000509,528040.5,Shared Services provided by Steria - Fixed Monthly Charge - October 2014,HP2 7AH,,ecm_4524,0,Expense
Defra,Defra,10/10/2014,Evidence Non R&D,Policy Delivery DG,Sinclair Knight Merz (Europe) Ltd,KU092400004SP,27096.16,Waste Data Flow administration and management - September 2014,CB3 6DP,,20407,0,Expense
Defra,Defra,30/10/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400818,478000,Software development - April-August 2014,EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,08/10/2014,Current Grants E,Policy Delivery DG,South Downs National Park Authority,260914,2148356,Grant Payment 2014-15 Quarter 3,GU29 9SB,,GIA,SDOWNS01,Expense
Defra,Defra,08/10/2014,Other Current Payments E,"Strategy, International and Biosecurity DG",South Western B P S (UK) Ltd,30000143,54018.49,"Provision of an electronic reporting system and database for sheep, goats and deer - Variable costs - September 2014",NW1 5RA,SME,17731,0,Expense
