Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,DEFRA,13/03/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00042237,338520.08,"Refurbishment of 3 Whitehall Place - decorations, room reconfiguration and mechanical / electrical / data works - February 2015",BS32 4NH,,10195L,B1910000,Expense
DEFRA,DEFRA,13/03/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00042296,183042.64,"Refurbishment of 55 Whitehall Place - decorations, room reconfiguration and mechanical / electrical / data works - February 2015",BS32 4NH,,10195L,B1910000,Expense
DEFRA,DEFRA,13/03/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00042234,114737.36,Removal and storage of 600 workstations from Eland House - February 2015,BS32 4NH,,10195L,B1910000,Expense
DEFRA,DEFRA,13/03/2015,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00041821,579830.69,Repair and Replacement Fund for the Defra Estate - February 2015,BS32 4NH,,10195L,00000000,Expense
DEFRA,DEFRA,13/03/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00042235,36084.88,Storage of 600 workstations and delivery to 3 Whitehall Place - February 2015,BS32 4NH,,10195L,B1910000,Expense
DEFRA,DEFRA,13/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00042220,54330.65,Strip out and refurbishment of Stirling House office accommodation - February 2015,BS32 4NH,,,EXITCLYS,Asset
DEFRA,DEFRA,17/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00042229,81035.76,"Watchtree, Great Orton - Priority Red capital works: Refurbish site telemetry system - February 2015",BS32 4NH,,10195L,FMR1415R,Asset
DEFRA,DEFRA,19/03/2015,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00042208,150154.33,Weymouth Business Management System replacement - February 2015,BS32 4NH,,21534,B082P003,Asset
DEFRA,DEFRA,05/03/2015,Publications - Storage & Distribution (C),Chief Operating Officer DG,Iron Mountain (UK) Ltd,RZ53517RZ53535,30264.72,Record Management contract - January 2015,EH54 7DF,,21461,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Isle Of Wight Council,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,PO36 9EA,,Funding,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Isles of Scilly AONB,0000037037,590000.00,Isles of Scilly Area of Outstanding Natural Beauty (AONB) Grant - 2014-15,TR21 0LW,,GRANT,00000000,Expense
DEFRA,DEFRA,31/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs Engineering UK Ltd,B1723052002,38459.60,"Replacement of chiller in Northgate House, Reading",G2 7HX,,,B642P005,Asset
DEFRA,DEFRA,09/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs UK Ltd,B1723043001,25868.51,"National Agri-Food Innovation Centre, Sand Hutton atrium design fee - February 2015",LS11 9DX,,ECM 4470,B281P014,Asset
DEFRA,DEFRA,31/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs UK Ltd,B1723076001,58806.00,"National Agri-Food Innovation Centre, Sand Hutton car park design and planning application",LS11 9DX,,ECM 4770,B281P015,Asset
DEFRA,DEFRA,31/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs UK Ltd,B1723042002,41787.60,"National Agri-Food Innovation Centre, Sand Hutton new office - main build - February 2015",LS11 9DX,,ECM 4470.,B281P015,Asset
DEFRA,DEFRA,31/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs UK Ltd,B1723067001,85533.60,"National Agri-Food Innovation Centre, Sand Hutton new office - Stage 2",LS11 9DX,,ECM 4470,B281P015,Asset
DEFRA,DEFRA,09/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs UK Ltd,B1723042001,39600.00,"National Agri-Food Innovation Centre, Sand Hutton new office design fee - February 2015",LS11 9DX,,ECM 4470.,B281P015,Asset
DEFRA,DEFRA,31/03/2015,Evidence Non R&D,Policy Delivery DG,Jacobs UK Ltd,B2068800001WM,70610.07,Waste Data Flow Administration and Management - January-March 2015,RG41 5TU,,BRAVO 21119,00000000,Expense
DEFRA,DEFRA,31/03/2015,Other Current Payments E,Policy Delivery DG,John Stephenson,6131803,67963.00,Review of national nuclear emergency recovery capabilities a) within the Detailed Emergency Planning Zone (DEPZ); and b) outside the DEPZ in the extendibility Zone - 2015-16 Payment one,SP2 8EA,SME,,00000000,Expense
DEFRA,DEFRA,31/03/2015,Evidence Non R&D,Policy Delivery DG,Joint Nature Conservation Committee,SIJ863,55470.00,"Evidence to Underpin the UK and England Biodiversity Indicators, and further development to fill identified gaps - 2014-15",PE1 1JY,SME,WC1116,BIODECOS,Expense
DEFRA,DEFRA,09/03/2015,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,040315,2205000.00,Grant in aid - March 2015,PE1 1JY,SME,GIA,00000000,Expense
DEFRA,DEFRA,17/03/2015,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10443,42139.68,Pension payments for the former Horticulture Research International staff - February 2015,SN2 1FF,,16500,00000000,Expense
DEFRA,DEFRA,17/03/2015,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10445,109124.48,Pension payments made to members of the Nature Conservancy Council (NCC) pension scheme - February 2015,SN2 1FF,,re-charge,00000000,Expense
DEFRA,DEFRA,09/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Construction Western & Wales,14080031,121086.83,"National Agri-Food Innovation Centre, Sand Hutton Oil Fuel Pipeline fuel lane replacement - Replacement Certificate 2",BS15 4WW,,10195 J,B281P008,Asset
DEFRA,DEFRA,17/03/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Construction Western & Wales,14090015,160618.94,"National Agri-Food Innovation Centre, Sand Hutton Oil Fuel Pipeline fuel lane replacement - Replacement Certificate 3",BS15 4WW,,10195 J,B281P008,Asset
DEFRA,DEFRA,25/03/2015,Evidence Non R&D,Policy Delivery DG,Kings College London,SCRE1234175,-25968.00,Credit note - Provision of the Air Quality Monitoring Automatic London Network (ALN),SE1 8WA,,,00000000,Expense
DEFRA,DEFRA,05/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Kings College London,RGI14151445,39070.00,Pilot study to measure non-exhaust particulate matter emissions from road traffic - April-December 2014,SE1 8WA,,AQ0735,AQRDXXXX,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Kingston Upon Hull City Council,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,HU1 2AA,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Kirklees Metropolitan Council,2403155573000,55730.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,HD1 2NF,,Funding,00000000,Expense
DEFRA,DEFRA,31/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,L G C Limited,50384755,25000.00,Evaluation of quantitative molecular biology methods - March 2015,TW11 0LY,SME,ecm_17365,SFFS0003,Expense
DEFRA,DEFRA,17/03/2015,Current Grants E,"Strategy, International and Biosecurity DG",L T S International Ltd,2523,29683.61,Administration of the Darwin Initiative Grant Scheme - March 2015,EH26 0PH,SME,GIA,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Leeds City Council,240315,74300.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,LS1 1JF,,20535 Grant,00000000,Expense
DEFRA,DEFRA,31/03/2015,Capital LA Grant E,Policy Delivery DG,Leicester City Council,83760431,32000.00,Air Quality grant - ‘Places for People’ temporary reallocation of road space to improve air quality by improving the urban environment in order to encourage more cycling and walking - 2014-15,LE1 1FZ,,GA13,00000000,Expense
DEFRA,DEFRA,31/03/2015,Capital LA Grant E,Policy Delivery DG,Leicester City Council,83761882,31000.00,Air Quality grant - Implementation of Gas Bus Measures in Leicester - 2014-15,LE1 1FZ,,GA14,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Leicestershire County Council,240315,81604.90,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,LE3 8RA,,20557,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Lincolnshire County Council,240315,81604.90,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,LN1 1YG,,20563/Funding,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Liverpool City Council,X1901438139,126550.00,Flood Resilience Community Pathfinder grant - 2014-15,L69 2DH,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Liverpool City Council,240315,74300.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,L2 2DH,,20522 Grant,00000000,Expense
DEFRA,DEFRA,13/03/2015,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101641,162302.78,Contract for the provision of support for Waste Infrastructure Delivery Programme - February 2015,SW1P 3HZ,SME,14265,WFUNDCON,Expense
DEFRA,DEFRA,27/03/2015,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101663,34875.13,Contract for the provision of support for Waste Infrastructure Delivery Programme - February 2015,SW1P 3HZ,SME,14265,WFUNDCON,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough of Bexley,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,DA6 7LB,,Funding,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Haringey,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,N22 7TR,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Harrow,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,HA1 2UT,,20490,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Havering,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,RM1 3SL,,20477 Grant,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Hillingdon,2403155573000,55730.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,UB8 1UW,,FUNDING,00000000,Expense
DEFRA,DEFRA,27/03/2015,Capital LA Grant E,Policy Delivery DG,London Borough Of Islington,HA09318,150000.00,Air Quality grant - 2014-15,N1 1XR,,GIA,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Islington,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,N1 1XR,,Funding,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Lambeth,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,SE24 0PZ,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Newham,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,E16 2QU,,Funding,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Of Redbridge,24031537150,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,IG1 1DD,,GIA,00000000,Expense
DEFRA,DEFRA,31/03/2015,Capital LA Grant E,Policy Delivery DG,London Borough Of Wandsworth,0169657,48000.00,Air Quality grant - 2014-15,SW18 2PU,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,London Borough Waltham Forest,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,E17 4JA,,20504,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Luton Borough Council,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,LU1 2BQ,,,00000000,Expense
DEFRA,DEFRA,05/03/2015,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,4002,77923.94,Hosting to support the test and development environments for Common Agriculture Policy Delivery - Hardware and third party support - 2014-15,SN13 9GB,SME,,CAPDFA08,Expense
DEFRA,DEFRA,27/03/2015,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,4097,177961.53,Hosting to support the test and development environments for Common Agriculture Policy Delivery - physical servers and storage - February 2015,SN13 9GB,SME,,CAPDFA08,Expense
DEFRA,DEFRA,27/03/2015,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,4040,140347.63,Hosting to support the test and development environments for Common Agriculture Policy Delivery - servers and storage services - 2014-15,SN13 9GB,SME,cap024,CAPDFA08,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Manchester City Council,240315,55730.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,M15 5BR,,FUNDING,00000000,Expense
DEFRA,DEFRA,03/03/2015,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,260215,2100000.00,Grant in aid - March 2015,NE4 7YH,,Grant,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Medway Council,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,ME4 4TR,,20494,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Middlesborough Borough Council,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,TS1 1WX,SME,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Milton Keynes Council,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,MK9 3HQ,,20465,00000000,Expense
DEFRA,DEFRA,31/03/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Ministry Of Justice,ITO184HMCTS16427,34371.00,Funding contribution for microchipping of dogs - 2014-15,NP20 9FN,,NCNPO Exempt,00000000,Expense
DEFRA,DEFRA,31/03/2015,Overhead Incidental Expenses,Chief Operating Officer DG,Ministry Of Justice,IOH162HQ11310,141043.20,Service charge for casework running costs - 2014-15 Quarter 3,NP20 9BB,,IGS,00000000,Expense
DEFRA,DEFRA,27/03/2015,Estates Professional Fees & Services,Chief Operating Officer DG,Montagu Evans LLP,PDA150620,93370.15,Quadrennial historic Buildings survey - 2014,W1J 8BA,SME,20192,00000000,Expense
DEFRA,DEFRA,31/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,N I A B,NI9461,234086.72,Sustainable Intensification Platform - Integrated farm management - November 2014-January 2015,CB3 0LE,SME,LM0201,00000000,Expense
DEFRA,DEFRA,31/03/2015,International Subscriptions (Foreign Payments),"Strategy, International and Biosecurity DG",National Measurement Office,E017287,313700.00,Implementation and enforcement of the EU Timber Regulations - October 2014-March 2015,TW11 0JZ,,Funding,00000000,Expense
DEFRA,DEFRA,17/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,124291,30258.44,Airborne Particulate Concentrations and numbers in the United Kingdom - February 2015,TW11 0LW,SME,AQ0604,AQRDXXXX,Expense
DEFRA,DEFRA,17/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,123945,26580.65,Airborne Particulate Concentrations and numbers in the United Kingdom - January 2015,TW11 0LW,SME,AQ0604,AQRDXXXX,Expense
DEFRA,DEFRA,27/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,124297,28329.04,Airborne Particulate Concentrations and numbers in the United Kingdom - March 2015,TW11 0LW,SME,AQ0604,AQRDXXXX,Expense
DEFRA,DEFRA,27/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,124304,32673.49,Black Carbon Research Network - 2014-15 Quarter 4,TW11 0LW,SME,Exempt,AQRDXXXX,Expense
DEFRA,DEFRA,13/03/2015,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,123612,83555.30,Heavy Metal Monitoring - October-December 2014,TW11 0LW,SME,14769,AQNONRDX,Expense
DEFRA,DEFRA,13/03/2015,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,123613,112719.98,Polycyclic Aromatic Hydrocarbons Monitoring and Analysis Network - 2014-15 Quarter 3,TW11 0LW,SME,Exempt,AQNONRDX,Expense
DEFRA,DEFRA,25/03/2015,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,124307,104166.64,Polycyclic Aromatic Hydrocarbons Monitoring and Analysis Network scoping - 2014-15,TW11 0LW,SME,AQ0636,AQNONRDX,Expense
DEFRA,DEFRA,17/03/2015,Grant-in Aid Payments,Policy Delivery DG,Natural England,250215650000000,6500000.00,Additional Grant in aid request - March 2015 ,YO1 7PX,,IGS GIA,00000000,Expense
DEFRA,DEFRA,03/03/2015,Grant-in Aid Payments,Policy Delivery DG,Natural England,250215,13117000.00,Grant in aid - March 2015,YO1 7PX,,,00000000,Expense
DEFRA,DEFRA,03/03/2015,Inwards Secondments,Chief Operating Officer DG,Natural England,8000020639,30865.17,Secondment of one person to the Common Agricultural Policy Delivery Programme - November 2014,YO1 7PX,,IGS,CAPDBA00,Asset
DEFRA,DEFRA,03/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,7060007521,35870.00,Agreed contribution for management of the Marine Environment Monitoring database - 2014-15,SN2 1EU,,,00000000,Expense
DEFRA,DEFRA,17/03/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Natural Environ Research Council,NERC13455,29024.30,Defra's contribution to Policy Placement Scheme for a Research Fellow - 2014-15,SN2 1EU,,IGS/FUNDING,00000000,Expense
DEFRA,DEFRA,23/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,7060007687,59191.00,Development of a Systems Based Approach for the Intelligent Ecotoxicology of Chemicals in UK Rivers - 2014-15 Quarter 4,SN2 1EU,,CB0462,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Newcastle City Council,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,NE1 8PB,,Funding,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Norfolk County Council,240315,81604.90,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,NR1 2SG,,20572,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,North East Lincolnshire Council,240315,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,DN31 1HU,,FUNDING,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,North Somerset Council,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,BS23 1UJ,,FUNDING,00000000,Expense
DEFRA,DEFRA,27/03/2015,Other Current Payments E,Policy Delivery DG,North Yorkshire County Council,4016572,47484.37,Grant for work under Part 1 of Commons Act 2006 (registration of Common land) - 2014-15,DL7 8AL,,GIA,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,North Yorkshire County Council,2403158160490,81604.90,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,DL7 8AH,,20567/Funding,00000000,Expense
DEFRA,DEFRA,17/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Northamptonshire County Council,7073502,122825.00,Flood Resilience Community Pathfinder grant - 2014-15,NN4 7DB,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Northamptonshire County Council,2403158160490A,81604.90,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,NN4 7DB,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Northumberland County Council,2403155573000,55730.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,NE61 2EF,,20528,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Nottinghamshire County Council,2403158160490,81604.90,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,NG2 7QP,,20550/Funding,00000000,Expense
DEFRA,DEFRA,11/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Oakdene Hollins,2160,33160.00,Exploring and developing new ways to improve the resource efficiency of the manufacturing system and Poultry Supply Chain - Milestone 4,HP19 8HT,SME,EV0546,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Oldham Metropolitan Borough Council,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,OL1 1UT,,Funding,00000000,Expense
DEFRA,DEFRA,31/03/2015,Application Services/Applications Delivery,Chief Operating Officer DG,Open Data Institute,INV1663,40000.00,Open Data Publisher Maturity Assessment and Online Tool (Services) final instalment - November 2014-March 2015,EC2A 4JE,SME,21483,MATMOD14,Expense
DEFRA,DEFRA,25/03/2015,Legal Expenses incl subscriptions to legal societies,Chief Operating Officer DG,Pinsent Masons,6161239,116264.30,Commercial Legal Advice Services for the Future of Fera Project - 20 December 2014-23 February 2015,EC1R 0ER,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Plymouth City Council,2403157430000,74300.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,PL1 2AA,,GIA,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Reading Borough Council,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,RG1 7TD,,,00000000,Expense
DEFRA,DEFRA,23/03/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,101484,243519.95,Travel costs incurred as per the Government Procurement Service contract - February 2015,BD1 3AZ,SME,,00000000,Asset
DEFRA,DEFRA,19/03/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6158594,81970.00,Air quality monitoring network 2011-15 - February 2015,OX11 0QR,,Exempt,AQNONRDX,Expense
DEFRA,DEFRA,23/03/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6158785,82412.00,Air quality monitoring network 2011-15 - March 2015,OX11 0QR,,Exempt,AQNONRDX,Expense
DEFRA,DEFRA,09/03/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6158642,25532.00,Baseline measurements on UK Stratospheric Ozone and Spectral Ultraviolet - February 2015,OX11 0QR,,EXEMPT,00000000,Expense
DEFRA,DEFRA,23/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6158787,29743.00,Building modelling capacity in waste and resources (final report) - 2014 ,OX11 0QR,,WE0114,00000000,Expense
DEFRA,DEFRA,31/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6158942,31264.00,Delivering the agricultural greenhouse gas and ammonia inventories and projections - 2015-16,OX11 0QR,,SCF0102,00000000,Expense
DEFRA,DEFRA,25/03/2015,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6158845,117025.31,Farming Advice Service - February 2015,OX11 0QJ,,,00000000,Expense
DEFRA,DEFRA,31/03/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6158847,95768.00,Hydrocarbons Monitoring Network - 2014-15 Quarter 4,OX11 0QR,,,AQNONRDX,Expense
DEFRA,DEFRA,27/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6158628,45049.00,Modelling of Ambient Air Quality (MAAQ) - February 2015,OX11 0QR,,AQ0650,AQRDXXXX,Expense
DEFRA,DEFRA,31/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6158855,39314.00,Modelling of Tropospheric Ozone - 2014-15,OX11 0QR,,Exempt,AQRDXXXX,Expense
DEFRA,DEFRA,23/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6158579,40218.45,UK National Atmospheric Emissions Inventory - February 2015,OX11 0QR,,AQ0726,AQRDXXXX,Expense
DEFRA,DEFRA,23/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6158795,40218.00,UK National Atmospheric Emissions Inventory - February 2015,OX11 0QR,,AQ0726,AQRDXXXX,Expense
DEFRA,DEFRA,23/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6158831,100605.00,UK National Atmospheric Emissions Inventory - March 2015,OX11 0QR,,AQ0726,AQRDXXXX,Expense
DEFRA,DEFRA,25/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Risk & Policy Analysts Ltd,33885501,39375.00,Assessing affordability of measures to meet Water Framework Directive requirements in England and Wales - 2014-15,NR14 6LT,SME,AQ0833,00000000,Expense
DEFRA,DEFRA,23/03/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Risk Solutions,2025,28735.88,Modelling and support for the preparation of the Waterways Abstraction (Management of licences) Reform - draft final report ,WA2 7LT,SME,WT1563,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Rochdale Metropolitan Borough Council,8006645091,97250.00,Flood Resilience Community Pathfinder grant - 2014-15,OL16 1JH,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Rochdale Metropolitan Borough Council,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,OL16 9AJ,,FUNDING,00000000,Expense
DEFRA,DEFRA,11/03/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Royal Agricultural University,C12086,26882.00,"Exotic disease compensation review part two, primary research - 2014-15",GL7 6JS,,EXEMPT,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Royal Borough of Greenwich,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,SE18 6HQ,,20526,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Royal Borough Of Kensington & Chelsea,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,W8 6PW,,,00000000,Expense
DEFRA,DEFRA,27/03/2015,Current Grants - Local Authorities,Policy Delivery DG,Royal Borough of Kingston upon Thames,2403153715000,37150.00,Sustainable Drainage Systems Capability and Capacity Building Grant - 2014-15,KT1 1EU,,FUNDING,00000000,Expense
DEFRA,DEFRA,02/03/2015,Grant-in Aid Payments,Policy Delivery DG,Royal Botanic Gardens Kew,KEWGIA121415,2527367.00,Grant in Aid - 2014-15,TW9 3AB,,,00000000,Expense
