Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,23/10/2012,Professional Services Other,SE WT - FCRM Ops (North West) | SE WT - FCRM Ops (South East),Amco Engineering,1111604,"71,261.88",Wey Watercourse maintenance,S75 1HT,,30343157,FRA15S203 | FRA15S215 | FRA16S244 | FRA16S222 | FRA16S234 | FRA15S171 | FRA15S174 | FRA15S026 | FRA15S044 | FRA16S247 | FRA16S213 | FRA16S220 | FRA16S240 | FRA15S002 | FRA15S003 | FRA15S202 | FRA15S129 | FRA15S133 | FRA15S143 | FRA15S167 | FRA15S170 | FRA16S216 | FRA16S249 | FRA16S266 | FRA16S242 | FRA15S173 | FRA15S005 | FRA15S021 | FRA15S149 | FRA16S264 | FRA16S219 | FRA16S225 | FRA16S231 | FRA16S235 | FRA16S238 | FRA15S172 | FRA15S075 | FRA15S098 | FRA15S107 | FRA15S207 | FRA16S263 | FRA16S221 | FRA16S223 | FRA16S230 | FRA15S050 | FRA15S140 | FRA15S151 | FRA15S169 | FRA16S241 | FRA15S039 | FRA15S105 | FRA15S120 | FRA16S259 | FRA16S224 | FRA15S055,Project,
Defra,EA,09/10/2012,Construction,NW South-FCRM Ops,Aquajet GB Ltd,1115423,"39,548.52",Cleansing at Timperley Brook,IP30 9QS,,30319001,FRA10S089,Project,
Defra,EA,04/10/2012,Construction,WA Capital WiP,Aquatic Services Solway Ltd,1113247,"54,532.80",Fish Farming/Hatchery Tanks for Tryweryn Salmon Hatchery,CO2 8JW,,,IMWA001122,Project,
Defra,EA,16/10/2012,ICT Commodities,HO NCPMS Manager,Asite Solutions Ltd,1117403,"28,800.00",Asite Application Builder Consultancy Development work September to December 2012,EC2A 4HU,,30230047,NCPMSPCT,Administration,
Defra,EA,18/10/2012,Construction,SW Capital WiP,Atkins Ltd,1115193,"25,352.11",Teignmouth Estuary (Back Beach) flood alleviation scheme,KT18 5BW,,30072266,IMSW000780,Project,
Defra,EA,09/10/2012,Construction,SE Capital WiP,Atkins Ltd,1115020,"34,365.76",Thames Estuary Phase 1 works,KT18 5BW,,30072266,IMSE500060,Project,
Defra,EA,09/10/2012,Construction,SE Capital WiP,Atkins Ltd,1115295,"35,956.28",Thames Weirs High Priority Programme Package 2,KT18 5BW,,30072266,IMTH001653,Project,
Defra,EA,09/10/2012,Construction,AN Central-FCRM Ops,Atkins Ltd,1115171,"30,000.00",Anglian Region Central Area Detailed Asset Inspections 2012-13 ,KT18 5BW,,30072266,REAN001518,Project,
Defra,EA,09/10/2012,Construction,Asset Management Manager,Atkins Ltd,1115184,"33,783.48",Tactical System Asset Management Plans Work ,KT18 5BW,,30072266,FCPAM00005B04,Project,
Defra,EA,16/10/2012,Construction,HO NCPMS Manager,Atkins Ltd,1115283,"25,737.13",Construction (Design and Management) Consultancy Secondment Cost,KT18 5BW,,30072266,NCPMSCDM,Project,
Defra,EA,18/10/2012,Professional Services - CCL,National Permitting Service,Atkins Ltd,1118114,"26,615.87",Extension of consultant support in National Permitting Service by 3 months,KT18 5BW,,30148931,,Project,
Defra,EA,02/10/2012,ICT Commodities,Nat Trading and Reg Services,Atos,1112784,"153,810.97",Hosting Services Agreement and provision of service logging desk relating to the EU Emissions Trading Registry. ,NW1 3HG,,30319519,,Administration,
Defra,EA,11/10/2012,Construction,MI Capital WiP,Birch Brothers Kidderminster Ltd,1116770,"77,540.40",Arrow Mill Weir Works to 30th September 2012.,DY13 9QB,,30224314,IMMI001227,Project,
Defra,EA,09/10/2012,Construction,NE Capital WiP,Birse Civils Ltd,1114487,"29,435.08","Culvert works, Recondition project ",DN18 5BW,,30142670,IMNE000197,Project,
Defra,EA,18/10/2012,Construction,WA Capital WiP,Birse Civils Ltd,1120004,"32,114.80",Ystradgynlais (Enabling Works) Japanese Knotweed Mitigation & provide civil support,LS24 9BX,,40015267,IMWA000851,Project,
Defra,EA,02/10/2012,Construction,AN Central-FCRM Ops | AN Capital WiP,Birse Civils Ltd,1111362,"34,890.18",Swavesey drain works ,DN18 5BW,,30142670,EXAN001118 | IMAN002491,Project,
Defra,EA,18/10/2012,Construction,WA Capital WiP,Birse Civils Ltd,1119550,"44,837.41",Ystradgynlais flood risk management,LS24 9BX,,40015267,IMWA000851,Project,
Defra,EA,25/10/2012,Construction,NE Capital WiP,Birse Civils Ltd,1120425,"50,140.93","Culvert surveys as part of the Culvert Works, Recondition package ",DN18 5BW,,30142670,IMNE000197,Project,
Defra,EA,25/10/2012,Construction,AN Capital WiP,Birse Civils Ltd,1119038,"51,440.45",Construction Works at Stallingborough,DN18 5BW,,30142670,IMAN002399,Project,
Defra,EA,25/10/2012,Construction,MI Capital WiP,Birse Civils Ltd,1120293,"124,170.34",Construction Works at Lower Dover,DN18 5BW,,30142670,IMMI001015,Project,
Defra,EA,04/10/2012,Construction,SW Capital WiP,Birse Civils Ltd,1114014,"134,371.01",Stoke Canon Flood Defence Improvements ,DN18 5BW,,30142670,IMSW001685,Project,
Defra,EA,25/10/2012,Construction,SW Capital WiP,Birse Civils Ltd,1119843,"174,146.89",Stoke Cannon flood alleviation scheme,DN18 5BW,,30142670,IMSW001685,Project,
Defra,EA,09/10/2012,Construction,AN Capital WiP,Birse Civils Ltd,1114676,"279,704.63",Lincolnshire Beach Renourishment 2012 period ending 30.09.12,DN18 5BW,,30142670,IMAN001844,Project,
Defra,EA,25/10/2012,Construction,NE Capital WiP,Birse Civils Ltd,1120168,"340,800.94",Greatham Managed Realignment construction to comply with Habitat Regulations 2012,DN18 5BW,,30204735,IMNE000823,Project,
Defra,EA,16/10/2012,Construction,AN Capital WiP,Birse Civils Ltd,1117201,"542,024.75",Tetney to Saltfleet Haven Tidal Defences,DN18 5BW,,30142670,IMAN002115,Project,
Defra,EA,23/10/2012,Construction,NE Capital WiP,Birse Civils Ltd,1117202,"684,159.79",Donna Nook Managed Realignment ,DN18 5BW,,30142670,IMNE000738,Project,
Defra,EA,25/10/2012,Construction,NE Capital WiP,Birse Civils Ltd,1119394,"1,186,932.11",Construction of sea defence works including Pre-cast concrete revetement & Promenade works at Redcar.,DN18 5BW,,30142670,IMNE000524,Project,
Defra,EA,16/10/2012,Construction,AN Capital WiP,Birse Civils Ltd,1117531,"1,204,096.54",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Region,DN18 5BW,,30142670,IMAN002370,Project,
Defra,EA,02/10/2012,Construction,WA Capital WiP,Birse Civils Ltd,1111902,"162,196.50",Newport flood alleviation scheme,LS24 9BX,,40015267,IMWA000754,Project,
Defra,EA,11/10/2012,Construction,MI Capital WiP,Black & Veatch Ltd,1116545,"34,867.92",Works Nottingham Left Bank - Sawley & Trent Meadows ,RH1 1LQ,,30072271,IMMI000642,Project,
Defra,EA,11/10/2012,Construction,NE Capital WiP,Black & Veatch Ltd,1115621,"37,453.50",Donna Nook & Tetney Flood alleviation Scheme Stage 2. ,RH1 1LQ,,30072271,IMNE000738,Project,
Defra,EA,11/10/2012,Construction,NW South-FCRM Ops,Boulting Technology,1113923,"32,141.56",Frequent Maintenance for North Area mechanical and electrical Assets 2012-13 ,WA1 1RG,,30270233,RENW000939,Project,
Defra,EA,11/10/2012,Construction,SW Devon & Cornwall-Area Mgr,Bridge Civil Engineering,1115988,"33,366.00","Palmers dam Slipway Repairs, Harbertonford.",TQ12 2HP,,30192018,RESW001269,Project,
Defra,EA,09/10/2012,Fleet,HO Geomatics,Briggs Marine Contractors Ltd,1115968,"37,200.00",Marine vessel services Skippering of Sentry ,KY3 9AX,,30277423,,Administration,
Defra,EA,09/10/2012,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1115503,"126,072.53","Marine Vessel Services, demobilisation, towing, repairs, manufacture and fitting",KY3 9AX,,30277423,HORES00015,Administration,
Defra,EA,09/10/2012,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1108185,"222,555.85",Marine Vessel Services & fuel August 2012,KY3 9AX,,30277423,HORES00015,Administration,
Defra,EA,16/10/2012,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1116910,"225,780.00",Marine Vessel Services & fuel September 2012,KY3 9AX,,30277423,HORES00015,Administration,
Defra,EA,02/10/2012,Energy and Fuels,HO Business Finance,British Gas Business,1112962,"34,000.05",National - Renewable Electricity to Sub100kWh Sites in South East Region,OX4 2JY,,30331286,,Administration,
Defra,EA,02/10/2012,Energy and Fuels,HO Financial Management Adjustment,British Gas Business,1113686,"63,173.24",National - Renewable Electricity to Sub100kWh Sites in South West Region,OX4 2JY,,30331288,,Administration,
Defra,EA,23/10/2012,Professional Services Other,AN Capital WiP,Broadland Environmental Services Ltd,1119508,"276,122.26",Broadland Flood Alleviation scheme,GU15 3XW,,30014973,IMAN000753,Project,
Defra,EA,02/10/2012,Construction,SE SSD - AEM East,CA Blackwell Contracts Ltd,1113468,"26,210.08",Implement fish passage and biodiversity improvements to river channels in the Ouse catchments,CO6 2JX,,30343168,RESE000102,Project,
Defra,EA,09/10/2012,Construction,SE KSL - FCRM Ops South,CA Blackwell Contracts Ltd,1115417,"32,556.00",Chetney Marsh Embankment Repair,CO6 2JX,,30343168,RESE100098,Project,
Defra,EA,11/10/2012,ICT Systems | ICT Commodities,HO Capital WiP | CI SD Management MRA | CI Solutions Delivery Management | National Accomodation Change Fund | National Facilities Manager | HO Met Office Joint Venture Manager | Head of Corporate Assets | CI ITXpress Business | CI Infrastructure Change Programme MRA | CI Innovation Architecture | FM Operating Unit - Northern | Nat Trading and Reg Services,Capgemini UK Plc,1116033,"10,639,251.11",Service Procurement Outsource service charge and work order costs,GU21 6DB,,30259319 | 30282611 | 30259316 | 30259320 | 30304723,CIS330352 |  | CIS111923 | EBCRI11502L01 | CIS161238 | HORES00023 | HOFAC00001 | EBOLW40008L02 | BBPDM20034L01 | BBXXX20001L14 |  | FROIM40020P01 | HORES00032 | HORES00122 |  | CIS330075 | HORES00021 | CIS3306199 | EBORI40076L01 |  | EBPLW11020L02 |  | BBXXX20004L01 |  | BBPDM20000L26 | HOFAC00002 |  | CIS330050 |  |  | CIS3302979 | HORES00071 | HORES00131 |  | BBPDM20028L01 |  | BBPDM20041L01 | CIS330899 |  |  |  |  |  |  | ,Project,
Defra,EA,18/10/2012,Professional Services Other,NW Capital WiP,Cheetham Hill Construction Ltd,1118296,"85,152.75",Great Hanging Bridge Pumping Station Refurbishment (Croston),BL8 1AR,,30239782,IMNW000721,Project,
Defra,EA,11/10/2012,Professional Services Other,HO Legal Services,Christopher Quinlan QC,1116445,"26,724.34",Legal Counsel fees,BS1 2HG,,,HOLG000003,Administration,
Defra,EA,02/10/2012,Professional Services Other,SE SSD - AEM Monitoring,Cleartrack EVL Ltd,1111605,"36,215.32","In-channel vegetation removal, weir cleaning, grass cutting and general maintence of Gauging stations",TN27 9PG,,30343161,,Project,
Defra,EA,18/10/2012,Professional Services Other,NW North-FCRM Ops,Crowe Plant Hire Ltd,1118458,"30,572.93",Vegetation clearance on South lakes area Flood Risk Routine Maintenance,LA11 6LU,,30246140,FRA09S098 | FRA09S107 | FRA09S103 | FRA09S110 | FRA09S094 | FRA09S093 | FRA09S108 | FRA09S099 | FRA09S109 | FRA09S100 | FRA09S105 | FRA09S102 | FRA09S104 | FRA09S095 | FRA09S154 | FRA09S161 | FRA09S096,Project,
Defra,EA,16/10/2012,Facilities,NLS Support Starcross,DEFRA,1117807,"25,000.00",Annual rent charge for National Laboratory service Starcross from 1st April 2012 to 31st March 2013,B3 2ED,,,,Administration,
Defra,EA,03/10/2012,Office Solutions | Waste Management,FM Operating Unit - Central and South West | FM Operating Unit - Central and South East | SE Kent & South London - AEM North | FM Operating Unit - Northern,DX Network Services Ltd,1102943,"42,236.22",Courier service 2012-13,SL0 9JQ,,,,Administration,
Defra,EA,18/10/2012,Construction,WA Capital WiP,Dyer & Butler Ltd,1119782,"36,369.42",Marcroft Weir valuation assessment ,SA1 2NX,,40018495,IMWA000997,Project,
Defra,EA,18/10/2012,Construction,WA Capital WiP,Dyer & Butler Ltd,1119786,"50,949.05",Brynmenyn Weir valuation certificate assessment,SA1 2NX,,40018495,IMWA000996,Project,
Defra,EA,09/10/2012,Construction,WA Capital WiP,Dyer & Butler Ltd,1116214,"122,697.05",Upper & Lower Railway Terrace Fish Pass Improvements,SA1 2NX,,40018495,IMWA001079,Project,
Defra,EA,16/10/2012,Professional Services Other,WA Capital WiP,Dyer & Butler Ltd,1112829,"28,853.52",Cille Culvert Project. Carry out construction works prior to installation of penstocks,SA1 2NX,,40018495,IMWA000959,Project,
Defra,EA,25/10/2012,,SE Capital WiP,Ecochoice Ltd,1120264,"26,260.06",Procurement of Tropical Hardwood Timber for Iffley & Teddington Lock gate works.,CB1 0WZ,,,IMSE500037 | IMTH001542,Project,
Defra,EA,18/10/2012,Professional Services Other,NW Ambition Project Manager,Eden Rivers Trust,1118337,"60,000.00",River Petteril evidence and measures project,CA11 OAH,,,RENW002054,Project,
Defra,EA,18/10/2012,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1117665,"207,411.20",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral. ,SW1V 2RS,,,,Administration,
Defra,EA,02/10/2012,Professional Services Other,National Monitoring,Ensis Ltd,1113457,"60,984.00",Freshwater Ecological Advisory Services,WC1E 6BT,,30276713,,Administration,
Defra,EA,04/10/2012,Professional Services Other,NW Nuclear Regulation Mgr,Environmental Scientifics Group,1114193,"69,228.89",Independent Monitoring of the Environment,DE15 0YZ,,30124860,HOOP000055,Administration,
Defra,EA,16/10/2012,Professional Services Other,E and B Land and Water,EOn UK Energy Services Ltd,1118922,"36,000.00",Trials to Assess the Effectiveness of Band- and Drum-Screen Fish Recovery and Return Systems for Silver Eel and Adult River Lamprey.,NG11 0EE,,,EBPLW12024,Project,
Defra,EA,02/10/2012,Construction,NE Capital WiP,Esh Construction Ltd,1113113,"48,000.00",Stone Creek Outfall Repairs. August 2012.,DH6 5PF,,30204740,IMNE790367,Project,
Defra,EA,04/10/2012,Construction,NE Capital WiP,Esh Construction Ltd,1113866,"63,438.19",Potto flood bank September works,DH6 5PF,,30204740,IMNE000159,Project,
Defra,EA,02/10/2012,Construction,NE Capital WiP,Esh Construction Ltd,1103294,"103,613.27",Potto flood bank August 2012 works,DH6 5PF,,30204740,IMNE000159,Project,
Defra,EA,18/10/2012,Construction,National Accomodation Change Fund,Esh Construction Ltd,1119019,"358,767.46",Leeds Accommodation Project - Associated Works at Lateral Building and Phoenix House Leeds. ,DH6 5PF,,,HORES00021,Project,
Defra,EA,11/10/2012,Construction,National Accomodation Change Fund,Esh Construction Ltd,1115717,"604,269.59",Leeds Accommodation Project - Phoenix reinstatement works ,DH6 5PF,,,HORES00021,Project,
Defra,EA,09/10/2012,Professional Services Other,AN Nthn - FCRM Ops (W&N),Fenland District Council,1114510,"25,000.00",Desilting of River Nene at Wisbech.,PE15 8NQ,,,FRA01S127,Project,
Defra,EA,02/10/2012,Construction,SE Capital WiP,Floodguards Systems Ltd,1111837,"43,233.60",Lower Thames property protection,RG8 9HG,,30295949,IMTH001763,Project,
Defra,EA,16/10/2012,Professional Services Other,NE Capital WiP,Fugro Engineering Services Ltd,1114552,"92,605.88",Spring Gardens Site investigation,OX10 9RB,,30309576,IMNE000207,Project,
Defra,EA,09/10/2012,Construction,MI Capital WiP,G F Tomlinson Civil Engineering Ltd,1114456,"100,154.74",Marlcliff flood alleviation scheme - supply & installation of additional pallisade fencing and posts at Wilkes Farm ,WR3 8LX,,30224315,IMMI001187,Project,
Defra,EA,25/10/2012,Fleet,Vehicle Incidents,Gallagher Bassett,1119955,"26,888.25",Motor Vehicle Claims Handling Services,E1 1LU,,30182566,,Administration,
Defra,EA,11/10/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1116114,"40,784.56",Works to refurbish & reinstate the gravity flow system at Gosshall Pumping Station to pump water from the River Stour to Stour Marshes.  ,LE10 3JF,,30142734,IMSO000808,Project,
Defra,EA,04/10/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1113882,"48,000.00",Recondition South - Ellen Brook recondition failing culverts. ,LE10 3JF,,30142734,IMNW000327,Project,
Defra,EA,18/10/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1120008,"53,015.78",Fairbourne flood risk management scheme,LE10 3JF,,40015270,IMWA000671,Project,
Defra,EA,04/10/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1113679,"83,110.16",Bolton road culvert works,LE10 3JF,,30142734,IMNW000290,Project,
Defra,EA,25/10/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1120599,"124,237.87",Wigan Flood alleviation scheme,LE10 3JF,,30142734,IMNW000674,Project,
Defra,EA,16/10/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1119047,"163,351.89",Lower Swansea Valley flood risk management scheme,LE10 3JF,,40015270,IMWA000970,Project,
Defra,EA,16/10/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1119048,"183,206.56",Pwll flood alleviation scheme,LE10 3JF,,40015270,IMWA000941,Project,
Defra,EA,09/10/2012,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1115330,"190,452.95",Ings Beck - Additional cladding requirements and emergency works,LE10 3JF,,30142734,IMNE000646,Project,
Defra,EA,25/10/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1119887,"288,327.62",Construct Haydon Wick's flood defences ,LE10 3JF,,30142734,IMTH001574,Project,
Defra,EA,09/10/2012,Construction,AN Northern- FCRM Ops (Lincs),GBM,1114892,"38,400.00",Dredging works from Tetney lock to Austen fen,LN11 0YB,,30254554,FRA01S028,Project,
Defra,EA,16/10/2012,Construction,AN Northern- FCRM Ops (Lincs),GBM,1117840,"58,210.56",Surfacing works to Mablethorpe sea defences,LN11 0YB,,30254554,FRA01S086,Project,
Defra,EA,02/10/2012,Construction | Professional Services Other,AN Eastern-AEM - Monitoring,Gelder Ltd,1112903,"33,642.72",Building Maintenance services | Additional roofing works for Wixoe Pumping Station,LN1 2DS,,30199819,REAN000471,Administration,
Defra,EA,25/10/2012,Construction,WA Capital WiP,Guthrie Jones & Jones,1120854,"77,800.00",Purchase of parcel of land adjoining north of Holiday Village in relation to the Fairbourne flood alleviation scheme,LL40 1AU,,,IMWA000671,Project,
Defra,EA,09/10/2012,Construction,NW Capital WiP,Halcrow Group Ltd,1114525,"32,758.43",River Mersey Warrington flood risk management scheme,SN4 0QD,,30071913,IMNW000699,Project,
Defra,EA,09/10/2012,Construction,E and B Programme Director,Halcrow Group Ltd,1114672,"40,490.69",Future of Navigation Public Assessments & Funding Thames Waterways Assets August 2012.,SN4 0QD,,30071913,EBPPD12707,Project,
Defra,EA,09/10/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1114674,"41,390.53",Paddle & Rymer Package 2 works at Rushey Weir ,SN4 0QD,,30071913,IMSE100073,Project,
Defra,EA,09/10/2012,Construction,SW Capital WiP,Halcrow Group Ltd,1115828,"42,944.74","Steart Coastal Management Project hydrometric monitoring, local labour agreement, Newt licence, main works site interpretation. ",SN4 0QD,,30071913,IMSW001389,Project,
Defra,EA,09/10/2012,Construction,NE Capital WiP,Halcrow Group Ltd,1114948,"45,609.58",Lower Todmorden & Walsden Water Flood alleviation Scheme August 2012.,SN4 0QD,,30071913,IMNE000616,Project,
Defra,EA,02/10/2012,Construction,MI Capital WiP,Halcrow Group Ltd,1106675,"47,717.10",Tame Major Works - CE to extend order for expenses - Benefit Assesment - Project Management - and External Interested Parties. ,SN4 0QD,,30071913,IMMI000978,Project,
Defra,EA,04/10/2012,Construction,SW Capital WiP,Halcrow Group Ltd,1113715,"53,136.31","Steart Coastal Management Project additional hydrometric monitoring, local labour agreement, Newt licence, main works site interpretation",SN4 0QD,,30071913,IMSW001389,Project,
Defra,EA,16/10/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1114583,"77,173.92",Sandwich Town Tidal Defences,SN4 0QD,,30071913,IMSO001057,Project,
Defra,EA,09/10/2012,Construction,NE Capital WiP,Halcrow Group Ltd,1114936,"88,386.54",Morpeth Flood alleviation Scheme August 2012.,SN4 0QD,,30071913,IMNE000794,Project,
Defra,EA,09/10/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1114550,"37,818.08",Water resources South East Project ,SN4 0QD,,30071913,IMSE900002,Project,
Defra,EA,11/10/2012,Construction,SE NET - FCRM Ops East,Halcrow Group Ltd,1116570,"39,316.84",3rd party culvert survey,SN4 0QD,,30071913,RESE500068,Project,
Defra,EA,09/10/2012,Construction,Asset Management Manager,Halcrow Group Ltd,1114546,"46,404.00",Flood coastal risk management post -Project Appraisal Programme 2011/12,SN4 0QD,,30071913,FCPAM00010B00,Project,
Defra,EA,09/10/2012,Construction,AN Northern - FCRM,Halcrow Group Ltd,1114756,"82,220.66",Bridge Assessments 2010/11 Northern Area August 2012.,SN4 0QD,,30071913,REAN001207,Project,
Defra,EA,09/10/2012,Industrial Services,AN Capital WiP,Halcrow Group Ltd,1114696,"25,052.95",Nene Phase 5 - survey & additional work | Nene Flood Map Improvements - Phase 5 | Supply of flood management consultancy services ,SN4 0QD,,30219914,IMAN001672,Project,
Defra,EA,23/10/2012,Professional Services Other,SE SSD - AEM West,Hampshire & Isle Of Wight Wildlife Trust,1119330,"30,000.00",The New Forest non-native plants project 2012/13,SO32 2DP,,,RESO001073,Project,
Defra,EA,11/10/2012,Construction,AN Capital WiP,Haskoning UK Ltd,1116178,"45,062.26",Chelmsford Flood alleviation Scheme planning and detailed design,PE3 8DW,,30071934,IMAN001326,Project,
Defra,EA,11/10/2012,Construction,MI Capital WiP,Haskoning UK Ltd,1116195,"61,915.69",Midlands regional fish pass package 11/12,PE3 8DW,,30071934,IMMI001259,Project,
Defra,EA,16/10/2012,Fleet,HO Fleet Operations,Hewden Stuart Plc,1116662,"514,063.57",Plant Hire (Non Operated) 2012/13 ,M32 0HW,,30184689,,Administration,
Defra,EA,09/10/2012,Professional Services Other,MI Capital WiP,HFN Landscapes,1109232,"38,087.17",Horsevere Flood alleviation Scheme,WR10 2DU,,,IMMI000934,Project,
Defra,EA,11/10/2012,Professional Services Other,HO Fleet - EA Wales,Hitachi Capital Commercial Vehicle Services,1117107,"32,548.01",Wales Service inspection maintenance and repair of Plant,BA14 8QU,,40032786,,Administration,
Defra,EA,16/10/2012,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1117856,"351,017.81","Service, Inspection, Maintenance and Repair of Agricultural & Construction Plant",BA14 8QU,,30318149,,Administration,
Defra,EA,23/10/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1118652,"71,664.42",Vehicle Incident management fee October 12,RG14 2NU,,30340333,,Administration,
Defra,EA,23/10/2012,Fleet,Fleet Ops,Hitachi Capital Vehicle Solutions Ltd,1118647,"35,653.48",Supply of lease cars - October 2012,RG14 2NU,,,,Administration,
Defra,EA,09/10/2012,Fleet,Fleet Ops,Hitachi Capital Vehicle Solutions Ltd,1115750,"51,182.50",Supply of lease cars - September 2012,RG14 2NU,,,,Administration,
Defra,EA,16/10/2012,Fleet,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1118769,"100,289.66",Lease Car Rentals October 2012. Period Rentals. Extension Rentals.,RG14 2NU,,40033837,,Administration,
Defra,EA,09/10/2012,Fleet,Fleet Ops,Hitachi Capital Vehicle Solutions Ltd,1116645,"106,225.52",Daily vehicle rental charges,RG14 2NU,,,,Administration,
Defra,EA,23/10/2012,Fleet,Fleet Ops,Hitachi Capital Vehicle Solutions Ltd,1118658,"1,045,377.42",Lease car rentals October 12,RG14 2NU,,,,Administration,
Defra,EA,09/10/2012,Fleet,Fleet Ops,Hitachi Capital Vehicle Solutions Ltd,1115755,"1,486,339.50",Lease car rentals September 12,RG14 2NU,,,,Administration,
Defra,EA,16/10/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1117836,"31,962.47","Commercial Vehicles - Service, Repair & Maintenance  - monthly management fees for fleet",RG14 2NU,,30340333,,Administration,
Defra,EA,18/10/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1118187,"190,088.01","Commercial Vehicles - Service, Repair & Maintenance  - monthly management fees for fleet",RG14 2NU,,30340333,,Administration,
Defra,EA,04/10/2012,Facilities,FM Operating Unit - Central and South West,Holding & Barnes Plc,1113590,"135,750.00",Rent for Trentside offices,SS8 0PQ,,,,Administration,
Defra,EA,04/10/2012,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1113830,"31,590.94",Anglian - Helpston Remediation Project,BS32 4DF,,30177470,REAN001571,Project,
Defra,EA,02/10/2012,ICT Systems,HO Capital WiP,Information Processing Ltd,1113118,"180,000.00","Development, hosting and support of electronic duty of care (edoc) IT system ",BA1 5LR,,30353037,EBCRI11501L01,Administration,
Defra,EA,02/10/2012,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1112877,"43,560.29",Maintenance and repair of mechanical and electrical Equipment in the Northern Area ,BS32 4SG,,40023791,REWA100003,Administration,
Defra,EA,09/10/2012,Professional Services Other,SE KSL - FCRM Ops North,Integrated Water Services Ltd,1114573,"32,292.32",Planned Preventative Maintenance mechanical and electrical equipment for Kent & South London ,WS2 7PD,,30348085,RESEMEIC01,Administration,
Defra,EA,23/10/2012,Construction,NE Capital WiP,Interserve Construction Ltd,1117936,"103,370.80",Neasham Reservoir Decommissioning ,TQ14 0HP,,30142730,IMNE000893,Project,
Defra,EA,02/10/2012,Construction,SW Capital WiP,Interserve Construction Ltd,1112808,"241,366.66",Teignmouth (back Beach) tidal defence scheme,TQ14 0HP,,30142730,IMSW000780,Project,
Defra,EA,25/10/2012,Professional Services Other,E and B Land and Water,Ipsos MORI,1120324,"144,045.00",Market Research services to evaluate value and willingess to pay for improvement of bathing waters in England. (February 2013).,SE1 9AY,,30218704,EBPLW12002,Project,
Defra,EA,18/10/2012,Construction,SE SSD - AEM Monitoring,J Breheny Contractors Ltd,1117400,"29,533.37",Breheny Minor Works - Maintenance contract for Hydrometry and Telemetry,IP6 8NH,,30134424,,Project,
Defra,EA,16/10/2012,Construction,SE Capital WiP,J Breheny Contractors Ltd,1116508,"37,965.55",River Wey Weirs Motorisation  Phase 2. Invoice for works up to 27/07/12.,IP6 8NH,,,IMTH001346,Project,
Defra,EA,16/10/2012,Construction,SE Capital WiP,J Breheny Contractors Ltd,1116271,"120,215.33",River Lee structural Repairs ,IP6 8NH,,30343170,IMTH000898,Project,
Defra,EA,18/10/2012,Professional Services Other,SE NET - FCRM Ops West,J Breheny Contractors Ltd,1112043,"56,328.80",Light watercourse maintenance Net West,IP6 8NH,,30343159,RESE500075,Project,
Defra,EA,23/10/2012,Professional Services Other,SE NET - FCRM Ops East,J Breheny Contractors Ltd,1112038,"58,285.68",Light watercourse maintenance Net East,IP6 8NH,,30343159,RESE500077,Project,
Defra,EA,18/10/2012,Professional Services Other,AN Northern-Waterways Operations Manager,J Breheny Contractors Ltd,1118501,"55,249.91",Denver Desilt Works.,IP6 8NH,,30255864,WWAN000002,Project,
Defra,EA,02/10/2012,Construction,SE KSL - FCRM Ops North,Jackson Civil Engineering Ltd,1111961,"42,000.00","Design and construction work for new concrete steps on the Dymchurch seawall connecting the oval residential estate to the promenade.  Dymchurch, Kent. ",IP1 5LT,,30343174,FRA12S050,Project,
Defra,EA,11/10/2012,Construction,AN Central-FCRM Ops,Jackson Civil Engineering Ltd,1116150,"52,966.99",Ouse Washes Desilting/Bankworks 2012 ,IP1 5LT,,30184783,FRA02S017,Project,
