"Invoices by Value with PO Details   Report Name : DH-AP-010-Invoices by Value  Parameter : GL Date Start : '01/06/2015' , GL Date End : '30/06/2015' , Min Invoice Amount : '25000' , Max Invoice Amount : 'ALL' , Include Recoverable VAT : 'N'                       Date : 01/07/2015 11.24.47 AM",,,,,,,,,,,,,
,,,,,,,,,,,,,
Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"139,407.53",HTA Commissioned Research,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-540554-106499,"138,030.78",HTA Researcher Lead,NG7 2RD,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-539887-104673,"135,499.00",Professorship Awards,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-540554-106499,"135,150.87",HTA Commissioned Research,NG7 2RD,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"134,653.48",HTA Researcher Lead,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"134,608.35",HTA Researcher Lead,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"132,839.09",HTA Researcher Lead,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-540574-106503,"132,809.00",HTA Researcher Lead,E1 2AX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"129,583.29",HS & DR,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-540497-106481,"128,689.00",PROJECTS,SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,09/06/2015,Rates,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5027984,"126,369.75",QH - Business Rates ,FY5 3TA,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"126,240.33",HTA Commissioned Research,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-539864-104611,"129,798.00",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS BRISTOL CCG 11H,ERS-540535-106534,"128,848.95",HS & DR,BS1 3NX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-540517-106490,"126,163.65",HTA Researcher Lead,LE1 7RH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"122,000.00",PROJECTS,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-540607-106507,"121,335.00",CJD ,SO17 1BJ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-539827-104677,"120,625.00",School for Public Health,NE1 7RU,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-539820-104664,"120,170.00",School for Public Health,WC1E 7HT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-540520-106492,"119,475.10",HTA Commissioned Research,L69 3BX,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,ERS-540425-106459,"119,185.02",HTA Researcher Lead,AB24 3FX,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-539855-104681,"119,070.00",NIHR Fellowships,E1 2AX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,GLASGOW CALEDONIAN UNIVERSITY,ERS-540485-106522,"118,613.25",HTA Commissioned Research,G4 0BA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-540482-106473,"115,791.06",HTA Researcher Lead,EH1 1HT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Capital Grants to non-profit institutions,DG: IGT,BRISTOL COMMUNITY HEALTH CIC,ERS-539904-104741,"115,700.00",2014/020 Bristol Community Health CIC - Nursing Technology Fund,BS1 3NX,VCS,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-540474-106470,"115,285.01",HTA Researcher Lead,DD1 4HN,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-539818-104672,"115,179.00",School for Public Health,L69 3BX,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"115,134.93",HS & DR,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-539761-104657,"115,119.00",Professorship Awards,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-540531-106497,"114,483.45",HTA Researcher Lead,NE1 7RU,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-540441-106363,"127,065.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
Department of Health,Department of Health,22/06/2015,Additions PDC Revenue Support NHS FT Permenant,DG: Holding CT Core,MID STAFFORDSHIRE NHS FOUNDATION TRUST,HAFS-18531,"125,000.00",,ST16 3SA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS OXFORDSHIRE CCG 10Q,ERS-540542-106532,"123,569.00",Programme Grants for NHS Trusts,OX4 2LH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-540580-106417,"123,125.00",Programme Grants for NHS Trusts,UB9 6JH,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-539845-104645,"122,200.00",Research Capability Funding (STANDARD),NG7 2UK,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-540532-106517,"121,916.00",Programme Grants for NHS Trusts,LS15 7TW,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-540515-106489,"113,743.11",HTA Commissioned Research,LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"113,314.50",HTA Commissioned Research,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-540451-106467,"111,637.62",HS & DR,CF24 0DE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"109,262.50",HTA Researcher Lead,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,ERS-540425-106459,"108,211.00",TARs,AB24 3FX,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-539887-104673,"108,187.00",Professorship Awards,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-540482-106473,"107,483.64",HTA Commissioned Research,EH1 1HT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-540497-106481,"106,190.33",HTA Commissioned Research,SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-539816-104670,"105,628.00",Professorship Awards,LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-540484-106476,"105,275.00",HTA Researcher Lead,EX4 4QJ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-539769-104660,"105,116.00",Professorship Awards,CB2 1TN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"104,506.25",HTA Researcher Lead,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-540482-106473,"104,407.44",HTA Researcher Lead,EH1 1HT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-540477-106472,"103,871.50",HTA Researcher Lead,NR4 7TJ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-539786-104662,"103,746.00",School for Public Health,EX4 4QJ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,READING UNIVERSITY OF,ERS-539856-104682,"103,010.00",Professorship Awards,RG6 6AH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"102,563.40",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EAST ANGLIA UNIVERSITY OF,ERS-540477-106472,"102,361.89",HTA Researcher Lead,NR4 7TJ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-540515-106489,"102,311.13",HTA Researcher Lead,LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-540527-106495,"101,552.00",HTA Commissioned Research,M13 9PL,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"101,537.00",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"100,972.44",HTA Commissioned Research,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,PLYMOUTH UNIVERSITY OF,ERS-540569-106502,"100,130.28",HTA Commissioned Research,PL4 8AA,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-540451-106467,"100,097.58",HTA Researcher Lead,CF24 0DE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"99,277.00",Invention for Innovation,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-540474-106470,"99,098.10",HTA Commissioned Research,DD1 4HN,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-540443-106464,"99,038.00",PROJECTS,BS8 1TH,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-540451-106467,"98,927.91",HTA Researcher Lead,CF24 0DE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"98,503.20",HS & DR,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"98,251.65",HTA Researcher Lead,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-539769-104660,"97,271.50",Professorship Awards,CB2 1TN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-540482-106473,"96,553.80",EME - ( NETSCC ),EH1 1HT,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BELFAST QUEENS UNIVERSITY OF,ERS-540432-106461,"95,115.33",HTA Commissioned Research,BT7 1NN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"94,683.73",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-540595-106506,"94,254.00",HTA Commissioned Research,S10 2UH,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-539890-104599,"121,910.00",Biomedical Units,SO52 9AB,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-540497-106481,"93,710.35",Commissioned EME,SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-540531-106497,"93,470.49",HS & DR,NE1 7RU,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-540497-106481,"93,051.54",EME - ( NETSCC ),SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"92,815.53",Commissioned EME,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,01/06/2015,Policy Payments,DG: GOAD,DEPARTMENT OF ENERGY AND CLIMATE CHANGE (DECC),CRCFP3168986,"92,575.00",Memorandum of Account for payment for forecast sale allowances for the 2015-16 CRC Energy Efficiency Scheme (Phase 2),SW1A 2AW,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-540644-106514,"92,457.63",NIHR Public Health Research ( NETSCC ),YO10 5DD,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-539850-104679,"91,935.00",Professorship Awards,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-539811-104668,"91,452.00",Professorship Awards,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"89,251.59",HS & DR,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BANGOR UNIVERSITY,ERS-540428-106511,"88,954.60",HTA Researcher Lead,LL57 2DG,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-540554-106499,"88,621.92",HTA Researcher Lead,NG7 2RD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-540527-106495,"88,600.00",PROJECTS,M13 9PL,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-540641-106513,"87,900.50",HTA Commissioned Research,CV4 7AL,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-540515-106489,"87,835.91",HS & DR,LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-539870-104684,"87,551.00",Professorship Awards,S10 2UH,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-539799-104655,"121,480.00",Quality and Safety Research Centres,W12 0HS,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-540435-106451,"121,377.00",Programme Grants for NHS Trusts,B15 2PZ,PUBLIC,,,
Department of Health,Department of Health,11/06/2015,Payroll errors default account,DG: SFNHS,HM REVENUE AND CUSTOMS HMRC,CHAPS11/6/15,"87,436.00",,BD98 8AA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"87,363.00",PROJECTS,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"87,337.95",Commissioned EME,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-540644-106514,"87,197.00",PROJECTS,YO10 5DD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,GLASGOW UNIVERSITY OF,ERS-540486-106477,"86,805.66",NIHR Public Health Research ( NETSCC ),G12 8QQ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-540497-106481,"86,697.00",Invention for Innovation,SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-540497-106481,"86,540.56",HTA Researcher Lead,SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"86,247.36",NIHR Public Health Research ( NETSCC ),WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-540531-106497,"85,731.93",HTA Commissioned Research,NE1 7RU,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EDINBURGH UNIVERSITY OF,ERS-540482-106473,"85,538.70",EME - ( NETSCC ),EH1 1HT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-539802-104665,"85,468.00",Professorship Awards,SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-539850-104679,"84,987.00",Professorship Awards,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"84,177.73",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-540474-106470,"84,139.72",HTA Researcher Lead,DD1 4HN,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-540446-106466,"84,003.80",HTA Researcher Lead,CB2 1TN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-540515-106489,"83,926.11",EME - ( NETSCC ),LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,19/06/2015,Research & development,DG: RDD,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-540106-105388,"121,286.00",Programme Grants for NHS Trusts,BN2 3EW,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-540618-106418,"121,283.00",Invention for Innovation,NE7 7DN,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-539845-104644,"121,090.00",Biomedical Units,NG7 2UK,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-540552-106442,"120,978.50",HTA Researcher Lead,NG7 2UK,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,PENNINE CARE NHS FOUNDATION TRUST,ERS-540566-106416,"119,866.00",Programme Grants for NHS Trusts,OL6 7SR,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-539890-104599,"119,374.00",Research Capability Funding (STANDARD),SO52 9AB,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-540510-106412,"118,474.00",Programme Grants for NHS Trusts,LS9 7TF,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-539848-104613,"117,481.00",Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-539891-104582,"116,170.00",Biomedical Units,BS99 1YF,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-539888-104621,"115,894.00",Biomedical Units,B15 2PR,PUBLIC,,,
Department of Health,Department of Health,02/06/2015,Research & development,DG: RDD,THE LEEDS COMMUNITY HEALTHCARE NHS TRUST RY6,ERS-539376-104369,"115,830.00",AD-HOC - ETC,LS6 1PF,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS Cambridgeshire and Peterborough CCG 06H,ERS-540536-106533,"113,851.00",Programme Grants for NHS Trusts,CB2 8FH,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-539815-104620,"112,276.00",Biomedical Units,LS9 7TF,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-539773-104636,"111,584.00",Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ERS-540586-106370,"110,666.00",Programme Grants for NHS Trusts,BA1 3NJ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-540529-106404,"110,603.40",HTA Researcher Lead,EC1V 2PD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-540598-106426,"109,599.00",Programme Grants for NHS Trusts,BR3 3BX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-540520-106492,"83,694.84",HTA Researcher Lead,L69 3BX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"83,296.50",HS & DR,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-540443-106464,"83,160.00",HTA Researcher Lead,BS8 1TH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-540520-106492,"83,027.50",EME - ( NETSCC ),L69 3BX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-540515-106489,"82,840.05",HS & DR,LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"82,792.98",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"82,699.51",Commissioned EME,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-539861-104617,"109,384.00",Biomedical Units,L7 8XP,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-539759-104695,"109,290.00",Biomedical Units,E1 8PR,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-540583-106364,"109,167.00",Programme Grants for NHS Trusts,NW3 1QG,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-540598-106426,"108,557.82",HTA Commissioned Research,BR3 3BX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-540510-106412,"108,205.00",Programme Grants for NHS Trusts,LS9 7TF,PUBLIC,,,
Department of Health,Department of Health,12/06/2015,Policy Payments,DG: Holding CT Core,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,52746976,"107,917.00",Project diamond/Shelford,SW10 9NH,PUBLIC,,,
Department of Health,Department of Health,24/06/2015,Policy Payments,DG: Holding CT Core,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,52746082,"107,916.00",Project diamond/Shelford,SW10 9NH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST,ERS-540489-106452,"107,872.00",HTA Commissioned Research,M25 3BL,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-540598-106426,"107,660.00",Programme Grants for NHS Trusts,BR3 3BX,PUBLIC,,,
Department of Health,Department of Health,10/06/2015,Outsourcing Contract,DG: GOAD,NHS SHARED BUSINESS SERVICES SBS,100032654,"106,491.06",BMS Support ,WF3 1WE,PUBLIC,,,
