Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,81.59
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000029231,83.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000029231,93.05
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000029231,97.82
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000029231,100.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000029231,104.69
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000029231,107.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000029231,109.49
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,CARLSON WAGONLIT TRAVEL,4000029231,110.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000029231,113.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000029231,116.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000029231,126.55
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000029231,127.38
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,128.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000029231,129.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000029231,131.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Improving Information Sharing and Management Group,CARLSON WAGONLIT TRAVEL,4000029231,134.86
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,135.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group,CARLSON WAGONLIT TRAVEL,4000029231,135.85
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,148.87
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000029231,150.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,161.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000029231,163.74
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000029231,169.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000029231,170.15
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000029231,174.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,CARLSON WAGONLIT TRAVEL,4000029231,178.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000029231,181.47
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,186.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000029231,196.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,198.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000029231,201.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Marketing Group,CARLSON WAGONLIT TRAVEL,4000029231,215.73
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000029231,218.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group EFM,CARLSON WAGONLIT TRAVEL,4000029231,222.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000029231,223.44
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000029231,226.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000029231,226.4
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000029231,237.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000029231,242.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Directorate Support,CARLSON WAGONLIT TRAVEL,4000029231,246.15
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,246.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000029231,248.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000029231,249.47
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,250.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000029231,257.17
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Supporting Children and Young People as Risk,CARLSON WAGONLIT TRAVEL,4000029231,261.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Supporting Children and Young People as Risk,CARLSON WAGONLIT TRAVEL,4000029231,261.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000029231,275.41
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000029231,275.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000029231,282.69
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000029231,283.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000029231,299.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,300.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,308.15
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000029231,315.61
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,319.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,330.4
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000029231,369.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,373.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Press Office Group,CARLSON WAGONLIT TRAVEL,4000029231,383.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Corporate Services Strategy and Performance,CARLSON WAGONLIT TRAVEL,4000029231,386.3
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000029231,401.82
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000029231,403.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000029231,441.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000029231,449.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000029231,451.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000029231,451.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,467.28
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,471.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000029231,473.34
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000029231,475.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000029231,490.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000029231,490.92
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Participation and Attainment Group,CARLSON WAGONLIT TRAVEL,4000029231,540.88
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group EFM,CARLSON WAGONLIT TRAVEL,4000029231,558.1
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000029231,558.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000029231,584.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,604.91
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,607.3
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Improving Information Sharing and Management Group,CARLSON WAGONLIT TRAVEL,4000029231,624.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000029231,643.41
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,CARLSON WAGONLIT TRAVEL,4000029231,646.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000029231,661.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000029231,679.74
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000029231,717.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000029231,739.91
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000029231,747.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Communications Strategy and Insight Group,CARLSON WAGONLIT TRAVEL,4000029231,760.7
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,762.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Supporting Children and Young People Youth Task Force,CARLSON WAGONLIT TRAVEL,4000029231,771.53
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,CARLSON WAGONLIT TRAVEL,4000029231,840.65
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000029231,938.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000029231,974.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000029231,982.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,985.77
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Unit,CARLSON WAGONLIT TRAVEL,4000029231,998.83
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000029231,1012.88
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000029231,1046.73
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000029231,1100.15
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,1106.62
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Analysis Division,CARLSON WAGONLIT TRAVEL,4000029231,1116.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000029231,1153.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000029231,1179.99
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,1217.94
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000029231,1242.94
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000029231,1245.85
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000029231,1270.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,1342.82
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000029231,1493.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000029231,1607.39
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,1620.92
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Performance and Reform Office of the Schools Commissioner,CARLSON WAGONLIT TRAVEL,4000029231,1654.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Participation and Attainment Group,CARLSON WAGONLIT TRAVEL,4000029231,1715.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group EFM,CARLSON WAGONLIT TRAVEL,4000029231,1758.92
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000029231,1798.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000029231,1829.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000029231,1855.66
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000029231,2002.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000029231,2057.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000029231,2258.92
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000029231,2320.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000029231,2426.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000029231,2497.38
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000029231,3108.57
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000029231,3606.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000029231,3869.53
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000029231,3920.92
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000029231,4076.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Internal Audit,CARLSON WAGONLIT TRAVEL,4000029231,4154.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000029231,8192.29
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,CURRENT GRANTS,Children and Families Group,CHILDRENS LEGAL CENTRE,4000029233,92130
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,CONTACT A FAMILY,4000029235,71027
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,EC HARRIS LLP,4000029236,10505.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,EC HARRIS LLP,4000029236,70822.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,IS/IT,Chief Information Officer Group,EDUSERV,4000029238,149756.96
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,CAPITAL GRANTS,Supporting Children and Young People Group Activities and Engagement,ESSEX COUNTY COUNCIL,4000029239,153450
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,CURRENT GRANTS,Supporting Children and Young People Group Activities and Engagement,ESSEX COUNTY COUNCIL,4000029239,177425
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,08/07/2010,CAPITAL GRANTS,Supporting Children and Young People Group Activities and Engagement,HERTFORDSHIRE,4000029248,129025
