Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,274838,Works - estate management,"615,715.89"
Ministry of Defence,Ministry of Defence,20/11/2013,General services and support,Defence Equipment & Support,POWERFIELD LIMITED,CW7 2JZ,275235,Defence equipment CLS/IOS service charge,"610,608.96"
Ministry of Defence,Ministry of Defence,13/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,272179,Fiscal asset under construction - capital in year addition,"610,392.88"
Ministry of Defence,Ministry of Defence,05/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,268847,Fiscal asset under construction - capital in year addition,"609,866.93"
Ministry of Defence,Ministry of Defence,26/11/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,278561,Estate + facilities management services - accommodation inventory + service,"599,089.31"
Ministry of Defence,Ministry of Defence,25/11/2013,Fees for professional services,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,277473,Fees for professional services excluding legal fees,"593,465.75"
Ministry of Defence,Ministry of Defence,13/11/2013,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,272066,Utilities consumed - gas,"585,296.64"
Ministry of Defence,Ministry of Defence,07/11/2013,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,269948,Works - estate management,"583,695.15"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Sub Contracted Research,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 0000002720 - 00173816,Sub Contracted Research,"577,232.13"
Ministry of Defence,Ministry of Defence,22/11/2013,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,275932,Movement of service personnel,"575,615.97"
Ministry of Defence,Ministry of Defence,18/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,HENRY BROTHERS (MAGHERAFELT)LIMITED,BT45 6HJ,40400,Fiscal asset under construction - capital in year addition,"575,182.80"
Ministry of Defence,Ministry of Defence,01/11/2013,Development costs for military equipment,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,268065,Intangible fiscal asset  - in year capital addition,"563,000.00"
Ministry of Defence,Ministry of Defence,29/11/2013,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,279756,Works - estate management,"558,956.65"
Ministry of Defence,Ministry of Defence,05/11/2013,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,268824,Movement of service personnel,"554,265.60"
Ministry of Defence,Ministry of Defence,29/11/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,279757,Research and development incurred on projects with defence science and technology laboratory,"545,923.12"
Ministry of Defence,Security Services Group,01/11/2013,Output VAT payment,DIO-SSG,HMRC VAT,SS99 1AA,AP081314001,Output VAT payment," 544,482.14 "
Ministry of Defence,Ministry of Defence,13/11/2013,Spend on Inventory - General,Defence Equipment & Support,CARESTREAM HEALTH UK  LTD,HP2 4YJ,272039,Spend on Inventory - General,"544,353.16"
Ministry of Defence,Ministry of Defence,14/11/2013,IT and communication services,Joint Forces Command,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,272577,Information technology services,"540,890.00"
Ministry of Defence,Ministry of Defence,27/11/2013,Food and clothing,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,278749,Cost of food services,"539,347.56"
Ministry of Defence,Ministry of Defence,11/11/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,271404,Cost of food services,"525,457.20"
Ministry of Defence,Ministry of Defence,18/11/2013,"Public relations, including marketing and advertising",Navy Command,GROUPM UK LIMITED,WC1X 8RX,274130,Public relations services including items such as sales marketing and advertising,"525,219.16"
Ministry of Defence,United Kingdom Hydrographic Office,21/11/2013,Purchased Services,Commercial Programmes,Chersoft Ltd EM,,2000066769,Purchased Services,"517,817.55"
Ministry of Defence,Ministry of Defence,29/11/2013,Rent and rates,Defence Infrastructure Organisation ,ALDERSHOT HEALTHCARE INVESTMENTS LIMITED,GU1 2AB,279594,Rent land - non civil estate property + married quarter property,"517,335.58"
Ministry of Defence,Ministry of Defence,29/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,279623,Fiscal asset under construction - capital in year addition,"515,198.22"
Ministry of Defence,Ministry of Defence,25/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,277592,Fiscal asset under construction - capital in year addition,"513,129.75"
Ministry of Defence,Ministry of Defence,14/11/2013,General services and support,Defence Equipment & Support,POWERFIELD LIMITED,CW7 2JZ,273085,Defence equipment CLS/IOS service charge,"510,514.52"
Ministry of Defence,Defence Science and Technology Laboratory,22/11/2013,Sub Contracted Research,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000155837 - 00174215,Sub Contracted Research,"508,589.00"
Ministry of Defence,Ministry of Defence,25/11/2013,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,277730,Cost of food services,"505,772.56"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Sub Contracted Research,Operations,SELEX ES LIMITED,,V - 9000155738 - 00173495,Sub Contracted Research,"500,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,29/11/2013,Materials & Equipment,Operations,THALES OPTRONICS LIMITED,,V - 9000155987 - 00174970,Materials & Equipment,"500,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,29/11/2013,Sub Contracted Research,Operations,SELEX ES LIMITED,,V - 9000156033 - 00174835,Sub Contracted Research,"500,000.00"
Ministry of Defence,Ministry of Defence,25/11/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,278053,Estate + facilities management services - accommodation inventory + service,"499,141.71"
Ministry of Defence,Ministry of Defence,25/11/2013,Rent and rates,Defence Infrastructure Organisation ,RUSHMOOR BOROUGH COUNCIL,GU14 7JU,278017,Rent buildings - non civil estate property and married quarter property,"497,767.00"
Ministry of Defence,Ministry of Defence,29/11/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,279952,Works - estate management,"493,044.72"
Ministry of Defence,Ministry of Defence,20/11/2013,Spend on Inventory - General,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,274878,Spend on Inventory - General,"481,373.98"
Ministry of Defence,Ministry of Defence,25/11/2013,Rent and rates,Defence Infrastructure Organisation ,RICHMONDSHIRE DISTRICT COUNCIL,DL10 4JX,277998,Rent buildings - non civil estate property and married quarter property,"475,919.26"
Ministry of Defence,Ministry of Defence,11/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,271004,Fiscal asset under construction - capital in year addition,"470,816.54"
Ministry of Defence,Ministry of Defence,06/11/2013,Design services and minor equipment purchases,Land Forces,SAAB AB,,3000009757,Equipment support non-project costs,"463,750.00"
Ministry of Defence,Ministry of Defence,15/11/2013,Spend on Inventory - General,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,273743,Spend on Inventory - General,"462,575.20"
Ministry of Defence,Ministry of Defence,15/11/2013,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,273418,Utilities consumed - gas,"458,336.27"
Ministry of Defence,Ministry of Defence,22/11/2013,Service and civilian recruitment,Air Command,GROUPM UK LIMITED,WC1X 8RX,276228,Service recruitment excluding recruitment related external assistance,"454,331.18"
Ministry of Defence,Ministry of Defence,12/11/2013,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,271689,Cost of ground diesel fuel consumed,"452,694.27"
Ministry of Defence,Ministry of Defence,19/11/2013,General services and support,Defence Equipment & Support,MARSHALL AVIATION SERVICES LIMITED,CH4 0BA,274652,Defence equipment CLS/IOS service charge,"451,654.54"
Ministry of Defence,Ministry of Defence,28/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,279376,Fiscal asset under construction - capital in year addition,"442,582.04"
Ministry of Defence,United Kingdom Hydrographic Office,15/11/2013,Project External Costs,Transformation,Caris,,1500015517,Project External Costs,"441,580.80"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Sub Contracted Research,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000155666 - 00173881,Sub Contracted Research,"440,822.75"
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,274540,Estate + facilities management services - accommodation inventory + service,"437,857.98"
Ministry of Defence,Ministry of Defence,13/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,272169,Equipment support non-project costs,"436,547.30"
Ministry of Defence,Ministry of Defence,06/11/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,269426,Cost of food services,"429,631.64"
Ministry of Defence,Ministry of Defence,13/11/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,271968,Cost of food services,"426,755.39"
Ministry of Defence,Ministry of Defence,29/11/2013,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,279623,Property dwellings private finance initiative - service concession arrangement service charge,"424,145.35"
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,274549,Works - estate management,"421,520.90"
Ministry of Defence,Ministry of Defence,20/11/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,275326,Works - estate management,"419,477.67"
Ministry of Defence,Ministry of Defence,05/11/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,YAKUPOGLU A.S.,BD19 3QF,269270,Raw materials and consumable clothing and textiles inventory purchased,"419,124.77"
Ministry of Defence,Ministry of Defence,20/11/2013,Rent and rates,Defence Infrastructure Organisation ,RUSHMOOR BOROUGH COUNCIL,GU14 7JU,275275,Rent buildings - non civil estate property and married quarter property,"415,709.40"
Ministry of Defence,Ministry of Defence,08/11/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,DAEWOO SHIPBUILDING AND MARINE ENGINEERING CO LTD,,270586,Fiscal asset under construction - capital in year addition,"414,725.21"
Ministry of Defence,Ministry of Defence,29/11/2013,Property leases,Defence Infrastructure Organisation ,ROSELEAD LIMITED,CB1 2JD,280206,Property dwellings private finance initiative - service concession arrangement service charge,"413,723.77"
Ministry of Defence,Ministry of Defence,19/11/2013,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,274546,Utilities consumed - gas,"412,295.85"
Ministry of Defence,Defence Science and Technology Laboratory,29/11/2013,Sub Contracted Research,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 0000002734 - 00174615,Sub Contracted Research,"405,529.34"
Ministry of Defence,Ministry of Defence,14/11/2013,IT and communication services,Head Office & Corporate Services,Al Harbi Telecom,,CO007,Computer equipment costing below the capitalisation threshold,"404,970.67"
Ministry of Defence,Ministry of Defence,06/11/2013,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000104018,Works - estate management,"395,154.35"
Ministry of Defence,Ministry of Defence,27/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,KPMG LLP,WD17 1DE,278863,Equipment support non-project costs,"390,707.00"
Ministry of Defence,Ministry of Defence,08/11/2013,Development costs for military equipment,Defence Equipment & Support,DAEWOO SHIPBUILDING AND MARINE ENGINEERING CO LTD,,270586,Intangible fiscal asset  - in year capital addition,"388,202.75"
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,WV1 4HY,271587,Fiscal asset under construction - capital in year addition,"387,476.31"
Ministry of Defence,Ministry of Defence,22/11/2013,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,276281,Fees for professional services excluding legal fees,"385,986.52"
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,276065,Fiscal asset under construction - capital in year addition,"379,447.44"
Ministry of Defence,Ministry of Defence,27/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER UK LIMITED,OX5 1QZ,278790,Equipment support project costs,"377,396.80"
Ministry of Defence,Ministry of Defence,18/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,273991,Fiscal asset under construction - capital in year addition,"373,160.20"
Ministry of Defence,Ministry of Defence,13/11/2013,Property leases,Defence Infrastructure Organisation ,T.G. POWER LTD,G51 3EQ,272454,Property non dwellings private finance initiative - service concession arrangement service charge,"371,971.34"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Materials & Equipment,Operations,UNITED STATES OF AMERICA DEPARTMENT OF D,,V - 0000001075 - 00173853,Materials & Equipment,"371,241.18"
Ministry of Defence,Ministry of Defence,28/11/2013,"Public relations, including marketing and advertising",Navy Command,ENGINE PARTNERS LTD,W1W 7RT,279270,Public relations services including items such as sales marketing and advertising,"370,980.30"
Ministry of Defence,Ministry of Defence,07/11/2013,Property leases,Defence Infrastructure Organisation ,COVESEA LIMITED,EH2 2PJ,269937,Property dwellings private finance initiative - service concession arrangement service charge,"367,099.02"
