Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,12/11/2013,IT and communication services,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,271582,Computer equipment costing below the capitalisation threshold,574.83
Ministry of Defence,Ministry of Defence,25/11/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,572.26
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,276021,Cost of other material consumed,562.22
Ministry of Defence,Ministry of Defence,01/11/2013,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,W1H 7JT,179268,Spend on Inventory - General,558.71
Ministry of Defence,Ministry of Defence,22/11/2013,General services and support,Air Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,276044,Purchase of defence support equipment below capitalisation threshold of £25k.,558
Ministry of Defence,Ministry of Defence,25/11/2013,IT and communication services,Defence Infrastructure Organisation ,XEROX (UK) LIMITED,BN13 1QG,278201,Computer equipment costing below the capitalisation threshold,556.79
Ministry of Defence,Ministry of Defence,19/11/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,274508,Cost of other material consumed,552.04
Ministry of Defence,Ministry of Defence,06/11/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,269323,Cost of other material consumed,551.82
Ministry of Defence,Ministry of Defence,08/11/2013,Property leases,Head Office & Corporate Services,MODUS SERVICES LIMITED,SW1A 2HB,270710,Property non dwellings private finance initiative - service concession arrangement service charge,550.56
Ministry of Defence,Ministry of Defence,18/11/2013,General services and support,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,273983,Purchase of defence support equipment below capitalisation threshold of £25k.,545.1
Ministry of Defence,Ministry of Defence,18/11/2013,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,273934,Estate + facilities management services - accommodation inventory + service,543.87
Ministry of Defence,Ministry of Defence,25/11/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,278053,Cost of clothing and textile services received,542.2
Ministry of Defence,Ministry of Defence,13/11/2013,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,272111,Cost of food services,541.33
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,271940,Cost of other material consumed,531.85
Ministry of Defence,Ministry of Defence,06/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,531.43
Ministry of Defence,Ministry of Defence,20/11/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,MOBILE MINI UK LTD,TS18 3TX,275157,Freight movement costs,530.1
Ministry of Defence,Ministry of Defence,19/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,274755,Military short term detached duty,527.3
Ministry of Defence,BDS US,12/11/2013,MEDICAL-NON HOSPITAL TREATMENT,STRATSYS-SPRN,MERITAIN HEALTH,,353019,MEDICAL-NON HOSPITAL TREATMENT,526.42
Ministry of Defence,Ministry of Defence,21/11/2013,Administration,Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,275780,General administration,523.46
Ministry of Defence,Ministry of Defence,08/11/2013,Design services and minor equipment purchases,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,270588,Equipment support non-project costs,522.92
Ministry of Defence,Ministry of Defence,15/11/2013,Estate management,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,273315,Estate + facilities management services - accommodation inventory + service,520.69
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,39 SQN US,INTERSTATE,,354504,RAF PERM POSTING LTDD,516.73
Ministry of Defence,Ministry of Defence,19/11/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,504.01
Ministry of Defence,Ministry of Defence,12/11/2013,Rent and rates,Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - civil estate property,503.99
Ministry of Defence,Ministry of Defence,06/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,503.55
Ministry of Defence,BDS US,26/11/2013,NAVY PERM POSTING LTDD,STRATSYS-SPRN,INTERSTATE,,354504,NAVY PERM POSTING LTDD,499.75
Ministry of Defence,Ministry of Defence,12/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,PENTALVER TRANSPORT LTD,SO15 1AW,271805,Equipment support non-project costs,499.47
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,39 SQN US,INTERSTATE,,354504,RAF PERM POSTING LTDD,496.43
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,39 SQN US,INTERSTATE,,354504,RAF PERM POSTING LTDD,496.43
Ministry of Defence,Ministry of Defence,15/11/2013,Estate management,Air Command,ARAMARK LTD,LS16 6QY,273315,Estate + facilities management services - accommodation inventory + service,496.33
Ministry of Defence,Ministry of Defence,27/11/2013,Design services and minor equipment purchases,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,494.41
Ministry of Defence,Ministry of Defence,25/11/2013,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,277502,Equipment support non-project costs,494.34
Ministry of Defence,Ministry of Defence,06/11/2013,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate + facilities management services - accommodation inventory + service,493.51
Ministry of Defence,Ministry of Defence,12/11/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,271632,Freight movement costs,491.89
Ministry of Defence,Ministry of Defence,11/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,271050,Post design services which are not capitalised,491.55
Ministry of Defence,BDS US,12/11/2013,MEDICAL-NON HOSPITAL TREATMENT,BDS US DSTL STAFF COSTS,MERITAIN HEALTH,,353019,MEDICAL-NON HOSPITAL TREATMENT,488.56
Ministry of Defence,Ministry of Defence,06/11/2013,Spend on Inventory - General,Defence Equipment & Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,269518,Spend on Inventory - General,488.35
Ministry of Defence,Ministry of Defence,27/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,487.32
Ministry of Defence,Ministry of Defence,25/11/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,486.89
Ministry of Defence,Ministry of Defence,29/11/2013,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,279702,Equipment support project costs,485.08
Ministry of Defence,Ministry of Defence,21/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,STERIA LIMITED,HP2 7AH,275834,Equipment support project costs,480
Ministry of Defence,Ministry of Defence,15/11/2013,Estate management,Head Office & Corporate Services,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,273411,Estate + facilities management services - accommodation inventory + service,478.8
Ministry of Defence,Ministry of Defence,08/11/2013,Spend on Inventory - General,Joint Forces Command,L WHITAKER SERVICES LIMITED,BB1 2QE,270679,Spend on Inventory - General,478.56
Ministry of Defence,Ministry of Defence,22/11/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,478.26
Ministry of Defence,BDS US,26/11/2013,Civilian PPI Move Costs,BDS US DSTL STAFF COSTS,INTERSTATE,,354504,Civilian PPI Move Costs,470.4
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,DES AIRSEEKERS PT TLB,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,465.5
Ministry of Defence,BDS US,05/11/2013,MEDICAL-NON HOSPITAL TREATMENT,DSW ADE,MERITAIN HEALTH,,352728,MEDICAL-NON HOSPITAL TREATMENT,463.35
Ministry of Defence,Ministry of Defence,06/11/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,269798,Cost of other material consumed,461.94
Ministry of Defence,Ministry of Defence,06/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - gas,461.92
Ministry of Defence,Ministry of Defence,27/11/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,278673,Cost of food purchases,461.64
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,276646,Cost of other material consumed,460
Ministry of Defence,Ministry of Defence,25/11/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,277502,Cost of other material consumed,458.97
Ministry of Defence,Ministry of Defence,08/11/2013,Spend on Inventory - General,Head Office & Corporate Services,L WHITAKER SERVICES LIMITED,BB1 2QE,270679,Spend on Inventory - General,458.4
Ministry of Defence,Ministry of Defence,19/11/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,457.09
Ministry of Defence,Ministry of Defence,29/11/2013,Spend on Inventory - General,Air Command,L WHITAKER SERVICES LIMITED,BB1 2QE,279982,Spend on Inventory - General,455.4
Ministry of Defence,Ministry of Defence,25/11/2013,Design services and minor equipment purchases,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,277550,Equipment support non-project costs,454.46
Ministry of Defence,Ministry of Defence,20/11/2013,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,274972,Cost of other material consumed,453.91
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of inventory and services ,Land Forces,SODEXO LTD,M50 0AL,271863,Cost of other material consumed,453.8
Ministry of Defence,Ministry of Defence,07/11/2013,Design services and minor equipment purchases,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,269949,Equipment support non-project costs,450.34
Ministry of Defence,Ministry of Defence,27/11/2013,Externally delivered education and training,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,External military training ,445.56
Ministry of Defence,Ministry of Defence,01/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,RAF permanent posting long term detached duty,444.15
Ministry of Defence,Ministry of Defence,07/11/2013,Food and clothing,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,270032,Cost of clothing and textile services received,438.81
Ministry of Defence,Ministry of Defence,12/11/2013,Design services and minor equipment purchases,Air Command,PENTALVER TRANSPORT LTD,SO15 1AW,271805,Equipment support non-project costs,437.14
Ministry of Defence,Ministry of Defence,20/11/2013,"Transportation of personnel, freight and travel expenses",Navy Command,MOBILE MINI UK LTD,TS18 3TX,275157,Freight movement costs,437.1
Ministry of Defence,Ministry of Defence,26/11/2013,Transport hire charges,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Transport other hire charge,436.75
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,271551,Cost of other material consumed,436.18
Ministry of Defence,Ministry of Defence,26/11/2013,"Transportation of personnel, freight and travel expenses",Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,278543,Freight movement costs,435.17
Ministry of Defence,Ministry of Defence,13/11/2013,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,272429,Estate + facilities management services - accommodation inventory + service,434.45
Ministry of Defence,Ministry of Defence,08/11/2013,Design services and minor equipment purchases,Land Forces,FLOGAS BRITAIN LIMITED,LE7 1PF,270623,Equipment support non-project costs,433.86
Ministry of Defence,BDS US,26/11/2013,NAVY PERM POSTING LTDD,"NA AND NAVY STAFF, BDS-US",INTERSTATE,,354504,NAVY PERM POSTING LTDD,432.39
Ministry of Defence,Ministry of Defence,18/11/2013,Research and development,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,273934,Feasibility studies covering concept/assessment phase costs,429.37
Ministry of Defence,Ministry of Defence,25/11/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,SERCO LIMITED,RG27 9UY,278036,Military short term detached duty,428.45
Ministry of Defence,Ministry of Defence,29/11/2013,Rent and rates,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,427.87
Ministry of Defence,Ministry of Defence,07/11/2013,Estate management,Navy Command,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,269928,Estate + facilities management services - accommodation inventory + service,427.48
Ministry of Defence,Ministry of Defence,22/11/2013,Estate management,Navy Command,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,276042,Estate + facilities management services - accommodation inventory + service,427.48
Ministry of Defence,Ministry of Defence,22/11/2013,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,276021,Spend on Inventory - General,426.96
Ministry of Defence,Ministry of Defence,06/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,425.7
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Conferences & Catering,Operations,BARCLAYCARD,,G - 9000155759 - 00174648,Conferences & Catering,425.34
Ministry of Defence,Ministry of Defence,28/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,279482,Equipment support non-project costs,423.18
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,39 SQN US,INTERSTATE,,354504,RAF PERM POSTING LTDD,423.04
Ministry of Defence,Ministry of Defence,26/11/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,421.82
Ministry of Defence,Ministry of Defence,18/11/2013,IT and communication services,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,273983,Computer equipment costing below the capitalisation threshold,417.47
Ministry of Defence,Ministry of Defence,14/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,272587,Other materal consumed on exercises,416.99
Ministry of Defence,Ministry of Defence,22/11/2013,Payment of utilities,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,415.41
Ministry of Defence,Ministry of Defence,27/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Telephone minor equipment below capitalisation threshold,415.21
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,39 SQN US,INTERSTATE,,354504,RAF PERM POSTING LTDD,414.82
Ministry of Defence,BDS US,12/11/2013,MEDICAL-NON HOSPITAL TREATMENT,WPAFB STAFF COSTS,MERITAIN HEALTH,,353019,MEDICAL-NON HOSPITAL TREATMENT,411.88
Ministry of Defence,Ministry of Defence,25/11/2013,IT and communication services,Land Forces,XMA LTD,NG11 7EP,278202,Computer equipment costing below the capitalisation threshold,411.17
Ministry of Defence,Ministry of Defence,01/11/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,410.98
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,275421,Consumption of engineering and technical inventory,409.76
Ministry of Defence,BDS US,26/11/2013,Civilian PPI Move Costs,CPDN WASHINGTON DC BDS-US,INTERSTATE,,354504,Civilian PPI Move Costs,406.26
Ministry of Defence,Ministry of Defence,11/11/2013,Fees for professional services,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,271050,Fees for professional services excluding legal fees,405.58
Ministry of Defence,Ministry of Defence,27/11/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,405.39
Ministry of Defence,Ministry of Defence,27/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,404.24
Ministry of Defence,Ministry of Defence,19/11/2013,IT and communication services,Air Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,274544,Information technology services,403.2
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Consumable Materials,Operations,BARCLAYCARD,,G - 9000155760 - 00174649,Consumable Materials,403.2
Ministry of Defence,Ministry of Defence,15/11/2013,Administration,Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,273533,General administration,401.74
Ministry of Defence,Ministry of Defence,15/11/2013,IT and communication services,Land Forces,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,273473,Information technology services,399.6
Ministry of Defence,Ministry of Defence,15/11/2013,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,273362,Consumption of engineering and technical inventory,399.49
Ministry of Defence,Ministry of Defence,28/11/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,397.21
Ministry of Defence,Ministry of Defence,01/11/2013,Purchase of inventory and services ,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,267830,Raw materials and consumable aviation fuel inventory purchased,396.84
Ministry of Defence,Ministry of Defence,29/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,279702,Equipment support project costs,396.46
Ministry of Defence,Ministry of Defence,28/11/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,394.22
Ministry of Defence,Ministry of Defence,07/11/2013,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,269928,Cost of clothing and textile services received,393.03
Ministry of Defence,Ministry of Defence,14/11/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,273156,Military short term detached duty,392.7
Ministry of Defence,Ministry of Defence,27/11/2013,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,278880,Spend on Inventory - General,388.1
Ministry of Defence,Ministry of Defence,07/11/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,269864,Cost of other material consumed,387.71
Ministry of Defence,Ministry of Defence,05/11/2013,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,269165,Spend on Inventory - General,387
Ministry of Defence,Ministry of Defence,12/11/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,385.25
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,DES AIRSEEKERS PT TLB,INTERSTATE,,354504,RAF PERM POSTING LTDD,384.56
Ministry of Defence,BDS US,26/11/2013,RAF PERM POSTING LTDD,RAF EO POSTS -USA- BDS-US,INTERSTATE,,354504,RAF PERM POSTING LTDD,383.14
Ministry of Defence,Ministry of Defence,06/11/2013,Food and clothing,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,269426,Cost of food services,379.25
Ministry of Defence,Ministry of Defence,06/11/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical health services,379.05
Ministry of Defence,Ministry of Defence,01/11/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,376.33
Ministry of Defence,Ministry of Defence,25/11/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,277502,Cost of other material consumed,375.82
Ministry of Defence,Ministry of Defence,12/11/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,271940,Computer equipment costing below the capitalisation threshold,375.34
Ministry of Defence,Ministry of Defence,18/11/2013,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,273983,Cost of claims/compensation and related expenses against MOD,374.5
Ministry of Defence,Ministry of Defence,27/11/2013,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,278705,Consumption of engineering and technical inventory,374.38
Ministry of Defence,Ministry of Defence,18/11/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,274458,Computer equipment costing below the capitalisation threshold,373.84
Ministry of Defence,Ministry of Defence,06/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,372.94
Ministry of Defence,Ministry of Defence,25/11/2013,IT and communication services,Navy Command,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,277640,Computer equipment costing below the capitalisation threshold,371.4
Ministry of Defence,Ministry of Defence,27/11/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,370.36
Ministry of Defence,Ministry of Defence,04/11/2013,Purchase of inventory and services ,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,268704,Cost of other material consumed,368.58
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Travel & Subsistence,Operations,BARCLAYCARD,,G - 9000155759 - 00174648,Travel & Subsistence,367.71
Ministry of Defence,Ministry of Defence,14/11/2013,Transport hire charges,Joint Forces Command,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,273124,Transport other operating lease,364.48
Ministry of Defence,Ministry of Defence,06/11/2013,Fees for professional services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Fees for professional services excluding legal fees,362.69
Ministry of Defence,Ministry of Defence,28/11/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,279170,Cost of other material consumed,362.35
Ministry of Defence,Ministry of Defence,25/11/2013,Administration,Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,277730,General administration,359.86
Ministry of Defence,Ministry of Defence,27/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,359.82
Ministry of Defence,Ministry of Defence,12/11/2013,IT and communication services,Head Office & Corporate Services,CANON (UK) LIMITED,RH2 8BF,271582,Computer equipment costing below the capitalisation threshold,357.12
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Joint Forces Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,274540,Estate + facilities management services - accommodation inventory + service,353.23
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Staff Expenditure,Operations,BARCLAYCARD,,G - 9000155760 - 00174650,Staff Expenditure,351.94
Ministry of Defence,Ministry of Defence,25/11/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SERCO LIMITED,RG27 9UY,278036,Military short term detached duty,350
Ministry of Defence,Ministry of Defence,27/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,IT Services -internal costs,348
Ministry of Defence,Ministry of Defence,15/11/2013,Spend on Inventory - General,Joint Forces Command,ARNOLD LAVER & COMPANY LIMITED,S2 4RJ,179415,Spend on Inventory - General,346.8
Ministry of Defence,Ministry of Defence,27/11/2013,Externally delivered education and training,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,278684,External military training ,336
Ministry of Defence,Ministry of Defence,27/11/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,278651,Consumption of medical dental and veterinary inventory,335.49
Ministry of Defence,Ministry of Defence,06/11/2013,IT and communication services,Head Office & Corporate Services,CANON (UK) LIMITED,RH2 8BF,269348,Computer equipment costing below the capitalisation threshold,333.78
Ministry of Defence,Ministry of Defence,22/11/2013,Spend on Inventory - General,Navy Command,E.P.BARRUS LTD,OX26 4UR,276179,Spend on Inventory - General,332.06
Ministry of Defence,Ministry of Defence,14/11/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,272528,Consumption of medical dental and veterinary inventory,330.21
Ministry of Defence,Ministry of Defence,27/11/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,IT Services -internal costs,328.1
Ministry of Defence,Ministry of Defence,14/11/2013,Spend on Inventory - General,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,272976,Spend on Inventory - General,326.38
Ministry of Defence,Ministry of Defence,19/11/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BOC LIMITED,M28 2UT,274514,Consumption of engineering and technical inventory,324.21
Ministry of Defence,BDS US,26/11/2013,Civilian PPI Move Costs,BDS US DSTL STAFF COSTS,INTERSTATE,,354504,Civilian PPI Move Costs,323.42
Ministry of Defence,Ministry of Defence,18/11/2013,Transport hire charges,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,273934,Transport other hire charge,320
Ministry of Defence,BDS US,26/11/2013,ARMY PERM POSTING LTDD,MOD A BLOCK,INTERSTATE,,354504,ARMY PERM POSTING LTDD,319.29
Ministry of Defence,Ministry of Defence,27/11/2013,Fees for professional services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Fees for professional services excluding legal fees,317.53
Ministry of Defence,Ministry of Defence,28/11/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,317.13
Ministry of Defence,BDS US,26/11/2013,ARMY PERM POSTING LTDD,CORPORATE SERVICES BDS-US,INTERSTATE,,354504,ARMY PERM POSTING LTDD,316.77
Ministry of Defence,Ministry of Defence,18/11/2013,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,274016,Utilities consumed - gas,315.51
Ministry of Defence,Ministry of Defence,08/11/2013,Food and clothing,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,270576,Cost of clothing and textile services received,315.31
Ministry of Defence,Ministry of Defence,20/11/2013,Spend on Inventory - General,Air Command,ARNOLD LAVER & COMPANY LIMITED,S2 4RJ,179492,Spend on Inventory - General,314.4
Ministry of Defence,Ministry of Defence,14/11/2013,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,272660,Computer equipment costing below the capitalisation threshold,313.46
