Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Supplier Type,Contract Number,Project Code,Expenditure Type
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,POLAR LAKE UK LTD,1077246,"Ł75,000.00",PolarLake Support & Maintenance for SUPS 01-06-2012 - 31-05-2013,EC2V 5DE,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł77,580.00",HP ICT Hosting (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1077974,"Ł77,580.00",HP ICT Hosting (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1077795,"Ł79,410.41",Lotus Notes (RFS 97044) (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,11/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076620,"Ł80,000.00","CCN A-R-02943-10							",WV10 6UH,,,E145,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł82,260.50",Atos ICT Hosting (VAT Rec) FY12/13 (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł83,109.24",CCN 3197-02 - Replace Failed Obsolete AEL VIW equipment at 25 courts (One Off Cost),WV10 6UH,,,E004,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł83,109.24",CCN 3197-02 - Replace Failed Obsolete AEL VIW equipment at 25 courts (One Off Cost),WV10 6UH,,,E004,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077847,"Ł83,109.24",CCN 3197-02 - Replace Failed Obsolete AEL VIW equipment at 25 courts (One Off Cost),WV10 6UH,,,E004,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1077795,"Ł91,497.72",NIP (RFS 102627) (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł100,144.81",HP ICT Other (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,07/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1076534,"Ł101,827.94",FJS Security Management  Managed Service (Schedule),WA3 9BD,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł103,092.79",ICT Telephony (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1077738,"Ł103,376.59",PB508 - HP Project Implementation Costs - Replaces PO 10000024857,RG12 1HN,,,E148,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1076946,"Ł103,586.00",L-S-2061-03 - Libra Oracle Upgrade,CF31 9AP,,,E144,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1077752,"Ł112,561.00",ICT App Maint & Supp (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1076946,"Ł114,836.00",ICT Printing (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1077752,"Ł114,836.00",ICT Printing (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł115,112.04",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł115,293.06",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,11/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076620,"Ł115,877.19",Atos ICT Other (VAT Rec) FY12/13 (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł120,412.27",ICT Other (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł121,154.84",CCN A-R-3353-01 - DISC Service Improvement Programme - Call-Off Framework (One Off Cost),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł121,306.66",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł121,306.66",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł124,713.05",Steria ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł128,723.26",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł130,471.79",Steria ICT Other (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1077432,"Ł143,835.28",EIP3Xhibit (E137) Fujitsu CCNF408 .NET Portal Stabilisation - One Off Charge,WA3 9BD,,,E137,Programme
Ministry of Justice,MoJ HQ,07/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1076534,"Ł146,534.86",FJS Service Management   Managed Service (Schedule),WA3 9BD,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł147,564.20",QBD Landlines,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł149,701.00",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł149,701.00",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł154,874.07",Atos ICT Other (VAT Rec) FY12/13 (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,06/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076355,"Ł158,523.41",ICT Other (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1077752,"Ł161,833.97",ICT Other (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1076946,"Ł164,887.91",ICT Other (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1077974,"Ł171,613.19",PQ106 -  PB508 (NOMS008)  Mercury,RG12 1HN,,,E148,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1077795,"Ł177,001.24",Tactical LAN Upgrade (RFS 98212) (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1077974,"Ł177,520.16",PQ106 -  PB508 (NOMS008)  Mercury,RG12 1HN,,,E148,Programme
Ministry of Justice,MoJ HQ,07/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1076534,"Ł178,541.73",FJS Operations - Production Environment   Managed Service (Schedule),WA3 9BD,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł179,056.02",ICT Desktops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,06/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076355,"Ł179,955.00",ICT Laptops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł179,955.00",ICT Laptops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł180,633.00",ICT Desktops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł189,156.90","QBD CRS One Off -Cabling, Manpower & Other",RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł189,973.56",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077006,"Ł190,093.00",CJSE - Base Support(Fixed) (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1078079,"Ł190,093.00",CJSE - Base Support(Fixed) (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł190,661.94",QBD Unitary Core - Telephone,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,11/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1076755,"Ł202,001.77",PQ108 - OMNI-T Capital Expenditure FY1112,M14 0WN,,,E012,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077847,"Ł235,836.00","CCN2277 - NOP Programme					",WV10 6UH,,,E046,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077322,"Ł235,836.00","CCN2277 - NOP Programme					",WV10 6UH,,,E046,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł242,052.26",Steria ICT Telephony (NON VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,07/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1076534,"Ł245,221.92",FJS Operations - Other + Discount & Gain Share   Managed Service (Schedule),WA3 9BD,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł246,160.36",ICT Laptops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,264000-Consultancy,PZ501-MoJ ICT Feeder,ERNST & YOUNG LLP,1077928,"Ł249,488.00",A flexible Managed PMO Service for the Future IT Sourcing programme (FITS) PN101,SE1 2AF,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł252,297.39",Steria ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł279,735.53",Steria ICT Hosting (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,06/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ACTICA CONSULTING LTD,1076345,"Ł300,262.70",This PO is for the services of the Architecture Managed Service. For the period April-October 2012.  It relates to rechargeable costs (Schedule),GU2 7YF,SME,,0000,Admin
Ministry of Justice,MoJ HQ,06/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076355,"Ł361,084.00",ICT Service Desk (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł361,084.00",ICT Service Desk (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł375,753.03",Steria ICT Hosting (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1077409,"Ł379,593.05",This PO is for the services of the IA Managed Service. For the period April-October 2012.   It relates to Re-chargeable costs (Schedule),GU2 7YP,,,0000,Admin
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1076946,"Ł402,178.00",ICT Hosting (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1077752,"Ł402,178.00",ICT Hosting (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł449,146.99",ICT Desktops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077322,"Ł497,051.58",Atos ICT Hosting (VAT Rec) FY12/13 (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł502,284.00",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,29/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,6545,"Ł532,005.89",IT Hardware in Course of Construction,M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł566,360.99",NOMIS Invoice Live Services & WIP (Combined) Labour postings,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł648,397.35",ICT Desktops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077322,"Ł763,560.00","A-R-02707-10-V01 - Further LSC call off resources for dev test programme						",WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077795,"Ł854,291.16",Steria ICT Network Services (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł892,919.04",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1077163,"Ł946,698.20",HP ICT Network Services (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł948,204.38",HP ICT Network Services (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,06/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076355,"Ł969,615.78",ICT Desktops (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł1,184,944.09",QBD Unitary Core - IT,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł1,310,804.31",ICT Network Services (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,06/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076355,"Ł1,371,318.90",ICT Network Services (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł1,630,307.44",Steria ICT Desktops (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł1,633,058.08",Steria ICT Desktops (VAT Rec) FY12/13 (Schedule),M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1076946,"Ł1,831,669.27",ICT App Maint & Supp (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1077677,"Ł1,836,464.88",ICT Hosting (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,06/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1076355,"Ł1,846,674.08",ICT Hosting (Schedule),WV10 6UH,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1078079,"Ł1,872,588.00",Shared Service Programme Steria Milestone 2 Payment,M14 0WN,,,E033,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł2,312,631.34",QBD Unitary Core - IT,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł2,432,674.86",HP ICT Desktops (VAT Rec) FY12/13 (Schedule),RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,6544,"Ł2,660,029.44",IT Hardware in Course of Construction,M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1077752,"Ł2,822,174.27",ICT App Maint & Supp (Schedule),CF31 9AP,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1078079,"Ł374,517.60",,M14 0WN,,,E033,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1077974,"Ł34,322.64",,RG12 1HN,,,E148,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł29,512.84",,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1077974,"Ł35,504.03",,RG12 1HN,,,E148,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł38,132.39",,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł25,744.65",,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1076908,"Ł37,994.71",,RG12 1HN,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,264000-Consultancy,PZ501-MoJ ICT Feeder,ERNST & YOUNG LLP,1077928,"Ł49,897.60",,SE1 2AF,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1077623,"Ł48,410.45",,M14 0WN,,,0000,Programme
Ministry of Justice,MoJ HQ,18/Jun/2012 ,246000-Current Grants,RG999-CFLAP Accumulator,LAW WORKS,1077180,"Ł29,000.00","""Grant payment to support the work in the field of Pro Bono services.  Funding for 2012-13. """,WC2A 1JF,,,0000,Grant
Ministry of Justice,MoJ HQ,25/Jun/2012 ,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1077692,"Ł30,749.55",Venue Hire relating to training events for Judiciary,LS16 6RF,,,0000,Programme
Ministry of Justice,MoJ HQ,25/Jun/2012 ,266000-Judicial Costs,MF400-DJO - TRIBS,CALDER CONFERENCES LTD,1077692,"Ł32,070.56","Venue Hire, Accomodation and other costs relating to Judicial Training Conferences",LS16 6RF,,,0000,Programme
Ministry of Justice,MoJ HQ,19/Jun/2012 ,246000-Current Grants,RJ999-JPG - International,COUNCIL OF EUROPE,13680,"Ł138,357.39",,FRANCE,,,0000,Grant
Ministry of Justice,MoJ HQ,11/Jun/2012 ,263000-Other Contracted Out Services,RC999-Criminal Justice Group - OMS,MEDOMSLEY TRAINING SERVICES LTD,1076701,"Ł661,363.92","Operation Delivery services in respect of Prisons, YOIs or STCs",RG27 9UY,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,263000-Other Contracted Out Services,RC999-Criminal Justice Group - OMS,ECD (ONLEY) LTD,1076866,"Ł1,232,942.88","Operation Delivery services in respect of Prisons, YOIs or STCs",WR12 7LJ,,,0000,Programme
Ministry of Justice,MoJ HQ,18/Jun/2012 ,263000-Other Contracted Out Services,RC999-Criminal Justice Group - OMS,ECD (COOKHAM WOOD) LTD,1077123,"Ł1,367,243.66","Operation Delivery services in respect of Prisons, YOIs or STCs",WR12 7LJ,,,0000,Programme
Ministry of Justice,MoJ HQ,11/Jun/2012 ,245000-Grants in Aid to NDPBs,RC999-Criminal Justice Group - OMS,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,6539,"Ł11,000,000.00",Grant-in-aid requirement for Arm's Length Body,SW1V 2QZ,,,0000,Grant
Ministry of Justice,MoJ HQ,11/Jun/2012 ,610200-Debtors < 1 Year - VAT,WW000-Balance Sheet,MEDOMSLEY TRAINING SERVICES LTD,1076701,"Ł132,272.78","Operations of prisons, detention centres and remand centres, including medical services",RG27 9UY,,,0000,Balance Sheet
